BEHD @ YYE. Sim. done on 2023-10-27   17h13
### Sim. w/ κ =    0.700 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    4.13052E+03    5.16380E-04
        0.21610    1.55087E+04    1.93908E-03
        0.32415    3.29897E+04    4.12526E-03
        0.43220    5.53419E+04    6.92120E-03
        0.54024    8.12969E+04    1.01685E-02
        0.64829    1.09593E+05    1.37094E-02
        0.75634    1.39015E+05    1.73921E-02
        0.86439    1.68427E+05    2.10745E-02
        0.97244    1.96802E+05    2.46280E-02
        1.08049    2.23242E+05    2.79402E-02
        1.18854    2.46997E+05    3.09172E-02
        1.29659    2.67477E+05    3.34849E-02
        1.40464    2.84257E+05    3.55899E-02
        1.51269    2.97078E+05    3.71998E-02
        1.62073    3.05849E+05    3.83029E-02
        1.72878    3.10637E+05    3.89074E-02
        1.83683    3.11646E+05    3.90387E-02
        1.94488    3.09185E+05    3.87353E-02
        2.05293    3.03650E+05    3.80466E-02
        2.16098    2.95504E+05    3.70306E-02
        2.26903    2.85260E+05    3.57513E-02
        2.37708    2.73460E+05    3.42768E-02
        2.48513    2.60656E+05    3.26760E-02
        2.59318    2.47387E+05    3.10164E-02
        2.70122    2.34162E+05    2.93620E-02
        3.24147    1.82754E+05    2.29303E-02
        4.32196    1.95214E+05    2.45244E-02
        5.40245    2.33525E+05    2.93742E-02
        6.48294    2.14463E+05    2.70104E-02
        7.56343    2.06415E+05    2.60296E-02
        8.64392    2.16157E+05    2.72925E-02
        9.72441    2.14952E+05    2.71747E-02
       10.80490    2.11073E+05    2.67180E-02
       11.88539    2.12959E+05    2.69910E-02
       12.96588    2.13067E+05    2.70390E-02
       14.04637    2.11849E+05    2.69186E-02
       15.12686    2.12185E+05    2.69956E-02
       16.20735    2.11946E+05    2.69994E-02
       17.28784    2.11427E+05    2.69677E-02
       18.36833    2.11067E+05    2.69562E-02
       19.44882    2.10645E+05    2.69367E-02
       20.52931    2.10840E+05    2.69962E-02
       21.60980    2.10393E+05    2.69734E-02
       22.69029    2.09889E+05    2.69435E-02
       23.77078    2.09924E+05    2.69826E-02
       24.85127    2.09409E+05    2.69510E-02
       25.93176    2.08960E+05    2.69279E-02
       27.01225    2.08877E+05    2.69518E-02
       28.09274    2.09166E+05    2.70240E-02
       29.17323    2.08145E+05    2.69269E-02
       30.25372    2.07923E+05    2.69331E-02
       31.33421    2.08510E+05    2.70441E-02
       32.41470    2.07396E+05    2.69345E-02
       33.49519    2.06910E+05    2.69063E-02
       34.57568    2.07523E+05    2.70213E-02
       35.65617    2.07026E+05    2.69917E-02
       36.73666    2.05848E+05    2.68731E-02
       37.81715    2.06055E+05    2.69353E-02
       38.89763    2.06635E+05    2.70464E-02
       39.97812    2.05757E+05    2.69669E-02
       41.05861    2.04962E+05    2.68979E-02
       42.13910    2.05305E+05    2.69783E-02
       43.21959    2.05538E+05    2.70445E-02
       44.30008    2.04704E+05    2.69702E-02
       45.38057    2.04263E+05    2.69476E-02
       46.46106    2.04181E+05    2.69724E-02
       47.54155    2.03972E+05    2.69804E-02
