BEHD @ YYE. Sim. done on 2023-10-27   17h13
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    4.41416E+03    5.51839E-04
        0.21610    1.63880E+04    2.04902E-03
        0.32415    3.45725E+04    4.32318E-03
        0.43220    5.75663E+04    7.19939E-03
        0.54024    8.39630E+04    1.05019E-02
        0.64829    1.12399E+05    1.40604E-02
        0.75634    1.41590E+05    1.77143E-02
        0.86439    1.70365E+05    2.13170E-02
        0.97244    1.97691E+05    2.47392E-02
        1.08049    2.22691E+05    2.78712E-02
        1.18854    2.44662E+05    3.06248E-02
        1.29659    2.63080E+05    3.29344E-02
        1.40464    2.77605E+05    3.47571E-02
        1.51269    2.88073E+05    3.60723E-02
        1.62073    2.94495E+05    3.68810E-02
        1.72878    2.97035E+05    3.72038E-02
        1.83683    2.95990E+05    3.70776E-02
        1.94488    2.91757E+05    3.65519E-02
        2.05293    2.84806E+05    3.56855E-02
        2.16098    2.75660E+05    3.45439E-02
        2.26903    2.64880E+05    3.31972E-02
        2.37708    2.53033E+05    3.17163E-02
        2.48513    2.40674E+05    3.01710E-02
        2.59318    2.28326E+05    2.86266E-02
        2.70122    2.16461E+05    2.71425E-02
        3.24147    1.75968E+05    2.20788E-02
        4.32196    1.99067E+05    2.50084E-02
        5.40245    2.23058E+05    2.80576E-02
        6.48294    2.04809E+05    2.57945E-02
        7.56343    2.03879E+05    2.57098E-02
        8.64392    2.09758E+05    2.64846E-02
        9.72441    2.07437E+05    2.62247E-02
       10.80490    2.05803E+05    2.60510E-02
       11.88539    2.06678E+05    2.61949E-02
       12.96588    2.06543E+05    2.62110E-02
       14.04637    2.05628E+05    2.61281E-02
       15.12686    2.05794E+05    2.61824E-02
       16.20735    2.05872E+05    2.62258E-02
       17.28784    2.04863E+05    2.61304E-02
       18.36833    2.04753E+05    2.61498E-02
       19.44882    2.04845E+05    2.61951E-02
       20.52931    2.04358E+05    2.61662E-02
       21.60980    2.03927E+05    2.61444E-02
       22.69029    2.03928E+05    2.61782E-02
       23.77078    2.03912E+05    2.62098E-02
       24.85127    2.03465E+05    2.61859E-02
       25.93176    2.03093E+05    2.61717E-02
       27.01225    2.02861E+05    2.61756E-02
       28.09274    2.02525E+05    2.61660E-02
       29.17323    2.02542E+05    2.62021E-02
