BEHD @ YYE. Sim. done on 2023-10-27   17h13
### Sim. w/ κ =    0.000 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.66588E+03    3.33277E-04
        0.21610    1.02899E+04    1.28656E-03
        0.32415    2.24033E+04    2.80147E-03
        0.43220    3.84589E+04    4.80977E-03
        0.54024    5.78479E+04    7.23551E-03
        0.64829    7.99179E+04    9.99724E-03
        0.75634    1.03990E+05    1.30102E-02
        0.86439    1.29378E+05    1.61885E-02
        0.97244    1.55403E+05    1.94473E-02
        1.08049    1.81411E+05    2.27048E-02
        1.18854    2.06788E+05    2.58841E-02
        1.29659    2.30970E+05    2.89146E-02
        1.40464    2.53457E+05    3.17337E-02
        1.51269    2.73819E+05    3.42874E-02
        1.62073    2.91705E+05    3.65316E-02
        1.72878    3.06841E+05    3.84320E-02
        1.83683    3.19039E+05    3.99648E-02
        1.94488    3.28189E+05    4.11161E-02
        2.05293    3.34261E+05    4.18821E-02
        2.16098    3.37298E+05    4.22680E-02
        2.26903    3.37413E+05    4.22876E-02
        2.37708    3.34777E+05    4.19626E-02
        2.48513    3.29618E+05    4.13211E-02
        2.59318    3.22206E+05    4.03969E-02
        2.70122    3.12846E+05    3.92284E-02
        3.24147    2.48910E+05    3.12308E-02
        4.32196    1.57527E+05    1.97899E-02
        5.40245    1.98164E+05    2.49262E-02
        6.48294    2.49929E+05    3.14773E-02
        7.56343    2.31483E+05    2.91907E-02
        8.64392    2.02033E+05    2.55092E-02
        9.72441    2.09103E+05    2.64352E-02
       10.80490    2.24891E+05    2.84672E-02
       11.88539    2.21882E+05    2.81219E-02
       12.96588    2.13085E+05    2.70412E-02
       14.04637    2.13843E+05    2.71720E-02
       15.12686    2.18245E+05    2.77665E-02
       16.20735    2.17511E+05    2.77084E-02
       17.28784    2.14638E+05    2.73773E-02
       18.36833    2.14345E+05    2.73748E-02
       19.44882    2.15753E+05    2.75899E-02
       20.52931    2.15731E+05    2.76224E-02
       21.60980    2.14257E+05    2.74688E-02
       22.69029    2.13672E+05    2.74290E-02
       23.77078    2.14233E+05    2.75363E-02
       24.85127    2.14040E+05    2.75470E-02
       25.93176    2.13112E+05    2.74629E-02
       27.01225    2.12795E+05    2.74574E-02
       28.09274    2.12844E+05    2.74992E-02
       29.17323    2.12637E+05    2.75081E-02
       30.25372    2.12398E+05    2.75127E-02
       31.33421    2.12193E+05    2.75218E-02
       32.41470    2.12035E+05    2.75369E-02
       33.49519    2.11358E+05    2.74847E-02
       34.57568    2.10862E+05    2.74559E-02
       35.65617    2.11126E+05    2.75262E-02
       36.73666    2.11089E+05    2.75573E-02
       37.81715    2.10278E+05    2.74873E-02
       38.89763    2.09950E+05    2.74804E-02
       39.97812    2.10198E+05    2.75489E-02
