BEHD @ YYE. Sim. done on 2023-10-27   17h13
### Sim. w/ κ =    0.400 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.34186E+03    4.17785E-04
        0.21610    1.27715E+04    1.59683E-03
        0.32415    2.75600E+04    3.44629E-03
        0.43220    4.68787E+04    5.86277E-03
        0.54024    6.98305E+04    8.73427E-03
        0.64829    9.54803E+04    1.19440E-02
        0.75634    1.22885E+05    1.53740E-02
        0.86439    1.51119E+05    1.89088E-02
        0.97244    1.79302E+05    2.24380E-02
        1.08049    2.06618E+05    2.58596E-02
        1.18854    2.32335E+05    2.90818E-02
        1.29659    2.55821E+05    3.20256E-02
        1.40464    2.76555E+05    3.46257E-02
        1.51269    2.94135E+05    3.68313E-02
        1.62073    3.08279E+05    3.86072E-02
        1.72878    3.18827E+05    3.99333E-02
        1.83683    3.25740E+05    4.08042E-02
        1.94488    3.29087E+05    4.12286E-02
        2.05293    3.29036E+05    4.12274E-02
        2.16098    3.25840E+05    4.08321E-02
        2.26903    3.19820E+05    4.00827E-02
        2.37708    3.11352E+05    3.90264E-02
        2.48513    3.00857E+05    3.77155E-02
        2.59318    2.88782E+05    3.62064E-02
        2.70122    2.75589E+05    3.45566E-02
        3.24147    2.08204E+05    2.61234E-02
        4.32196    1.71308E+05    2.15212E-02
        5.40245    2.32181E+05    2.92051E-02
        6.48294    2.38530E+05    3.00415E-02
        7.56343    2.08118E+05    2.62443E-02
        8.64392    2.09910E+05    2.65038E-02
        9.72441    2.23996E+05    2.83181E-02
       10.80490    2.20152E+05    2.78673E-02
       11.88539    2.13212E+05    2.70230E-02
       12.96588    2.16571E+05    2.74836E-02
       14.04637    2.18865E+05    2.78100E-02
       15.12686    2.15721E+05    2.74455E-02
       16.20735    2.14873E+05    2.73723E-02
       17.28784    2.16296E+05    2.75887E-02
       18.36833    2.15788E+05    2.75591E-02
       19.44882    2.14878E+05    2.74780E-02
       20.52931    2.15307E+05    2.75682E-02
       21.60980    2.14947E+05    2.75574E-02
       22.69029    2.14013E+05    2.74728E-02
       23.77078    2.14250E+05    2.75386E-02
       24.85127    2.14266E+05    2.75761E-02
       25.93176    2.13344E+05    2.74928E-02
       27.01225    2.12845E+05    2.74639E-02
       28.09274    2.13220E+05    2.75478E-02
       29.17323    2.12974E+05    2.75516E-02
       30.25372    2.12075E+05    2.74709E-02
       31.33421    2.11993E+05    2.74959E-02
       32.41470    2.11899E+05    2.75193E-02
       33.49519    2.11377E+05    2.74872E-02
       34.57568    2.11580E+05    2.75495E-02
       35.65617    2.11231E+05    2.75399E-02
       36.73666    2.10542E+05    2.74859E-02
       37.81715    2.10362E+05    2.74983E-02
       38.89763    2.10347E+05    2.75324E-02
       39.97812    2.10207E+05    2.75501E-02
       41.05861    2.09685E+05    2.75178E-02
       42.13910    2.09265E+05    2.74987E-02
       43.21959    2.09182E+05    2.75239E-02
       44.30008    2.09076E+05    2.75462E-02
       45.38057    2.08703E+05    2.75334E-02
       46.46106    2.08064E+05    2.74853E-02
       47.54155    2.07727E+05    2.74771E-02
       48.62204    2.08143E+05    2.75687E-02
       49.70253    2.07830E+05    2.75637E-02
       50.78302    2.06788E+05    2.74619E-02
       51.86351    2.06728E+05    2.74904E-02
       52.94400    2.07055E+05    2.75706E-02
       54.02449    2.06407E+05    2.75209E-02
       55.10498    2.05771E+05    2.74727E-02
       56.18547    2.06182E+05    2.75645E-02
       57.26596    2.05814E+05    2.75520E-02
       58.34645    2.04640E+05    2.74316E-02
       59.42694    2.04750E+05    2.74832E-02
       60.50743    2.05175E+05    2.75773E-02
       61.58792    2.04512E+05    2.75252E-02
       62.66841    2.03847E+05    2.74727E-02
       63.74890    2.04008E+05    2.75315E-02
       64.82939    2.04100E+05    2.75811E-02
       65.90988    2.03273E+05    2.75065E-02
       66.99037    2.02470E+05    2.74350E-02
       68.07086    2.02632E+05    2.74941E-02
       69.15135    2.03190E+05    2.76073E-02
       70.23184    2.02575E+05    2.75613E-02
       71.31233    2.01725E+05    2.74830E-02
       72.39282    2.01922E+05    2.75473E-02
       73.47331    2.01747E+05    2.75611E-02
       74.55380    2.01032E+05    2.75009E-02
       75.63429    2.00933E+05    2.75251E-02
       76.71478    2.00919E+05    2.75610E-02
       77.79527    2.00404E+05    2.75280E-02
       78.87576    2.00113E+05    2.75258E-02
       79.95625    2.00029E+05    2.75523E-02
       81.03674    1.99539E+05    2.75226E-02
       82.11723    1.99173E+05    2.75101E-02
       83.19772    1.99026E+05    2.75278E-02
       84.27821    1.98707E+05    2.75217E-02
       85.35870    1.98372E+05    2.75135E-02
       86.43919    1.98376E+05    2.75523E-02
