BEHD @ YYE. Sim. done on 2023-10-27   17h13
### Sim. w/ κ =    0.300 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.13152E+03    3.91489E-04
        0.21610    1.20043E+04    1.50091E-03
        0.32415    2.59755E+04    3.24815E-03
        0.43220    4.43078E+04    5.54124E-03
        0.54024    6.61957E+04    8.27964E-03
        0.64829    9.07926E+04    1.13576E-02
        0.75634    1.17235E+05    1.46673E-02
        0.86439    1.44670E+05    1.81019E-02
        0.97244    1.72274E+05    2.15585E-02
        1.08049    1.99274E+05    2.49405E-02
        1.18854    2.24970E+05    2.81600E-02
        1.29659    2.48744E+05    3.11398E-02
        1.40464    2.70075E+05    3.38144E-02
        1.51269    2.88546E+05    3.61315E-02
        1.62073    3.03847E+05    3.80523E-02
        1.72878    3.15782E+05    3.95518E-02
        1.83683    3.24261E+05    4.06189E-02
        1.94488    3.29298E+05    4.12551E-02
        2.05293    3.30998E+05    4.14733E-02
        2.16098    3.29551E+05    4.12972E-02
        2.26903    3.25216E+05    4.07590E-02
        2.37708    3.18311E+05    3.98986E-02
        2.48513    3.09202E+05    3.87617E-02
        2.59318    2.98289E+05    3.73983E-02
        2.70122    2.85992E+05    3.58611E-02
        3.24147    2.18371E+05    2.73991E-02
        4.32196    1.65447E+05    2.07848E-02
        5.40245    2.24277E+05    2.82109E-02
        6.48294    2.43548E+05    3.06736E-02
        7.56343    2.12634E+05    2.68138E-02
        8.64392    2.05791E+05    2.59837E-02
        9.72441    2.20790E+05    2.79128E-02
       10.80490    2.22185E+05    2.81247E-02
       11.88539    2.14624E+05    2.72021E-02
       12.96588    2.14112E+05    2.71715E-02
       14.04637    2.17371E+05    2.76202E-02
       15.12686    2.17144E+05    2.76264E-02
       16.20735    2.14983E+05    2.73864E-02
       17.28784    2.14830E+05    2.74017E-02
       18.36833    2.15737E+05    2.75527E-02
       19.44882    2.15030E+05    2.74975E-02
       20.52931    2.13963E+05    2.73961E-02
       21.60980    2.14360E+05    2.74821E-02
       22.69029    2.14539E+05    2.75403E-02
       23.77078    2.13540E+05    2.74473E-02
       24.85127    2.13256E+05    2.74461E-02
       25.93176    2.13584E+05    2.75237E-02
       27.01225    2.12986E+05    2.74821E-02
       28.09274    2.12336E+05    2.74336E-02
       29.17323    2.12326E+05    2.74677E-02
       30.25372    2.12447E+05    2.75191E-02
       31.33421    2.12292E+05    2.75346E-02
       32.41470    2.11505E+05    2.74682E-02
       33.49519    2.11236E+05    2.74689E-02
       34.57568    2.11389E+05    2.75247E-02
       35.65617    2.10744E+05    2.74764E-02
       36.73666    2.10479E+05    2.74777E-02
       37.81715    2.10784E+05    2.75534E-02
       38.89763    2.10127E+05    2.75035E-02
       39.97812    2.08996E+05    2.73913E-02
       41.05861    2.09276E+05    2.74640E-02
       42.13910    2.09849E+05    2.75755E-02
       43.21959    2.08972E+05    2.74963E-02
       44.30008    2.08086E+05    2.74159E-02
       45.38057    2.08366E+05    2.74889E-02
       46.46106    2.08707E+05    2.75703E-02
       47.54155    2.08441E+05    2.75715E-02
       48.62204    2.07593E+05    2.74957E-02
       49.70253    2.07011E+05    2.74550E-02
       50.78302    2.07314E+05    2.75317E-02
       51.86351    2.07105E+05    2.75405E-02
       52.94400    2.06157E+05    2.74510E-02
       54.02449    2.06043E+05    2.74723E-02
       55.10498    2.06145E+05    2.75227E-02
       56.18547    2.05711E+05    2.75014E-02
       57.26596    2.05280E+05    2.74805E-02
       58.34645    2.04995E+05    2.74793E-02
       59.42694    2.05073E+05    2.75266E-02
       60.50743    2.05170E+05    2.75767E-02
       61.58792    2.04457E+05    2.75178E-02
       62.66841    2.03819E+05    2.74689E-02
       63.74890    2.03949E+05    2.75235E-02
       64.82939    2.03856E+05    2.75481E-02
       65.90988    2.03287E+05    2.75084E-02
       66.99037    2.03109E+05    2.75215E-02
       68.07086    2.02655E+05    2.74972E-02
       69.15135    2.02417E+05    2.75023E-02
       70.23184    2.02249E+05    2.75169E-02
       71.31233    2.01848E+05    2.74997E-02
       72.39282    2.01741E+05    2.75226E-02
       73.47331    2.01547E+05    2.75338E-02
       74.55380    2.01165E+05    2.75192E-02
       75.63429    2.00938E+05    2.75258E-02
       76.71478    2.00524E+05    2.75068E-02
       77.79527    2.00279E+05    2.75108E-02
       78.87576    2.00170E+05    2.75337E-02
       79.95625    1.99924E+05    2.75378E-02
       81.03674    1.99492E+05    2.75161E-02
       82.11723    1.99031E+05    2.74905E-02
       83.19772    1.99124E+05    2.75413E-02
       84.27821    1.98677E+05    2.75176E-02
       85.35870    1.98039E+05    2.74673E-02
       86.43919    1.98420E+05    2.75583E-02
       87.51968    1.98339E+05    2.75853E-02
       88.60017    1.97467E+05    2.75024E-02
       89.68066    1.96784E+05    2.74454E-02
       90.76115    1.96835E+05    2.74909E-02
       91.84164    1.97190E+05    2.75790E-02
       92.92213    1.96705E+05    2.75498E-02
       94.00262    1.95978E+05    2.74864E-02
       95.08311    1.95677E+05    2.74828E-02
       96.16360    1.95466E+05    2.74917E-02
       97.24409    1.95041E+05    2.74706E-02
       98.32458    1.95027E+05    2.75073E-02
       99.40507    1.95029E+05    2.75465E-02
      100.48556    1.94376E+05    2.74931E-02
      101.56605    1.93901E+05    2.74648E-02
      102.64654    1.94117E+05    2.75343E-02
      103.72703    1.94122E+05    2.75742E-02
      104.80752    1.93328E+05    2.75005E-02
      105.88801    1.92567E+05    2.74312E-02
      106.96850    1.92754E+05    2.74971E-02
      108.04899    1.92770E+05    2.75386E-02
      109.12948    1.92164E+05    2.74913E-02
      110.20997    1.91966E+05    2.75023E-02
      111.29046    1.92151E+05    2.75683E-02
