BEHD @ YYE. Sim. done on 2023-10-23   21h19
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.58838E+03    3.69821E-04
        0.21610    9.94873E+03    1.42165E-03
        0.32415    2.15790E+04    3.08404E-03
        0.43220    3.68988E+04    5.27428E-03
        0.54024    5.52691E+04    7.90123E-03
        0.64829    7.60124E+04    1.08682E-02
        0.75634    9.84332E+04    1.40760E-02
        0.86439    1.21836E+05    1.74251E-02
        0.97244    1.45546E+05    2.08191E-02
        1.08049    1.68922E+05    2.41662E-02
        1.18854    1.91373E+05    2.73820E-02
        1.29659    2.12372E+05    3.03909E-02
        1.40464    2.31464E+05    3.31279E-02
        1.51269    2.48277E+05    3.55392E-02
        1.62073    2.62520E+05    3.75834E-02
        1.72878    2.73993E+05    3.92315E-02
        1.83683    2.82581E+05    4.04670E-02
        1.94488    2.88253E+05    4.12852E-02
        2.05293    2.91057E+05    4.16928E-02
        2.16098    2.91110E+05    4.17063E-02
        2.26903    2.88593E+05    4.13517E-02
        2.37708    2.83741E+05    4.06622E-02
        2.48513    2.76831E+05    3.96777E-02
        2.59318    2.68176E+05    3.84426E-02
        2.70122    2.58111E+05    3.70051E-02
       43.21959    1.80910E+05    2.74106E-02
       86.43919    1.70380E+05    2.74806E-02
      129.65878    1.59426E+05    2.74873E-02
      172.87838    1.48259E+05    2.74553E-02
      216.09797    1.37859E+05    2.75717E-02
      259.31757    1.27111E+05    2.76329E-02
      302.53716    1.15718E+05    2.75519E-02
      345.75675    1.05192E+05    2.76821E-02
      388.97635    9.40801E+04    2.76706E-02
      432.19594    8.33230E+04    2.77743E-02
      475.41554    7.23869E+04    2.78411E-02
      518.63513    6.12055E+04    2.78207E-02
      561.85473    5.10096E+04    2.83387E-02
