BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.000 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.32841E+03    3.32677E-04
        0.21610    8.98673E+03    1.28418E-03
        0.32415    1.95657E+04    2.79629E-03
        0.43220    3.35875E+04    4.80096E-03
        0.54024    5.05208E+04    7.22242E-03
        0.64829    6.97959E+04    9.97939E-03
        0.75634    9.08197E+04    1.29872E-02
        0.86439    1.12992E+05    1.61602E-02
        0.97244    1.35720E+05    1.94135E-02
        1.08049    1.58432E+05    2.26655E-02
        1.18854    1.80590E+05    2.58392E-02
        1.29659    2.01703E+05    2.88642E-02
        1.40464    2.21333E+05    3.16778E-02
        1.51269    2.39104E+05    3.42261E-02
        1.62073    2.54707E+05    3.64648E-02
        1.72878    2.67904E+05    3.83597E-02
        1.83683    2.78530E+05    3.98869E-02
        1.94488    2.86490E+05    4.10327E-02
        2.05293    2.91758E+05    4.17932E-02
        2.16098    2.94374E+05    4.21739E-02
        2.26903    2.94436E+05    4.21889E-02
        2.37708    2.92097E+05    4.18597E-02
        2.48513    2.87556E+05    4.12148E-02
        2.59318    2.81049E+05    4.02880E-02
        2.70122    2.72849E+05    3.91181E-02
       10.80490    1.95959E+05    2.83999E-02
       21.60980    1.86052E+05    2.73605E-02
       32.41470    1.83669E+05    2.74133E-02
       43.21959    1.80891E+05    2.74077E-02
       54.02449    1.78922E+05    2.75265E-02
       64.82939    1.75768E+05    2.74637E-02
       75.63429    1.72100E+05    2.73175E-02
       86.43919    1.70424E+05    2.74878E-02
       97.24409    1.68127E+05    2.75618E-02
      108.04899    1.65466E+05    2.75776E-02
      118.85388    1.62258E+05    2.75014E-02
      129.65878    1.59813E+05    2.75540E-02
      140.46368    1.56883E+05    2.75234E-02
      151.26858    1.54254E+05    2.75454E-02
      162.07348    1.51348E+05    2.75179E-02
      172.87838    1.48883E+05    2.75709E-02
      183.68328    1.45595E+05    2.74708E-02
      194.48817    1.42982E+05    2.74965E-02
      205.29307    1.40567E+05    2.75622E-02
      216.09797    1.37601E+05    2.75203E-02
      226.90287    1.35234E+05    2.75988E-02
      237.70777    1.32952E+05    2.76984E-02
      248.51267    1.29511E+05    2.75556E-02
      259.31757    1.27077E+05    2.76255E-02
      270.12246    1.24296E+05    2.76214E-02
      280.92736    1.21965E+05    2.77193E-02
      291.73226    1.18502E+05    2.75586E-02
      302.53716    1.15419E+05    2.74808E-02
      313.34206    1.13591E+05    2.77052E-02
      324.14696    1.10468E+05    2.76170E-02
      334.95186    1.08065E+05    2.77091E-02
      345.75675    1.05445E+05    2.77487E-02
      356.56165    1.02460E+05    2.76919E-02
      367.36655    1.00214E+05    2.78373E-02
      378.17145    9.71356E+04    2.77530E-02
      388.97635    9.50771E+04    2.79639E-02
      399.78125    9.12343E+04    2.76468E-02
      410.58615    8.89424E+04    2.77945E-02
      421.39104    8.58195E+04    2.76837E-02
      432.19594    8.36438E+04    2.78813E-02
      443.00084    8.07198E+04    2.78344E-02
      453.80574    7.81573E+04    2.79133E-02
      464.61064    7.52555E+04    2.78724E-02
      475.41554    7.26591E+04    2.79458E-02
      486.22044    6.96420E+04    2.78568E-02
      497.02533    6.71614E+04    2.79839E-02
      507.83023    6.44380E+04    2.80165E-02
      518.63513    6.12243E+04    2.78292E-02
      529.44003    5.88756E+04    2.80360E-02
      540.24493    5.61784E+04    2.80892E-02
      551.04983    5.38015E+04    2.83166E-02
      561.85473    5.06022E+04    2.81124E-02
      572.65962    4.82890E+04    2.84053E-02
      583.46452    4.52697E+04    2.82936E-02
      594.26942    4.26274E+04    2.84183E-02
