BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.700 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.61842E+03    5.16991E-04
        0.21610    1.35835E+04    1.94105E-03
        0.32415    2.88911E+04    4.12907E-03
        0.43220    4.84618E+04    6.92707E-03
        0.54024    7.11832E+04    1.01763E-02
        0.64829    9.59498E+04    1.37189E-02
        0.75634    1.21697E+05    1.74027E-02
        0.86439    1.47430E+05    2.10856E-02
        0.97244    1.72250E+05    2.46389E-02
        1.08049    1.95373E+05    2.79503E-02
        1.18854    2.16142E+05    3.09261E-02
        1.29659    2.34044E+05    3.34922E-02
        1.40464    2.48707E+05    3.55956E-02
        1.51269    2.59907E+05    3.72040E-02
        1.62073    2.67565E+05    3.83056E-02
        1.72878    2.71740E+05    3.89089E-02
        1.83683    2.72613E+05    3.90395E-02
        1.94488    2.70455E+05    3.87360E-02
        2.05293    2.65614E+05    3.80482E-02
        2.16098    2.58497E+05    3.70340E-02
        2.26903    2.49553E+05    3.57577E-02
        2.37708    2.39256E+05    3.42872E-02
        2.48513    2.28088E+05    3.26914E-02
        2.59318    2.16521E+05    3.10379E-02
        2.70122    2.04999E+05    2.93905E-02
       10.80490    1.84875E+05    2.67935E-02
       21.60980    1.82596E+05    2.68523E-02
       32.41470    1.80828E+05    2.69892E-02
       43.21959    1.78151E+05    2.69925E-02
       54.02449    1.75474E+05    2.69961E-02
       64.82939    1.72715E+05    2.69867E-02
       75.63429    1.69947E+05    2.69758E-02
       86.43919    1.67721E+05    2.70517E-02
       97.24409    1.64559E+05    2.69769E-02
      108.04899    1.61872E+05    2.69786E-02
      118.85388    1.59805E+05    2.70855E-02
      129.65878    1.56545E+05    2.69906E-02
      140.46368    1.54161E+05    2.70457E-02
      151.26858    1.51580E+05    2.70679E-02
      162.07348    1.49028E+05    2.70961E-02
      172.87838    1.46375E+05    2.71065E-02
      183.68328    1.43229E+05    2.70243E-02
      194.48817    1.40264E+05    2.69738E-02
      205.29307    1.38233E+05    2.71044E-02
      216.09797    1.35129E+05    2.70257E-02
      226.90287    1.32575E+05    2.70561E-02
      237.70777    1.29983E+05    2.70798E-02
      248.51267    1.26879E+05    2.69956E-02
      259.31757    1.24274E+05    2.70160E-02
      270.12246    1.21510E+05    2.70021E-02
      280.92736    1.19206E+05    2.70923E-02
      291.73226    1.16475E+05    2.70872E-02
      302.53716    1.13860E+05    2.71095E-02
      313.34206    1.11215E+05    2.71255E-02
      324.14696    1.08757E+05    2.71892E-02
      334.95186    1.05767E+05    2.71197E-02
      345.75675    1.03049E+05    2.71182E-02
      356.56165    1.00342E+05    2.71194E-02
      367.36655    9.76440E+04    2.71233E-02
      378.17145    9.53931E+04    2.72552E-02
      388.97635    9.26939E+04    2.72629E-02
      399.78125    9.00668E+04    2.72930E-02
      410.58615    8.74368E+04    2.73240E-02
      421.39104    8.47311E+04    2.73326E-02
      432.19594    8.17135E+04    2.72378E-02
      443.00084    7.92353E+04    2.73225E-02
      453.80574    7.66146E+04    2.73624E-02
      464.61064    7.38951E+04    2.73685E-02
      475.41554    7.12590E+04    2.74073E-02
      486.22044    6.85016E+04    2.74007E-02
      497.02533    6.54739E+04    2.72808E-02
      507.83023    6.31545E+04    2.74585E-02
      518.63513    6.05585E+04    2.75266E-02
      529.44003    5.79433E+04    2.75921E-02
      540.24493    5.52234E+04    2.76117E-02
      551.04983    5.24168E+04    2.75878E-02
      561.85473    4.98304E+04    2.76835E-02
      572.65962    4.68737E+04    2.75728E-02
      583.46452    4.43328E+04    2.77080E-02
      594.26942    4.15387E+04    2.76924E-02
