BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.500 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.13788E+03    4.48333E-04
        0.21610    1.19433E+04    1.70668E-03
        0.32415    2.56824E+04    3.67049E-03
        0.43220    4.35297E+04    6.22209E-03
        0.54024    6.46017E+04    9.23540E-03
        0.64829    8.79884E+04    1.25805E-02
        0.75634    1.12783E+05    1.61279E-02
        0.86439    1.38106E+05    1.97520E-02
        0.97244    1.63134E+05    2.33348E-02
        1.08049    1.87115E+05    2.67689E-02
        1.18854    2.09388E+05    2.99596E-02
        1.29659    2.29395E+05    3.28271E-02
        1.40464    2.46695E+05    3.53076E-02
        1.51269    2.60960E+05    3.73547E-02
        1.62073    2.71987E+05    3.89388E-02
        1.72878    2.79692E+05    4.00475E-02
        1.83683    2.84102E+05    4.06849E-02
        1.94488    2.85351E+05    4.08695E-02
        2.05293    2.83653E+05    4.06322E-02
        2.16098    2.79293E+05    4.00133E-02
        2.26903    2.72614E+05    3.90620E-02
        2.37708    2.63998E+05    3.78330E-02
        2.48513    2.53857E+05    3.63848E-02
        2.59318    2.42615E+05    3.47786E-02
        2.70122    2.30702E+05    3.30755E-02
       10.80490    1.90074E+05    2.75469E-02
       21.60980    1.87061E+05    2.75090E-02
       32.41470    1.84555E+05    2.75456E-02
       43.21959    1.82237E+05    2.76116E-02
       54.02449    1.79309E+05    2.75859E-02
       64.82939    1.75994E+05    2.74991E-02
       75.63429    1.73250E+05    2.75000E-02
       86.43919    1.70599E+05    2.75160E-02
       97.24409    1.68730E+05    2.76607E-02
      108.04899    1.65874E+05    2.76456E-02
      118.85388    1.62983E+05    2.76242E-02
      129.65878    1.60428E+05    2.76601E-02
      140.46368    1.57093E+05    2.75602E-02
      151.26858    1.54504E+05    2.75900E-02
      162.07348    1.52043E+05    2.76442E-02
      172.87838    1.49203E+05    2.76302E-02
      183.68328    1.46500E+05    2.76414E-02
      194.48817    1.43747E+05    2.76436E-02
      205.29307    1.40650E+05    2.75784E-02
      216.09797    1.38746E+05    2.77491E-02
      226.90287    1.35139E+05    2.75793E-02
      237.70777    1.32385E+05    2.75802E-02
      248.51267    1.29919E+05    2.76424E-02
      259.31757    1.27227E+05    2.76582E-02
      270.12246    1.24828E+05    2.77396E-02
      280.92736    1.21756E+05    2.76718E-02
      291.73226    1.18955E+05    2.76640E-02
      302.53716    1.15773E+05    2.75651E-02
      313.34206    1.13869E+05    2.77728E-02
      324.14696    1.10904E+05    2.77261E-02
      334.95186    1.08333E+05    2.77778E-02
      345.75675    1.05491E+05    2.77608E-02
      356.56165    1.02817E+05    2.77885E-02
      367.36655    9.97358E+04    2.77044E-02
      378.17145    9.73667E+04    2.78191E-02
      388.97635    9.46248E+04    2.78308E-02
      399.78125    9.22770E+04    2.79627E-02
      410.58615    8.90364E+04    2.78239E-02
      421.39104    8.63046E+04    2.78402E-02
      432.19594    8.39785E+04    2.79928E-02
      443.00084    8.11525E+04    2.79836E-02
      453.80574    7.82730E+04    2.79547E-02
      464.61064    7.55231E+04    2.79715E-02
      475.41554    7.25614E+04    2.79082E-02
      486.22044    7.01040E+04    2.80416E-02
      497.02533    6.73158E+04    2.80482E-02
      507.83023    6.45652E+04    2.80718E-02
      518.63513    6.19743E+04    2.81701E-02
      529.44003    5.94392E+04    2.83044E-02
      540.24493    5.65059E+04    2.82530E-02
      551.04983    5.39270E+04    2.83826E-02
      561.85473    5.13085E+04    2.85047E-02
      572.65962    4.85650E+04    2.85676E-02
      583.46452    4.56313E+04    2.85195E-02
      594.26942    4.29001E+04    2.86001E-02
