BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.400 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.92407E+03    4.17785E-04
        0.21610    1.11738E+04    1.59671E-03
        0.32415    2.41107E+04    3.44586E-03
        0.43220    4.10077E+04    5.86159E-03
        0.54024    6.10771E+04    8.73153E-03
        0.64829    8.34980E+04    1.19385E-02
        0.75634    1.07442E+05    1.53642E-02
        0.86439    1.32098E+05    1.88928E-02
        0.97244    1.56694E+05    2.24137E-02
        1.08049    1.80514E+05    2.58246E-02
        1.18854    2.02919E+05    2.90340E-02
        1.29659    2.23355E+05    3.19627E-02
        1.40464    2.41370E+05    3.45455E-02
        1.51269    2.56612E+05    3.67323E-02
        1.62073    2.68842E+05    3.84884E-02
        1.72878    2.77925E+05    3.97945E-02
        1.83683    2.83834E+05    4.06464E-02
        1.94488    2.86636E+05    4.10535E-02
        2.05293    2.86485E+05    4.10379E-02
        2.16098    2.83609E+05    4.06316E-02
        2.26903    2.78290E+05    3.98753E-02
        2.37708    2.70862E+05    3.88166E-02
        2.48513    2.61694E+05    3.75081E-02
        2.59318    2.51176E+05    3.60057E-02
        2.70122    2.39708E+05    3.43667E-02
       10.80490    1.91644E+05    2.77745E-02
       21.60980    1.86302E+05    2.73973E-02
       32.41470    1.83829E+05    2.74371E-02
       43.21959    1.81242E+05    2.74609E-02
       54.02449    1.78454E+05    2.74545E-02
       64.82939    1.75721E+05    2.74564E-02
       75.63429    1.73657E+05    2.75645E-02
       86.43919    1.70235E+05    2.74572E-02
       97.24409    1.67881E+05    2.75214E-02
      108.04899    1.64537E+05    2.74228E-02
      118.85388    1.62434E+05    2.75311E-02
      129.65878    1.59947E+05    2.75771E-02
      140.46368    1.56374E+05    2.74341E-02
      151.26858    1.53725E+05    2.74509E-02
      162.07348    1.51622E+05    2.75676E-02
      172.87838    1.48617E+05    2.75217E-02
      183.68328    1.45940E+05    2.75359E-02
      194.48817    1.43237E+05    2.75456E-02
      205.29307    1.40621E+05    2.75727E-02
      216.09797    1.37749E+05    2.75498E-02
      226.90287    1.35341E+05    2.76207E-02
      237.70777    1.32265E+05    2.75552E-02
      248.51267    1.29400E+05    2.75318E-02
      259.31757    1.27348E+05    2.76843E-02
      270.12246    1.24039E+05    2.75641E-02
      280.92736    1.21590E+05    2.76341E-02
      291.73226    1.18829E+05    2.76346E-02
      302.53716    1.16060E+05    2.76334E-02
      313.34206    1.13150E+05    2.75975E-02
      324.14696    1.10587E+05    2.76468E-02
      334.95186    1.08033E+05    2.77008E-02
      345.75675    1.05103E+05    2.76587E-02
      356.56165    1.02165E+05    2.76121E-02
      367.36655    9.99126E+04    2.77535E-02
      378.17145    9.69028E+04    2.76865E-02
      388.97635    9.41907E+04    2.77031E-02
      399.78125    9.15761E+04    2.77503E-02
      410.58615    8.88477E+04    2.77649E-02
      421.39104    8.61601E+04    2.77936E-02
      432.19594    8.31157E+04    2.77052E-02
      443.00084    8.05931E+04    2.77907E-02
      453.80574    7.79558E+04    2.78414E-02
      464.61064    7.52195E+04    2.78591E-02
      475.41554    7.26171E+04    2.79296E-02
      486.22044    7.00650E+04    2.80260E-02
      497.02533    6.72951E+04    2.80396E-02
      507.83023    6.46249E+04    2.80978E-02
      518.63513    6.14620E+04    2.79373E-02
      529.44003    5.89951E+04    2.80929E-02
      540.24493    5.64227E+04    2.82113E-02
      551.04983    5.35000E+04    2.81579E-02
      561.85473    5.05123E+04    2.80624E-02
      572.65962    4.80483E+04    2.82637E-02
      583.46452    4.54690E+04    2.84181E-02
      594.26942    4.27735E+04    2.85157E-02
