BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.59168E+03    3.70292E-04
        0.21610    9.96177E+03    1.42352E-03
        0.32415    2.16076E+04    3.08812E-03
        0.43220    3.69484E+04    5.28136E-03
        0.54024    5.53446E+04    7.91203E-03
        0.64829    7.61181E+04    1.08833E-02
        0.75634    9.85722E+04    1.40958E-02
        0.86439    1.22010E+05    1.74499E-02
        0.97244    1.45753E+05    2.08486E-02
        1.08049    1.69158E+05    2.42000E-02
        1.18854    1.91633E+05    2.74193E-02
        1.29659    2.12650E+05    3.04308E-02
        1.40464    2.31753E+05    3.31691E-02
        1.51269    2.48567E+05    3.55807E-02
        1.62073    2.62804E+05    3.76241E-02
        1.72878    2.74264E+05    3.92703E-02
        1.83683    2.82832E+05    4.05030E-02
        1.94488    2.88480E+05    4.13176E-02
        2.05293    2.91255E+05    4.17212E-02
        2.16098    2.91280E+05    4.17307E-02
        2.26903    2.88738E+05    4.13724E-02
        2.37708    2.83865E+05    4.06799E-02
        2.48513    2.76942E+05    3.96935E-02
        2.59318    2.68283E+05    3.84579E-02
        2.70122    2.58224E+05    3.70214E-02
       10.80490    1.96466E+05    2.84733E-02
       21.60980    1.86541E+05    2.74325E-02
       32.41470    1.84341E+05    2.75135E-02
       43.21959    1.81442E+05    2.74912E-02
       54.02449    1.78258E+05    2.74243E-02
       64.82939    1.76218E+05    2.75341E-02
       75.63429    1.73142E+05    2.74828E-02
       86.43919    1.70148E+05    2.74433E-02
       97.24409    1.67761E+05    2.75018E-02
      108.04899    1.65563E+05    2.75938E-02
      118.85388    1.62099E+05    2.74744E-02
      129.65878    1.60048E+05    2.75945E-02
      140.46368    1.57081E+05    2.75581E-02
      151.26858    1.54250E+05    2.75447E-02
      162.07348    1.51336E+05    2.75157E-02
      172.87838    1.48376E+05    2.74771E-02
      183.68328    1.46233E+05    2.75911E-02
      194.48817    1.43428E+05    2.75823E-02
      205.29307    1.40491E+05    2.75473E-02
      216.09797    1.38273E+05    2.76546E-02
      226.90287    1.35326E+05    2.76175E-02
      237.70777    1.32415E+05    2.75864E-02
      248.51267    1.29818E+05    2.76209E-02
      259.31757    1.27142E+05    2.76397E-02
      270.12246    1.24178E+05    2.75950E-02
      280.92736    1.21734E+05    2.76669E-02
      291.73226    1.18918E+05    2.76554E-02
      302.53716    1.15893E+05    2.75935E-02
      313.34206    1.13306E+05    2.76357E-02
      324.14696    1.10924E+05    2.77310E-02
      334.95186    1.08059E+05    2.77075E-02
      345.75675    1.05457E+05    2.77519E-02
      356.56165    1.02673E+05    2.77494E-02
      367.36655    9.95974E+04    2.76659E-02
      378.17145    9.66306E+04    2.76088E-02
      388.97635    9.43031E+04    2.77362E-02
      399.78125    9.19644E+04    2.78680E-02
      410.58615    8.88240E+04    2.77575E-02
      421.39104    8.67431E+04    2.79817E-02
      432.19594    8.32318E+04    2.77439E-02
      443.00084    8.07973E+04    2.78611E-02
      453.80574    7.84103E+04    2.80037E-02
      464.61064    7.54623E+04    2.79490E-02
      475.41554    7.25745E+04    2.79133E-02
      486.22044    6.98063E+04    2.79225E-02
      497.02533    6.71544E+04    2.79810E-02
      507.83023    6.46135E+04    2.80928E-02
      518.63513    6.15237E+04    2.79653E-02
      529.44003    5.90507E+04    2.81194E-02
      540.24493    5.63620E+04    2.81810E-02
      551.04983    5.38186E+04    2.83256E-02
      561.85473    5.07827E+04    2.82126E-02
      572.65962    4.81472E+04    2.83219E-02
      583.46452    4.55909E+04    2.84943E-02
      594.26942    4.27382E+04    2.84921E-02
