BEHD @ YYE. Sim. done on 2023-10-27   16h41
### Sim. w/ κ =    0.300 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.75982E+03    3.94317E-04
        0.21610    1.05824E+04    1.51220E-03
        0.32415    2.29037E+04    3.27336E-03
        0.43220    3.90760E+04    5.58548E-03
        0.54024    5.83906E+04    8.34747E-03
        0.64829    8.01015E+04    1.14529E-02
        0.75634    1.03448E+05    1.47930E-02
        0.86439    1.27675E+05    1.82601E-02
        0.97244    1.52055E+05    2.17501E-02
        1.08049    1.75906E+05    2.51654E-02
        1.18854    1.98606E+05    2.84170E-02
        1.29659    2.19607E+05    3.14264E-02
        1.40464    2.38448E+05    3.41273E-02
        1.51269    2.54756E+05    3.64666E-02
        1.62073    2.68258E+05    3.84049E-02
        1.72878    2.78777E+05    3.99165E-02
        1.83683    2.86232E+05    4.09898E-02
        1.94488    2.90633E+05    4.16260E-02
        2.05293    2.92074E+05    4.18384E-02
        2.16098    2.90721E+05    4.16506E-02
        2.26903    2.86806E+05    4.10956E-02
        2.37708    2.80612E+05    4.02138E-02
        2.48513    2.72463E+05    3.90516E-02
        2.59318    2.62715E+05    3.76598E-02
        2.70122    2.51739E+05    3.60917E-02
       10.80490    1.95556E+05    2.83414E-02
       21.60980    1.88455E+05    2.77140E-02
       32.41470    1.85498E+05    2.76863E-02
       43.21959    1.82611E+05    2.76683E-02
       54.02449    1.79599E+05    2.76306E-02
       64.82939    1.77192E+05    2.76862E-02
       75.63429    1.74747E+05    2.77375E-02
       86.43919    1.71730E+05    2.76984E-02
       97.24409    1.69549E+05    2.77950E-02
      108.04899    1.66155E+05    2.76925E-02
      118.85388    1.63229E+05    2.76660E-02
      129.65878    1.60855E+05    2.77336E-02
      140.46368    1.57828E+05    2.76891E-02
      151.26858    1.55443E+05    2.77577E-02
      162.07348    1.52557E+05    2.77376E-02
      172.87838    1.49387E+05    2.76642E-02
      183.68328    1.47001E+05    2.77360E-02
      194.48817    1.43845E+05    2.76625E-02
      205.29307    1.41635E+05    2.77716E-02
      216.09797    1.39265E+05    2.78530E-02
      226.90287    1.35894E+05    2.77334E-02
      237.70777    1.32728E+05    2.76517E-02
      248.51267    1.30932E+05    2.78579E-02
      259.31757    1.27209E+05    2.76540E-02
      270.12246    1.24859E+05    2.77465E-02
      280.92736    1.22719E+05    2.78906E-02
      291.73226    1.19886E+05    2.78805E-02
      302.53716    1.16967E+05    2.78492E-02
      313.34206    1.14024E+05    2.78108E-02
      324.14696    1.11605E+05    2.79013E-02
      334.95186    1.08463E+05    2.78111E-02
      345.75675    1.06227E+05    2.79545E-02
      356.56165    1.03264E+05    2.79093E-02
      367.36655    1.00350E+05    2.78750E-02
      378.17145    9.75454E+04    2.78701E-02
      388.97635    9.50620E+04    2.79594E-02
      399.78125    9.24165E+04    2.80050E-02
      410.58615    8.98527E+04    2.80790E-02
      421.39104    8.64491E+04    2.78868E-02
      432.19594    8.37629E+04    2.79210E-02
      443.00084    8.11703E+04    2.79897E-02
      453.80574    7.83870E+04    2.79954E-02
      464.61064    7.56947E+04    2.80351E-02
      475.41554    7.32689E+04    2.81804E-02
      486.22044    7.00568E+04    2.80227E-02
      497.02533    6.78403E+04    2.82668E-02
      507.83023    6.50591E+04    2.82865E-02
      518.63513    6.22122E+04    2.82783E-02
      529.44003    5.95726E+04    2.83679E-02
      540.24493    5.67325E+04    2.83662E-02
      551.04983    5.37657E+04    2.82978E-02
      561.85473    5.10025E+04    2.83347E-02
      572.65962    4.85565E+04    2.85626E-02
      583.46452    4.54949E+04    2.84343E-02
      594.26942    4.31398E+04    2.87599E-02
