BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.400 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.37708     1.2428E+00     7.2175E-01     3.9970E-01     5.1435E-01     0.0000E+00     2.2329-314     3.8929E-02
    2.48513     1.2941E+00     6.7925E-01     4.7487E-01     4.1173E-01     0.0000E+00     2.2329-314    -1.3086E-01
    2.59318     1.3240E+00     6.5638E-01     2.7662E-01     3.5195E-01     0.0000E+00     2.2329-314    -6.3461E-02
    2.70122     1.3463E+00     6.4015E-01     2.0633E-01     3.0737E-01     0.0000E+00     2.2329-314     1.0475E-01
    2.80927     1.3863E+00     6.1263E-01     3.7040E-01     2.2732E-01     0.0000E+00     2.2329-314    -7.3860E-02
    2.91732     1.4148E+00     5.9424E-01     2.6339E-01     1.7041E-01     0.0000E+00     2.2329-314    -3.4292E-02
    3.02537     1.4382E+00     5.7980E-01     2.1643E-01     1.2364E-01     0.0000E+00     2.2329-314     3.4298E-02
    3.13342     1.4659E+00     5.6344E-01     2.5651E-01     6.8208E-02     0.0000E+00     2.2329-314     6.8647E-02
    3.24147     1.5013E+00     5.4361E-01     3.2795E-01    -2.6611E-03     0.0000E+00     2.2329-314    -6.5162E-02
    3.34952     1.5250E+00     5.3098E-01     2.1938E-01    -5.0069E-02     0.0000E+00     2.2329-314     6.2568E-02
    3.45757     1.5543E+00     5.1606E-01     2.7086E-01    -1.0860E-01     0.0000E+00     2.2329-314     3.5756E-02
    3.56562     1.5844E+00     5.0143E-01     2.7846E-01    -1.6878E-01     0.0000E+00     2.2329-314    -1.0687E-01
    3.67367     1.5963E+00     4.9580E-01     1.1069E-01    -1.9270E-01     0.0000E+00     2.2329-314     4.7909E-02
    3.78171     1.6109E+00     4.8909E-01     1.3482E-01    -2.2183E-01     0.0000E+00     2.2329-314    -1.8910E-02
    3.88976     1.6191E+00     4.8539E-01     7.5779E-02    -2.3821E-01     0.0000E+00     2.2329-314     5.8380E-02
    3.99781     1.6308E+00     4.8015E-01     1.0866E-01    -2.6169E-01     0.0000E+00     2.2329-314     3.9641E-02
    4.10586     1.6432E+00     4.7473E-01     1.1472E-01    -2.8648E-01     0.0000E+00     2.2329-314     1.7849E-02
    4.21391     1.6532E+00     4.7044E-01     9.2265E-02    -3.0642E-01     0.0000E+00     2.2329-314    -7.7306E-02
    4.32196     1.6488E+00     4.7231E-01    -4.0340E-02    -2.9770E-01     0.0000E+00     2.2329-314    -4.7661E-02
    4.43001     1.6348E+00     4.7841E-01    -1.3001E-01    -2.6960E-01     0.0000E+00     2.2329-314     4.6203E-02
    4.53806     1.6236E+00     4.8335E-01    -1.0324E-01    -2.4729E-01     0.0000E+00     2.2329-314    -1.1073E-01
    4.64611     1.5959E+00     4.9602E-01    -2.5690E-01    -1.9178E-01     0.0000E+00     2.2329-314     2.1672E-02
    4.75416     1.5697E+00     5.0846E-01    -2.4206E-01    -1.3947E-01     0.0000E+00     2.2329-314    -6.4639E-02
    4.86220     1.5348E+00     5.2590E-01    -3.2297E-01    -6.9676E-02     0.0000E+00     2.2329-314    -6.5650E-02
    4.97025     1.4923E+00     5.4852E-01    -3.9328E-01     1.5311E-02     0.0000E+00     2.2329-314     2.0908E-02
    5.07830     1.4551E+00     5.6971E-01    -3.4449E-01     8.9756E-02     0.0000E+00     2.2329-314     1.0582E-01
    5.18635     1.4357E+00     5.8131E-01    -1.7988E-01     1.2863E-01     0.0000E+00     2.2329-314    -2.9346E-02
    5.29440     1.4154E+00     5.9384E-01    -1.8745E-01     1.6914E-01     0.0000E+00     2.2329-314    -3.5188E-02
    5.40245     1.3942E+00     6.0745E-01    -1.9641E-01     2.1158E-01     0.0000E+00     2.2329-314    -9.5172E-02
    5.51050     1.3643E+00     6.2756E-01    -2.7716E-01     2.7147E-01     0.0000E+00     2.2329-314    -2.6769E-03
    5.61855     1.3402E+00     6.4454E-01    -2.2276E-01     3.1961E-01     0.0000E+00     2.2329-314    -7.9728E-02
    5.72660     1.3112E+00     6.6603E-01    -2.6826E-01     3.7758E-01     0.0000E+00     2.2329-314     1.3083E-02
    5.83465     1.2925E+00     6.8051E-01    -1.7279E-01     4.1492E-01     0.0000E+00     2.2329-314    -1.4596E-02
    5.94269     1.2801E+00     6.9044E-01    -1.1503E-01     4.3978E-01     0.0000E+00     2.2329-314    -1.5690E-01
    6.05074     1.2515E+00     7.1427E-01    -2.6491E-01     4.9703E-01     0.0000E+00     2.2329-314     2.7997E-02
    6.15879     1.2385E+00     7.2549E-01    -1.1976E-01     5.2291E-01     0.0000E+00     2.2329-314     4.1727E-02
    6.26684     1.2433E+00     7.2136E-01     4.3690E-02     5.1347E-01     0.0000E+00     2.2329-314    -3.7490E-02
    6.37489     1.2502E+00     7.1534E-01     6.4531E-02     4.9952E-01     0.0000E+00     2.2329-314     8.3810E-02
    6.48294     1.2789E+00     6.9145E-01     2.6491E-01     4.4227E-01     0.0000E+00     2.2329-314    -8.4345E-02
    6.59099     1.2976E+00     6.7652E-01     1.7362E-01     4.0476E-01     0.0000E+00     2.2329-314     2.4650E-03
    6.69904     1.3211E+00     6.5854E-01     2.1758E-01     3.5774E-01     0.0000E+00     2.2329-314     2.5948E-02
    6.80709     1.3515E+00     6.3647E-01     2.8097E-01     2.9702E-01     0.0000E+00     2.2329-314     1.2200E-01
    6.91514     1.4008E+00     6.0316E-01     4.5645E-01     1.9838E-01     0.0000E+00     2.2329-314     3.3671E-02
    7.02318     1.4522E+00     5.7144E-01     4.7536E-01     9.5657E-02     0.0000E+00     2.2329-314     1.9860E-02
    7.13123     1.5023E+00     5.4308E-01     4.6397E-01    -4.6059E-03     0.0000E+00     2.2329-314    -5.4063E-03
    7.23928     1.5470E+00     5.1972E-01     4.1364E-01    -9.3992E-02     0.0000E+00     2.2329-314     2.4580E-02
    7.34733     1.5898E+00     4.9886E-01     3.9631E-01    -1.7963E-01     0.0000E+00     2.2329-314    -5.8503E-02
    7.45538     1.6195E+00     4.8523E-01     2.7433E-01    -2.3892E-01     0.0000E+00     2.2329-314    -2.5180E-03
    7.56343     1.6435E+00     4.7463E-01     2.2224E-01    -2.8694E-01     0.0000E+00     2.2329-314     2.9323E-02
    7.67148     1.6657E+00     4.6517E-01     2.0558E-01    -3.3137E-01     0.0000E+00     2.2329-314    -7.9646E-02
    7.77953     1.6722E+00     4.6245E-01     6.0402E-02    -3.4442E-01     0.0000E+00     2.2329-314     1.0705E-02
    7.88758     1.6751E+00     4.6127E-01     2.6404E-02    -3.5013E-01     0.0000E+00     2.2329-314    -4.2637E-02
    7.99562     1.6678E+00     4.6428E-01    -6.7092E-02    -3.3563E-01     0.0000E+00     2.2329-314     1.0326E-02
    8.10367     1.6577E+00     4.6852E-01    -9.3210E-02    -3.1548E-01     0.0000E+00     2.2329-314    -2.3957E-02
    8.21172     1.6410E+00     4.7570E-01    -1.5479E-01    -2.8203E-01     0.0000E+00     2.2329-314     2.5002E-02
    8.31977     1.6245E+00     4.8297E-01    -1.5282E-01    -2.4901E-01     0.0000E+00     2.2329-314    -5.2851E-03
    8.42782     1.6049E+00     4.9186E-01    -1.8181E-01    -2.0972E-01     0.0000E+00     2.2329-314    -2.2228E-02
    8.53587     1.5806E+00     5.0321E-01    -2.2421E-01    -1.6127E-01     0.0000E+00     2.2329-314     2.4707E-02
