BEHD @ YYE. Sim. done on 2023-10-28   12h45
    6.48294,        1.6762E+00,
    6.59099,        1.6596E+00,
    6.69904,        1.6433E+00,
    6.80709,        1.6236E+00,
    6.91514,        1.6108E+00,
    7.02318,        1.5948E+00,
    7.13123,        1.5792E+00,
    7.23928,        1.5605E+00,
    7.34733,        1.5439E+00,
    7.45538,        1.5276E+00,
    7.56343,        1.5090E+00,
    7.67148,        1.4925E+00,
    7.77953,        1.4712E+00,
    7.88758,        1.4502E+00,
    7.99562,        1.4364E+00,
    8.10367,        1.4217E+00,
    8.21172,        1.4173E+00,
    8.31977,        1.4069E+00,
    8.42782,        1.3893E+00,
    8.53587,        1.3866E+00,
 
 
#    2
    0.10805,        2.0000E+00,
    0.21610,        1.9906E+00,
    0.32415,        1.9776E+00,
    0.43220,        1.9416E+00,
    0.54024,        1.8996E+00,
    0.64829,        1.8458E+00,
    0.75634,        1.7761E+00,
    0.86439,        1.7120E+00,
    0.97244,        1.6339E+00,
    1.08049,        1.5577E+00,
    1.18854,        1.4897E+00,
    1.29659,        1.4263E+00,
    1.40464,        1.3846E+00,
    1.51269,        1.3360E+00,
    1.62073,        1.3021E+00,
    1.72878,        1.2873E+00,
    1.83683,        1.2982E+00,
    1.94488,        1.3289E+00,
    2.05293,        1.3599E+00,
    2.16098,        1.3986E+00,
    2.26903,        1.4338E+00,
    2.37708,        1.4682E+00,
    2.48513,        1.5038E+00,
    2.59318,        1.5418E+00,
    2.70122,        1.5777E+00,
    2.80927,        1.6239E+00,
    2.91732,        1.6661E+00,
    3.02537,        1.6925E+00,
    3.13342,        1.7007E+00,
    3.24147,        1.7002E+00,
    3.34952,        1.6892E+00,
    3.45757,        1.6703E+00,
    3.56562,        1.6410E+00,
    3.67367,        1.6127E+00,
    3.78171,        1.5899E+00,
    3.88976,        1.5614E+00,
    3.99781,        1.5319E+00,
    4.10586,        1.5084E+00,
    4.21391,        1.4922E+00,
    4.32196,        1.4796E+00,
    4.43001,        1.4814E+00,
    4.53806,        1.4932E+00,
    4.64611,        1.4950E+00,
    4.75416,        1.4986E+00,
    4.86220,        1.5102E+00,
    4.97025,        1.5221E+00,
    5.07830,        1.5408E+00,
    5.18635,        1.5509E+00,
    5.29440,        1.5478E+00,
    5.40245,        1.5374E+00,
    5.51050,        1.5123E+00,
    5.61855,        1.4828E+00,
    5.72660,        1.4558E+00,
    5.83465,        1.4180E+00,
    5.94269,        1.3703E+00,
    6.05074,        1.3268E+00,
    6.15879,        1.2860E+00,
    6.26684,        1.2667E+00,
    6.37489,        1.2648E+00,
    6.48294,        1.2494E+00,
    6.59099,        1.2429E+00,
    6.69904,        1.2684E+00,
    6.80709,        1.2986E+00,
    6.91514,        1.3351E+00,
    7.02318,        1.3686E+00,
    7.13123,        1.4034E+00,
    7.23928,        1.4419E+00,
    7.34733,        1.4907E+00,
    7.45538,        1.5185E+00,
    7.56343,        1.5484E+00,
    7.67148,        1.5902E+00,
    7.77953,        1.6207E+00,
    7.88758,        1.6494E+00,
    7.99562,        1.6759E+00,
    8.10367,        1.6928E+00,
    8.21172,        1.7063E+00,
    8.31977,        1.7130E+00,
    8.42782,        1.7056E+00,
    8.53587,        1.7008E+00,
 
 
#    3
    0.10805,        2.0000E+00,
    0.21610,        1.9930E+00,
    0.32415,        1.9809E+00,
    0.43220,        1.9497E+00,
    0.54024,        1.9120E+00,
    0.64829,        1.8662E+00,
    0.75634,        1.8115E+00,
    0.86439,        1.7455E+00,
    0.97244,        1.6762E+00,
    1.08049,        1.6056E+00,
    1.18854,        1.5235E+00,
    1.29659,        1.4317E+00,
    1.40464,        1.3708E+00,
    1.51269,        1.3247E+00,
    1.62073,        1.3009E+00,
    1.72878,        1.2859E+00,
    1.83683,        1.2907E+00,
    1.94488,        1.2756E+00,
    2.05293,        1.2735E+00,
    2.16098,        1.2872E+00,
    2.26903,        1.3099E+00,
    2.37708,        1.3086E+00,
    2.48513,        1.3095E+00,
    2.59318,        1.2929E+00,
    2.70122,        1.3047E+00,
    2.80927,        1.3300E+00,
    2.91732,        1.3578E+00,
    3.02537,        1.3907E+00,
    3.13342,        1.4056E+00,
    3.24147,        1.4228E+00,
    3.34952,        1.4631E+00,
    3.45757,        1.4883E+00,
    3.56562,        1.5225E+00,
    3.67367,        1.5509E+00,
    3.78171,        1.5698E+00,
    3.88976,        1.5751E+00,
    3.99781,        1.5657E+00,
    4.10586,        1.5703E+00,
    4.21391,        1.5608E+00,
    4.32196,        1.5554E+00,
    4.43001,        1.5304E+00,
    4.53806,        1.4922E+00,
    4.64611,        1.4570E+00,
    4.75416,        1.4059E+00,
    4.86220,        1.3575E+00,
    4.97025,        1.3247E+00,
    5.07830,        1.2977E+00,
    5.18635,        1.2818E+00,
    5.29440,        1.2536E+00,
    5.40245,        1.2496E+00,
    5.51050,        1.2663E+00,
    5.61855,        1.2954E+00,
    5.72660,        1.3217E+00,
    5.83465,        1.3561E+00,
    5.94269,        1.3958E+00,
    6.05074,        1.4232E+00,
    6.15879,        1.4650E+00,
    6.26684,        1.5087E+00,
    6.37489,        1.5512E+00,
    6.48294,        1.6012E+00,
    6.59099,        1.6317E+00,
    6.69904,        1.6546E+00,
    6.80709,        1.6788E+00,
    6.91514,        1.7083E+00,
    7.02318,        1.7300E+00,
    7.13123,        1.7425E+00,
    7.23928,        1.7348E+00,
    7.34733,        1.7216E+00,
    7.45538,        1.7012E+00,
    7.56343,        1.6686E+00,
    7.67148,        1.6315E+00,
    7.77953,        1.5951E+00,
    7.88758,        1.5611E+00,
    7.99562,        1.5214E+00,
    8.10367,        1.4961E+00,
    8.21172,        1.4725E+00,
    8.31977,        1.4477E+00,
    8.42782,        1.4359E+00,
    8.53587,        1.4145E+00,
 
 
#    4
    0.10805,        2.0000E+00,
    0.21610,        1.9886E+00,
    0.32415,        1.9633E+00,
    0.43220,        1.9210E+00,
    0.54024,        1.8610E+00,
    0.64829,        1.7976E+00,
    0.75634,        1.7263E+00,
    0.86439,        1.6567E+00,
    0.97244,        1.5781E+00,
    1.08049,        1.5010E+00,
    1.18854,        1.4098E+00,
    1.29659,        1.3111E+00,
    1.40464,        1.2136E+00,
    1.51269,        1.1047E+00,
 
 
#    4
    0.10805,        2.0000E+00,
    0.21610,        1.9879E+00,
    0.32415,        1.9746E+00,
    0.43220,        1.9481E+00,
    0.54024,        1.9060E+00,
    0.64829,        1.8622E+00,
    0.75634,        1.8124E+00,
    0.86439,        1.7650E+00,
    0.97244,        1.7078E+00,
    1.08049,        1.6492E+00,
    1.18854,        1.5772E+00,
    1.29659,        1.5042E+00,
    1.40464,        1.4332E+00,
    1.51269,        1.3780E+00,
    1.62073,        1.3384E+00,
    1.72878,        1.3070E+00,
    1.83683,        1.2866E+00,
    1.94488,        1.2748E+00,
    2.05293,        1.2813E+00,
    2.16098,        1.2976E+00,
    2.26903,        1.3185E+00,
    2.37708,        1.3324E+00,
    2.48513,        1.3672E+00,
    2.59318,        1.3857E+00,
    2.70122,        1.4190E+00,
    2.80927,        1.4571E+00,
    2.91732,        1.4972E+00,
    3.02537,        1.5192E+00,
    3.13342,        1.5334E+00,
    3.24147,        1.5497E+00,
    3.34952,        1.5620E+00,
    3.45757,        1.5707E+00,
    3.56562,        1.5798E+00,
    3.67367,        1.5894E+00,
    3.78171,        1.5918E+00,
    3.88976,        1.5853E+00,
    3.99781,        1.5698E+00,
    4.10586,        1.5590E+00,
    4.21391,        1.5469E+00,
    4.32196,        1.5513E+00,
    4.43001,        1.5434E+00,
    4.53806,        1.5298E+00,
    4.64611,        1.5098E+00,
    4.75416,        1.4871E+00,
    4.86220,        1.4663E+00,
    4.97025,        1.4384E+00,
    5.07830,        1.4158E+00,
    5.18635,        1.3967E+00,
    5.29440,        1.3825E+00,
    5.40245,        1.3961E+00,
    5.51050,        1.4011E+00,
    5.61855,        1.4169E+00,
    5.72660,        1.4346E+00,
    5.83465,        1.4447E+00,
    5.94269,        1.4577E+00,
    6.05074,        1.4717E+00,
    6.15879,        1.4902E+00,
    6.26684,        1.5016E+00,
    6.37489,        1.5042E+00,
    6.48294,        1.5104E+00,
    6.59099,        1.5158E+00,
    6.69904,        1.5298E+00,
    6.80709,        1.5395E+00,
    6.91514,        1.5465E+00,
    7.02318,        1.5516E+00,
    7.13123,        1.5512E+00,
    7.23928,        1.5536E+00,
    7.34733,        1.5520E+00,
    7.45538,        1.5601E+00,
    7.56343,        1.5616E+00,
    7.67148,        1.5798E+00,
    7.77953,        1.6018E+00,
    7.88758,        1.6117E+00,
    7.99562,        1.6124E+00,
    8.10367,        1.6037E+00,
    8.21172,        1.5938E+00,
    8.31977,        1.5743E+00,
    8.42782,        1.5565E+00,
    8.53587,        1.5268E+00,
 
 
#    5
    0.10805,        2.0000E+00,
    0.21610,        1.9842E+00,
    0.32415,        1.9596E+00,
    0.43220,        1.9294E+00,
    0.54024,        1.8851E+00,
    0.64829,        1.8360E+00,
    0.75634,        1.7776E+00,
    0.86439,        1.7176E+00,
    0.97244,        1.6505E+00,
    1.08049,        1.5763E+00,
    1.18854,        1.4964E+00,
    1.29659,        1.4236E+00,
    1.40464,        1.3487E+00,
    1.51269,        1.2800E+00,
    1.62073,        1.2406E+00,
    1.72878,        1.2230E+00,
    1.83683,        1.2385E+00,
    1.94488,        1.2339E+00,
    2.05293,        1.2647E+00,
    2.16098,        1.2943E+00,
    2.26903,        1.3411E+00,
    2.37708,        1.3898E+00,
    2.48513,        1.4463E+00,
    2.59318,        1.4994E+00,
    2.70122,        1.5358E+00,
    2.80927,        1.5633E+00,
    2.91732,        1.5871E+00,
    3.02537,        1.6041E+00,
    3.13342,        1.6195E+00,
    3.24147,        1.6230E+00,
    3.34952,        1.6166E+00,
    3.45757,        1.6086E+00,
    3.56562,        1.5918E+00,
    3.67367,        1.5766E+00,
    3.78171,        1.5572E+00,
    3.88976,        1.5462E+00,
    3.99781,        1.5333E+00,
    4.10586,        1.5136E+00,
    4.21391,        1.4955E+00,
    4.32196,        1.4789E+00,
    4.43001,        1.4725E+00,
    4.53806,        1.4664E+00,
    4.64611,        1.4690E+00,
    4.75416,        1.4711E+00,
    4.86220,        1.4784E+00,
    4.97025,        1.4915E+00,
    5.07830,        1.4958E+00,
    5.18635,        1.4883E+00,
    5.29440,        1.4753E+00,
    5.40245,        1.4640E+00,
    5.51050,        1.4486E+00,
    5.61855,        1.4498E+00,
    5.72660,        1.4510E+00,
    5.83465,        1.4638E+00,
    5.94269,        1.4856E+00,
    6.05074,        1.4992E+00,
    6.15879,        1.5034E+00,
    6.26684,        1.5018E+00,
    6.37489,        1.5006E+00,
    6.48294,        1.4928E+00,
    6.59099,        1.4791E+00,
    6.69904,        1.4668E+00,
    6.80709,        1.4415E+00,
    6.91514,        1.4172E+00,
    7.02318,        1.3993E+00,
    7.13123,        1.3777E+00,
    7.23928,        1.3701E+00,
    7.34733,        1.3577E+00,
    7.45538,        1.3609E+00,
    7.56343,        1.3591E+00,
    7.67148,        1.3423E+00,
    7.77953,        1.3440E+00,
    7.88758,        1.3481E+00,
    7.99562,        1.3543E+00,
    8.10367,        1.3449E+00,
    8.21172,        1.3338E+00,
    8.31977,        1.3381E+00,
    8.42782,        1.3291E+00,
    8.53587,        1.3243E+00,
