BEHD @ YYE. Sim. done on 2023-10-28   12h45
    3.34952,        1.4428E+00,
    3.45757,        1.4330E+00,
    3.56562,        1.4211E+00,
    3.67367,        1.4157E+00,
    3.78171,        1.4175E+00,
    3.88976,        1.4283E+00,
    3.99781,        1.4442E+00,
    4.10586,        1.4633E+00,
    4.21391,        1.4670E+00,
    4.32196,        1.4648E+00,
    4.43001,        1.4740E+00,
    4.53806,        1.4655E+00,
    4.64611,        1.4577E+00,
    4.75416,        1.4380E+00,
    4.86220,        1.4228E+00,
    4.97025,        1.4236E+00,
    5.07830,        1.4289E+00,
    5.18635,        1.4510E+00,
    5.29440,        1.4675E+00,
    5.40245,        1.4860E+00,
    5.51050,        1.5307E+00,
    5.61855,        1.5833E+00,
    5.72660,        1.6294E+00,
    5.83465,        1.6729E+00,
    5.94269,        1.7195E+00,
    6.05074,        1.7500E+00,
    6.15879,        1.7736E+00,
    6.26684,        1.7748E+00,
    6.37489,        1.7597E+00,
    6.48294,        1.7327E+00,
    6.59099,        1.6995E+00,
    6.69904,        1.6592E+00,
    6.80709,        1.6238E+00,
    6.91514,        1.5770E+00,
    7.02318,        1.5401E+00,
    7.13123,        1.5071E+00,
    7.23928,        1.4926E+00,
    7.34733,        1.5072E+00,
    7.45538,        1.5268E+00,
    7.56343,        1.5504E+00,
    7.67148,        1.5937E+00,
    7.77953,        1.6265E+00,
    7.88758,        1.6550E+00,
    7.99562,        1.6828E+00,
    8.10367,        1.7028E+00,
    8.21172,        1.7165E+00,
    8.31977,        1.7313E+00,
    8.42782,        1.7550E+00,
    8.53587,        1.7708E+00,
 
 
#    2
    0.10805,        2.0000E+00,
    0.21610,        1.9781E+00,
    0.32415,        1.9498E+00,
    0.43220,        1.9207E+00,
    0.54024,        1.8796E+00,
    0.64829,        1.8294E+00,
    0.75634,        1.7786E+00,
    0.86439,        1.7209E+00,
    0.97244,        1.6626E+00,
    1.08049,        1.6104E+00,
    1.18854,        1.5556E+00,
    1.29659,        1.5013E+00,
    1.40464,        1.4420E+00,
    1.51269,        1.3931E+00,
    1.62073,        1.3760E+00,
    1.72878,        1.3557E+00,
    1.83683,        1.3328E+00,
    1.94488,        1.3081E+00,
    2.05293,        1.2700E+00,
    2.16098,        1.2477E+00,
    2.26903,        1.2783E+00,
    2.37708,        1.2989E+00,
    2.48513,        1.3170E+00,
    2.59318,        1.3345E+00,
    2.70122,        1.3516E+00,
    2.80927,        1.3654E+00,
    2.91732,        1.3861E+00,
    3.02537,        1.4132E+00,
    3.13342,        1.4338E+00,
    3.24147,        1.4702E+00,
    3.34952,        1.5046E+00,
    3.45757,        1.5292E+00,
    3.56562,        1.5498E+00,
    3.67367,        1.5741E+00,
    3.78171,        1.6060E+00,
    3.88976,        1.6273E+00,
    3.99781,        1.6396E+00,
    4.10586,        1.6479E+00,
    4.21391,        1.6502E+00,
    4.32196,        1.6469E+00,
    4.43001,        1.6350E+00,
    4.53806,        1.6207E+00,
    4.64611,        1.6083E+00,
    4.75416,        1.5943E+00,
    4.86220,        1.5740E+00,
    4.97025,        1.5452E+00,
    5.07830,        1.5194E+00,
    5.18635,        1.5037E+00,
    5.29440,        1.5018E+00,
    5.40245,        1.5015E+00,
    5.51050,        1.5099E+00,
    5.61855,        1.5264E+00,
    5.72660,        1.5365E+00,
    5.83465,        1.5575E+00,
    5.94269,        1.5816E+00,
    6.05074,        1.5792E+00,
    6.15879,        1.5745E+00,
    6.26684,        1.5705E+00,
    6.37489,        1.5531E+00,
    6.48294,        1.5343E+00,
    6.59099,        1.5213E+00,
    6.69904,        1.5257E+00,
    6.80709,        1.5235E+00,
    6.91514,        1.5324E+00,
    7.02318,        1.5485E+00,
    7.13123,        1.5622E+00,
    7.23928,        1.5723E+00,
    7.34733,        1.5853E+00,
    7.45538,        1.5992E+00,
    7.56343,        1.6035E+00,
    7.67148,        1.6278E+00,
    7.77953,        1.6389E+00,
    7.88758,        1.6528E+00,
    7.99562,        1.6542E+00,
    8.10367,        1.6418E+00,
    8.21172,        1.6226E+00,
    8.31977,        1.6041E+00,
    8.42782,        1.5805E+00,
    8.53587,        1.5621E+00,
 
 
#    3
    0.10805,        2.0000E+00,
    0.21610,        1.9812E+00,
    0.32415,        1.9525E+00,
    0.43220,        1.9201E+00,
    0.54024,        1.8698E+00,
    0.64829,        1.8149E+00,
    0.75634,        1.7552E+00,
    0.86439,        1.7047E+00,
    0.97244,        1.6564E+00,
    1.08049,        1.6037E+00,
    1.18854,        1.5707E+00,
    1.29659,        1.5422E+00,
    1.40464,        1.5211E+00,
    1.51269,        1.4864E+00,
    1.62073,        1.4605E+00,
    1.72878,        1.4211E+00,
    1.83683,        1.4053E+00,
    1.94488,        1.4146E+00,
    2.05293,        1.4302E+00,
    2.16098,        1.4685E+00,
    2.26903,        1.4944E+00,
    2.37708,        1.5111E+00,
    2.48513,        1.5117E+00,
    2.59318,        1.5117E+00,
    2.70122,        1.5151E+00,
    2.80927,        1.5220E+00,
    2.91732,        1.5252E+00,
    3.02537,        1.5222E+00,
    3.13342,        1.5212E+00,
    3.24147,        1.5242E+00,
    3.34952,        1.5115E+00,
    3.45757,        1.4926E+00,
    3.56562,        1.4702E+00,
    3.67367,        1.4561E+00,
    3.78171,        1.4495E+00,
    3.88976,        1.4454E+00,
    3.99781,        1.4332E+00,
    4.10586,        1.4170E+00,
    4.21391,        1.4058E+00,
    4.32196,        1.4061E+00,
    4.43001,        1.4058E+00,
    4.53806,        1.4004E+00,
    4.64611,        1.4199E+00,
    4.75416,        1.4250E+00,
    4.86220,        1.4306E+00,
    4.97025,        1.4426E+00,
    5.07830,        1.4651E+00,
    5.18635,        1.4895E+00,
    5.29440,        1.5125E+00,
    5.40245,        1.5219E+00,
    5.51050,        1.5245E+00,
    5.61855,        1.5178E+00,
    5.72660,        1.5175E+00,
    5.83465,        1.4965E+00,
    5.94269,        1.4771E+00,
    6.05074,        1.4775E+00,
    6.15879,        1.4839E+00,
    6.26684,        1.4876E+00,
    6.37489,        1.4857E+00,
    6.48294,        1.4961E+00,
    6.59099,        1.5111E+00,
    6.69904,        1.5204E+00,
    6.80709,        1.5328E+00,
    6.91514,        1.5361E+00,
    7.02318,        1.5474E+00,
    7.13123,        1.5599E+00,
    7.23928,        1.5570E+00,
    7.34733,        1.5373E+00,
    7.45538,        1.5196E+00,
    7.56343,        1.4970E+00,
    7.67148,        1.4483E+00,
    7.77953,        1.3962E+00,
    7.88758,        1.3513E+00,
    7.99562,        1.3192E+00,
    8.10367,        1.2866E+00,
    8.21172,        1.2609E+00,
    8.31977,        1.2407E+00,
    8.42782,        1.2547E+00,
    8.53587,        1.2600E+00,
 
 
#    4
    0.10805,        2.0000E+00,
    0.21610,        1.9988E+00,
    0.32415,        1.9949E+00,
    0.43220,        1.9804E+00,
    0.54024,        1.9518E+00,
    0.64829,        1.9097E+00,
    0.75634,        1.8656E+00,
    0.86439,        1.8098E+00,
    0.97244,        1.7554E+00,
    1.08049,        1.6871E+00,
    1.18854,        1.6106E+00,
    1.29659,        1.5394E+00,
    1.40464,        1.4685E+00,
    1.51269,        1.4007E+00,
    1.62073,        1.3443E+00,
    1.72878,        1.2959E+00,
    1.83683,        1.2683E+00,
    1.94488,        1.2361E+00,
    2.05293,        1.1891E+00,
    2.16098,        1.1357E+00,
    2.26903,        1.1523E+00,
    2.37708,        1.2307E+00,
    2.48513,        1.2828E+00,
    2.59318,        1.3386E+00,
    2.70122,        1.3868E+00,
    2.80927,        1.4540E+00,
    2.91732,        1.5125E+00,
    3.02537,        1.5471E+00,
    3.13342,        1.5932E+00,
    3.24147,        1.6277E+00,
    3.34952,        1.6530E+00,
    3.45757,        1.6738E+00,
    3.56562,        1.6749E+00,
    3.67367,        1.6623E+00,
    3.78171,        1.6476E+00,
    3.88976,        1.6207E+00,
    3.99781,        1.5942E+00,
    4.10586,        1.5604E+00,
    4.21391,        1.5261E+00,
    4.32196,        1.4989E+00,
    4.43001,        1.4655E+00,
    4.53806,        1.4237E+00,
    4.64611,        1.4030E+00,
    4.75416,        1.3867E+00,
    4.86220,        1.3457E+00,
    4.97025,        1.3180E+00,
    5.07830,        1.2913E+00,
    5.18635,        1.2821E+00,
    5.29440,        1.3165E+00,
    5.40245,        1.3625E+00,
    5.51050,        1.3923E+00,
    5.61855,        1.4087E+00,
    5.72660,        1.4396E+00,
    5.83465,        1.4722E+00,
    5.94269,        1.5159E+00,
    6.05074,        1.5623E+00,
    6.15879,        1.6037E+00,
    6.26684,        1.6337E+00,
    6.37489,        1.6589E+00,
    6.48294,        1.6736E+00,
    6.59099,        1.6762E+00,
    6.69904,        1.6712E+00,
    6.80709,        1.6737E+00,
    6.91514,        1.6750E+00,
    7.02318,        1.6765E+00,
    7.13123,        1.6631E+00,
    7.23928,        1.6425E+00,
    7.34733,        1.6116E+00,
    7.45538,        1.5752E+00,
    7.56343,        1.5318E+00,
    7.67148,        1.4979E+00,
    7.77953,        1.4701E+00,
    7.88758,        1.4481E+00,
    7.99562,        1.4262E+00,
    8.10367,        1.4194E+00,
    8.21172,        1.4123E+00,
    8.31977,        1.4065E+00,
    8.42782,        1.4212E+00,
    8.53587,        1.4264E+00,
 
 
#    5
    0.10805,        2.0000E+00,
    0.21610,        1.9837E+00,
    0.32415,        1.9501E+00,
    0.43220,        1.9000E+00,
    0.54024,        1.8380E+00,
    0.64829,        1.7658E+00,
    0.75634,        1.7001E+00,
    0.86439,        1.6175E+00,
    0.97244,        1.5316E+00,
    1.08049,        1.4388E+00,
    1.18854,        1.3494E+00,
    1.29659,        1.2796E+00,
    1.40464,        1.2241E+00,
    1.51269,        1.1903E+00,
    1.62073,        1.1621E+00,
    1.72878,        1.1898E+00,
    1.83683,        1.2782E+00,
    1.94488,        1.3571E+00,
    2.05293,        1.4251E+00,
    2.16098,        1.4909E+00,
    2.26903,        1.5543E+00,
    2.37708,        1.6270E+00,
    2.48513,        1.6852E+00,
    2.59318,        1.7296E+00,
    2.70122,        1.7588E+00,
    2.80927,        1.7762E+00,
    2.91732,        1.7957E+00,
    3.02537,        1.8073E+00,
    3.13342,        1.8118E+00,
    3.24147,        1.8138E+00,
    3.34952,        1.8208E+00,
    3.45757,        1.8099E+00,
    3.56562,        1.7922E+00,
    3.67367,        1.7675E+00,
    3.78171,        1.7307E+00,
    3.88976,        1.6841E+00,
    3.99781,        1.6328E+00,
    4.10586,        1.5887E+00,
    4.21391,        1.5315E+00,
    4.32196,        1.4867E+00,
    4.43001,        1.4356E+00,
    4.53806,        1.3929E+00,
    4.64611,        1.3581E+00,
    4.75416,        1.3502E+00,
    4.86220,        1.3533E+00,
    4.97025,        1.3675E+00,
    5.07830,        1.3879E+00,
    5.18635,        1.3908E+00,
    5.29440,        1.3751E+00,
    5.40245,        1.3398E+00,
    5.51050,        1.3376E+00,
    5.61855,        1.3623E+00,
    5.72660,        1.3746E+00,
    5.83465,        1.3699E+00,
    5.94269,        1.3703E+00,
    6.05074,        1.3720E+00,
    6.15879,        1.3728E+00,
    6.26684,        1.3803E+00,
    6.37489,        1.3853E+00,
    6.48294,        1.4066E+00,
    6.59099,        1.4185E+00,
    6.69904,        1.4172E+00,
    6.80709,        1.4322E+00,
    6.91514,        1.4636E+00,
    7.02318,        1.4845E+00,
    7.13123,        1.5028E+00,
    7.23928,        1.5097E+00,
    7.34733,        1.5323E+00,
    7.45538,        1.5539E+00,
    7.56343,        1.5649E+00,
    7.67148,        1.5730E+00,
    7.77953,        1.5746E+00,
    7.88758,        1.5789E+00,
    7.99562,        1.5788E+00,
    8.10367,        1.5755E+00,
    8.21172,        1.5761E+00,
    8.31977,        1.5807E+00,
    8.42782,        1.5759E+00,
    8.53587,        1.5712E+00,
