BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.700 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        mass            Force z            Noise z            Noise x            Noise Θ
    0.10805        3.298672E-09       -1.000000E+00       -4.347585E-02        0.000000E+00        0.000000E+00
    0.21610        3.298672E-09       -9.629262E-01       -7.230554E-02       -0.000000E+00        0.000000E+00
    0.32415        3.298672E-09       -8.840199E-01        3.885017E-02       -0.000000E+00        0.000000E+00
    0.43220        3.298672E-09       -7.939755E-01        5.894651E-02        0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.005033E-01        2.782559E-02        0.000000E+00       -0.000000E+00
    0.64829        3.298672E-09       -5.983253E-01       -3.989652E-02       -0.000000E+00       -0.000000E+00
    0.75634        3.298672E-09       -4.727920E-01        2.511584E-02       -0.000000E+00        0.000000E+00
    0.86439        3.298672E-09       -3.445910E-01       -5.119496E-02        0.000000E+00        0.000000E+00
    0.97244        3.298672E-09       -1.962590E-01       -7.594015E-02        0.000000E+00        0.000000E+00
    1.08049        3.298672E-09       -2.371148E-02       -2.177636E-02       -0.000000E+00        0.000000E+00
    1.18854        3.298672E-09        1.544440E-01        5.264986E-02        0.000000E+00       -0.000000E+00
    1.29659        3.298672E-09        3.096125E-01        7.366049E-02        0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        4.237394E-01       -2.778298E-02        0.000000E+00       -0.000000E+00
    1.51269        3.298672E-09        5.285709E-01       -6.143535E-02        0.000000E+00        0.000000E+00
    1.62073        3.298672E-09        6.362609E-01       -3.439818E-02        0.000000E+00       -0.000000E+00
    1.72878        3.298672E-09        7.237524E-01       -2.304994E-03        0.000000E+00        0.000000E+00
    1.83683        3.298672E-09        7.242583E-01        2.847767E-02       -0.000000E+00       -0.000000E+00
    1.94488        3.298672E-09        5.963564E-01       -5.935975E-02       -0.000000E+00        0.000000E+00
    2.05293        3.298672E-09        5.436804E-01        4.374431E-02       -0.000000E+00        0.000000E+00
    2.16098        3.298672E-09        4.485483E-01       -4.955855E-02       -0.000000E+00        0.000000E+00
    2.26903        3.298672E-09        3.837668E-01        8.256363E-02        0.000000E+00       -0.000000E+00
    2.37708        3.298672E-09        2.790323E-01       -2.966630E-02        0.000000E+00        0.000000E+00
    2.48513        3.298672E-09        1.965893E-01        4.854969E-02        0.000000E+00        0.000000E+00
    2.59318        3.298672E-09        1.028127E-01        5.072609E-02        0.000000E+00        0.000000E+00
    2.70122        3.298672E-09        2.278615E-03       -1.003560E-01       -0.000000E+00       -0.000000E+00
    2.80927        3.298672E-09       -5.322394E-02       -4.109545E-02       -0.000000E+00       -0.000000E+00
    2.91732        3.298672E-09       -8.838521E-02        1.081632E-03       -0.000000E+00       -0.000000E+00
    3.02537        3.298672E-09       -1.175940E-01        4.462642E-02       -0.000000E+00       -0.000000E+00
    3.13342        3.298672E-09       -1.536629E-01        3.101979E-02        0.000000E+00       -0.000000E+00
    3.24147        3.298672E-09       -1.907388E-01       -6.490349E-02        0.000000E+00       -0.000000E+00
    3.34952        3.298672E-09       -1.997672E-01       -4.997225E-02       -0.000000E+00       -0.000000E+00
    3.45757        3.298672E-09       -1.872904E-01        1.437067E-02        0.000000E+00        0.000000E+00
    3.56562        3.298672E-09       -1.738348E-01        9.419170E-02        0.000000E+00       -0.000000E+00
    3.67367        3.298672E-09       -1.832178E-01        6.066305E-02       -0.000000E+00       -0.000000E+00
    3.78171        3.298672E-09       -2.036673E-01        5.024812E-02        0.000000E+00        0.000000E+00
    3.88976        3.298672E-09       -2.305753E-01        4.328333E-02       -0.000000E+00       -0.000000E+00
    3.99781        3.298672E-09       -2.605457E-01       -8.872035E-02        0.000000E+00        0.000000E+00
    4.10586        3.298672E-09       -2.550163E-01        1.180746E-01       -0.000000E+00        0.000000E+00
    4.21391        3.298672E-09       -2.754392E-01       -5.692995E-02        0.000000E+00        0.000000E+00
    4.32196        3.298672E-09       -2.698338E-01        2.238113E-02        0.000000E+00       -0.000000E+00
    4.43001        3.298672E-09       -2.625784E-01       -5.017661E-02        0.000000E+00       -0.000000E+00
