BEHD @ YYE. Sim. done on 2023-10-28   12h45
    2.80927,        1.2892E+00,
    2.91732,        1.3128E+00,
    3.02537,        1.3204E+00,
    3.13342,        1.3159E+00,
    3.24147,        1.3122E+00,
    3.34952,        1.3160E+00,
    3.45757,        1.3213E+00,
    3.56562,        1.3324E+00,
    3.67367,        1.3460E+00,
    3.78171,        1.3717E+00,
    3.88976,        1.3893E+00,
    3.99781,        1.4062E+00,
    4.10586,        1.4261E+00,
    4.21391,        1.4543E+00,
    4.32196,        1.4903E+00,
    4.43001,        1.5063E+00,
    4.53806,        1.5089E+00,
    4.64611,        1.5060E+00,
    4.75416,        1.5012E+00,
    4.86220,        1.4976E+00,
    4.97025,        1.5003E+00,
    5.07830,        1.5014E+00,
    5.18635,        1.4971E+00,
    5.29440,        1.4995E+00,
    5.40245,        1.5082E+00,
    5.51050,        1.5262E+00,
    5.61855,        1.5397E+00,
    5.72660,        1.5707E+00,
    5.83465,        1.5930E+00,
    5.94269,        1.6085E+00,
    6.05074,        1.6302E+00,
    6.15879,        1.6511E+00,
    6.26684,        1.6610E+00,
    6.37489,        1.6618E+00,
    6.48294,        1.6555E+00,
    6.59099,        1.6408E+00,
    6.69904,        1.6249E+00,
    6.80709,        1.6227E+00,
    6.91514,        1.6251E+00,
    7.02318,        1.6126E+00,
    7.13123,        1.6016E+00,
    7.23928,        1.5990E+00,
    7.34733,        1.5930E+00,
    7.45538,        1.5806E+00,
    7.56343,        1.5715E+00,
    7.67148,        1.5639E+00,
    7.77953,        1.5628E+00,
    7.88758,        1.5545E+00,
    7.99562,        1.5376E+00,
    8.10367,        1.5174E+00,
    8.21172,        1.5013E+00,
    8.31977,        1.4934E+00,
    8.42782,        1.4898E+00,
    8.53587,        1.4792E+00,
 
 
#    3
    0.10805,        2.0000E+00,
    0.21610,        1.9770E+00,
    0.32415,        1.9361E+00,
    0.43220,        1.8919E+00,
    0.54024,        1.8504E+00,
    0.64829,        1.8010E+00,
    0.75634,        1.7429E+00,
    0.86439,        1.6933E+00,
    0.97244,        1.6364E+00,
    1.08049,        1.5712E+00,
    1.18854,        1.5061E+00,
    1.29659,        1.4459E+00,
    1.40464,        1.3949E+00,
    1.51269,        1.3547E+00,
    1.62073,        1.3301E+00,
    1.72878,        1.3078E+00,
    1.83683,        1.2804E+00,
    1.94488,        1.2756E+00,
    2.05293,        1.2863E+00,
    2.16098,        1.3090E+00,
    2.26903,        1.3141E+00,
    2.37708,        1.3261E+00,
    2.48513,        1.3452E+00,
    2.59318,        1.3545E+00,
    2.70122,        1.3632E+00,
    2.80927,        1.3648E+00,
    2.91732,        1.3719E+00,
    3.02537,        1.3784E+00,
    3.13342,        1.3857E+00,
    3.24147,        1.4043E+00,
    3.34952,        1.4221E+00,
    3.45757,        1.4474E+00,
    3.56562,        1.4708E+00,
    3.67367,        1.4934E+00,
    3.78171,        1.5119E+00,
    3.88976,        1.5291E+00,
    3.99781,        1.5367E+00,
    4.10586,        1.5359E+00,
    4.21391,        1.5364E+00,
    4.32196,        1.5314E+00,
    4.43001,        1.5212E+00,
    4.53806,        1.5138E+00,
    4.64611,        1.5136E+00,
    4.75416,        1.5110E+00,
    4.86220,        1.5016E+00,
    4.97025,        1.4833E+00,
    5.07830,        1.4635E+00,
    5.18635,        1.4441E+00,
    5.29440,        1.4309E+00,
    5.40245,        1.4305E+00,
    5.51050,        1.4328E+00,
    5.61855,        1.4379E+00,
    5.72660,        1.4502E+00,
    5.83465,        1.4690E+00,
    5.94269,        1.4908E+00,
    6.05074,        1.5174E+00,
    6.15879,        1.5379E+00,
    6.26684,        1.5492E+00,
    6.37489,        1.5523E+00,
    6.48294,        1.5475E+00,
    6.59099,        1.5366E+00,
    6.69904,        1.5200E+00,
    6.80709,        1.4970E+00,
    6.91514,        1.4702E+00,
    7.02318,        1.4499E+00,
    7.13123,        1.4359E+00,
    7.23928,        1.4107E+00,
    7.34733,        1.3936E+00,
    7.45538,        1.3930E+00,
    7.56343,        1.3913E+00,
    7.67148,        1.4071E+00,
    7.77953,        1.4206E+00,
    7.88758,        1.4362E+00,
    7.99562,        1.4686E+00,
    8.10367,        1.4997E+00,
    8.21172,        1.5252E+00,
    8.31977,        1.5487E+00,
    8.42782,        1.5768E+00,
    8.53587,        1.5934E+00,
 
 
#    4
    0.10805,        2.0000E+00,
    0.21610,        1.9819E+00,
    0.32415,        1.9486E+00,
    0.43220,        1.9027E+00,
    0.54024,        1.8554E+00,
    0.64829,        1.8036E+00,
    0.75634,        1.7509E+00,
    0.86439,        1.6944E+00,
    0.97244,        1.6397E+00,
    1.08049,        1.5859E+00,
    1.18854,        1.5338E+00,
    1.29659,        1.4846E+00,
    1.40464,        1.4383E+00,
    1.51269,        1.4042E+00,
    1.62073,        1.3792E+00,
    1.72878,        1.3688E+00,
    1.83683,        1.3683E+00,
    1.94488,        1.3732E+00,
    2.05293,        1.3834E+00,
    2.16098,        1.3999E+00,
    2.26903,        1.4198E+00,
    2.37708,        1.4605E+00,
    2.48513,        1.4859E+00,
    2.59318,        1.5134E+00,
    2.70122,        1.5421E+00,
    2.80927,        1.5698E+00,
    2.91732,        1.5908E+00,
    3.02537,        1.6137E+00,
    3.13342,        1.6361E+00,
    3.24147,        1.6489E+00,
    3.34952,        1.6455E+00,
    3.45757,        1.6374E+00,
    3.56562,        1.6358E+00,
    3.67367,        1.6195E+00,
    3.78171,        1.6070E+00,
    3.88976,        1.5877E+00,
    3.99781,        1.5631E+00,
    4.10586,        1.5493E+00,
    4.21391,        1.5397E+00,
    4.32196,        1.5400E+00,
    4.43001,        1.5452E+00,
    4.53806,        1.5390E+00,
    4.64611,        1.5474E+00,
    4.75416,        1.5628E+00,
    4.86220,        1.5836E+00,
    4.97025,        1.6065E+00,
    5.07830,        1.6279E+00,
    5.18635,        1.6364E+00,
    5.29440,        1.6492E+00,
    5.40245,        1.6505E+00,
    5.51050,        1.6490E+00,
    5.61855,        1.6544E+00,
    5.72660,        1.6634E+00,
    5.83465,        1.6605E+00,
    5.94269,        1.6572E+00,
    6.05074,        1.6509E+00,
    6.15879,        1.6525E+00,
    6.26684,        1.6471E+00,
    6.37489,        1.6498E+00,
    6.48294,        1.6365E+00,
    6.59099,        1.6165E+00,
    6.69904,        1.6062E+00,
    6.80709,        1.5988E+00,
    6.91514,        1.5829E+00,
    7.02318,        1.5715E+00,
    7.13123,        1.5544E+00,
    7.23928,        1.5334E+00,
    7.34733,        1.5112E+00,
    7.45538,        1.5000E+00,
    7.56343,        1.4896E+00,
    7.67148,        1.4807E+00,
    7.77953,        1.4688E+00,
    7.88758,        1.4599E+00,
    7.99562,        1.4487E+00,
    8.10367,        1.4461E+00,
    8.21172,        1.4532E+00,
    8.31977,        1.4427E+00,
    8.42782,        1.4366E+00,
    8.53587,        1.4343E+00,
 
 
#    5
    0.10805,        2.0000E+00,
    0.21610,        1.9953E+00,
    0.32415,        1.9788E+00,
    0.43220,        1.9490E+00,
    0.54024,        1.9062E+00,
    0.64829,        1.8524E+00,
    0.75634,        1.7964E+00,
    0.86439,        1.7391E+00,
    0.97244,        1.6744E+00,
    1.08049,        1.6123E+00,
    1.18854,        1.5343E+00,
    1.29659,        1.4551E+00,
    1.40464,        1.3834E+00,
    1.51269,        1.3142E+00,
    1.62073,        1.2563E+00,
    1.72878,        1.2312E+00,
    1.83683,        1.2180E+00,
    1.94488,        1.2015E+00,
    2.05293,        1.1843E+00,
    2.16098,        1.1825E+00,
    2.26903,        1.1996E+00,
    2.37708,        1.2428E+00,
    2.48513,        1.2941E+00,
    2.59318,        1.3240E+00,
    2.70122,        1.3463E+00,
    2.80927,        1.3863E+00,
    2.91732,        1.4148E+00,
    3.02537,        1.4382E+00,
    3.13342,        1.4659E+00,
    3.24147,        1.5013E+00,
    3.34952,        1.5250E+00,
    3.45757,        1.5543E+00,
    3.56562,        1.5844E+00,
    3.67367,        1.5963E+00,
    3.78171,        1.6109E+00,
    3.88976,        1.6191E+00,
    3.99781,        1.6308E+00,
    4.10586,        1.6432E+00,
    4.21391,        1.6532E+00,
    4.32196,        1.6488E+00,
    4.43001,        1.6348E+00,
    4.53806,        1.6236E+00,
    4.64611,        1.5959E+00,
    4.75416,        1.5697E+00,
    4.86220,        1.5348E+00,
    4.97025,        1.4923E+00,
    5.07830,        1.4551E+00,
    5.18635,        1.4357E+00,
    5.29440,        1.4154E+00,
    5.40245,        1.3942E+00,
    5.51050,        1.3643E+00,
    5.61855,        1.3402E+00,
    5.72660,        1.3112E+00,
    5.83465,        1.2925E+00,
    5.94269,        1.2801E+00,
    6.05074,        1.2515E+00,
    6.15879,        1.2385E+00,
    6.26684,        1.2433E+00,
    6.37489,        1.2502E+00,
    6.48294,        1.2789E+00,
    6.59099,        1.2976E+00,
    6.69904,        1.3211E+00,
    6.80709,        1.3515E+00,
    6.91514,        1.4008E+00,
    7.02318,        1.4522E+00,
    7.13123,        1.5023E+00,
    7.23928,        1.5470E+00,
    7.34733,        1.5898E+00,
    7.45538,        1.6195E+00,
    7.56343,        1.6435E+00,
    7.67148,        1.6657E+00,
    7.77953,        1.6722E+00,
    7.88758,        1.6751E+00,
    7.99562,        1.6678E+00,
    8.10367,        1.6577E+00,
    8.21172,        1.6410E+00,
    8.31977,        1.6245E+00,
    8.42782,        1.6049E+00,
    8.53587,        1.5806E+00,
