BEHD @ YYE. Sim. done on 2023-10-28   12h45
    1.08049,        1.7193E+00,
    1.18854,        1.6693E+00,
    1.29659,        1.6185E+00,
    1.40464,        1.5717E+00,
    1.51269,        1.5281E+00,
    1.62073,        1.4924E+00,
    1.72878,        1.4624E+00,
    1.83683,        1.4445E+00,
    1.94488,        1.4208E+00,
    2.05293,        1.4056E+00,
    2.16098,        1.4024E+00,
    2.26903,        1.4100E+00,
    2.37708,        1.4265E+00,
    2.48513,        1.4412E+00,
    2.59318,        1.4506E+00,
    2.70122,        1.4571E+00,
    2.80927,        1.4606E+00,
    2.91732,        1.4600E+00,
    3.02537,        1.4562E+00,
    3.13342,        1.4554E+00,
    3.24147,        1.4548E+00,
    3.34952,        1.4495E+00,
    3.45757,        1.4403E+00,
    3.56562,        1.4397E+00,
    3.67367,        1.4416E+00,
    3.78171,        1.4488E+00,
    3.88976,        1.4478E+00,
    3.99781,        1.4367E+00,
    4.10586,        1.4254E+00,
    4.21391,        1.4235E+00,
    4.32196,        1.4297E+00,
    4.43001,        1.4300E+00,
    4.53806,        1.4394E+00,
    4.64611,        1.4475E+00,
    4.75416,        1.4610E+00,
    4.86220,        1.4880E+00,
    4.97025,        1.5124E+00,
    5.07830,        1.5396E+00,
    5.18635,        1.5564E+00,
    5.29440,        1.5772E+00,
    5.40245,        1.6011E+00,
    5.51050,        1.6116E+00,
    5.61855,        1.6141E+00,
    5.72660,        1.6141E+00,
    5.83465,        1.5977E+00,
    5.94269,        1.5793E+00,
    6.05074,        1.5558E+00,
    6.15879,        1.5350E+00,
    6.26684,        1.5310E+00,
    6.37489,        1.5272E+00,
    6.48294,        1.5210E+00,
    6.59099,        1.5134E+00,
    6.69904,        1.5039E+00,
    6.80709,        1.4906E+00,
    6.91514,        1.4759E+00,
    7.02318,        1.4526E+00,
    7.13123,        1.4220E+00,
    7.23928,        1.4002E+00,
    7.34733,        1.3865E+00,
    7.45538,        1.3726E+00,
    7.56343,        1.3709E+00,
    7.67148,        1.3650E+00,
    7.77953,        1.3734E+00,
    7.88758,        1.3840E+00,
    7.99562,        1.4025E+00,
    8.10367,        1.4521E+00,
    8.21172,        1.4844E+00,
    8.31977,        1.5115E+00,
    8.42782,        1.5472E+00,
    8.53587,        1.5919E+00,
 
 
#    5
    0.10805,        2.0000E+00,
    0.21610,        1.9927E+00,
    0.32415,        1.9774E+00,
    0.43220,        1.9490E+00,
    0.54024,        1.9131E+00,
    0.64829,        1.8720E+00,
    0.75634,        1.8284E+00,
    0.86439,        1.7739E+00,
    0.97244,        1.7112E+00,
    1.08049,        1.6420E+00,
    1.18854,        1.5772E+00,
    1.29659,        1.5072E+00,
    1.40464,        1.4365E+00,
    1.51269,        1.3670E+00,
    1.62073,        1.3022E+00,
    1.72878,        1.2502E+00,
    1.83683,        1.2128E+00,
    1.94488,        1.2020E+00,
    2.05293,        1.1817E+00,
    2.16098,        1.1631E+00,
    2.26903,        1.1408E+00,
    2.37708,        1.1408E+00,
    2.48513,        1.1519E+00,
    2.59318,        1.1834E+00,
    2.70122,        1.2405E+00,
    2.80927,        1.3024E+00,
    2.91732,        1.3652E+00,
    3.02537,        1.4306E+00,
    3.13342,        1.4863E+00,
    3.24147,        1.5411E+00,
    3.34952,        1.5931E+00,
    3.45757,        1.6497E+00,
    3.56562,        1.6997E+00,
    3.67367,        1.7472E+00,
    3.78171,        1.7792E+00,
    3.88976,        1.8101E+00,
    3.99781,        1.8360E+00,
    4.10586,        1.8538E+00,
    4.21391,        1.8676E+00,
    4.32196,        1.8860E+00,
    4.43001,        1.8913E+00,
    4.53806,        1.8846E+00,
    4.64611,        1.8663E+00,
    4.75416,        1.8506E+00,
    4.86220,        1.8168E+00,
    4.97025,        1.7786E+00,
    5.07830,        1.7388E+00,
    5.18635,        1.6967E+00,
    5.29440,        1.6505E+00,
    5.40245,        1.6009E+00,
    5.51050,        1.5483E+00,
    5.61855,        1.4971E+00,
    5.72660,        1.4505E+00,
    5.83465,        1.4069E+00,
    5.94269,        1.3723E+00,
    6.05074,        1.3344E+00,
    6.15879,        1.3031E+00,
    6.26684,        1.2802E+00,
    6.37489,        1.2729E+00,
    6.48294,        1.2744E+00,
    6.59099,        1.2852E+00,
    6.69904,        1.3048E+00,
    6.80709,        1.3363E+00,
    6.91514,        1.3711E+00,
    7.02318,        1.4122E+00,
    7.13123,        1.4445E+00,
    7.23928,        1.4666E+00,
    7.34733,        1.4805E+00,
    7.45538,        1.5020E+00,
    7.56343,        1.5252E+00,
    7.67148,        1.5510E+00,
    7.77953,        1.5710E+00,
    7.88758,        1.5783E+00,
    7.99562,        1.5764E+00,
    8.10367,        1.5692E+00,
    8.21172,        1.5657E+00,
    8.31977,        1.5660E+00,
    8.42782,        1.5747E+00,
    8.53587,        1.5789E+00,
