BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.48513     1.3174E+00     6.6132E-01    -1.2738E-01     3.6515E-01     0.0000E+00     2.2329-314     6.9791E-02
    2.59318     1.3325E+00     6.5016E-01     1.3909E-01     3.3509E-01     0.0000E+00     2.2329-314    -2.2349E-02
    2.70122     1.3474E+00     6.3934E-01     1.3870E-01     3.0512E-01     0.0000E+00     2.2329-314     3.9063E-02
    2.80927     1.3758E+00     6.1966E-01     2.6267E-01     2.4835E-01     0.0000E+00     2.2329-314     6.7511E-02
    2.91732     1.4186E+00     5.9184E-01     3.9607E-01     1.6276E-01     0.0000E+00     2.2329-314    -2.3195E-03
    3.02537     1.4564E+00     5.6896E-01     3.4965E-01     8.7206E-02     0.0000E+00     2.2329-314     1.0632E-01
    3.13342     1.5092E+00     5.3936E-01     4.8868E-01    -1.8397E-02     0.0000E+00     2.2329-314    -2.3221E-02
    3.24147     1.5500E+00     5.1819E-01     3.7790E-01    -1.0006E-01     0.0000E+00     2.2329-314    -1.0780E-01
    3.34952     1.5670E+00     5.0980E-01     1.5704E-01    -1.3400E-01     0.0000E+00     2.2329-314    -1.1825E-01
    3.45757     1.5615E+00     5.1251E-01    -5.1278E-02    -1.2292E-01     0.0000E+00     2.2329-314     3.8769E-02
    3.56562     1.5603E+00     5.1310E-01    -1.1010E-02    -1.2054E-01     0.0000E+00     2.2329-314    -3.6311E-02
    3.67367     1.5513E+00     5.1756E-01    -8.3147E-02    -1.0257E-01     0.0000E+00     2.2329-314    -1.6510E-02
    3.78171     1.5385E+00     5.2404E-01    -1.1857E-01    -7.6946E-02     0.0000E+00     2.2329-314     9.6241E-02
    3.88976     1.5407E+00     5.2290E-01     2.0775E-02    -8.1436E-02     0.0000E+00     2.2329-314     5.7064E-03
    3.99781     1.5422E+00     5.2216E-01     1.3395E-02    -8.4331E-02     0.0000E+00     2.2329-314     4.8669E-02
    4.10586     1.5498E+00     5.1833E-01     7.0274E-02    -9.9517E-02     0.0000E+00     2.2329-314     1.2689E-01
    4.21391     1.5751E+00     5.0585E-01     2.3480E-01    -1.5026E-01     0.0000E+00     2.2329-314    -1.3261E-01
    4.32196     1.5747E+00     5.0604E-01    -3.5916E-03    -1.4948E-01     0.0000E+00     2.2329-314    -1.2096E-02
    4.43001     1.5699E+00     5.0839E-01    -4.4833E-02    -1.3979E-01     0.0000E+00     2.2329-314    -9.1854E-02
    4.53806     1.5486E+00     5.1891E-01    -1.9716E-01    -9.7188E-02     0.0000E+00     2.2329-314     2.5211E-02
    4.64611     1.5309E+00     5.2792E-01    -1.6359E-01    -6.1836E-02     0.0000E+00     2.2329-314     1.0363E-02
    4.75416     1.5150E+00     5.3629E-01    -1.4765E-01    -2.9929E-02     0.0000E+00     2.2329-314    -3.3605E-02
    4.86220     1.4939E+00     5.4765E-01    -1.9465E-01     1.2135E-02     0.0000E+00     2.2329-314    -4.6762E-02
    4.97025     1.4665E+00     5.6310E-01    -2.5407E-01     6.7039E-02     0.0000E+00     2.2329-314    -5.9754E-02
    5.07830     1.4313E+00     5.8396E-01    -3.2516E-01     1.3731E-01     0.0000E+00     2.2329-314    -6.9836E-02
    5.18635     1.3877E+00     6.1172E-01    -4.0394E-01     2.2460E-01     0.0000E+00     2.2329-314    -1.8313E-02
    5.29440     1.3470E+00     6.3964E-01    -3.7647E-01     3.0595E-01     0.0000E+00     2.2329-314     1.2336E-01
    5.40245     1.3439E+00     6.4185E-01    -2.8595E-02     3.1213E-01     0.0000E+00     2.2329-314     7.6484E-03
    5.51050     1.3505E+00     6.3720E-01     6.0371E-02     2.9908E-01     0.0000E+00     2.2329-314     6.4283E-02
    5.61855     1.3775E+00     6.1853E-01     2.5025E-01     2.4500E-01     0.0000E+00     2.2329-314     8.7174E-03
    5.72660     1.4067E+00     5.9936E-01     2.7048E-01     1.8655E-01     0.0000E+00     2.2329-314     1.3289E-01
    5.83465     1.4611E+00     5.6619E-01     5.0356E-01     7.7735E-02     0.0000E+00     2.2329-314     4.3934E-02
    5.94269     1.5155E+00     5.3601E-01     5.0311E-01    -3.0985E-02     0.0000E+00     2.2329-314    -2.4634E-02
    6.05074     1.5573E+00     5.1457E-01     3.8690E-01    -1.1459E-01     0.0000E+00     2.2329-314     1.0044E-01
    6.15879     1.6081E+00     4.9038E-01     4.7005E-01    -2.1617E-01     0.0000E+00     2.2329-314    -5.2844E-02
    6.26684     1.6417E+00     4.7538E-01     3.1153E-01    -2.8349E-01     0.0000E+00     2.2329-314    -2.8387E-02
    6.37489     1.6636E+00     4.6603E-01     2.0249E-01    -3.2725E-01     0.0000E+00     2.2329-314    -3.6906E-02
    6.48294     1.6733E+00     4.6202E-01     8.9092E-02    -3.4650E-01     0.0000E+00     2.2329-314     3.1080E-02
    6.59099     1.6812E+00     4.5874E-01     7.3730E-02    -3.6243E-01     0.0000E+00     2.2329-314     7.3512E-02
    6.69904     1.6935E+00     4.5376E-01     1.1348E-01    -3.8696E-01     0.0000E+00     2.2329-314    -2.3258E-02
    6.80709     1.6956E+00     4.5291E-01     1.9664E-02    -3.9121E-01     0.0000E+00     2.2329-314    -5.1010E-02
    6.91514     1.6843E+00     4.5746E-01    -1.0424E-01    -3.6868E-01     0.0000E+00     2.2329-314    -8.2364E-02
    7.02318     1.6563E+00     4.6914E-01    -2.5976E-01    -3.1255E-01     0.0000E+00     2.2329-314    -1.3126E-02
    7.13123     1.6228E+00     4.8374E-01    -3.0994E-01    -2.4557E-01     0.0000E+00     2.2329-314    -1.0529E-02
    7.23928     1.5854E+00     5.0096E-01    -3.4621E-01    -1.7075E-01     0.0000E+00     2.2329-314     6.9862E-02
    7.34733     1.5576E+00     5.1440E-01    -2.5667E-01    -1.1529E-01     0.0000E+00     2.2329-314     1.5545E-02
    7.45538     1.5319E+00     5.2741E-01    -2.3807E-01    -6.3842E-02     0.0000E+00     2.2329-314    -6.2254E-02
    7.56343     1.4964E+00     5.4629E-01    -3.2863E-01     7.1740E-03     0.0000E+00     2.2329-314    -3.0471E-02
    7.67148     1.4577E+00     5.6822E-01    -3.5870E-01     8.4689E-02     0.0000E+00     2.2329-314    -3.7727E-02
    7.77953     1.4156E+00     5.9372E-01    -3.8908E-01     1.6877E-01     0.0000E+00     2.2329-314    -7.4268E-02
    7.88758     1.3645E+00     6.2738E-01    -4.7294E-01     2.7097E-01     0.0000E+00     2.2329-314     9.5756E-02
    7.99562     1.3419E+00     6.4329E-01    -2.0904E-01     3.1614E-01     0.0000E+00     2.2329-314    -2.7985E-02
    8.10367     1.3225E+00     6.5750E-01    -1.7956E-01     3.5495E-01     0.0000E+00     2.2329-314    -1.0169E-02
    8.21172     1.3117E+00     6.6562E-01    -9.9752E-02     3.7650E-01     0.0000E+00     2.2329-314     3.6813E-02
    8.31977     1.3219E+00     6.5798E-01     9.3712E-02     3.5625E-01     0.0000E+00     2.2329-314    -4.8031E-02
    8.42782     1.3272E+00     6.5402E-01     4.9315E-02     3.4559E-01     0.0000E+00     2.2329-314    -1.4214E-01
    8.53587     1.3056E+00     6.7034E-01    -2.0011E-01     3.8884E-01     0.0000E+00     2.2329-314    -1.6717E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     5.5253E-02
    0.21610     1.9934E+00     3.5531E-01    -6.1044E-02    -9.8681E-01     0.0000E+00     2.2329-314     5.1236E-03
    0.32415     1.9744E+00     3.6045E-01    -1.7583E-01    -9.4881E-01     0.0000E+00     2.2329-314    -5.1861E-02
    0.43220     1.9368E+00     3.7100E-01    -3.4807E-01    -8.7359E-01     0.0000E+00     2.2329-314    -2.6610E-02
    0.54024     1.8852E+00     3.8633E-01    -4.7728E-01    -7.7046E-01     0.0000E+00     2.2329-314    -5.6026E-02
    0.64829     1.8175E+00     4.0814E-01    -6.2725E-01    -6.3491E-01     0.0000E+00     2.2329-314     3.8085E-03
    0.75634     1.7431E+00     4.3452E-01    -6.8804E-01    -4.8622E-01     0.0000E+00     2.2329-314    -3.6138E-03
    0.86439     1.6630E+00     4.6629E-01    -7.4124E-01    -3.2604E-01     0.0000E+00     2.2329-314     3.1270E-02
    0.97244     1.5840E+00     5.0159E-01    -7.3094E-01    -1.6809E-01     0.0000E+00     2.2329-314    -9.7365E-02
    1.08049     1.4885E+00     5.5063E-01    -8.8384E-01     2.2907E-02     0.0000E+00     2.2329-314     3.3528E-02
    1.18854     1.3980E+00     6.0499E-01    -8.3825E-01     2.0405E-01     0.0000E+00     2.2329-314    -2.3191E-03
    1.29659     1.3079E+00     6.6853E-01    -8.3328E-01     3.8412E-01     0.0000E+00     2.2329-314     7.7321E-02
    1.40464     1.2395E+00     7.2466E-01    -6.3348E-01     5.2102E-01     0.0000E+00     2.2329-314     9.6759E-02
    1.51269     1.2189E+00     7.4314E-01    -1.9102E-01     5.6229E-01     0.0000E+00     2.2329-314    -1.4759E-02
    1.62073     1.2197E+00     7.4241E-01     7.4828E-03     5.6068E-01     0.0000E+00     2.2329-314     1.7572E-02
    1.72878     1.2517E+00     7.1410E-01     2.9631E-01     4.9664E-01     0.0000E+00     2.2329-314    -2.4846E-02
    1.83683     1.2796E+00     6.9087E-01     2.5823E-01     4.4084E-01     0.0000E+00     2.2329-314    -1.8544E-01
    1.94488     1.2575E+00     7.0915E-01    -2.0432E-01     4.8500E-01     0.0000E+00     2.2329-314    -5.1529E-02
    2.05293     1.2376E+00     7.2636E-01    -1.8455E-01     5.2488E-01     0.0000E+00     2.2329-314     2.6664E-03
    2.16098     1.2416E+00     7.2286E-01     3.6912E-02     5.1690E-01     0.0000E+00     2.2329-314     7.6299E-02
    2.26903     1.2911E+00     6.8161E-01     4.5897E-01     4.1772E-01     0.0000E+00     2.2329-314    -5.1053E-02
    2.37708     1.3205E+00     6.5902E-01     2.7154E-01     3.5904E-01     0.0000E+00     2.2329-314    -1.5885E-01
    2.48513     1.3122E+00     6.6531E-01    -7.7071E-02     3.7569E-01     0.0000E+00     2.2329-314     2.7514E-02
    2.59318     1.3220E+00     6.5788E-01     9.1185E-02     3.5599E-01     0.0000E+00     2.2329-314    -1.3194E-02
    2.70122     1.3358E+00     6.4775E-01     1.2732E-01     3.2847E-01     0.0000E+00     2.2329-314    -7.7762E-02
    2.80927     1.3365E+00     6.4723E-01     6.5849E-03     3.2705E-01     0.0000E+00     2.2329-314    -6.6016E-03
    2.91732     1.3435E+00     6.4219E-01     6.4574E-02     3.1310E-01     0.0000E+00     2.2329-314     1.2689E-02
    3.02537     1.3597E+00     6.3075E-01     1.4996E-01     2.8069E-01     0.0000E+00     2.2329-314     8.5438E-02
    3.13342     1.3983E+00     6.0478E-01     3.5772E-01     2.0339E-01     0.0000E+00     2.2329-314     5.0343E-02
    3.24147     1.4440E+00     5.7631E-01     4.2273E-01     1.1204E-01     0.0000E+00     2.2329-314    -5.3659E-02
    3.34952     1.4741E+00     5.5875E-01     2.7857E-01     5.1837E-02     0.0000E+00     2.2329-314    -8.2427E-03
    3.45757     1.4995E+00     5.4459E-01     2.3549E-01     9.4838E-04     0.0000E+00     2.2329-314     1.5121E-01
    3.56562     1.5475E+00     5.1947E-01     4.4378E-01    -9.4952E-02     0.0000E+00     2.2329-314     1.1038E-02
    3.67367     1.5895E+00     4.9903E-01     3.8851E-01    -1.7891E-01     0.0000E+00     2.2329-314     8.0698E-03
    3.78171     1.6251E+00     4.8270E-01     3.2988E-01    -2.5019E-01     0.0000E+00     2.2329-314    -3.4025E-02
    3.88976     1.6482E+00     4.7259E-01     2.1375E-01    -2.9638E-01     0.0000E+00     2.2329-314    -2.4448E-02
    3.99781     1.6611E+00     4.6712E-01     1.1903E-01    -3.2211E-01     0.0000E+00     2.2329-314     5.9351E-02
    4.10586     1.6764E+00     4.6070E-01     1.4244E-01    -3.5289E-01     0.0000E+00     2.2329-314     3.0473E-04
    4.21391     1.6852E+00     4.5711E-01     8.1169E-02    -3.7043E-01     0.0000E+00     2.2329-314     8.5056E-03
    4.32196     1.6888E+00     4.5564E-01     3.3454E-02    -3.7766E-01     0.0000E+00     2.2329-314    -4.1789E-02
    4.43001     1.6804E+00     4.5907E-01    -7.7895E-02    -3.6082E-01     0.0000E+00     2.2329-314    -1.3517E-02
    4.53806     1.6650E+00     4.6548E-01    -1.4309E-01    -3.2990E-01     0.0000E+00     2.2329-314     2.4894E-02
    4.64611     1.6488E+00     4.7234E-01    -1.4964E-01    -2.9757E-01     0.0000E+00     2.2329-314    -4.1940E-02
    4.75416     1.6227E+00     4.8378E-01    -2.4155E-01    -2.4537E-01     0.0000E+00     2.2329-314    -1.4756E-01
    4.86220     1.5720E+00     5.0737E-01    -4.6921E-01    -1.4397E-01     0.0000E+00     2.2329-314    -3.0546E-03
    4.97025     1.5203E+00     5.3348E-01    -4.7862E-01    -4.0545E-02     0.0000E+00     2.2329-314     1.3041E-01
    5.07830     1.4912E+00     5.4914E-01    -2.6886E-01     1.7557E-02     0.0000E+00     2.2329-314    -2.4864E-02
    5.18635     1.4599E+00     5.6691E-01    -2.8990E-01     8.0203E-02     0.0000E+00     2.2329-314     4.2826E-02
    5.29440     1.4396E+00     5.7894E-01    -1.8777E-01     1.2078E-01     0.0000E+00     2.2329-314    -7.1037E-03
    5.40245     1.4218E+00     5.8982E-01    -1.6440E-01     1.5631E-01     0.0000E+00     2.2329-314    -8.6625E-02
    5.51050     1.3920E+00     6.0889E-01    -2.7622E-01     2.1600E-01     0.0000E+00     2.2329-314     2.7291E-02
    5.61855     1.3744E+00     6.2066E-01    -1.6330E-01     2.5129E-01     0.0000E+00     2.2329-314    -7.4687E-04
    5.72660     1.3638E+00     6.2791E-01    -9.8162E-02     2.7250E-01     0.0000E+00     2.2329-314     4.7222E-03
    5.83465     1.3615E+00     6.2946E-01    -2.0721E-02     2.7698E-01     0.0000E+00     2.2329-314    -3.5795E-02
    5.94269     1.3579E+00     6.3194E-01    -3.3046E-02     2.8412E-01     0.0000E+00     2.2329-314    -3.2301E-02
    6.05074     1.3541E+00     6.3461E-01    -3.5197E-02     2.9172E-01     0.0000E+00     2.2329-314    -2.4759E-02
    6.15879     1.3520E+00     6.3611E-01    -1.9766E-02     2.9599E-01     0.0000E+00     2.2329-314    -5.9498E-02
    6.26684     1.3436E+00     6.4211E-01    -7.7998E-02     3.1285E-01     0.0000E+00     2.2329-314     4.1737E-03
    6.37489     1.3446E+00     6.4135E-01     9.7653E-03     3.1074E-01     0.0000E+00     2.2329-314    -9.9044E-02
    6.48294     1.3300E+00     6.5195E-01    -1.3527E-01     3.3997E-01     0.0000E+00     2.2329-314    -2.0269E-02
    6.59099     1.3207E+00     6.5888E-01    -8.6489E-02     3.5866E-01     0.0000E+00     2.2329-314     7.2539E-02
    6.69904     1.3399E+00     6.4477E-01     1.7768E-01     3.2027E-01     0.0000E+00     2.2329-314     8.1650E-02
    6.80709     1.3821E+00     6.1546E-01     3.9073E-01     2.3583E-01     0.0000E+00     2.2329-314    -7.7106E-02
    6.91514     1.4044E+00     6.0084E-01     2.0663E-01     1.9118E-01     0.0000E+00     2.2329-314     1.2291E-02
    7.02318     1.4295E+00     5.8506E-01     2.3263E-01     1.4091E-01     0.0000E+00     2.2329-314    -9.6413E-02
    7.13123     1.4354E+00     5.8149E-01     5.4076E-02     1.2922E-01     0.0000E+00     2.2329-314     9.5036E-02
    7.23928     1.4608E+00     5.6640E-01     2.3496E-01     7.8447E-02     0.0000E+00     2.2329-314    -1.1969E-01
    7.34733     1.4626E+00     5.6532E-01     1.7190E-02     7.4732E-02     0.0000E+00     2.2329-314     1.2672E-01
    7.45538     1.4883E+00     5.5078E-01     2.3721E-01     2.3470E-02     0.0000E+00     2.2329-314     9.6296E-03
    7.56343     1.5127E+00     5.3750E-01     2.2601E-01    -2.5370E-02     0.0000E+00     2.2329-314     3.7597E-02
    7.67148     1.5400E+00     5.2326E-01     2.5288E-01    -8.0017E-02     0.0000E+00     2.2329-314    -6.5274E-02
    7.77953     1.5523E+00     5.1705E-01     1.1384E-01    -1.0462E-01     0.0000E+00     2.2329-314    -6.6072E-02
    7.88758     1.5510E+00     5.1768E-01    -1.1744E-02    -1.0208E-01     0.0000E+00     2.2329-314    -9.1475E-02
    7.99562     1.5334E+00     5.2663E-01    -1.6306E-01    -6.6843E-02     0.0000E+00     2.2329-314    -1.1694E-01
    8.10367     1.4967E+00     5.4612E-01    -3.3973E-01     6.5718E-03     0.0000E+00     2.2329-314     4.0398E-02
    8.21172     1.4688E+00     5.6174E-01    -2.5799E-01     6.2324E-02     0.0000E+00     2.2329-314     2.5509E-02
    8.31977     1.4483E+00     5.7371E-01    -1.8963E-01     1.0330E-01     0.0000E+00     2.2329-314     1.0532E-01
    8.42782     1.4506E+00     5.7236E-01     2.0948E-02     9.8775E-02     0.0000E+00     2.2329-314    -5.6312E-02
    8.53587     1.4441E+00     5.7622E-01    -6.0018E-02     1.1174E-01     0.0000E+00     2.2329-314     4.2943E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     4.0865E-03
    0.21610     1.9870E+00     3.5702E-01    -1.2003E-01    -9.7406E-01     0.0000E+00     2.2329-314    -1.8479E-02
    0.32415     1.9591E+00     3.6468E-01    -2.5834E-01    -9.1823E-01     0.0000E+00     2.2329-314    -3.3153E-02
    0.43220     1.9156E+00     3.7717E-01    -4.0275E-01    -8.3120E-01     0.0000E+00     2.2329-314     9.6351E-03
    0.54024     1.8634E+00     3.9313E-01    -4.8303E-01    -7.2682E-01     0.0000E+00     2.2329-314    -2.9214E-02
    0.64829     1.7990E+00     4.1443E-01    -5.9612E-01    -5.9800E-01     0.0000E+00     2.2329-314    -4.4023E-03
    0.75634     1.7274E+00     4.4048E-01    -6.6304E-01    -4.5471E-01     0.0000E+00     2.2329-314    -1.3297E-01
    0.86439     1.6324E+00     4.7946E-01    -8.7874E-01    -2.6482E-01     0.0000E+00     2.2329-314    -6.1648E-02
    0.97244     1.5251E+00     5.3097E-01    -9.9354E-01    -5.0119E-02     0.0000E+00     2.2329-314    -1.2968E-02
    1.08049     1.4129E+00     5.9542E-01    -1.0378E+00     1.7416E-01     0.0000E+00     2.2329-314     4.3842E-03
    1.18854     1.2980E+00     6.7624E-01    -1.0638E+00     4.0405E-01     0.0000E+00     2.2329-314     1.4118E-03
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     1.3428E-02
    0.21610     1.9882E+00     3.5671E-01    -1.0926E-01    -9.7639E-01     0.0000E+00     2.2329-314    -2.4315E-02
    0.32415     1.9606E+00     3.6425E-01    -2.5499E-01    -9.2129E-01     0.0000E+00     2.2329-314     8.4255E-03
    0.43220     1.9227E+00     3.7509E-01    -3.5137E-01    -8.4535E-01     0.0000E+00     2.2329-314     2.7149E-02
    0.54024     1.8779E+00     3.8858E-01    -4.1400E-01    -7.5589E-01     0.0000E+00     2.2329-314    -4.1621E-02
    0.64829     1.8189E+00     4.0765E-01    -5.4660E-01    -6.3777E-01     0.0000E+00     2.2329-314    -2.8148E-02
    0.75634     1.7489E+00     4.3237E-01    -6.4771E-01    -4.9780E-01     0.0000E+00     2.2329-314     3.4004E-02
    0.86439     1.6782E+00     4.5998E-01    -6.5434E-01    -3.5640E-01     0.0000E+00     2.2329-314    -2.2738E-02
    0.97244     1.6006E+00     4.9382E-01    -7.1795E-01    -2.0125E-01     0.0000E+00     2.2329-314    -2.8467E-02
    1.08049     1.5169E+00     5.3527E-01    -7.7504E-01    -3.3768E-02     0.0000E+00     2.2329-314     2.9760E-03
    1.18854     1.4334E+00     5.8270E-01    -7.7253E-01     1.3318E-01     0.0000E+00     2.2329-314     8.5429E-04
    1.29659     1.3517E+00     6.3634E-01    -7.5643E-01     2.9664E-01     0.0000E+00     2.2329-314    -8.4933E-03
    1.40464     1.2715E+00     6.9744E-01    -7.4172E-01     4.5692E-01     0.0000E+00     2.2329-314     2.4784E-02
    1.51269     1.2044E+00     7.5657E-01    -6.2147E-01     5.9122E-01     0.0000E+00     2.2329-314     9.6494E-02
    1.62073     1.2014E+00     7.5939E-01    -2.7628E-02     5.9719E-01     0.0000E+00     2.2329-314     7.7837E-02
    1.72878     1.2692E+00     6.9933E-01     6.2784E-01     4.6151E-01     0.0000E+00     2.2329-314     5.4046E-02
    1.83683     1.3347E+00     6.4852E-01     6.0582E-01     3.3060E-01     0.0000E+00     2.2329-314    -1.1345E-01
    1.94488     1.3603E+00     6.3030E-01     2.3697E-01     2.7939E-01     0.0000E+00     2.2329-314    -4.8955E-02
    2.05293     1.3764E+00     6.1924E-01     1.4938E-01     2.4711E-01     0.0000E+00     2.2329-314     4.3720E-02
    2.16098     1.4046E+00     6.0073E-01     2.6044E-01     1.9083E-01     0.0000E+00     2.2329-314     2.0702E-03
    2.26903     1.4323E+00     5.8337E-01     2.5658E-01     1.3538E-01     0.0000E+00     2.2329-314    -4.9606E-02
    2.37708     1.4491E+00     5.7327E-01     1.5521E-01     1.0184E-01     0.0000E+00     2.2329-314     1.2565E-01
    2.48513     1.4885E+00     5.5063E-01     3.6522E-01     2.2918E-02     0.0000E+00     2.2329-314    -1.2432E-02
    2.59318     1.5207E+00     5.3327E-01     2.9731E-01    -4.1330E-02     0.0000E+00     2.2329-314     4.6711E-02
    2.70122     1.5558E+00     5.1530E-01     3.2533E-01    -1.1163E-01     0.0000E+00     2.2329-314     2.2231E-03
    2.80927     1.5854E+00     5.0095E-01     2.7372E-01    -1.7078E-01     0.0000E+00     2.2329-314    -1.3075E-01
    2.91732     1.5889E+00     4.9927E-01     3.2882E-02    -1.7789E-01     0.0000E+00     2.2329-314    -8.2402E-02
    3.02537     1.5765E+00     5.0518E-01    -1.1497E-01    -1.5304E-01     0.0000E+00     2.2329-314     7.9213E-02
    3.13342     1.5746E+00     5.0610E-01    -1.7693E-02    -1.4922E-01     0.0000E+00     2.2329-314    -1.6967E-02
    3.24147     1.5676E+00     5.0950E-01    -6.4835E-02    -1.3521E-01     0.0000E+00     2.2329-314    -8.1168E-02
    3.34952     1.5460E+00     5.2021E-01    -1.9987E-01    -9.2017E-02     0.0000E+00     2.2329-314    -6.5854E-02
    3.45757     1.5135E+00     5.3704E-01    -3.0046E-01    -2.7088E-02     0.0000E+00     2.2329-314    -6.9845E-02
    3.56562     1.4707E+00     5.6069E-01    -3.9672E-01     5.8641E-02     0.0000E+00     2.2329-314    -7.1310E-02
    3.67367     1.4182E+00     5.9210E-01    -4.8573E-01     1.6361E-01     0.0000E+00     2.2329-314    -5.7680E-02
    3.78171     1.3595E+00     6.3088E-01    -5.4354E-01     2.8106E-01     0.0000E+00     2.2329-314     1.5165E-02
    3.88976     1.3112E+00     6.6601E-01    -4.4648E-01     3.7755E-01     0.0000E+00     2.2329-314    -6.1714E-02
    3.99781     1.2584E+00     7.0836E-01    -4.8862E-01     4.8314E-01     0.0000E+00     2.2329-314     1.0219E-02
    4.10586     1.2247E+00     7.3783E-01    -3.1225E-01     5.5061E-01     0.0000E+00     2.2329-314    -7.0273E-02
    4.21391     1.1875E+00     7.7274E-01    -3.4393E-01     6.2494E-01     0.0000E+00     2.2329-314     4.2941E-02
    4.32196     1.2150E+00     7.4666E-01     2.5447E-01     5.6994E-01     0.0000E+00     2.2329-314     2.8462E-02
    4.43001     1.2658E+00     7.0216E-01     4.7016E-01     4.6834E-01     0.0000E+00     2.2329-314    -6.1867E-03
    4.53806     1.3075E+00     6.6889E-01     3.8541E-01     3.8506E-01     0.0000E+00     2.2329-314    -9.8532E-02
    4.64611     1.3211E+00     6.5857E-01     1.2602E-01     3.5783E-01     0.0000E+00     2.2329-314    -9.4349E-02
    4.75416     1.3176E+00     6.6119E-01    -3.2298E-02     3.6481E-01     0.0000E+00     2.2329-314     4.1403E-02
    4.86220     1.3345E+00     6.4866E-01     1.5652E-01     3.3098E-01     0.0000E+00     2.2329-314    -6.9245E-02
    4.97025     1.3397E+00     6.4491E-01     4.7821E-02     3.2065E-01     0.0000E+00     2.2329-314    -1.8495E-02
    5.07830     1.3474E+00     6.3940E-01     7.1199E-02     3.0526E-01     0.0000E+00     2.2329-314     6.7561E-02
    5.18635     1.3764E+00     6.1924E-01     2.6909E-01     2.4711E-01     0.0000E+00     2.2329-314    -7.7951E-02
