BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.500 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.48513     1.4095E+00     5.9758E-01     4.3342E-01     1.8098E-01     0.0000E+00     2.2329-314    -6.2607E-02
    2.59318     1.4439E+00     5.7639E-01     3.1786E-01     1.1229E-01     0.0000E+00     2.2329-314    -1.4967E-02
    2.70122     1.4740E+00     5.5878E-01     2.7924E-01     5.1946E-02     0.0000E+00     2.2329-314     1.3266E-02
    2.80927     1.5039E+00     5.4223E-01     2.7625E-01    -7.7498E-03     0.0000E+00     2.2329-314     5.8777E-02
    2.91732     1.5390E+00     5.2377E-01     3.2515E-01    -7.8015E-02     0.0000E+00     2.2329-314     9.1797E-03
    3.02537     1.5711E+00     5.0780E-01     2.9702E-01    -1.4220E-01     0.0000E+00     2.2329-314     8.1051E-03
    3.13342     1.5996E+00     4.9431E-01     2.6339E-01    -1.9912E-01     0.0000E+00     2.2329-314    -1.6964E-02
    3.24147     1.6207E+00     4.8465E-01     1.9598E-01    -2.4147E-01     0.0000E+00     2.2329-314    -7.2380E-02
    3.34952     1.6275E+00     4.8163E-01     6.2692E-02    -2.5502E-01     0.0000E+00     2.2329-314    -6.7604E-03
    3.45757     1.6293E+00     4.8082E-01     1.6935E-02    -2.5868E-01     0.0000E+00     2.2329-314     5.4155E-02
    3.56562     1.6344E+00     4.7858E-01     4.7124E-02    -2.6886E-01     0.0000E+00     2.2329-314    -1.7205E-02
    3.67367     1.6332E+00     4.7914E-01    -1.1780E-02    -2.6631E-01     0.0000E+00     2.2329-314     9.6939E-04
    3.78171     1.6283E+00     4.8127E-01    -4.4789E-02    -2.5664E-01     0.0000E+00     2.2329-314     1.9583E-02
    3.88976     1.6227E+00     4.8378E-01    -5.2182E-02    -2.4536E-01     0.0000E+00     2.2329-314     7.0388E-02
    3.99781     1.6231E+00     4.8360E-01     3.7017E-03    -2.4616E-01     0.0000E+00     2.2329-314    -8.4268E-02
    4.10586     1.6090E+00     4.8999E-01    -1.3076E-01    -2.1790E-01     0.0000E+00     2.2329-314    -5.0166E-03
    4.21391     1.5919E+00     4.9790E-01    -1.5809E-01    -1.8374E-01     0.0000E+00     2.2329-314    -2.1392E-02
    4.32196     1.5703E+00     5.0819E-01    -1.9964E-01    -1.4060E-01     0.0000E+00     2.2329-314    -3.2553E-02
    4.43001     1.5436E+00     5.2145E-01    -2.4745E-01    -8.7124E-02     0.0000E+00     2.2329-314     1.8129E-02
    4.53806     1.5195E+00     5.3387E-01    -2.2247E-01    -3.9049E-02     0.0000E+00     2.2329-314    -2.7082E-02
    4.64611     1.4926E+00     5.4839E-01    -2.4925E-01     1.4813E-02     0.0000E+00     2.2329-314     2.9881E-02
    4.75416     1.4717E+00     5.6011E-01    -1.9343E-01     5.6612E-02     0.0000E+00     2.2329-314    -2.4040E-03
    4.86220     1.4527E+00     5.7115E-01    -1.7612E-01     9.4671E-02     0.0000E+00     2.2329-314    -1.3344E-02
    4.97025     1.4345E+00     5.8206E-01    -1.6856E-01     1.3110E-01     0.0000E+00     2.2329-314    -7.9257E-02
    5.07830     1.4079E+00     5.9860E-01    -2.4557E-01     1.8416E-01     0.0000E+00     2.2329-314    -8.7524E-03
    5.18635     1.3848E+00     6.1363E-01    -2.1377E-01     2.3036E-01     0.0000E+00     2.2329-314     1.3599E-02
    5.29440     1.3693E+00     6.2410E-01    -1.4372E-01     2.6141E-01     0.0000E+00     2.2329-314     4.4838E-02
    5.40245     1.3664E+00     6.2606E-01    -2.6436E-02     2.6713E-01     0.0000E+00     2.2329-314    -1.5170E-02
    5.51050     1.3659E+00     6.2643E-01    -4.9161E-03     2.6819E-01     0.0000E+00     2.2329-314    -9.6393E-02
    5.61855     1.3547E+00     6.3422E-01    -1.0381E-01     2.9062E-01     0.0000E+00     2.2329-314    -5.1742E-02
    5.72660     1.3411E+00     6.4387E-01    -1.2559E-01     3.1776E-01     0.0000E+00     2.2329-314     5.8647E-02
    5.83465     1.3438E+00     6.4196E-01     2.4571E-02     3.1245E-01     0.0000E+00     2.2329-314     6.3378E-02
    5.94269     1.3618E+00     6.2928E-01     1.6652E-01     2.7647E-01     0.0000E+00     2.2329-314     7.7319E-02
    6.05074     1.3945E+00     6.0724E-01     3.0323E-01     2.1094E-01     0.0000E+00     2.2329-314     1.2478E-01
    6.15879     1.4458E+00     5.7522E-01     4.7464E-01     1.0837E-01     0.0000E+00     2.2329-314     8.9255E-04
    6.26684     1.4928E+00     5.4828E-01     4.3482E-01     1.4406E-02     0.0000E+00     2.2329-314     9.0624E-02
    6.37489     1.5478E+00     5.1931E-01     5.0915E-01    -9.5619E-02     0.0000E+00     2.2329-314    -9.4926E-02
    6.48294     1.5832E+00     5.0198E-01     3.2785E-01    -1.6647E-01     0.0000E+00     2.2329-314     3.6203E-03
    6.59099     1.6138E+00     4.8777E-01     2.8316E-01    -2.2766E-01     0.0000E+00     2.2329-314     7.7568E-02
    6.69904     1.6490E+00     4.7223E-01     3.2578E-01    -2.9806E-01     0.0000E+00     2.2329-314    -9.3870E-02
    6.80709     1.6654E+00     4.6530E-01     1.5126E-01    -3.3074E-01     0.0000E+00     2.2329-314    -6.6079E-02
    6.91514     1.6676E+00     4.6438E-01     2.0377E-02    -3.3515E-01     0.0000E+00     2.2329-314     1.0137E-02
    7.02318     1.6663E+00     4.6492E-01    -1.2031E-02    -3.3255E-01     0.0000E+00     2.2329-314     3.4501E-02
    7.13123     1.6648E+00     4.6552E-01    -1.3283E-02    -3.2968E-01     0.0000E+00     2.2329-314     2.6857E-02
    7.23928     1.6623E+00     4.6658E-01    -2.3167E-02    -3.2467E-01     0.0000E+00     2.2329-314     1.2430E-03
    7.34733     1.6556E+00     4.6942E-01    -6.2270E-02    -3.1121E-01     0.0000E+00     2.2329-314    -1.0007E-01
    7.45538     1.6320E+00     4.7963E-01    -2.1818E-01    -2.6407E-01     0.0000E+00     2.2329-314    -2.0755E-04
    7.56343     1.6060E+00     4.9136E-01    -2.4125E-01    -2.1193E-01     0.0000E+00     2.2329-314    -3.1112E-02
    7.67148     1.5742E+00     5.0631E-01    -2.9413E-01    -1.4837E-01     0.0000E+00     2.2329-314    -6.4849E-02
    7.77953     1.5333E+00     5.2671E-01    -3.7859E-01    -6.6558E-02     0.0000E+00     2.2329-314    -8.2740E-03
    7.88758     1.4923E+00     5.4852E-01    -3.7885E-01     1.5311E-02     0.0000E+00     2.2329-314    -9.5090E-02
    7.99562     1.4404E+00     5.7844E-01    -4.8041E-01     1.1913E-01     0.0000E+00     2.2329-314     2.0912E-03
    8.10367     1.3932E+00     6.0812E-01    -4.3733E-01     2.1363E-01     0.0000E+00     2.2329-314    -6.9651E-02
    8.21172     1.3412E+00     6.4378E-01    -4.8070E-01     3.1751E-01     0.0000E+00     2.2329-314    -1.1708E-01
    8.31977     1.2783E+00     6.9190E-01    -5.8241E-01     4.4337E-01     0.0000E+00     2.2329-314    -2.7671E-02
    8.42782     1.2209E+00     7.4126E-01    -5.3123E-01     5.5817E-01     0.0000E+00     2.2329-314     4.4082E-02
    8.53587     1.1864E+00     7.7387E-01    -3.1974E-01     6.2726E-01     0.0000E+00     2.2329-314     2.0427E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314    -2.9935E-02
    0.21610     1.9837E+00     3.5791E-01    -1.5055E-01    -9.6747E-01     0.0000E+00     2.2329-314    -2.5529E-02
    0.32415     1.9527E+00     3.6646E-01    -2.8680E-01    -9.0549E-01     0.0000E+00     2.2329-314     2.6388E-02
    0.43220     1.9145E+00     3.7751E-01    -3.5422E-01    -8.2894E-01     0.0000E+00     2.2329-314    -7.3995E-02
    0.54024     1.8581E+00     3.9481E-01    -5.2151E-01    -7.1625E-01     0.0000E+00     2.2329-314    -2.4598E-02
    0.64829     1.7915E+00     4.1703E-01    -6.1629E-01    -5.8307E-01     0.0000E+00     2.2329-314     3.5750E-02
    0.75634     1.7240E+00     4.4176E-01    -6.2477E-01    -4.4806E-01     0.0000E+00     2.2329-314    -1.0753E-02
    0.86439     1.6516E+00     4.7113E-01    -6.7018E-01    -3.0323E-01     0.0000E+00     2.2329-314     3.1099E-02
    0.97244     1.5816E+00     5.0273E-01    -6.4764E-01    -1.6328E-01     0.0000E+00     2.2329-314    -2.5537E-02
    1.08049     1.5085E+00     5.3971E-01    -6.7648E-01    -1.7092E-02     0.0000E+00     2.2329-314     2.6885E-02
    1.18854     1.4415E+00     5.7779E-01    -6.2029E-01     1.1695E-01     0.0000E+00     2.2329-314     3.8349E-02
    1.29659     1.3845E+00     6.1387E-01    -5.2809E-01     2.3107E-01     0.0000E+00     2.2329-314     7.8461E-02
    1.40464     1.3459E+00     6.4047E-01    -3.5727E-01     3.0827E-01     0.0000E+00     2.2329-314    -4.6024E-02
    1.51269     1.3075E+00     6.6883E-01    -3.5465E-01     3.8491E-01     0.0000E+00     2.2329-314     1.8007E-02
    1.62073     1.2818E+00     6.8909E-01    -2.3833E-01     4.3642E-01     0.0000E+00     2.2329-314     6.9475E-02
    1.72878     1.2788E+00     6.9147E-01    -2.7252E-02     4.4230E-01     0.0000E+00     2.2329-314    -3.0861E-02
    1.83683     1.2791E+00     6.9126E-01     2.3343E-03     4.4180E-01     0.0000E+00     2.2329-314     5.4042E-02
    1.94488     1.2973E+00     6.7673E-01     1.6886E-01     4.0531E-01     0.0000E+00     2.2329-314     2.9622E-03
    2.05293     1.3210E+00     6.5867E-01     2.1855E-01     3.5808E-01     0.0000E+00     2.2329-314     2.5941E-02
    2.16098     1.3520E+00     6.3612E-01     2.8722E-01     2.9601E-01     0.0000E+00     2.2329-314     7.9444E-02
    2.26903     1.3967E+00     6.0585E-01     4.1329E-01     2.0670E-01     0.0000E+00     2.2329-314    -3.5658E-02
    2.37708     1.4334E+00     5.8269E-01     3.4029E-01     1.3316E-01     0.0000E+00     2.2329-314    -1.2435E-01
    2.48513     1.4498E+00     5.7284E-01     1.5178E-01     1.0037E-01     0.0000E+00     2.2329-314     9.3556E-02
    2.59318     1.4798E+00     5.5554E-01     2.7709E-01     4.0486E-02     0.0000E+00     2.2329-314     6.7221E-02
    2.70122     1.5169E+00     5.3526E-01     3.4375E-01    -3.3797E-02     0.0000E+00     2.2329-314     2.7689E-03
    2.80927     1.5504E+00     5.1800E-01     3.1015E-01    -1.0082E-01     0.0000E+00     2.2329-314    -1.8941E-03
    2.91732     1.5793E+00     5.0386E-01     2.6720E-01    -1.5856E-01     0.0000E+00     2.2329-314    -1.7364E-02
    3.02537     1.6012E+00     4.9354E-01     2.0314E-01    -2.0246E-01     0.0000E+00     2.2329-314    -3.3612E-03
    3.13342     1.6182E+00     4.8579E-01     1.5707E-01    -2.3640E-01     0.0000E+00     2.2329-314    -7.1768E-02
    3.24147     1.6212E+00     4.8443E-01     2.8001E-02    -2.4245E-01     0.0000E+00     2.2329-314     6.1303E-02
    3.34952     1.6286E+00     4.8114E-01     6.8323E-02    -2.5722E-01     0.0000E+00     2.2329-314    -1.3690E-02
    3.45757     1.6301E+00     4.8049E-01     1.3577E-02    -2.6015E-01     0.0000E+00     2.2329-314     1.0917E-01
    3.56562     1.6420E+00     4.7529E-01     1.1003E-01    -2.8393E-01     0.0000E+00     2.2329-314    -5.6763E-02
    3.67367     1.6417E+00     4.7539E-01    -2.2263E-03    -2.8345E-01     0.0000E+00     2.2329-314    -5.1363E-02
    3.78171     1.6309E+00     4.8015E-01    -1.0061E-01    -2.6171E-01     0.0000E+00     2.2329-314     7.8637E-02
    3.88976     1.6271E+00     4.8180E-01    -3.4399E-02    -2.5427E-01     0.0000E+00     2.2329-314    -2.7830E-02
    3.99781     1.6164E+00     4.8660E-01    -9.9272E-02    -2.3282E-01     0.0000E+00     2.2329-314     9.6298E-02
    4.10586     1.6156E+00     4.8697E-01    -7.4680E-03    -2.3121E-01     0.0000E+00     2.2329-314     8.0662E-02
    4.21391     1.6221E+00     4.8404E-01     6.0169E-02    -2.4421E-01     0.0000E+00     2.2329-314     7.5362E-02
    4.32196     1.6345E+00     4.7853E-01     1.1509E-01    -2.6908E-01     0.0000E+00     2.2329-314     3.9614E-04
    4.43001     1.6424E+00     4.7510E-01     7.2683E-02    -2.8479E-01     0.0000E+00     2.2329-314     3.8891E-04
    4.53806     1.6458E+00     4.7363E-01     3.1339E-02    -2.9156E-01     0.0000E+00     2.2329-314     7.7809E-03
    4.64611     1.6459E+00     4.7360E-01     7.2458E-04    -2.9172E-01     0.0000E+00     2.2329-314     3.4101E-02
    4.75416     1.6462E+00     4.7344E-01     3.4796E-03    -2.9247E-01     0.0000E+00     2.2329-314    -2.5616E-02
    4.86220     1.6392E+00     4.7650E-01    -6.5444E-02    -2.7832E-01     0.0000E+00     2.2329-314    -6.7443E-03
    4.97025     1.6277E+00     4.8154E-01    -1.0601E-01    -2.5542E-01     0.0000E+00     2.2329-314     4.2405E-02
    5.07830     1.6188E+00     4.8551E-01    -8.2252E-02    -2.3764E-01     0.0000E+00     2.2329-314    -4.5879E-02
    5.18635     1.6011E+00     4.9361E-01    -1.6421E-01    -2.0216E-01     0.0000E+00     2.2329-314    -6.6866E-03
    5.29440     1.5806E+00     5.0324E-01    -1.8980E-01    -1.6114E-01     0.0000E+00     2.2329-314     5.2885E-02
    5.40245     1.5659E+00     5.1031E-01    -1.3531E-01    -1.3190E-01     0.0000E+00     2.2329-314    -8.4080E-02
    5.51050     1.5390E+00     5.2377E-01    -2.4946E-01    -7.7992E-02     0.0000E+00     2.2329-314    -5.0056E-02
    5.61855     1.5056E+00     5.4130E-01    -3.0906E-01    -1.1205E-02     0.0000E+00     2.2329-314    -5.3584E-02
    5.72660     1.4664E+00     5.6312E-01    -3.6240E-01     6.7109E-02     0.0000E+00     2.2329-314     4.2563E-02
    5.83465     1.4366E+00     5.8078E-01    -2.7657E-01     1.2687E-01     0.0000E+00     2.2329-314     2.3581E-02
    5.94269     1.4140E+00     5.9474E-01    -2.0879E-01     1.7199E-01     0.0000E+00     2.2329-314    -6.1647E-02
    6.05074     1.3865E+00     6.1250E-01    -2.5428E-01     2.2694E-01     0.0000E+00     2.2329-314    -2.2021E-02
    6.15879     1.3613E+00     6.2962E-01    -2.3361E-01     2.7743E-01     0.0000E+00     2.2329-314    -2.9813E-02
    6.26684     1.3379E+00     6.4622E-01    -2.1674E-01     3.2426E-01     0.0000E+00     2.2329-314    -1.0181E-01
    6.37489     1.3053E+00     6.7055E-01    -3.0141E-01     3.8940E-01     0.0000E+00     2.2329-314    -6.8740E-03
    6.48294     1.2810E+00     6.8971E-01    -2.2477E-01     4.3797E-01     0.0000E+00     2.2329-314    -9.4948E-02
    6.59099     1.2502E+00     7.1537E-01    -2.8517E-01     4.9959E-01     0.0000E+00     2.2329-314    -6.7510E-02
    6.69904     1.2192E+00     7.4285E-01    -2.8718E-01     5.6165E-01     0.0000E+00     2.2329-314     7.3470E-03
    6.80709     1.2044E+00     7.5655E-01    -1.3659E-01     5.9117E-01     0.0000E+00     2.2329-314     5.4627E-02
    6.91514     1.2162E+00     7.4553E-01     1.0951E-01     5.6750E-01     0.0000E+00     2.2329-314     5.9526E-02
    7.02318     1.2504E+00     7.1517E-01     3.1638E-01     4.9913E-01     0.0000E+00     2.2329-314     2.4381E-02
    7.13123     1.2926E+00     6.8045E-01     3.9038E-01     4.1478E-01     0.0000E+00     2.2329-314    -2.3503E-02
    7.23928     1.3310E+00     6.5126E-01     3.5483E-01     3.3810E-01     0.0000E+00     2.2329-314    -1.4626E-01
    7.34733     1.3453E+00     6.4085E-01     1.3302E-01     3.0935E-01     0.0000E+00     2.2329-314    -2.8406E-02
    7.45538     1.3587E+00     6.3143E-01     1.2365E-01     2.8263E-01     0.0000E+00     2.2329-314    -8.3125E-03
    7.56343     1.3740E+00     6.2093E-01     1.4131E-01     2.5210E-01     0.0000E+00     2.2329-314     1.1127E-01
    7.67148     1.4091E+00     5.9787E-01     3.2495E-01     1.8187E-01     0.0000E+00     2.2329-314     5.8343E-02
    7.77953     1.4517E+00     5.7172E-01     3.9468E-01     9.6585E-02     0.0000E+00     2.2329-314    -1.0359E-01
    7.88758     1.4761E+00     5.5763E-01     2.2534E-01     4.7889E-02     0.0000E+00     2.2329-314    -5.1900E-02
    7.99562     1.4914E+00     5.4904E-01     1.4215E-01     1.7172E-02     0.0000E+00     2.2329-314     7.9994E-02
    8.10367     1.5169E+00     5.3526E-01     2.3590E-01    -3.3806E-02     0.0000E+00     2.2329-314    -1.0751E-02
    8.21172     1.5381E+00     5.2422E-01     1.9646E-01    -7.6261E-02     0.0000E+00     2.2329-314    -5.7286E-03
    8.31977     1.5557E+00     5.1537E-01     1.6236E-01    -1.1135E-01     0.0000E+00     2.2329-314     4.2548E-03
    8.42782     1.5708E+00     5.0796E-01     1.3967E-01    -1.4153E-01     0.0000E+00     2.2329-314     7.4502E-02
    8.53587     1.5926E+00     4.9755E-01     2.0226E-01    -1.8524E-01     0.0000E+00     2.2329-314     2.1985E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     4.3601E-03
    0.21610     1.9878E+00     3.5682E-01    -1.1316E-01    -9.7555E-01     0.0000E+00     2.2329-314    -5.2260E-02
    0.32415     1.9574E+00     3.6515E-01    -2.8092E-01    -9.1484E-01     0.0000E+00     2.2329-314    -2.5180E-02
    0.43220     1.9135E+00     3.7779E-01    -4.0626E-01    -8.2705E-01     0.0000E+00     2.2329-314    -5.9272E-02
    0.54024     1.8535E+00     3.9628E-01    -5.5537E-01    -7.0703E-01     0.0000E+00     2.2329-314    -3.5255E-02
    0.64829     1.7822E+00     4.2031E-01    -6.6014E-01    -5.6438E-01     0.0000E+00     2.2329-314    -7.8214E-03
    0.75634     1.7049E+00     4.4920E-01    -7.1513E-01    -4.0984E-01     0.0000E+00     2.2329-314    -7.9635E-03
    0.86439     1.6237E+00     4.8331E-01    -7.5124E-01    -2.4750E-01     0.0000E+00     2.2329-314    -3.4093E-02
    0.97244     1.5374E+00     5.2461E-01    -7.9946E-01    -7.4737E-02     0.0000E+00     2.2329-314    -3.1951E-02
    1.08049     1.4481E+00     5.7386E-01    -8.2627E-01     1.0382E-01     0.0000E+00     2.2329-314    -4.0899E-02
    1.18854     1.3566E+00     6.3291E-01    -8.4715E-01     2.8689E-01     0.0000E+00     2.2329-314    -2.9072E-02
    1.29659     1.2662E+00     7.0183E-01    -8.3602E-01     4.6755E-01     0.0000E+00     2.2329-314     8.4871E-02
    1.40464     1.1996E+00     7.6114E-01    -6.1699E-01     6.0088E-01     0.0000E+00     2.2329-314     8.9352E-03
    1.51269     1.1490E+00     8.1189E-01    -4.6755E-01     7.0191E-01     0.0000E+00     2.2329-314    -3.7135E-02
    1.62073     1.1098E+00     8.5534E-01    -3.6330E-01     7.8042E-01     0.0000E+00     2.2329-314    -3.8754E-03
    1.72878     1.0975E+00     8.6970E-01    -1.1339E-01     8.0493E-01     0.0000E+00     2.2329-314     1.7703E-02
    1.83683     1.1218E+00     8.4169E-01     2.2417E-01     7.5648E-01     0.0000E+00     2.2329-314    -8.3850E-02
    1.94488     1.1361E+00     8.2578E-01     1.3293E-01     7.2776E-01     0.0000E+00     2.2329-314    -5.0356E-02
    2.05293     1.1534E+00     8.0726E-01     1.6024E-01     6.9313E-01     0.0000E+00     2.2329-314     3.7448E-02
    2.16098     1.1939E+00     7.6660E-01     3.7413E-01     6.1228E-01     0.0000E+00     2.2329-314    -4.5224E-02
    2.26903     1.2278E+00     7.3502E-01     3.1430E-01     5.4436E-01     0.0000E+00     2.2329-314     2.8011E-02
    2.37708     1.2716E+00     6.9739E-01     4.0521E-01     4.5680E-01     0.0000E+00     2.2329-314     9.2939E-02
    2.48513     1.3326E+00     6.5006E-01     5.6451E-01     3.3481E-01     0.0000E+00     2.2329-314     9.6474E-03
    2.59318     1.3904E+00     6.0995E-01     5.3490E-01     2.1922E-01     0.0000E+00     2.2329-314    -2.0281E-02
    2.70122     1.4404E+00     5.7847E-01     4.6266E-01     1.1924E-01     0.0000E+00     2.2329-314     5.6703E-02
    2.80927     1.4945E+00     5.4732E-01     5.0114E-01     1.0944E-02     0.0000E+00     2.2329-314     6.6199E-02
    2.91732     1.5523E+00     5.1707E-01     5.3445E-01    -1.0455E-01     0.0000E+00     2.2329-314    -6.8502E-02
    3.02537     1.5936E+00     4.9707E-01     3.8275E-01    -1.8726E-01     0.0000E+00     2.2329-314     4.5052E-02
    3.13342     1.6348E+00     4.7840E-01     3.8137E-01    -2.6968E-01     0.0000E+00     2.2329-314    -1.6399E-02
    3.24147     1.6670E+00     4.6464E-01     2.9724E-01    -3.3391E-01     0.0000E+00     2.2329-314     9.0716E-02
    3.34952     1.7038E+00     4.4964E-01     3.4109E-01    -4.0762E-01     0.0000E+00     2.2329-314    -3.5898E-02
    3.45757     1.7281E+00     4.4021E-01     2.2443E-01    -4.5612E-01     0.0000E+00     2.2329-314    -3.7742E-03
    3.56562     1.7441E+00     4.3414E-01     1.4885E-01    -4.8828E-01     0.0000E+00     2.2329-314     8.5909E-02
    3.67367     1.7634E+00     4.2704E-01     1.7826E-01    -5.2680E-01     0.0000E+00     2.2329-314     3.5777E-03
    3.78171     1.7749E+00     4.2289E-01     1.0659E-01    -5.4984E-01     0.0000E+00     2.2329-314     6.6103E-02
    3.88976     1.7866E+00     4.1875E-01     1.0821E-01    -5.7322E-01     0.0000E+00     2.2329-314     3.6039E-02
    3.99781     1.7945E+00     4.1601E-01     7.2642E-02    -5.8892E-01     0.0000E+00     2.2329-314     5.8585E-02
    4.10586     1.8013E+00     4.1365E-01     6.2885E-02    -6.0251E-01     0.0000E+00     2.2329-314    -3.4017E-03
    4.21391     1.7993E+00     4.1434E-01    -1.8371E-02    -5.9854E-01     0.0000E+00     2.2329-314    -4.0014E-02
    4.32196     1.7845E+00     4.1949E-01    -1.3658E-01    -5.6903E-01     0.0000E+00     2.2329-314     7.6587E-02
    4.43001     1.7723E+00     4.2383E-01    -1.1291E-01    -5.4463E-01     0.0000E+00     2.2329-314     1.1670E-02
    4.53806     1.7549E+00     4.3017E-01    -1.6150E-01    -5.0972E-01     0.0000E+00     2.2329-314     6.8317E-02
    4.64611     1.7399E+00     4.3573E-01    -1.3851E-01    -4.7979E-01     0.0000E+00     2.2329-314    -4.6490E-02
    4.75416     1.7134E+00     4.4588E-01    -2.4537E-01    -4.2677E-01     0.0000E+00     2.2329-314     4.3171E-02
    4.86220     1.6878E+00     4.5607E-01    -2.3701E-01    -3.7555E-01     0.0000E+00     2.2329-314    -8.3564E-02
    4.97025     1.6477E+00     4.7283E-01    -3.7136E-01    -2.9530E-01     0.0000E+00     2.2329-314    -2.8950E-02
    5.07830     1.6016E+00     4.9339E-01    -4.2664E-01    -2.0311E-01     0.0000E+00     2.2329-314     3.4529E-02
    5.18635     1.5593E+00     5.1360E-01    -3.9145E-01    -1.1852E-01     0.0000E+00     2.2329-314    -1.1619E-01
    5.29440     1.5017E+00     5.4342E-01    -5.3295E-01    -3.3467E-03     0.0000E+00     2.2329-314     4.5287E-02
    5.40245     1.4529E+00     5.7103E-01    -4.5170E-01     9.4264E-02     0.0000E+00     2.2329-314    -8.7072E-02
    5.51050     1.3953E+00     6.0671E-01    -5.3244E-01     2.0932E-01     0.0000E+00     2.2329-314     7.7841E-02
    5.61855     1.3556E+00     6.3355E-01    -3.6742E-01     2.8872E-01     0.0000E+00     2.2329-314     5.4724E-02
    5.72660     1.3320E+00     6.5049E-01    -2.1875E-01     3.3599E-01     0.0000E+00     2.2329-314     7.6391E-02
    5.83465     1.3287E+00     6.5291E-01    -3.0507E-02     3.4259E-01     0.0000E+00     2.2329-314     1.4715E-01
    5.94269     1.3561E+00     6.3325E-01     2.5334E-01     2.8784E-01     0.0000E+00     2.2329-314     9.1990E-02
    6.05074     1.3995E+00     6.0402E-01     4.0164E-01     2.0105E-01     0.0000E+00     2.2329-314     7.5042E-02
    6.15879     1.4520E+00     5.7156E-01     4.8588E-01     9.6050E-02     0.0000E+00     2.2329-314    -8.7916E-03
    6.26684     1.4985E+00     5.4516E-01     4.3038E-01     3.0466E-03     0.0000E+00     2.2329-314    -5.4445E-02
    6.37489     1.5326E+00     5.2705E-01     3.1596E-01    -6.5231E-02     0.0000E+00     2.2329-314     2.9571E-02
