BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.100 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.48513     1.2693E+00     6.9930E-01    -4.0014E-02     4.6143E-01     0.0000E+00     2.2329-314    -3.6663E-02
    2.59318     1.2668E+00     7.0131E-01    -2.2546E-02     4.6630E-01     0.0000E+00     2.2329-314     6.4598E-02
    2.70122     1.2781E+00     6.9205E-01     1.0439E-01     4.4374E-01     0.0000E+00     2.2329-314    -6.6400E-02
    2.80927     1.2863E+00     6.8548E-01     7.5496E-02     4.2743E-01     0.0000E+00     2.2329-314     2.7686E-02
    2.91732     1.3024E+00     6.7279E-01     1.4927E-01     3.9517E-01     0.0000E+00     2.2329-314    -3.0687E-02
    3.02537     1.3186E+00     6.6042E-01     1.4997E-01     3.6276E-01     0.0000E+00     2.2329-314    -4.2745E-02
    3.13342     1.3331E+00     6.4968E-01     1.3411E-01     3.3378E-01     0.0000E+00     2.2329-314    -2.2358E-02
    3.24147     1.3481E+00     6.3891E-01     1.3830E-01     3.0390E-01     0.0000E+00     2.2329-314     9.7806E-02
    3.34952     1.3770E+00     6.1890E-01     2.6752E-01     2.4609E-01     0.0000E+00     2.2329-314    -5.8322E-03
    3.45757     1.4061E+00     5.9978E-01     2.6945E-01     1.8786E-01     0.0000E+00     2.2329-314     3.1610E-02
    3.56562     1.4390E+00     5.7930E-01     3.0494E-01     1.2196E-01     0.0000E+00     2.2329-314     2.7321E-02
    3.67367     1.4743E+00     5.5864E-01     3.2637E-01     5.1437E-02     0.0000E+00     2.2329-314    -1.5244E-01
    3.78171     1.4905E+00     5.4954E-01     1.5018E-01     1.8984E-02     0.0000E+00     2.2329-314     1.0457E-02
    3.88976     1.5071E+00     5.4048E-01     1.5365E-01    -1.4220E-02     0.0000E+00     2.2329-314     4.3060E-02
    3.99781     1.5274E+00     5.2977E-01     1.8743E-01    -5.4724E-02     0.0000E+00     2.2329-314    -1.1262E-02
    4.10586     1.5444E+00     5.2101E-01     1.5792E-01    -8.8850E-02     0.0000E+00     2.2329-314     2.6945E-02
    4.21391     1.5624E+00     5.1204E-01     1.6647E-01    -1.2482E-01     0.0000E+00     2.2329-314     3.2584E-02
    4.32196     1.5815E+00     5.0281E-01     1.7649E-01    -1.6296E-01     0.0000E+00     2.2329-314    -6.6543E-03
    4.43001     1.5967E+00     4.9563E-01     1.4102E-01    -1.9344E-01     0.0000E+00     2.2329-314    -1.8925E-02
    4.53806     1.6066E+00     4.9105E-01     9.1662E-02    -2.1324E-01     0.0000E+00     2.2329-314    -2.7944E-02
    4.64611     1.6103E+00     4.8939E-01     3.3642E-02    -2.2051E-01     0.0000E+00     2.2329-314     1.6512E-01
    4.75416     1.6295E+00     4.8074E-01     1.7821E-01    -2.5903E-01     0.0000E+00     2.2329-314    -8.1001E-02
    4.86220     1.6355E+00     4.7810E-01     5.5562E-02    -2.7103E-01     0.0000E+00     2.2329-314     8.3517E-03
    4.97025     1.6389E+00     4.7664E-01     3.0869E-02    -2.7770E-01     0.0000E+00     2.2329-314    -3.7183E-02
    5.07830     1.6345E+00     4.7855E-01    -4.0326E-02    -2.6899E-01     0.0000E+00     2.2329-314    -5.5360E-02
    5.18635     1.6209E+00     4.8457E-01    -1.2558E-01    -2.4185E-01     0.0000E+00     2.2329-314     5.4926E-03
    5.29440     1.6058E+00     4.9145E-01    -1.4030E-01    -2.1153E-01     0.0000E+00     2.2329-314    -3.3564E-02
    5.40245     1.5851E+00     5.0109E-01    -1.9127E-01    -1.7020E-01     0.0000E+00     2.2329-314    -7.4417E-02
    5.51050     1.5551E+00     5.1564E-01    -2.7725E-01    -1.1029E-01     0.0000E+00     2.2329-314     2.5423E-03
    5.61855     1.5258E+00     5.3059E-01    -2.7160E-01    -5.1593E-02     0.0000E+00     2.2329-314     1.1108E-01
    5.72660     1.5100E+00     5.3891E-01    -1.4583E-01    -2.0079E-02     0.0000E+00     2.2329-314     1.6386E-03
    5.83465     1.4952E+00     5.4698E-01    -1.3777E-01     9.6916E-03     0.0000E+00     2.2329-314     8.2798E-03
    5.94269     1.4822E+00     5.5415E-01    -1.1971E-01     3.5560E-02     0.0000E+00     2.2329-314     2.5079E-02
    6.05074     1.4734E+00     5.5916E-01    -8.2044E-02     5.3290E-02     0.0000E+00     2.2329-314    -9.2099E-02
    6.15879     1.4552E+00     5.6964E-01    -1.6770E-01     8.9530E-02     0.0000E+00     2.2329-314     1.2492E-02
    6.26684     1.4408E+00     5.7824E-01    -1.3388E-01     1.1846E-01     0.0000E+00     2.2329-314    -4.1733E-02
    6.37489     1.4239E+00     5.8853E-01    -1.5587E-01     1.5214E-01     0.0000E+00     2.2329-314    -5.6625E-02
    6.48294     1.4036E+00     6.0137E-01    -1.8827E-01     1.9283E-01     0.0000E+00     2.2329-314     1.0212E-01
    6.59099     1.3987E+00     6.0454E-01    -4.5434E-02     2.0265E-01     0.0000E+00     2.2329-314     6.8722E-03
    6.69904     1.3974E+00     6.0537E-01    -1.1868E-02     2.0521E-01     0.0000E+00     2.2329-314    -2.2294E-02
    6.80709     1.3962E+00     6.0616E-01    -1.1269E-02     2.0765E-01     0.0000E+00     2.2329-314    -4.6820E-03
    6.91514     1.3971E+00     6.0558E-01     8.2706E-03     2.0586E-01     0.0000E+00     2.2329-314     3.0423E-02
    7.02318     1.4039E+00     6.0115E-01     6.3519E-02     1.9213E-01     0.0000E+00     2.2329-314    -3.7957E-03
    7.13123     1.4123E+00     5.9584E-01     7.6991E-02     1.7549E-01     0.0000E+00     2.2329-314     1.0268E-02
    7.23928     1.4233E+00     5.8890E-01     1.0254E-01     1.5334E-01     0.0000E+00     2.2329-314     6.5899E-02
    7.34733     1.4431E+00     5.7686E-01     1.8264E-01     1.1387E-01     0.0000E+00     2.2329-314     2.4788E-02
    7.45538     1.4657E+00     5.6356E-01     2.0930E-01     6.8639E-02     0.0000E+00     2.2329-314     8.5499E-02
    7.56343     1.4973E+00     5.4578E-01     2.9307E-01     5.3064E-03     0.0000E+00     2.2329-314     1.5848E-02
    7.67148     1.5288E+00     5.2901E-01     2.9127E-01    -5.7637E-02     0.0000E+00     2.2329-314     6.2012E-02
    7.77953     1.5646E+00     5.1096E-01     3.3134E-01    -1.2924E-01     0.0000E+00     2.2329-314    -1.2197E-02
    7.88758     1.5953E+00     4.9628E-01     2.8415E-01    -1.9064E-01     0.0000E+00     2.2329-314    -1.0357E-01
    7.99562     1.6103E+00     4.8936E-01     1.3883E-01    -2.2064E-01     0.0000E+00     2.2329-314     5.1698E-02
    8.10367     1.6276E+00     4.8159E-01     1.5992E-01    -2.5520E-01     0.0000E+00     2.2329-314     4.6666E-02
    8.21172     1.6461E+00     4.7351E-01     1.7085E-01    -2.9212E-01     0.0000E+00     2.2329-314    -8.4310E-02
    8.31977     1.6506E+00     4.7157E-01     4.1793E-02    -3.0115E-01     0.0000E+00     2.2329-314    -2.4137E-02
    8.42782     1.6485E+00     4.7245E-01    -1.9038E-02    -2.9704E-01     0.0000E+00     2.2329-314     1.9681E-02
    8.53587     1.6452E+00     4.7389E-01    -3.0911E-02    -2.9036E-01     0.0000E+00     2.2329-314     1.4651E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     7.7470E-02
    0.21610     1.9966E+00     3.5445E-01    -3.1112E-02    -9.9328E-01     0.0000E+00     2.2329-314    -5.4171E-02
    0.32415     1.9757E+00     3.6011E-01    -1.9415E-01    -9.5132E-01     0.0000E+00     2.2329-314    -2.1661E-02
    0.43220     1.9418E+00     3.6956E-01    -3.1323E-01    -8.8363E-01     0.0000E+00     2.2329-314     5.4269E-02
    0.54024     1.9048E+00     3.8039E-01    -3.4277E-01    -8.0956E-01     0.0000E+00     2.2329-314     1.9151E-02
    0.64829     1.8617E+00     3.9366E-01    -3.9848E-01    -7.2345E-01     0.0000E+00     2.2329-314    -4.7358E-02
    0.75634     1.8066E+00     4.1181E-01    -5.1001E-01    -6.1324E-01     0.0000E+00     2.2329-314    -1.2719E-01
    0.86439     1.7325E+00     4.3852E-01    -6.8599E-01    -4.6500E-01     0.0000E+00     2.2329-314     1.0267E-01
    0.97244     1.6676E+00     4.6438E-01    -6.0101E-01    -3.3512E-01     0.0000E+00     2.2329-314     2.1390E-03
    1.08049     1.6020E+00     4.9320E-01    -6.0721E-01    -2.0391E-01     0.0000E+00     2.2329-314     4.5123E-03
    1.18854     1.5377E+00     5.2443E-01    -5.9447E-01    -7.5442E-02     0.0000E+00     2.2329-314    -2.5527E-02
    1.29659     1.4732E+00     5.5928E-01    -5.9754E-01     5.3684E-02     0.0000E+00     2.2329-314    -3.2402E-02
    1.40464     1.4093E+00     5.9774E-01    -5.9134E-01     1.8147E-01     0.0000E+00     2.2329-314    -7.4641E-02
    1.51269     1.3429E+00     6.4256E-01    -6.1377E-01     3.1411E-01     0.0000E+00     2.2329-314     1.8999E-02
    1.62073     1.2870E+00     6.8489E-01    -5.1757E-01     4.2595E-01     0.0000E+00     2.2329-314    -4.9277E-02
    1.72878     1.2346E+00     7.2896E-01    -4.8501E-01     5.3076E-01     0.0000E+00     2.2329-314    -4.9164E-02
    1.83683     1.1871E+00     7.7317E-01    -4.3991E-01     6.2583E-01     0.0000E+00     2.2329-314    -5.3742E-02
    1.94488     1.1450E+00     8.1617E-01    -3.8935E-01     7.0997E-01     0.0000E+00     2.2329-314    -3.5119E-02
    2.05293     1.1116E+00     8.5321E-01    -3.0895E-01     7.7673E-01     0.0000E+00     2.2329-314     5.9362E-02
    2.16098     1.0991E+00     8.6782E-01    -1.1581E-01     8.0176E-01     0.0000E+00     2.2329-314     1.9749E-02
    2.26903     1.1012E+00     8.6543E-01     1.8771E-02     7.9770E-01     0.0000E+00     2.2329-314    -7.2390E-02
    2.37708     1.1046E+00     8.6132E-01     3.2336E-02     7.9071E-01     0.0000E+00     2.2329-314     2.4060E-02
    2.48513     1.1214E+00     8.4214E-01     1.5470E-01     7.5728E-01     0.0000E+00     2.2329-314     1.0592E-01
    2.59318     1.1594E+00     8.0103E-01     3.5208E-01     6.8120E-01     0.0000E+00     2.2329-314    -5.8634E-02
    2.70122     1.1951E+00     7.6542E-01     3.3031E-01     6.0982E-01     0.0000E+00     2.2329-314     7.2608E-02
    2.80927     1.2438E+00     7.2092E-01     4.5061E-01     5.1244E-01     0.0000E+00     2.2329-314    -5.2568E-02
    2.91732     1.2881E+00     6.8402E-01     4.1032E-01     4.2377E-01     0.0000E+00     2.2329-314     5.4745E-02
    3.02537     1.3403E+00     6.4446E-01     4.8296E-01     3.1941E-01     0.0000E+00     2.2329-314    -1.6681E-02
    3.13342     1.3902E+00     6.1006E-01     4.6210E-01     2.1955E-01     0.0000E+00     2.2329-314     6.8174E-03
    3.24147     1.4398E+00     5.7880E-01     4.5917E-01     1.2032E-01     0.0000E+00     2.2329-314    -6.5028E-02
    3.34952     1.4800E+00     5.5542E-01     3.7144E-01     4.0055E-02     0.0000E+00     2.2329-314    -5.3197E-02
    3.45757     1.5119E+00     5.3793E-01     2.9524E-01    -2.3746E-02     0.0000E+00     2.2329-314    -7.6294E-03
    3.56562     1.5406E+00     5.2296E-01     2.6576E-01    -8.1176E-02     0.0000E+00     2.2329-314     3.3476E-02
    3.67367     1.5703E+00     5.0818E-01     2.7520E-01    -1.4065E-01     0.0000E+00     2.2329-314     6.7751E-02
    3.78171     1.6042E+00     4.9217E-01     3.1351E-01    -2.0840E-01     0.0000E+00     2.2329-314    -1.0546E-02
    3.88976     1.6324E+00     4.7946E-01     2.6119E-01    -2.6484E-01     0.0000E+00     2.2329-314     8.8617E-02
    3.99781     1.6658E+00     4.6513E-01     3.0880E-01    -3.3157E-01     0.0000E+00     2.2329-314    -2.3657E-03
    4.10586     1.6931E+00     4.5392E-01     2.5274E-01    -3.8619E-01     0.0000E+00     2.2329-314    -4.7878E-02
    4.21391     1.7090E+00     4.4760E-01     1.4723E-01    -4.1800E-01     0.0000E+00     2.2329-314    -7.8007E-03
    4.32196     1.7182E+00     4.4400E-01     8.5219E-02    -4.3642E-01     0.0000E+00     2.2329-314    -4.3156E-02
    4.43001     1.7169E+00     4.4451E-01    -1.1992E-02    -4.3383E-01     0.0000E+00     2.2329-314    -1.0292E-01
    4.53806     1.6990E+00     4.5155E-01    -1.6558E-01    -3.9804E-01     0.0000E+00     2.2329-314    -1.7308E-03
    4.64611     1.6770E+00     4.6046E-01    -2.0354E-01    -3.5406E-01     0.0000E+00     2.2329-314    -5.4063E-02
    4.75416     1.6458E+00     4.7360E-01    -2.8861E-01    -2.9169E-01     0.0000E+00     2.2329-314    -5.7276E-02
    4.86220     1.6063E+00     4.9119E-01    -3.6570E-01    -2.1267E-01     0.0000E+00     2.2329-314     3.2156E-02
    4.97025     1.5699E+00     5.0838E-01    -3.3704E-01    -1.3983E-01     0.0000E+00     2.2329-314    -1.5299E-02
    5.07830     1.5321E+00     5.2733E-01    -3.5035E-01    -6.4122E-02     0.0000E+00     2.2329-314     9.6556E-02
    5.18635     1.5064E+00     5.4084E-01    -2.3706E-01    -1.2893E-02     0.0000E+00     2.2329-314     4.5810E-02
    5.29440     1.4874E+00     5.5129E-01    -1.7666E-01     2.5283E-02     0.0000E+00     2.2329-314     1.7387E-02
    5.40245     1.4717E+00     5.6011E-01    -1.4490E-01     5.6596E-02     0.0000E+00     2.2329-314    -2.9346E-02
    5.51050     1.4544E+00     5.7015E-01    -1.6039E-01     9.1256E-02     0.0000E+00     2.2329-314     9.9309E-02
    5.61855     1.4506E+00     5.7240E-01    -3.5367E-02     9.8898E-02     0.0000E+00     2.2329-314     2.4409E-02
    5.72660     1.4510E+00     5.7216E-01     3.8263E-03     9.8072E-02     0.0000E+00     2.2329-314    -3.7916E-03
    5.83465     1.4521E+00     5.7148E-01     1.0668E-02     9.5766E-02     0.0000E+00     2.2329-314    -6.7819E-02
    5.94269     1.4466E+00     5.7472E-01    -5.0653E-02     1.0671E-01     0.0000E+00     2.2329-314     1.1674E-01
    6.05074     1.4561E+00     5.6912E-01     8.7784E-02     8.7742E-02     0.0000E+00     2.2329-314    -3.8021E-02
    6.15879     1.4617E+00     5.6584E-01     5.1885E-02     7.6530E-02     0.0000E+00     2.2329-314    -2.6345E-02
    6.26684     1.4649E+00     5.6400E-01     2.9421E-02     7.0172E-02     0.0000E+00     2.2329-314    -6.6572E-02
    6.37489     1.4612E+00     5.6617E-01    -3.4596E-02     7.7648E-02     0.0000E+00     2.2329-314     9.5645E-02
    6.48294     1.4695E+00     5.6137E-01     7.7020E-02     6.1004E-02     0.0000E+00     2.2329-314    -7.9571E-02
    6.59099     1.4690E+00     5.6166E-01    -4.7468E-03     6.2030E-02     0.0000E+00     2.2329-314     6.4699E-02
    6.69904     1.4766E+00     5.5732E-01     7.0546E-02     4.6785E-02     0.0000E+00     2.2329-314     3.8963E-02
    6.80709     1.4887E+00     5.5052E-01     1.1219E-01     2.2540E-02     0.0000E+00     2.2329-314     7.7016E-02
    6.91514     1.5091E+00     5.3943E-01     1.8833E-01    -1.8158E-02     0.0000E+00     2.2329-314     1.2676E-01
    7.02318     1.5423E+00     5.2211E-01     3.0705E-01    -8.4511E-02     0.0000E+00     2.2329-314     2.8908E-02
    7.13123     1.5756E+00     5.0562E-01     3.0876E-01    -1.5123E-01     0.0000E+00     2.2329-314    -7.2672E-02
    7.23928     1.5970E+00     4.9550E-01     1.9790E-01    -1.9400E-01     0.0000E+00     2.2329-314    -3.2394E-02
    7.34733     1.6112E+00     4.8897E-01     1.3120E-01    -2.2235E-01     0.0000E+00     2.2329-314    -5.8083E-02
    7.45538     1.6154E+00     4.8708E-01     3.8732E-02    -2.3072E-01     0.0000E+00     2.2329-314    -2.6948E-02
    7.56343     1.6135E+00     4.8792E-01    -1.7196E-02    -2.2700E-01     0.0000E+00     2.2329-314     2.6540E-02
    7.67148     1.6120E+00     4.8861E-01    -1.4220E-02    -2.2393E-01     0.0000E+00     2.2329-314    -3.5358E-02
    7.77953     1.6038E+00     4.9233E-01    -7.5220E-02    -2.0768E-01     0.0000E+00     2.2329-314    -5.8165E-02
    7.88758     1.5871E+00     5.0013E-01    -1.5476E-01    -1.7423E-01     0.0000E+00     2.2329-314    -7.3204E-03
    7.99562     1.5684E+00     5.0913E-01    -1.7346E-01    -1.3675E-01     0.0000E+00     2.2329-314     2.7583E-02
    8.10367     1.5521E+00     5.1715E-01    -1.5050E-01    -1.0423E-01     0.0000E+00     2.2329-314    -2.4235E-02
    8.21172     1.5328E+00     5.2697E-01    -1.7896E-01    -6.5552E-02     0.0000E+00     2.2329-314     2.1991E-02
    8.31977     1.5162E+00     5.3561E-01    -1.5310E-01    -3.2468E-02     0.0000E+00     2.2329-314    -4.4449E-02
    8.42782     1.4952E+00     5.4693E-01    -1.9426E-01     9.5115E-03     0.0000E+00     2.2329-314    -6.5334E-02
    8.53587     1.4682E+00     5.6210E-01    -2.5006E-01     6.3549E-02     0.0000E+00     2.2329-314    -3.2816E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314    -9.7662E-02
    0.21610     1.9774E+00     3.5963E-01    -2.0919E-01    -9.5479E-01     0.0000E+00     2.2329-314     1.8343E-02
    0.32415     1.9463E+00     3.6827E-01    -2.8737E-01    -8.9269E-01     0.0000E+00     2.2329-314     1.1502E-01
    0.43220     1.9186E+00     3.7630E-01    -2.5707E-01    -8.3714E-01     0.0000E+00     2.2329-314     3.0307E-02
    0.54024     1.8853E+00     3.8631E-01    -3.0796E-01    -7.7059E-01     0.0000E+00     2.2329-314     1.5421E-01
    0.64829     1.8612E+00     3.9382E-01    -2.2275E-01    -7.2245E-01     0.0000E+00     2.2329-314     1.4397E-02
    0.75634     1.8312E+00     4.0356E-01    -2.7832E-01    -6.6231E-01     0.0000E+00     2.2329-314     6.5293E-02
    0.86439     1.8017E+00     4.1350E-01    -2.7264E-01    -6.0339E-01     0.0000E+00     2.2329-314    -5.7073E-03
    0.97244     1.7657E+00     4.2621E-01    -3.3313E-01    -5.3140E-01     0.0000E+00     2.2329-314     3.7870E-02
    1.08049     1.7292E+00     4.3978E-01    -3.3798E-01    -4.5837E-01     0.0000E+00     2.2329-314    -6.3402E-02
    1.18854     1.6818E+00     4.5848E-01    -4.3820E-01    -3.6367E-01     0.0000E+00     2.2329-314    -6.8893E-02
    1.29659     1.6247E+00     4.8287E-01    -5.2851E-01    -2.4947E-01     0.0000E+00     2.2329-314     4.7048E-02
    1.40464     1.5728E+00     5.0700E-01    -4.8104E-01    -1.4551E-01     0.0000E+00     2.2329-314    -6.1131E-02
    1.51269     1.5149E+00     5.3632E-01    -5.3539E-01    -2.9816E-02     0.0000E+00     2.2329-314    -2.9920E-02
    1.62073     1.4565E+00     5.6888E-01    -5.4029E-01     8.6940E-02     0.0000E+00     2.2329-314     5.4925E-02
    1.72878     1.4089E+00     5.9798E-01    -4.4089E-01     1.8222E-01     0.0000E+00     2.2329-314     2.6783E-02
    1.83683     1.3696E+00     6.2392E-01    -3.6403E-01     2.6088E-01     0.0000E+00     2.2329-314     4.3427E-02
    1.94488     1.3411E+00     6.4390E-01    -2.6353E-01     3.1783E-01     0.0000E+00     2.2329-314     4.3932E-02
    2.05293     1.3237E+00     6.5665E-01    -1.6122E-01     3.5267E-01     0.0000E+00     2.2329-314    -5.4987E-02
    2.16098     1.3056E+00     6.7036E-01    -1.6764E-01     3.8890E-01     0.0000E+00     2.2329-314     7.2790E-02
    2.26903     1.3022E+00     6.7297E-01    -3.1235E-02     3.9565E-01     0.0000E+00     2.2329-314    -2.2415E-03
    2.37708     1.3038E+00     6.7173E-01     1.4830E-02     3.9244E-01     0.0000E+00     2.2329-314     3.0294E-02
    2.48513     1.3137E+00     6.6412E-01     9.2044E-02     3.7255E-01     0.0000E+00     2.2329-314     4.6300E-02
    2.59318     1.3329E+00     6.4980E-01     1.7793E-01     3.3410E-01     0.0000E+00     2.2329-314     5.1405E-02
    2.70122     1.3608E+00     6.2995E-01     2.5781E-01     2.7839E-01     0.0000E+00     2.2329-314     5.6150E-02
    2.80927     1.3965E+00     6.0597E-01     3.3006E-01     2.0706E-01     0.0000E+00     2.2329-314     5.1035E-03
    2.91732     1.4326E+00     5.8317E-01     3.3473E-01     1.3473E-01     0.0000E+00     2.2329-314    -9.9035E-03
    3.02537     1.4668E+00     5.6293E-01     3.1595E-01     6.6451E-02     0.0000E+00     2.2329-314     7.3181E-02
    3.13342     1.5077E+00     5.4015E-01     3.7912E-01    -1.5475E-02     0.0000E+00     2.2329-314     3.5298E-02
    3.24147     1.5498E+00     5.1828E-01     3.8974E-01    -9.9698E-02     0.0000E+00     2.2329-314    -7.6642E-02
    3.34952     1.5795E+00     5.0375E-01     2.7459E-01    -1.5904E-01     0.0000E+00     2.2329-314    -4.3800E-02
    3.45757     1.6006E+00     4.9383E-01     1.9505E-01    -2.0119E-01     0.0000E+00     2.2329-314     1.3264E-02
    3.56562     1.6195E+00     4.8520E-01     1.7514E-01    -2.3903E-01     0.0000E+00     2.2329-314     8.1449E-02
    3.67367     1.6436E+00     4.7457E-01     2.2300E-01    -2.8722E-01     0.0000E+00     2.2329-314     2.9179E-02
    3.78171     1.6662E+00     4.6496E-01     2.0890E-01    -3.3237E-01     0.0000E+00     2.2329-314    -2.0818E-02
    3.88976     1.6812E+00     4.5874E-01     1.3920E-01    -3.6245E-01     0.0000E+00     2.2329-314     4.1142E-02
    3.99781     1.6957E+00     4.5287E-01     1.3398E-01    -3.9140E-01     0.0000E+00     2.2329-314     6.8933E-03
    4.10586     1.7055E+00     4.4898E-01     9.0612E-02    -4.1098E-01     0.0000E+00     2.2329-314     1.2558E-01
    4.21391     1.7238E+00     4.4184E-01     1.6959E-01    -4.4763E-01     0.0000E+00     2.2329-314     1.3186E-01
    4.32196     1.7505E+00     4.3177E-01     2.4697E-01    -5.0100E-01     0.0000E+00     2.2329-314     9.2126E-03
    4.43001     1.7709E+00     4.2434E-01     1.8868E-01    -5.4177E-01     0.0000E+00     2.2329-314     6.1015E-02
    4.53806     1.7906E+00     4.1736E-01     1.8216E-01    -5.8114E-01     0.0000E+00     2.2329-314     2.4169E-02
    4.64611     1.8050E+00     4.1235E-01     1.3398E-01    -6.1009E-01     0.0000E+00     2.2329-314     3.7222E-02
    4.75416     1.8157E+00     4.0874E-01     9.8370E-02    -6.3135E-01     0.0000E+00     2.2329-314     8.2504E-02
    4.86220     1.8274E+00     4.0481E-01     1.0848E-01    -6.5479E-01     0.0000E+00     2.2329-314    -1.7593E-02
    4.97025     1.8288E+00     4.0434E-01     1.3160E-02    -6.5763E-01     0.0000E+00     2.2329-314     1.6589E-02
    5.07830     1.8242E+00     4.0589E-01    -4.3185E-02    -6.4830E-01     0.0000E+00     2.2329-314    -1.9407E-03
    5.18635     1.8117E+00     4.1007E-01    -1.1496E-01    -6.2346E-01     0.0000E+00     2.2329-314     2.2379E-02
    5.29440     1.7949E+00     4.1586E-01    -1.5588E-01    -5.8977E-01     0.0000E+00     2.2329-314     2.0928E-02
    5.40245     1.7741E+00     4.2320E-01    -1.9269E-01    -5.4813E-01     0.0000E+00     2.2329-314    -6.5436E-02
    5.51050     1.7404E+00     4.3554E-01    -3.1173E-01    -4.8077E-01     0.0000E+00     2.2329-314     1.9747E-02
    5.61855     1.7047E+00     4.4929E-01    -3.3025E-01    -4.0940E-01     0.0000E+00     2.2329-314     2.0605E-02
    5.72660     1.6681E+00     4.6416E-01    -3.3869E-01    -3.3621E-01     0.0000E+00     2.2329-314    -6.2585E-02
    5.83465     1.6223E+00     4.8396E-01    -4.2397E-01    -2.4459E-01     0.0000E+00     2.2329-314     2.4902E-02
    5.94269     1.5787E+00     5.0416E-01    -4.0384E-01    -1.5732E-01     0.0000E+00     2.2329-314     5.8090E-02
    6.05074     1.5420E+00     5.2226E-01    -3.3954E-01    -8.3949E-02     0.0000E+00     2.2329-314    -9.6671E-03
    6.15879     1.5052E+00     5.4150E-01    -3.4013E-01    -1.0447E-02     0.0000E+00     2.2329-314     5.1886E-03
    6.26684     1.4711E+00     5.6047E-01    -3.1620E-01     5.7884E-02     0.0000E+00     2.2329-314     7.5664E-02
    6.37489     1.4482E+00     5.7377E-01    -2.1110E-01     1.0350E-01     0.0000E+00     2.2329-314     4.2424E-02
