BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
Time         sumz         <∆z^2>
        0.10805    7.41083E-01    9.38079E-04
        0.21610    2.80117E+00    3.59124E-03
        0.32415    5.96359E+00    7.74492E-03
        0.43220    1.00037E+01    1.31627E-02
        0.54024    1.46702E+01    1.95603E-02
        0.64829    1.96805E+01    2.65953E-02
        0.75634    2.47436E+01    3.38953E-02
        0.86439    2.95925E+01    4.11007E-02
        0.97244    3.39448E+01    4.78096E-02
        1.08049    3.75308E+01    5.36154E-02
        1.18854    4.01650E+01    5.82102E-02
        1.29659    4.17290E+01    6.13661E-02
        1.40464    4.22331E+01    6.30345E-02
        1.51269    4.17317E+01    6.32298E-02
        1.62073    4.04388E+01    6.22135E-02
        1.72878    3.87963E+01    6.06193E-02
        1.83683    3.69998E+01    5.87298E-02
        1.94488    3.49183E+01    5.63199E-02
        2.05293    3.26544E+01    5.35318E-02
        2.16098    3.03650E+01    5.06084E-02
        2.26903    2.81947E+01    4.77877E-02
        2.37708    2.61558E+01    4.50961E-02
        2.48513    2.43234E+01    4.26726E-02
        2.59318    2.28249E+01    4.07587E-02
        2.70122    2.16470E+01    3.93582E-02
        2.80927    2.07424E+01    3.84118E-02
        2.91732    2.01782E+01    3.80720E-02
        3.02537    1.99202E+01    3.83081E-02
        3.13342    2.00038E+01    3.92231E-02
        3.24147    2.03870E+01    4.07740E-02
        3.34952    2.09760E+01    4.28081E-02
        3.45757    2.16498E+01    4.51038E-02
        3.56562    2.23676E+01    4.75905E-02
        3.67367    2.30807E+01    5.01755E-02
        3.78171    2.37103E+01    5.26895E-02
        3.88976    2.42394E+01    5.50895E-02
        3.99781    2.46450E+01    5.73140E-02
        4.10586    2.49699E+01    5.94522E-02
        4.21391    2.51378E+01    6.13118E-02
        4.32196    2.52409E+01    6.31021E-02
        4.43001    2.53170E+01    6.49153E-02
        4.53806    2.53247E+01    6.66440E-02
        4.64611    2.52806E+01    6.83258E-02
        4.75416    2.51516E+01    6.98657E-02
        4.86220    2.49356E+01    7.12446E-02
        4.97025    2.46217E+01    7.24167E-02
        5.07830    2.41991E+01    7.33305E-02
        5.18635    2.36514E+01    7.39106E-02
        5.29440    2.29673E+01    7.40882E-02
        5.40245    2.21793E+01    7.39310E-02
        5.51050    2.13191E+01    7.35141E-02
        5.61855    2.04249E+01    7.29460E-02
        5.72660    1.95067E+01    7.22471E-02
        5.83465    1.86146E+01    7.15946E-02
        5.94269    1.77624E+01    7.10497E-02
        6.05074    1.69796E+01    7.07483E-02
        6.15879    1.63164E+01    7.09410E-02
        6.26684    1.58348E+01    7.19765E-02
        6.37489    1.54667E+01    7.36509E-02
        6.48294    1.51763E+01    7.58815E-02
