BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.48513     1.0824E+00     8.8799E-01     3.5488E-01     8.3517E-01     0.0000E+00     2.2329-314     1.6588E-01
    2.59318     1.1527E+00     8.0807E-01     6.5012E-01     6.9468E-01     0.0000E+00     2.2329-314    -1.3604E-01
    2.70122     1.2028E+00     7.5806E-01     4.6414E-01     5.9438E-01     0.0000E+00     2.2329-314     3.6626E-02
    2.80927     1.2599E+00     7.0711E-01     5.2857E-01     4.8016E-01     0.0000E+00     2.2329-314    -8.6455E-02
    2.91732     1.3058E+00     6.7016E-01     4.2474E-01     3.8837E-01     0.0000E+00     2.2329-314     2.3321E-02
    3.02537     1.3553E+00     6.3381E-01     4.5770E-01     2.8946E-01     0.0000E+00     2.2329-314    -4.5583E-02
    3.13342     1.3983E+00     6.0480E-01     3.9806E-01     2.0344E-01     0.0000E+00     2.2329-314    -2.1393E-02
    3.24147     1.4377E+00     5.8011E-01     3.6458E-01     1.2466E-01     0.0000E+00     2.2329-314    -5.1693E-02
    3.34952     1.4693E+00     5.6147E-01     2.9285E-01     6.1374E-02     0.0000E+00     2.2329-314    -6.0333E-02
    3.45757     1.4922E+00     5.4862E-01     2.1158E-01     1.5651E-02     0.0000E+00     2.2329-314    -2.6398E-02
    3.56562     1.5105E+00     5.3867E-01     1.6947E-01    -2.0971E-02     0.0000E+00     2.2329-314     7.4213E-02
    3.67367     1.5361E+00     5.2527E-01     2.3688E-01    -7.2160E-02     0.0000E+00     2.2329-314    -3.2603E-02
    3.78171     1.5552E+00     5.1561E-01     1.7700E-01    -1.1041E-01     0.0000E+00     2.2329-314    -5.2149E-02
    3.88976     1.5656E+00     5.1049E-01     9.5980E-02    -1.3115E-01     0.0000E+00     2.2329-314    -6.2737E-02
    3.99781     1.5663E+00     5.1015E-01     6.5440E-03    -1.3256E-01     0.0000E+00     2.2329-314    -1.1550E-01
    4.10586     1.5517E+00     5.1734E-01    -1.3477E-01    -1.0344E-01     0.0000E+00     2.2329-314    -3.0401E-02
    4.21391     1.5331E+00     5.2679E-01    -1.7223E-01    -6.6223E-02     0.0000E+00     2.2329-314     2.9292E-02
    4.32196     1.5182E+00     5.3457E-01    -1.3803E-01    -3.6395E-02     0.0000E+00     2.2329-314     1.5378E-01
    4.43001     1.5219E+00     5.3262E-01     3.4323E-02    -4.3812E-02     0.0000E+00     2.2329-314    -4.8541E-03
    4.53806     1.5242E+00     5.3140E-01     2.1509E-02    -4.8460E-02     0.0000E+00     2.2329-314    -1.1077E-02
    4.64611     1.5245E+00     5.3128E-01     2.1699E-03    -4.8929E-02     0.0000E+00     2.2329-314     1.9465E-02
    4.75416     1.5263E+00     5.3030E-01     1.7406E-02    -5.2691E-02     0.0000E+00     2.2329-314    -2.3104E-02
    4.86220     1.5247E+00     5.3116E-01    -1.5309E-02    -4.9382E-02     0.0000E+00     2.2329-314    -6.2817E-02
    4.97025     1.5151E+00     5.3623E-01    -8.9028E-02    -3.0144E-02     0.0000E+00     2.2329-314     6.6342E-02
    5.07830     1.5135E+00     5.3706E-01    -1.4524E-02    -2.7005E-02     0.0000E+00     2.2329-314    -3.6918E-02
    5.18635     1.5073E+00     5.4038E-01    -5.7421E-02    -1.4596E-02     0.0000E+00     2.2329-314    -1.7931E-02
    5.29440     1.4992E+00     5.4479E-01    -7.5367E-02     1.6902E-03     0.0000E+00     2.2329-314    -9.5345E-02
    5.40245     1.4802E+00     5.5529E-01    -1.7543E-01     3.9600E-02     0.0000E+00     2.2329-314    -5.9855E-03
    5.51050     1.4622E+00     5.6557E-01    -1.6650E-01     7.5581E-02     0.0000E+00     2.2329-314    -5.2200E-02
    5.61855     1.4401E+00     5.7866E-01    -2.0489E-01     1.1986E-01     0.0000E+00     2.2329-314    -7.9693E-02
    5.72660     1.4113E+00     5.9645E-01    -2.6634E-01     1.7741E-01     0.0000E+00     2.2329-314     8.9071E-02
    5.83465     1.3976E+00     6.0527E-01    -1.2720E-01     2.0490E-01     0.0000E+00     2.2329-314     4.2304E-02
    5.94269     1.3926E+00     6.0848E-01    -4.5544E-02     2.1474E-01     0.0000E+00     2.2329-314    -2.4747E-02
    6.05074     1.3879E+00     6.1162E-01    -4.4179E-02     2.2429E-01     0.0000E+00     2.2329-314     4.9050E-02
    6.15879     1.3924E+00     6.0863E-01     4.2044E-02     2.1520E-01     0.0000E+00     2.2329-314     2.6506E-02
    6.26684     1.4027E+00     6.0196E-01     9.5037E-02     1.9467E-01     0.0000E+00     2.2329-314    -3.6497E-02
    6.37489     1.4102E+00     5.9712E-01     7.0124E-02     1.7951E-01     0.0000E+00     2.2329-314     6.9078E-02
    6.48294     1.4280E+00     5.8601E-01     1.6439E-01     1.4399E-01     0.0000E+00     2.2329-314     5.3328E-02
    6.59099     1.4528E+00     5.7110E-01     2.2904E-01     9.4492E-02     0.0000E+00     2.2329-314    -4.1689E-02
    6.69904     1.4719E+00     5.6001E-01     1.7687E-01     5.6270E-02     0.0000E+00     2.2329-314    -6.8255E-02
    6.80709     1.4822E+00     5.5419E-01     9.5316E-02     3.5673E-02     0.0000E+00     2.2329-314    -5.5015E-03
    6.91514     1.4915E+00     5.4896E-01     8.6842E-02     1.6906E-02     0.0000E+00     2.2329-314    -3.9432E-02
    7.02318     1.4958E+00     5.4662E-01     3.9418E-02     8.3881E-03     0.0000E+00     2.2329-314    -1.9926E-02
    7.13123     1.4975E+00     5.4569E-01     1.5736E-02     4.9876E-03     0.0000E+00     2.2329-314    -2.1077E-02
    7.23928     1.4966E+00     5.4617E-01    -8.0390E-03     6.7248E-03     0.0000E+00     2.2329-314    -4.9564E-02
    7.34733     1.4900E+00     5.4982E-01    -6.1420E-02     1.9997E-02     0.0000E+00     2.2329-314     1.0571E-01
    7.45538     1.4966E+00     5.4617E-01     6.1287E-02     6.7535E-03     0.0000E+00     2.2329-314    -2.9071E-02
    7.56343     1.4994E+00     5.4465E-01     2.5887E-02     1.1594E-03     0.0000E+00     2.2329-314    -1.5707E-01
    7.67148     1.4834E+00     5.5351E-01    -1.4858E-01     3.3267E-02     0.0000E+00     2.2329-314    -5.1475E-02
    7.77953     1.4626E+00     5.6535E-01    -1.9226E-01     7.4814E-02     0.0000E+00     2.2329-314    -1.1449E-02
    7.88758     1.4427E+00     5.7707E-01    -1.8397E-01     1.1457E-01     0.0000E+00     2.2329-314    -1.7726E-02
    7.99562     1.4235E+00     5.8881E-01    -1.7814E-01     1.5307E-01     0.0000E+00     2.2329-314     1.6084E-01
    8.10367     1.4270E+00     5.8663E-01     3.2630E-02     1.4601E-01     0.0000E+00     2.2329-314     4.0471E-02
    8.21172     1.4371E+00     5.8048E-01     9.3152E-02     1.2588E-01     0.0000E+00     2.2329-314    -6.5745E-02
    8.31977     1.4401E+00     5.7866E-01     2.7933E-02     1.1985E-01     0.0000E+00     2.2329-314    -4.9659E-02
    8.42782     1.4384E+00     5.7965E-01    -1.5219E-02     1.2314E-01     0.0000E+00     2.2329-314     7.0052E-02
    8.53587     1.4469E+00     5.7454E-01     7.8797E-02     1.0611E-01     0.0000E+00     2.2329-314    -1.1914E-01
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314    -5.6288E-02
    0.21610     1.9816E+00     3.5848E-01    -1.7001E-01    -9.6326E-01     0.0000E+00     2.2329-314    -2.7598E-02
    0.32415     1.9492E+00     3.6745E-01    -2.9973E-01    -8.9849E-01     0.0000E+00     2.2329-314     1.6057E-02
    0.43220     1.9090E+00     3.7912E-01    -3.7202E-01    -8.1810E-01     0.0000E+00     2.2329-314    -2.9216E-02
    0.54024     1.8572E+00     3.9509E-01    -4.7948E-01    -7.1448E-01     0.0000E+00     2.2329-314     3.1098E-03
    0.64829     1.7992E+00     4.1436E-01    -5.3724E-01    -5.9839E-01     0.0000E+00     2.2329-314     7.1729E-02
    0.75634     1.7444E+00     4.3404E-01    -5.0705E-01    -4.8882E-01     0.0000E+00     2.2329-314    -7.0562E-03
    0.86439     1.6852E+00     4.5710E-01    -5.4777E-01    -3.7044E-01     0.0000E+00     2.2329-314    -5.0569E-02
    0.97244     1.6183E+00     4.8573E-01    -6.1894E-01    -2.3669E-01     0.0000E+00     2.2329-314     2.0492E-02
    1.08049     1.5541E+00     5.1617E-01    -5.9494E-01    -1.0813E-01     0.0000E+00     2.2329-314     4.9021E-02
    1.18854     1.4974E+00     5.4575E-01    -5.2440E-01     5.1944E-03     0.0000E+00     2.2329-314     1.9516E-02
    1.29659     1.4462E+00     5.7499E-01    -4.7401E-01     1.0763E-01     0.0000E+00     2.2329-314    -9.3636E-03
    1.40464     1.3982E+00     6.0486E-01    -4.4423E-01     2.0363E-01     0.0000E+00     2.2329-314     7.0531E-02
    1.51269     1.3644E+00     6.2745E-01    -3.1253E-01     2.7116E-01     0.0000E+00     2.2329-314    -5.4024E-02
    1.62073     1.3298E+00     6.5207E-01    -3.1996E-01     3.4031E-01     0.0000E+00     2.2329-314    -1.0669E-01
    1.72878     1.2889E+00     6.8339E-01    -3.7895E-01     4.2220E-01     0.0000E+00     2.2329-314    -2.6948E-02
    1.83683     1.2532E+00     7.1279E-01    -3.3028E-01     4.9357E-01     0.0000E+00     2.2329-314     8.5351E-02
    1.94488     1.2383E+00     7.2573E-01    -1.3830E-01     5.2346E-01     0.0000E+00     2.2329-314    -1.5625E-01
    2.05293     1.2115E+00     7.4992E-01    -2.4776E-01     5.7700E-01     0.0000E+00     2.2329-314    -7.0486E-02
    2.16098     1.1859E+00     7.7435E-01    -2.3712E-01     6.2824E-01     0.0000E+00     2.2329-314    -1.5963E-02
    2.26903     1.1696E+00     7.9061E-01    -1.5098E-01     6.6086E-01     0.0000E+00     2.2329-314    -2.5594E-02
    2.37708     1.1611E+00     7.9926E-01    -7.8270E-02     6.7778E-01     0.0000E+00     2.2329-314    -4.3864E-02
    2.48513     1.1576E+00     8.0295E-01    -3.2909E-02     6.8489E-01     0.0000E+00     2.2329-314     9.9781E-02
    2.59318     1.1785E+00     7.8160E-01     1.9419E-01     6.4293E-01     0.0000E+00     2.2329-314     4.3313E-02
    2.70122     1.2124E+00     7.4911E-01     3.1318E-01     5.7525E-01     0.0000E+00     2.2329-314    -1.8767E-02
    2.80927     1.2479E+00     7.1731E-01     3.2921E-01     5.0411E-01     0.0000E+00     2.2329-314    -1.0574E-01
    2.91732     1.2729E+00     6.9636E-01     2.3050E-01     4.5429E-01     0.0000E+00     2.2329-314    -6.4598E-02
    3.02537     1.2932E+00     6.7997E-01     1.8854E-01     4.1355E-01     0.0000E+00     2.2329-314    -1.2069E-01
    3.13342     1.3019E+00     6.7315E-01     8.0695E-02     3.9611E-01     0.0000E+00     2.2329-314     5.0537E-02
    3.24147     1.3217E+00     6.5811E-01     1.8288E-01     3.5659E-01     0.0000E+00     2.2329-314     2.8496E-02
    3.34952     1.3481E+00     6.3888E-01     2.4424E-01     3.0381E-01     0.0000E+00     2.2329-314    -1.0623E-01
    3.45757     1.3630E+00     6.2843E-01     1.3798E-01     2.7400E-01     0.0000E+00     2.2329-314    -9.0943E-03
    3.56562     1.3792E+00     6.1739E-01     1.4988E-01     2.4161E-01     0.0000E+00     2.2329-314    -6.5786E-02
    3.67367     1.3892E+00     6.1075E-01     9.2400E-02     2.2164E-01     0.0000E+00     2.2329-314     1.4432E-02
    3.78171     1.4031E+00     6.0170E-01     1.2856E-01     1.9386E-01     0.0000E+00     2.2329-314    -2.8537E-02
    3.88976     1.4149E+00     5.9414E-01     1.0987E-01     1.7012E-01     0.0000E+00     2.2329-314    -1.1210E-01
    3.99781     1.4145E+00     5.9442E-01    -4.0469E-03     1.7099E-01     0.0000E+00     2.2329-314    -2.4120E-02
    4.10586     1.4134E+00     5.9512E-01    -1.0309E-02     1.7322E-01     0.0000E+00     2.2329-314    -1.4405E-02
    4.21391     1.4129E+00     5.9546E-01    -4.9145E-03     1.7428E-01     0.0000E+00     2.2329-314    -6.3864E-02
    4.32196     1.4069E+00     5.9927E-01    -5.5466E-02     1.8627E-01     0.0000E+00     2.2329-314    -3.3228E-02
    4.43001     1.3997E+00     6.0389E-01    -6.6488E-02     2.0063E-01     0.0000E+00     2.2329-314     2.8323E-02
    4.53806     1.3991E+00     6.0426E-01    -5.3841E-03     2.0180E-01     0.0000E+00     2.2329-314    -2.1707E-02
    4.64611     1.3986E+00     6.0462E-01    -5.0914E-03     2.0290E-01     0.0000E+00     2.2329-314     6.0995E-02
    4.75416     1.4082E+00     5.9845E-01     8.8860E-02     1.8370E-01     0.0000E+00     2.2329-314    -2.6505E-02
    4.86220     1.4162E+00     5.9336E-01     7.4451E-02     1.6761E-01     0.0000E+00     2.2329-314     5.3939E-02
    4.97025     1.4324E+00     5.8333E-01     1.4977E-01     1.3524E-01     0.0000E+00     2.2329-314    -6.5379E-03
    5.07830     1.4483E+00     5.7373E-01     1.4749E-01     1.0337E-01     0.0000E+00     2.2329-314    -4.2459E-02
    5.18635     1.4593E+00     5.6726E-01     1.0174E-01     8.1382E-02     0.0000E+00     2.2329-314    -1.2331E-02
    5.29440     1.4691E+00     5.6160E-01     9.0473E-02     6.1831E-02     0.0000E+00     2.2329-314     1.1037E-01
    5.40245     1.4922E+00     5.4862E-01     2.1375E-01     1.5641E-02     0.0000E+00     2.2329-314     7.1666E-02
    5.51050     1.5224E+00     5.3237E-01     2.7952E-01    -4.4763E-02     0.0000E+00     2.2329-314    -1.8159E-01
    5.61855     1.5285E+00     5.2919E-01     5.6328E-02    -5.6935E-02     0.0000E+00     2.2329-314    -5.4495E-02
    5.72660     1.5270E+00     5.2996E-01    -1.3661E-02    -5.3983E-02     0.0000E+00     2.2329-314    -1.7445E-02
    5.83465     1.5228E+00     5.3213E-01    -3.8390E-02    -4.5687E-02     0.0000E+00     2.2329-314     1.8802E-02
    5.94269     1.5206E+00     5.3332E-01    -2.0968E-02    -4.1156E-02     0.0000E+00     2.2329-314    -1.1763E-01
    6.05074     1.5040E+00     5.4216E-01    -1.5342E-01    -8.0010E-03     0.0000E+00     2.2329-314    -9.3807E-02
    6.15879     1.4772E+00     5.5699E-01    -2.4818E-01     4.5631E-02     0.0000E+00     2.2329-314    -7.5088E-03
    6.26684     1.4517E+00     5.7173E-01    -2.3601E-01     9.6633E-02     0.0000E+00     2.2329-314    -5.1585E-02
    6.37489     1.4228E+00     5.8921E-01    -2.6708E-01     1.5435E-01     0.0000E+00     2.2329-314    -1.9037E-02
    6.48294     1.3955E+00     6.0659E-01    -2.5269E-01     2.0895E-01     0.0000E+00     2.2329-314     1.5491E-02
    6.59099     1.3747E+00     6.2044E-01    -1.9289E-01     2.5064E-01     0.0000E+00     2.2329-314    -4.0989E-02
    6.69904     1.3536E+00     6.3501E-01    -1.9539E-01     2.9286E-01     0.0000E+00     2.2329-314    -1.1495E-01
    6.80709     1.3236E+00     6.5669E-01    -2.7726E-01     3.5277E-01     0.0000E+00     2.2329-314    -1.2821E-01
    6.91514     1.2845E+00     6.8694E-01    -3.6236E-01     4.3108E-01     0.0000E+00     2.2329-314     5.3652E-02
    7.02318     1.2609E+00     7.0626E-01    -2.1778E-01     4.7814E-01     0.0000E+00     2.2329-314    -1.3443E-01
    7.13123     1.2285E+00     7.3437E-01    -2.9980E-01     5.4292E-01     0.0000E+00     2.2329-314    -7.7193E-02
    7.23928     1.1963E+00     7.6430E-01    -2.9876E-01     6.0749E-01     0.0000E+00     2.2329-314     7.4473E-02
    7.34733     1.1856E+00     7.7465E-01    -9.8888E-02     6.2885E-01     0.0000E+00     2.2329-314    -3.1708E-02
    7.45538     1.1808E+00     7.7934E-01    -4.3984E-02     6.3836E-01     0.0000E+00     2.2329-314     4.5199E-02
    7.56343     1.1921E+00     7.6829E-01     1.0445E-01     6.1579E-01     0.0000E+00     2.2329-314     7.5741E-02
    7.67148     1.2214E+00     7.4085E-01     2.7078E-01     5.5727E-01     0.0000E+00     2.2329-314    -4.8241E-02
    7.77953     1.2488E+00     7.1654E-01     2.5424E-01     5.0233E-01     0.0000E+00     2.2329-314     4.4968E-02
    7.88758     1.2863E+00     6.8547E-01     3.4669E-01     4.2741E-01     0.0000E+00     2.2329-314     5.3878E-02
    7.99562     1.3327E+00     6.5000E-01     4.2921E-01     3.3466E-01     0.0000E+00     2.2329-314     1.7810E-02
    8.10367     1.3813E+00     6.1600E-01     4.4990E-01     2.3744E-01     0.0000E+00     2.2329-314    -7.3592E-02
    8.21172     1.4196E+00     5.9120E-01     3.5495E-01     1.6074E-01     0.0000E+00     2.2329-314     2.2606E-02
    8.31977     1.4597E+00     5.6703E-01     3.7087E-01     8.0591E-02     0.0000E+00     2.2329-314     2.4031E-02
    8.42782     1.5006E+00     5.4399E-01     3.7867E-01    -1.2392E-03     0.0000E+00     2.2329-314     6.5709E-02
    8.53587     1.5464E+00     5.2004E-01     4.2328E-01    -9.2708E-02     0.0000E+00     2.2329-314     4.8667E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314    -3.8209E-02
    0.21610     1.9837E+00     3.5793E-01    -1.5131E-01    -9.6730E-01     0.0000E+00     2.2329-314     2.5427E-02
    0.32415     1.9591E+00     3.6468E-01    -2.2729E-01    -9.1819E-01     0.0000E+00     2.2329-314     5.3545E-03
    0.43220     1.9250E+00     3.7442E-01    -3.1566E-01    -8.4997E-01     0.0000E+00     2.2329-314     5.3054E-02
    0.54024     1.8879E+00     3.8551E-01    -3.4336E-01    -7.7577E-01     0.0000E+00     2.2329-314     5.6732E-02
    0.64829     1.8493E+00     3.9765E-01    -3.5753E-01    -6.9851E-01     0.0000E+00     2.2329-314    -2.9088E-03
    0.75634     1.8034E+00     4.1292E-01    -4.2443E-01    -6.0679E-01     0.0000E+00     2.2329-314    -3.0962E-02
    0.86439     1.7486E+00     4.3249E-01    -5.0747E-01    -4.9713E-01     0.0000E+00     2.2329-314     6.2476E-02
    0.97244     1.6972E+00     4.5229E-01    -4.7574E-01    -3.9432E-01     0.0000E+00     2.2329-314     6.6907E-02
    1.08049     1.6509E+00     4.7142E-01    -4.2782E-01    -3.0187E-01     0.0000E+00     2.2329-314    -9.4142E-04
    1.18854     1.6031E+00     4.9268E-01    -4.4282E-01    -2.0618E-01     0.0000E+00     2.2329-314    -1.9893E-03
    1.29659     1.5548E+00     5.1579E-01    -4.4654E-01    -1.0968E-01     0.0000E+00     2.2329-314     7.3261E-02
    1.40464     1.5164E+00     5.3555E-01    -3.5623E-01    -3.2702E-02     0.0000E+00     2.2329-314     9.7497E-03
    1.51269     1.4808E+00     5.5497E-01    -3.2940E-01     3.8480E-02     0.0000E+00     2.2329-314    -2.8780E-02
    1.62073     1.4443E+00     5.7611E-01    -3.3726E-01     1.1136E-01     0.0000E+00     2.2329-314     7.6445E-02
    1.72878     1.4208E+00     5.9050E-01    -2.1808E-01     1.5849E-01     0.0000E+00     2.2329-314    -4.3961E-02
    1.83683     1.3955E+00     6.0662E-01    -2.3404E-01     2.0906E-01     0.0000E+00     2.2329-314    -7.5051E-02
    1.94488     1.3654E+00     6.2674E-01    -2.7786E-01     2.6911E-01     0.0000E+00     2.2329-314    -1.9008E-02
    2.05293     1.3387E+00     6.4562E-01    -2.4752E-01     3.2259E-01     0.0000E+00     2.2329-314    -3.4119E-02
    2.16098     1.3139E+00     6.6395E-01    -2.2914E-01     3.7211E-01     0.0000E+00     2.2329-314    -7.9862E-02
    2.26903     1.2860E+00     6.8570E-01    -2.5861E-01     4.2800E-01     0.0000E+00     2.2329-314     2.4021E-02
    2.37708     1.2692E+00     6.9941E-01    -1.5596E-01     4.6170E-01     0.0000E+00     2.2329-314     6.0895E-02
    2.48513     1.2680E+00     7.0039E-01    -1.1049E-02     4.6408E-01     0.0000E+00     2.2329-314    -3.9653E-02
    2.59318     1.2682E+00     7.0021E-01     2.1126E-03     4.6363E-01     0.0000E+00     2.2329-314    -1.0113E-02
    2.70122     1.2735E+00     6.9581E-01     4.9333E-02     4.5297E-01     0.0000E+00     2.2329-314     4.4310E-02
    2.80927     1.2903E+00     6.8226E-01     1.5557E-01     4.1935E-01     0.0000E+00     2.2329-314     3.8964E-02
    2.91732     1.3163E+00     6.6218E-01     2.4023E-01     3.6744E-01     0.0000E+00     2.2329-314    -8.2834E-02
    3.02537     1.3344E+00     6.4877E-01     1.6730E-01     3.3128E-01     0.0000E+00     2.2329-314    -8.7497E-02
    3.13342     1.3444E+00     6.4155E-01     9.2548E-02     3.1128E-01     0.0000E+00     2.2329-314    -8.1773E-02
    3.24147     1.3475E+00     6.3930E-01     2.9055E-02     3.0500E-01     0.0000E+00     2.2329-314     3.4334E-02
    3.34952     1.3587E+00     6.3139E-01     1.0398E-01     2.8254E-01     0.0000E+00     2.2329-314    -9.2163E-03
    3.45757     1.3717E+00     6.2248E-01     1.1968E-01     2.5667E-01     0.0000E+00     2.2329-314    -2.3912E-02
    3.56562     1.3840E+00     6.1418E-01     1.1417E-01     2.3200E-01     0.0000E+00     2.2329-314     4.5448E-02
    3.67367     1.4040E+00     6.0110E-01     1.8509E-01     1.9200E-01     0.0000E+00     2.2329-314    -7.8068E-02
    3.78171     1.4154E+00     5.9385E-01     1.0563E-01     1.6918E-01     0.0000E+00     2.2329-314    -1.6154E-02
    3.88976     1.4262E+00     5.8712E-01     9.9898E-02     1.4759E-01     0.0000E+00     2.2329-314     5.6225E-03
    3.99781     1.4388E+00     5.7943E-01     1.1653E-01     1.2241E-01     0.0000E+00     2.2329-314    -4.2788E-02
    4.10586     1.4469E+00     5.7458E-01     7.4831E-02     1.0624E-01     0.0000E+00     2.2329-314     3.1204E-02
    4.21391     1.4595E+00     5.6714E-01     1.1692E-01     8.0970E-02     0.0000E+00     2.2329-314     6.3604E-02
    4.32196     1.4799E+00     5.5545E-01     1.8885E-01     4.0159E-02     0.0000E+00     2.2329-314     8.5666E-03
    4.43001     1.5004E+00     5.4411E-01     1.8966E-01    -8.2682E-04     0.0000E+00     2.2329-314     1.0385E-03
    4.53806     1.5196E+00     5.3383E-01     1.7758E-01    -3.9201E-02     0.0000E+00     2.2329-314     3.9957E-02
    4.64611     1.5417E+00     5.2239E-01     2.0474E-01    -8.3444E-02     0.0000E+00     2.2329-314     5.3340E-02
    4.75416     1.5676E+00     5.0950E-01     2.3958E-01    -1.3522E-01     0.0000E+00     2.2329-314     7.5859E-03
    4.86220     1.5910E+00     4.9830E-01     2.1661E-01    -1.8203E-01     0.0000E+00     2.2329-314     2.7489E-02
    4.97025     1.6139E+00     4.8774E-01     2.1165E-01    -2.2776E-01     0.0000E+00     2.2329-314    -4.3508E-02
    5.07830     1.6275E+00     4.8165E-01     1.2565E-01    -2.5492E-01     0.0000E+00     2.2329-314     3.5346E-02
    5.18635     1.6411E+00     4.7564E-01     1.2669E-01    -2.8229E-01     0.0000E+00     2.2329-314    -1.9993E-02
    5.29440     1.6482E+00     4.7259E-01     6.5342E-02    -2.9642E-01     0.0000E+00     2.2329-314    -2.7462E-02
    5.40245     1.6480E+00     4.7268E-01    -2.0139E-03    -2.9598E-01     0.0000E+00     2.2329-314     6.2167E-03
    5.51050     1.6448E+00     4.7406E-01    -2.9558E-02    -2.8959E-01     0.0000E+00     2.2329-314    -3.2132E-03
    5.61855     1.6378E+00     4.7711E-01    -6.4971E-02    -2.7555E-01     0.0000E+00     2.2329-314     1.9098E-02
    5.72660     1.6299E+00     4.8058E-01    -7.2971E-02    -2.5978E-01     0.0000E+00     2.2329-314     3.8679E-02
    5.83465     1.6237E+00     4.8335E-01    -5.7693E-02    -2.4732E-01     0.0000E+00     2.2329-314    -4.4234E-02
    5.94269     1.6095E+00     4.8973E-01    -1.3080E-01    -2.1905E-01     0.0000E+00     2.2329-314     3.0046E-02
    6.05074     1.5969E+00     4.9554E-01    -1.1683E-01    -1.9380E-01     0.0000E+00     2.2329-314     3.0122E-02
    6.15879     1.5860E+00     5.0064E-01    -1.0049E-01    -1.7209E-01     0.0000E+00     2.2329-314     1.7280E-02
    6.26684     1.5756E+00     5.0561E-01    -9.6303E-02    -1.5128E-01     0.0000E+00     2.2329-314     9.8034E-02
    6.37489     1.5754E+00     5.0574E-01    -2.4257E-03    -1.5075E-01     0.0000E+00     2.2329-314     9.5956E-03
