BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        mass            Force z            Noise z            Noise x            Noise Θ
    5.18635        3.298672E-09        2.245957E-01       -1.831344E-02       -0.000000E+00        0.000000E+00
    5.29440        3.298672E-09        3.059502E-01        1.233640E-01       -0.000000E+00       -0.000000E+00
    5.40245        3.298672E-09        3.121296E-01        7.648397E-03       -0.000000E+00        0.000000E+00
    5.51050        3.298672E-09        2.990836E-01        6.428254E-02       -0.000000E+00       -0.000000E+00
    5.61855        3.298672E-09        2.450044E-01        8.717440E-03        0.000000E+00        0.000000E+00
    5.72660        3.298672E-09        1.865544E-01        1.328923E-01       -0.000000E+00        0.000000E+00
    5.83465        3.298672E-09        7.773548E-02        4.393355E-02        0.000000E+00        0.000000E+00
    5.94269        3.298672E-09       -3.098517E-02       -2.463361E-02        0.000000E+00       -0.000000E+00
    6.05074        3.298672E-09       -1.145940E-01        1.004401E-01       -0.000000E+00        0.000000E+00
    6.15879        3.298672E-09       -2.161713E-01       -5.284393E-02        0.000000E+00        0.000000E+00
    6.26684        3.298672E-09       -2.834922E-01       -2.838734E-02       -0.000000E+00       -0.000000E+00
    6.37489        3.298672E-09       -3.272494E-01       -3.690575E-02       -0.000000E+00        0.000000E+00
    6.48294        3.298672E-09       -3.465019E-01        3.107990E-02        0.000000E+00        0.000000E+00
    6.59099        3.298672E-09       -3.624349E-01        7.351202E-02       -0.000000E+00        0.000000E+00
    6.69904        3.298672E-09       -3.869574E-01       -2.325779E-02       -0.000000E+00        0.000000E+00
    6.80709        3.298672E-09       -3.912069E-01       -5.101008E-02       -0.000000E+00       -0.000000E+00
    6.91514        3.298672E-09       -3.686806E-01       -8.236437E-02       -0.000000E+00       -0.000000E+00
    7.02318        3.298672E-09       -3.125474E-01       -1.312607E-02        0.000000E+00       -0.000000E+00
    7.13123        3.298672E-09       -2.455691E-01       -1.052856E-02        0.000000E+00       -0.000000E+00
    7.23928        3.298672E-09       -1.707547E-01        6.986199E-02        0.000000E+00        0.000000E+00
    7.34733        3.298672E-09       -1.152896E-01        1.554480E-02       -0.000000E+00       -0.000000E+00
    7.45538        3.298672E-09       -6.384225E-02       -6.225364E-02       -0.000000E+00       -0.000000E+00
    7.56343        3.298672E-09        7.173960E-03       -3.047055E-02        0.000000E+00        0.000000E+00
    7.67148        3.298672E-09        8.468850E-02       -3.772666E-02        0.000000E+00       -0.000000E+00
    7.77953        3.298672E-09        1.687684E-01       -7.426760E-02        0.000000E+00        0.000000E+00
    7.88758        3.298672E-09        2.709703E-01        9.575605E-02       -0.000000E+00       -0.000000E+00
    7.99562        3.298672E-09        3.161440E-01       -2.798518E-02       -0.000000E+00       -0.000000E+00
    8.10367        3.298672E-09        3.549454E-01       -1.016916E-02        0.000000E+00       -0.000000E+00
    8.21172        3.298672E-09        3.765017E-01        3.681267E-02       -0.000000E+00       -0.000000E+00
    8.31977        3.298672E-09        3.562508E-01       -4.803079E-02        0.000000E+00        0.000000E+00
    8.42782        3.298672E-09        3.455938E-01       -1.421427E-01        0.000000E+00        0.000000E+00
    8.53587        3.298672E-09        3.888367E-01       -1.671705E-02       -0.000000E+00        0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00        5.525287E-02       -0.000000E+00       -0.000000E+00
    0.21610        3.298672E-09       -9.868085E-01        5.123586E-03       -0.000000E+00       -0.000000E+00
    0.32415        3.298672E-09       -9.488123E-01       -5.186145E-02        0.000000E+00       -0.000000E+00
    0.43220        3.298672E-09       -8.735948E-01       -2.660992E-02       -0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.704562E-01       -5.602641E-02       -0.000000E+00       -0.000000E+00
    0.64829        3.298672E-09       -6.349088E-01        3.808475E-03        0.000000E+00       -0.000000E+00
    0.75634        3.298672E-09       -4.862247E-01       -3.613797E-03        0.000000E+00       -0.000000E+00
    0.86439        3.298672E-09       -3.260442E-01        3.127012E-02        0.000000E+00       -0.000000E+00
    0.97244        3.298672E-09       -1.680900E-01       -9.736538E-02       -0.000000E+00        0.000000E+00
    1.08049        3.298672E-09        2.290668E-02        3.352794E-02       -0.000000E+00        0.000000E+00
    1.18854        3.298672E-09        2.040506E-01       -2.319087E-03        0.000000E+00       -0.000000E+00
    1.29659        3.298672E-09        3.841212E-01        7.732133E-02       -0.000000E+00       -0.000000E+00
    1.40464        3.298672E-09        5.210152E-01        9.675926E-02       -0.000000E+00        0.000000E+00
    1.51269        3.298672E-09        5.622944E-01       -1.475915E-02        0.000000E+00        0.000000E+00
    1.62073        3.298672E-09        5.606774E-01        1.757180E-02        0.000000E+00        0.000000E+00
    1.72878        3.298672E-09        4.966450E-01       -2.484611E-02        0.000000E+00       -0.000000E+00
    1.83683        3.298672E-09        4.408420E-01       -1.854427E-01       -0.000000E+00       -0.000000E+00
    1.94488        3.298672E-09        4.849951E-01       -5.152938E-02        0.000000E+00       -0.000000E+00
    2.05293        3.298672E-09        5.248755E-01        2.666354E-03       -0.000000E+00        0.000000E+00
    2.16098        3.298672E-09        5.168989E-01        7.629861E-02       -0.000000E+00        0.000000E+00
    2.26903        3.298672E-09        4.177163E-01       -5.105334E-02       -0.000000E+00       -0.000000E+00
    2.37708        3.298672E-09        3.590368E-01       -1.588521E-01       -0.000000E+00        0.000000E+00
    2.48513        3.298672E-09        3.756917E-01        2.751433E-02       -0.000000E+00       -0.000000E+00
    2.59318        3.298672E-09        3.559868E-01       -1.319352E-02       -0.000000E+00        0.000000E+00
    2.70122        3.298672E-09        3.284729E-01       -7.776219E-02        0.000000E+00       -0.000000E+00
    2.80927        3.298672E-09        3.270499E-01       -6.601605E-03       -0.000000E+00        0.000000E+00
    2.91732        3.298672E-09        3.130955E-01        1.268932E-02        0.000000E+00       -0.000000E+00
    3.02537        3.298672E-09        2.806884E-01        8.543813E-02       -0.000000E+00        0.000000E+00
    3.13342        3.298672E-09        2.033864E-01        5.034310E-02       -0.000000E+00        0.000000E+00
    3.24147        3.298672E-09        1.120358E-01       -5.365912E-02        0.000000E+00       -0.000000E+00
    3.34952        3.298672E-09        5.183737E-02       -8.242674E-03        0.000000E+00       -0.000000E+00
    3.45757        3.298672E-09        9.483842E-04        1.512077E-01       -0.000000E+00       -0.000000E+00
    3.56562        3.298672E-09       -9.495150E-02        1.103818E-02       -0.000000E+00        0.000000E+00
    3.67367        3.298672E-09       -1.789068E-01        8.069782E-03       -0.000000E+00        0.000000E+00
    3.78171        3.298672E-09       -2.501928E-01       -3.402506E-02        0.000000E+00        0.000000E+00
    3.88976        3.298672E-09       -2.963846E-01       -2.444837E-02       -0.000000E+00        0.000000E+00
    3.99781        3.298672E-09       -3.221057E-01        5.935070E-02        0.000000E+00       -0.000000E+00
    4.10586        3.298672E-09       -3.528874E-01        3.047251E-04       -0.000000E+00        0.000000E+00
    4.21391        3.298672E-09       -3.704278E-01        8.505598E-03        0.000000E+00        0.000000E+00
    4.32196        3.298672E-09       -3.776571E-01       -4.178912E-02       -0.000000E+00       -0.000000E+00
    4.43001        3.298672E-09       -3.608241E-01       -1.351680E-02        0.000000E+00        0.000000E+00
    4.53806        3.298672E-09       -3.299034E-01        2.489434E-02        0.000000E+00       -0.000000E+00
    4.64611        3.298672E-09       -2.975671E-01       -4.193983E-02        0.000000E+00        0.000000E+00
    4.75416        3.298672E-09       -2.453689E-01       -1.475629E-01        0.000000E+00       -0.000000E+00
    4.86220        3.298672E-09       -1.439731E-01       -3.054625E-03       -0.000000E+00       -0.000000E+00
    4.97025        3.298672E-09       -4.054460E-02        1.304099E-01       -0.000000E+00       -0.000000E+00
    5.07830        3.298672E-09        1.755653E-02       -2.486351E-02       -0.000000E+00       -0.000000E+00
    5.18635        3.298672E-09        8.020323E-02        4.282642E-02        0.000000E+00       -0.000000E+00
    5.29440        3.298672E-09        1.207794E-01       -7.103670E-03       -0.000000E+00       -0.000000E+00
    5.40245        3.298672E-09        1.563061E-01       -8.662533E-02       -0.000000E+00       -0.000000E+00
    5.51050        3.298672E-09        2.159960E-01        2.729138E-02       -0.000000E+00       -0.000000E+00
    5.61855        3.298672E-09        2.512851E-01       -7.468690E-04       -0.000000E+00        0.000000E+00
    5.72660        3.298672E-09        2.724976E-01        4.722216E-03       -0.000000E+00       -0.000000E+00
    5.83465        3.298672E-09        2.769753E-01       -3.579489E-02        0.000000E+00        0.000000E+00
    5.94269        3.298672E-09        2.841166E-01       -3.230121E-02       -0.000000E+00        0.000000E+00
    6.05074        3.298672E-09        2.917225E-01       -2.475922E-02       -0.000000E+00       -0.000000E+00
    6.15879        3.298672E-09        2.959939E-01       -5.949827E-02       -0.000000E+00       -0.000000E+00
    6.26684        3.298672E-09        3.128492E-01        4.173735E-03       -0.000000E+00       -0.000000E+00
    6.37489        3.298672E-09        3.107390E-01       -9.904387E-02       -0.000000E+00        0.000000E+00
    6.48294        3.298672E-09        3.399711E-01       -2.026945E-02        0.000000E+00       -0.000000E+00
    6.59099        3.298672E-09        3.586613E-01        7.253904E-02        0.000000E+00       -0.000000E+00
    6.69904        3.298672E-09        3.202653E-01        8.165006E-02        0.000000E+00        0.000000E+00
    6.80709        3.298672E-09        2.358286E-01       -7.710612E-02       -0.000000E+00        0.000000E+00
    6.91514        3.298672E-09        1.911770E-01        1.229061E-02       -0.000000E+00       -0.000000E+00
    7.02318        3.298672E-09        1.409068E-01       -9.641251E-02       -0.000000E+00        0.000000E+00
    7.13123        3.298672E-09        1.292210E-01        9.503642E-02        0.000000E+00        0.000000E+00
    7.23928        3.298672E-09        7.844668E-02       -1.196940E-01       -0.000000E+00        0.000000E+00
    7.34733        3.298672E-09        7.473195E-02        1.267167E-01       -0.000000E+00        0.000000E+00
    7.45538        3.298672E-09        2.347039E-02        9.629633E-03       -0.000000E+00        0.000000E+00
    7.56343        3.298672E-09       -2.536978E-02        3.759733E-02        0.000000E+00        0.000000E+00
    7.67148        3.298672E-09       -8.001711E-02       -6.527393E-02        0.000000E+00        0.000000E+00
    7.77953        3.298672E-09       -1.046186E-01       -6.607163E-02        0.000000E+00       -0.000000E+00
    7.88758        3.298672E-09       -1.020808E-01       -9.147481E-02        0.000000E+00        0.000000E+00
    7.99562        3.298672E-09       -6.684280E-02       -1.169408E-01       -0.000000E+00       -0.000000E+00
    8.10367        3.298672E-09        6.571824E-03        4.039782E-02        0.000000E+00       -0.000000E+00
    8.21172        3.298672E-09        6.232385E-02        2.550888E-02        0.000000E+00       -0.000000E+00
    8.31977        3.298672E-09        1.033017E-01        1.053242E-01       -0.000000E+00        0.000000E+00
    8.42782        3.298672E-09        9.877491E-02       -5.631171E-02       -0.000000E+00       -0.000000E+00
    8.53587        3.298672E-09        1.117447E-01        4.294317E-02       -0.000000E+00       -0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00        4.086493E-03        0.000000E+00        0.000000E+00
    0.21610        3.298672E-09       -9.740616E-01       -1.847855E-02       -0.000000E+00        0.000000E+00
    0.32415        3.298672E-09       -9.182343E-01       -3.315311E-02       -0.000000E+00       -0.000000E+00
    0.43220        3.298672E-09       -8.312003E-01        9.635079E-03       -0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.268177E-01       -2.921392E-02        0.000000E+00        0.000000E+00
    0.64829        3.298672E-09       -5.979968E-01       -4.402256E-03        0.000000E+00        0.000000E+00
    0.75634        3.298672E-09       -4.547143E-01       -1.329721E-01        0.000000E+00       -0.000000E+00
    0.86439        3.298672E-09       -2.648211E-01       -6.164753E-02       -0.000000E+00       -0.000000E+00
    0.97244        3.298672E-09       -5.011899E-02       -1.296784E-02       -0.000000E+00       -0.000000E+00
    1.08049        3.298672E-09        1.741565E-01        4.384198E-03       -0.000000E+00        0.000000E+00
    1.18854        3.298672E-09        4.040506E-01        1.411788E-03        0.000000E+00        0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00        1.342805E-02       -0.000000E+00       -0.000000E+00
    0.21610        3.298672E-09       -9.763888E-01       -2.431459E-02       -0.000000E+00       -0.000000E+00
    0.32415        3.298672E-09       -9.212852E-01        8.425547E-03        0.000000E+00       -0.000000E+00
    0.43220        3.298672E-09       -8.453545E-01        2.714920E-02        0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.558901E-01       -4.162111E-02        0.000000E+00       -0.000000E+00
    0.64829        3.298672E-09       -6.377701E-01       -2.814751E-02        0.000000E+00        0.000000E+00
    0.75634        3.298672E-09       -4.978012E-01        3.400352E-02       -0.000000E+00        0.000000E+00
    0.86439        3.298672E-09       -3.563998E-01       -2.273816E-02       -0.000000E+00        0.000000E+00
    0.97244        3.298672E-09       -2.012525E-01       -2.846653E-02       -0.000000E+00        0.000000E+00
    1.08049        3.298672E-09       -3.376765E-02        2.976032E-03        0.000000E+00       -0.000000E+00
    1.18854        3.298672E-09        1.331752E-01        8.542897E-04        0.000000E+00       -0.000000E+00
    1.29659        3.298672E-09        2.966374E-01       -8.493300E-03       -0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        4.569207E-01        2.478430E-02       -0.000000E+00        0.000000E+00
    1.51269        3.298672E-09        5.912198E-01        9.649410E-02       -0.000000E+00       -0.000000E+00
    1.62073        3.298672E-09        5.971900E-01        7.783680E-02        0.000000E+00       -0.000000E+00
    1.72878        3.298672E-09        4.615149E-01        5.404628E-02        0.000000E+00       -0.000000E+00
    1.83683        3.298672E-09        3.305977E-01       -1.134525E-01       -0.000000E+00        0.000000E+00
    1.94488        3.298672E-09        2.793883E-01       -4.895488E-02       -0.000000E+00        0.000000E+00
    2.05293        3.298672E-09        2.471074E-01        4.372035E-02       -0.000000E+00        0.000000E+00
    2.16098        3.298672E-09        1.908274E-01        2.070169E-03       -0.000000E+00        0.000000E+00
    2.26903        3.298672E-09        1.353818E-01       -4.960606E-02       -0.000000E+00       -0.000000E+00
    2.37708        3.298672E-09        1.018419E-01        1.256466E-01        0.000000E+00        0.000000E+00
    2.48513        3.298672E-09        2.291842E-02       -1.243184E-02        0.000000E+00        0.000000E+00
    2.59318        3.298672E-09       -4.132972E-02        4.671070E-02        0.000000E+00       -0.000000E+00
    2.70122        3.298672E-09       -1.116332E-01        2.223103E-03        0.000000E+00        0.000000E+00
    2.80927        3.298672E-09       -1.707825E-01       -1.307477E-01       -0.000000E+00       -0.000000E+00
    2.91732        3.298672E-09       -1.778883E-01       -8.240171E-02       -0.000000E+00       -0.000000E+00
    3.02537        3.298672E-09       -1.530440E-01        7.921273E-02       -0.000000E+00        0.000000E+00
    3.13342        3.298672E-09       -1.492205E-01       -1.696746E-02       -0.000000E+00        0.000000E+00
    3.24147        3.298672E-09       -1.352098E-01       -8.116772E-02       -0.000000E+00        0.000000E+00
    3.34952        3.298672E-09       -9.201739E-02       -6.585437E-02       -0.000000E+00       -0.000000E+00
    3.45757        3.298672E-09       -2.708837E-02       -6.984543E-02        0.000000E+00        0.000000E+00
    3.56562        3.298672E-09        5.864112E-02       -7.131044E-02       -0.000000E+00       -0.000000E+00
    3.67367        3.298672E-09        1.636072E-01       -5.767972E-02        0.000000E+00        0.000000E+00
    3.78171        3.298672E-09        2.810647E-01        1.516480E-02        0.000000E+00       -0.000000E+00
    3.88976        3.298672E-09        3.775482E-01       -6.171437E-02       -0.000000E+00        0.000000E+00
    3.99781        3.298672E-09        4.831376E-01        1.021891E-02       -0.000000E+00        0.000000E+00
    4.10586        3.298672E-09        5.506134E-01       -7.027348E-02        0.000000E+00        0.000000E+00
    4.21391        3.298672E-09        6.249350E-01        4.294062E-02        0.000000E+00        0.000000E+00
    4.32196        3.298672E-09        5.699441E-01        2.846244E-02       -0.000000E+00        0.000000E+00
    4.43001        3.298672E-09        4.683442E-01       -6.186739E-03        0.000000E+00        0.000000E+00
    4.53806        3.298672E-09        3.850581E-01       -9.853162E-02       -0.000000E+00        0.000000E+00
    4.64611        3.298672E-09        3.578259E-01       -9.434860E-02        0.000000E+00       -0.000000E+00
    4.75416        3.298672E-09        3.648053E-01        4.140278E-02        0.000000E+00       -0.000000E+00
    4.86220        3.298672E-09        3.309827E-01       -6.924540E-02        0.000000E+00        0.000000E+00
    4.97025        3.298672E-09        3.206488E-01       -1.849458E-02       -0.000000E+00       -0.000000E+00
    5.07830        3.298672E-09        3.052628E-01        6.756083E-02       -0.000000E+00        0.000000E+00
    5.18635        3.298672E-09        2.471122E-01       -7.795132E-02        0.000000E+00        0.000000E+00
    5.29440        3.298672E-09        2.222290E-01       -2.969705E-02       -0.000000E+00        0.000000E+00
    5.40245        3.298672E-09        2.039222E-01       -8.576212E-03        0.000000E+00        0.000000E+00
    5.51050        3.298672E-09        1.832167E-01       -4.097205E-02        0.000000E+00       -0.000000E+00
    5.61855        3.298672E-09        1.741326E-01       -1.643237E-02        0.000000E+00        0.000000E+00
    5.72660        3.298672E-09        1.656931E-01       -3.067723E-02        0.000000E+00        0.000000E+00
    5.83465        3.298672E-09        1.636722E-01        1.380345E-02        0.000000E+00       -0.000000E+00
    5.94269        3.298672E-09        1.501358E-01       -2.823609E-02        0.000000E+00       -0.000000E+00
    6.05074        3.298672E-09        1.432631E-01        5.261980E-03       -0.000000E+00        0.000000E+00
    6.15879        3.298672E-09        1.297228E-01       -4.553192E-03        0.000000E+00        0.000000E+00
    6.26684        3.298672E-09        1.146302E-01       -2.655588E-02       -0.000000E+00        0.000000E+00
    6.37489        3.298672E-09        1.069176E-01       -4.615245E-02        0.000000E+00       -0.000000E+00
    6.48294        3.298672E-09        1.131364E-01        3.797784E-02       -0.000000E+00        0.000000E+00
    6.59099        3.298672E-09        1.005371E-01       -5.843473E-02       -0.000000E+00        0.000000E+00
    6.69904        3.298672E-09        1.071062E-01        2.226746E-02       -0.000000E+00       -0.000000E+00
    6.80709        3.298672E-09        1.009310E-01        5.002668E-02       -0.000000E+00        0.000000E+00
    6.91514        3.298672E-09        7.349894E-02       -1.421414E-02        0.000000E+00       -0.000000E+00
    7.02318        3.298672E-09        5.187698E-02        4.043766E-03        0.000000E+00       -0.000000E+00
    7.13123        3.298672E-09        2.956722E-02        5.482060E-02       -0.000000E+00       -0.000000E+00
    7.23928        3.298672E-09       -1.012500E-02       -2.739755E-02        0.000000E+00        0.000000E+00
    7.34733        3.298672E-09       -3.552364E-02        1.018166E-02        0.000000E+00        0.000000E+00
    7.45538        3.298672E-09       -6.021991E-02        5.155389E-02       -0.000000E+00       -0.000000E+00
    7.56343        3.298672E-09       -9.699466E-02        6.321142E-03       -0.000000E+00        0.000000E+00
    7.67148        3.298672E-09       -1.285969E-01       -6.446451E-02        0.000000E+00       -0.000000E+00
    7.77953        3.298672E-09       -1.324052E-01        6.059033E-02       -0.000000E+00        0.000000E+00
    7.88758        3.298672E-09       -1.502559E-01        1.151125E-01        0.000000E+00        0.000000E+00
    7.99562        3.298672E-09       -1.971815E-01       -5.823716E-02        0.000000E+00       -0.000000E+00
    8.10367        3.298672E-09       -2.154014E-01       -6.010955E-02       -0.000000E+00        0.000000E+00
    8.21172        3.298672E-09       -2.068146E-01        1.350239E-02        0.000000E+00       -0.000000E+00
    8.31977        3.298672E-09       -1.960073E-01       -1.832147E-02       -0.000000E+00       -0.000000E+00
    8.42782        3.298672E-09       -1.737796E-01        6.528122E-02       -0.000000E+00       -0.000000E+00
    8.53587        3.298672E-09       -1.672269E-01        5.524107E-02       -0.000000E+00        0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00        5.358475E-02       -0.000000E+00        0.000000E+00
    0.21610        3.298672E-09       -9.863930E-01       -3.405375E-02        0.000000E+00       -0.000000E+00
    0.32415        3.298672E-09       -9.382302E-01       -2.132199E-03        0.000000E+00        0.000000E+00
    0.43220        3.298672E-09       -8.659378E-01       -7.405967E-02        0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.537665E-01        3.764328E-02       -0.000000E+00        0.000000E+00
    0.64829        3.298672E-09       -6.339825E-01       -5.491239E-02       -0.000000E+00       -0.000000E+00
    0.75634        3.298672E-09       -4.853577E-01        1.787756E-02        0.000000E+00       -0.000000E+00
    0.86439        3.298672E-09       -3.311716E-01        1.085027E-01       -0.000000E+00       -0.000000E+00
    0.97244        3.298672E-09       -2.015029E-01        4.427186E-03       -0.000000E+00        0.000000E+00
    1.08049        3.298672E-09       -7.015809E-02       -9.828267E-02       -0.000000E+00        0.000000E+00
    1.18854        3.298672E-09        9.248593E-02       -1.393924E-02       -0.000000E+00        0.000000E+00
    1.29659        3.298672E-09        2.573928E-01       -9.959756E-03       -0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        4.206142E-01        1.714682E-02       -0.000000E+00       -0.000000E+00
    1.51269        3.298672E-09        5.650509E-01        3.197517E-02       -0.000000E+00        0.000000E+00
    1.62073        3.298672E-09        6.585964E-01       -1.928410E-02        0.000000E+00       -0.000000E+00
    1.72878        3.298672E-09        6.949343E-01       -8.913849E-02       -0.000000E+00        0.000000E+00
    1.83683        3.298672E-09        7.917725E-01       -7.939307E-03        0.000000E+00        0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00       -6.622586E-02       -0.000000E+00       -0.000000E+00
    0.21610        3.298672E-09       -9.565448E-01        4.877056E-02        0.000000E+00       -0.000000E+00
    0.32415        3.298672E-09       -9.011126E-01       -6.864658E-02        0.000000E+00        0.000000E+00
    0.43220        3.298672E-09       -8.058885E-01        6.379644E-02       -0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -7.080443E-01       -2.160735E-02       -0.000000E+00        0.000000E+00
    0.64829        3.298672E-09       -5.880605E-01        6.041516E-03        0.000000E+00        0.000000E+00
    0.75634        3.298672E-09       -4.565792E-01        1.714188E-02        0.000000E+00        0.000000E+00
    0.86439        3.298672E-09       -3.201292E-01        4.008887E-02       -0.000000E+00       -0.000000E+00
    0.97244        3.298672E-09       -1.890389E-01        2.624287E-02       -0.000000E+00       -0.000000E+00
    1.08049        3.298672E-09       -6.326320E-02        1.837076E-02       -0.000000E+00        0.000000E+00
    1.18854        3.298672E-09        5.551153E-02        4.368647E-02        0.000000E+00       -0.000000E+00
    1.29659        3.298672E-09        1.538222E-01        7.805089E-02        0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        2.125207E-01        1.816508E-03       -0.000000E+00       -0.000000E+00
    1.51269        3.298672E-09        2.574485E-01       -2.884652E-03        0.000000E+00        0.000000E+00
    1.62073        3.298672E-09        2.883214E-01       -4.883662E-03        0.000000E+00       -0.000000E+00
    1.72878        3.298672E-09        3.048373E-01        1.633669E-02       -0.000000E+00        0.000000E+00
    1.83683        3.298672E-09        2.974610E-01       -8.190961E-02        0.000000E+00       -0.000000E+00
    1.94488        3.298672E-09        3.144996E-01       -7.003926E-03        0.000000E+00        0.000000E+00
    2.05293        3.298672E-09        3.176170E-01        9.588832E-02        0.000000E+00       -0.000000E+00
