BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.600 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        Position ∆        γ_z        Veloctiy ∆        Fz total        electro î        spurious        Noise z
    2.48513     1.2767E+00     6.9325E-01    -7.7833E-02     4.4669E-01     0.0000E+00     2.2329-314     1.0743E-02
    2.59318     1.2812E+00     6.8954E-01     4.2398E-02     4.3753E-01     0.0000E+00     2.2329-314    -5.2015E-02
    2.70122     1.2839E+00     6.8742E-01     2.4363E-02     4.3227E-01     0.0000E+00     2.2329-314     4.6590E-02
    2.80927     1.3048E+00     6.7092E-01     1.9397E-01     3.9035E-01     0.0000E+00     2.2329-314    -4.7769E-02
    2.91732     1.3210E+00     6.5865E-01     1.4950E-01     3.5805E-01     0.0000E+00     2.2329-314    -1.8280E-02
    3.02537     1.3383E+00     6.4587E-01     1.6074E-01     3.2331E-01     0.0000E+00     2.2329-314    -3.1882E-02
    3.13342     1.3536E+00     6.3498E-01     1.4128E-01     2.9278E-01     0.0000E+00     2.2329-314     1.4943E-02
    3.24147     1.3749E+00     6.2027E-01     1.9732E-01     2.5014E-01     0.0000E+00     2.2329-314     2.7262E-02
    3.34952     1.4026E+00     6.0201E-01     2.5604E-01     1.9481E-01     0.0000E+00     2.2329-314    -9.8932E-02
    3.45757     1.4138E+00     5.9489E-01     1.0329E-01     1.7249E-01     0.0000E+00     2.2329-314    -1.3036E-01
    3.56562     1.4054E+00     6.0018E-01    -7.6893E-02     1.8911E-01     0.0000E+00     2.2329-314    -1.5336E-02
    3.67367     1.3986E+00     6.0459E-01    -6.3368E-02     2.0280E-01     0.0000E+00     2.2329-314     7.1720E-02
    3.78171     1.4078E+00     5.9869E-01     8.4880E-02     1.8446E-01     0.0000E+00     2.2329-314     5.8412E-02
    3.88976     1.4287E+00     5.8561E-01     1.9332E-01     1.4268E-01     0.0000E+00     2.2329-314    -6.9470E-03
    3.99781     1.4484E+00     5.7366E-01     1.8300E-01     1.0314E-01     0.0000E+00     2.2329-314     6.2591E-02
    4.10586     1.4775E+00     5.5681E-01     2.6911E-01     4.4984E-02     0.0000E+00     2.2329-314    -3.6269E-02
    4.21391     1.4986E+00     5.4507E-01     1.9562E-01     2.7120E-03     0.0000E+00     2.2329-314    -3.4722E-02
    4.32196     1.5126E+00     5.3756E-01     1.2881E-01    -2.5124E-02     0.0000E+00     2.2329-314    -5.2589E-02
    4.43001     1.5171E+00     5.3518E-01     4.1621E-02    -3.4118E-02     0.0000E+00     2.2329-314    -2.4953E-03
    4.53806     1.5202E+00     5.3351E-01     2.9228E-02    -4.0434E-02     0.0000E+00     2.2329-314     6.3518E-02
    4.64611     1.5317E+00     5.2753E-01     1.0616E-01    -6.3376E-02     0.0000E+00     2.2329-314     2.8625E-03
    4.75416     1.5416E+00     5.2247E-01     9.1376E-02    -8.3122E-02     0.0000E+00     2.2329-314     4.0991E-02
    4.86220     1.5552E+00     5.1562E-01     1.2594E-01    -1.1034E-01     0.0000E+00     2.2329-314    -2.3775E-02
    4.97025     1.5625E+00     5.1198E-01     6.8238E-02    -1.2508E-01     0.0000E+00     2.2329-314    -6.7633E-02
    5.07830     1.5578E+00     5.1431E-01    -4.3704E-02    -1.1564E-01     0.0000E+00     2.2329-314     1.3226E-01
    5.18635     1.5704E+00     5.0816E-01     1.1610E-01    -1.4073E-01     0.0000E+00     2.2329-314    -7.4934E-02
    5.29440     1.5692E+00     5.0873E-01    -1.0832E-02    -1.3839E-01     0.0000E+00     2.2329-314     9.7932E-02
    5.40245     1.5797E+00     5.0365E-01     9.7535E-02    -1.5946E-01     0.0000E+00     2.2329-314     1.3384E-01
    5.51050     1.6057E+00     4.9147E-01     2.4051E-01    -2.1144E-01     0.0000E+00     2.2329-314    -5.8234E-02
    5.61855     1.6184E+00     4.8569E-01     1.1763E-01    -2.3686E-01     0.0000E+00     2.2329-314     3.0847E-02
    5.72660     1.6309E+00     4.8013E-01     1.1537E-01    -2.6179E-01     0.0000E+00     2.2329-314     4.4657E-02
    5.83465     1.6447E+00     4.7412E-01     1.2738E-01    -2.8931E-01     0.0000E+00     2.2329-314     1.1824E-02
    5.94269     1.6548E+00     4.6976E-01     9.3930E-02    -3.0961E-01     0.0000E+00     2.2329-314     2.3415E-02
    6.05074     1.6629E+00     4.6634E-01     7.4836E-02    -3.2578E-01     0.0000E+00     2.2329-314     3.0817E-02
    6.15879     1.6698E+00     4.6344E-01     6.4183E-02    -3.3965E-01     0.0000E+00     2.2329-314     9.3215E-02
    6.26684     1.6838E+00     4.5769E-01     1.2923E-01    -3.6758E-01     0.0000E+00     2.2329-314    -7.8220E-02
    6.37489     1.6812E+00     4.5873E-01    -2.3679E-02    -3.6246E-01     0.0000E+00     2.2329-314     1.9941E-02
    6.48294     1.6762E+00     4.6078E-01    -4.6110E-02    -3.5250E-01     0.0000E+00     2.2329-314    -5.1558E-02
    6.59099     1.6596E+00     4.6771E-01    -1.5364E-01    -3.1930E-01     0.0000E+00     2.2329-314     3.0105E-02
    6.69904     1.6433E+00     4.7468E-01    -1.5085E-01    -2.8670E-01     0.0000E+00     2.2329-314    -1.2572E-03
    6.80709     1.6236E+00     4.8337E-01    -1.8279E-01    -2.4720E-01     0.0000E+00     2.2329-314     6.9578E-02
    6.91514     1.6108E+00     4.8916E-01    -1.1878E-01    -2.2153E-01     0.0000E+00     2.2329-314    -4.6059E-03
    7.02318     1.5948E+00     4.9655E-01    -1.4818E-01    -1.8951E-01     0.0000E+00     2.2329-314     1.6912E-02
    7.13123     1.5792E+00     5.0391E-01    -1.4419E-01    -1.5835E-01     0.0000E+00     2.2329-314    -1.1310E-02
    7.23928     1.5605E+00     5.1297E-01    -1.7247E-01    -1.2108E-01     0.0000E+00     2.2329-314     1.9422E-02
    7.34733     1.5439E+00     5.2128E-01    -1.5395E-01    -8.7811E-02     0.0000E+00     2.2329-314     4.6486E-03
    7.45538     1.5276E+00     5.2965E-01    -1.5095E-01    -5.5192E-02     0.0000E+00     2.2329-314    -1.6793E-02
    7.56343     1.5090E+00     5.3947E-01    -1.7206E-01    -1.8009E-02     0.0000E+00     2.2329-314     8.2784E-03
    7.67148     1.4925E+00     5.4843E-01    -1.5258E-01     1.4962E-02     0.0000E+00     2.2329-314    -4.0910E-02
    7.77953     1.4712E+00     5.6037E-01    -1.9694E-01     5.7521E-02     0.0000E+00     2.2329-314    -1.3628E-02
    7.88758     1.4502E+00     5.7260E-01    -1.9465E-01     9.9584E-02     0.0000E+00     2.2329-314     2.6534E-02
    7.99562     1.4364E+00     5.8089E-01    -1.2791E-01     1.2722E-01     0.0000E+00     2.2329-314    -2.5635E-02
    8.10367     1.4217E+00     5.8992E-01    -1.3611E-01     1.5664E-01     0.0000E+00     2.2329-314     4.0593E-02
    8.21172     1.4173E+00     5.9266E-01    -4.0514E-02     1.6539E-01     0.0000E+00     2.2329-314    -5.6697E-02
    8.31977     1.4069E+00     5.9922E-01    -9.5981E-02     1.8613E-01     0.0000E+00     2.2329-314    -6.9505E-02
    8.42782     1.3893E+00     6.1070E-01    -1.6361E-01     2.2149E-01     0.0000E+00     2.2329-314     5.7621E-02
    8.53587     1.3866E+00     6.1246E-01    -2.4685E-02     2.2682E-01     0.0000E+00     2.2329-314    -3.2903E-02
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     2.9851E-02
    0.21610     1.9906E+00     3.5606E-01    -8.6956E-02    -9.8121E-01     0.0000E+00     2.2329-314     7.2820E-02
    0.32415     1.9776E+00     3.5958E-01    -1.2042E-01    -9.5519E-01     0.0000E+00     2.2329-314    -9.1907E-02
    0.43220     1.9416E+00     3.6963E-01    -3.3322E-01    -8.8318E-01     0.0000E+00     2.2329-314     3.4585E-02
    0.54024     1.8996E+00     3.8196E-01    -3.8893E-01    -7.9913E-01     0.0000E+00     2.2329-314    -2.2459E-02
    0.64829     1.8458E+00     3.9877E-01    -4.9764E-01    -6.9159E-01     0.0000E+00     2.2329-314    -6.9162E-02
    0.75634     1.7761E+00     4.2247E-01    -6.4501E-01    -5.5221E-01     0.0000E+00     2.2329-314     8.4848E-02
    0.86439     1.7120E+00     4.4643E-01    -5.9350E-01    -4.2395E-01     0.0000E+00     2.2329-314    -7.8771E-02
    0.97244     1.6339E+00     4.7880E-01    -7.2246E-01    -2.6783E-01     0.0000E+00     2.2329-314     2.4996E-02
    1.08049     1.5577E+00     5.1437E-01    -7.0540E-01    -1.1540E-01     0.0000E+00     2.2329-314     5.4783E-02
    1.18854     1.4897E+00     5.4998E-01    -6.2915E-01     2.0562E-02     0.0000E+00     2.2329-314     1.3964E-02
    1.29659     1.4263E+00     5.8704E-01    -5.8667E-01     1.4734E-01     0.0000E+00     2.2329-314     1.0659E-01
    1.40464     1.3846E+00     6.1379E-01    -3.8628E-01     2.3081E-01     0.0000E+00     2.2329-314    -7.8880E-02
    1.51269     1.3360E+00     6.4761E-01    -4.5018E-01     3.2810E-01     0.0000E+00     2.2329-314     3.3585E-02
    1.62073     1.3021E+00     6.7306E-01    -3.1372E-01     3.9589E-01     0.0000E+00     2.2329-314     4.3843E-02
    1.72878     1.2873E+00     6.8468E-01    -1.3668E-01     4.2543E-01     0.0000E+00     2.2329-314     7.4654E-02
    1.83683     1.2982E+00     6.7604E-01     1.0124E-01     4.0355E-01     0.0000E+00     2.2329-314     6.6366E-02
    1.94488     1.3289E+00     6.5277E-01     2.8387E-01     3.4220E-01     0.0000E+00     2.2329-314    -6.5867E-03
    2.05293     1.3599E+00     6.3060E-01     2.8670E-01     2.8025E-01     0.0000E+00     2.2329-314     4.1381E-02
    2.16098     1.3986E+00     6.0459E-01     3.5839E-01     2.0280E-01     0.0000E+00     2.2329-314    -9.6058E-03
    2.26903     1.4338E+00     5.8249E-01     3.2537E-01     1.3249E-01     0.0000E+00     2.2329-314     9.6658E-03
    2.37708     1.4682E+00     5.6209E-01     3.1910E-01     6.3532E-02     0.0000E+00     2.2329-314     2.6639E-02
    2.48513     1.5038E+00     5.4225E-01     3.2956E-01    -7.6859E-03     0.0000E+00     2.2329-314     4.2591E-02
    2.59318     1.5418E+00     5.2233E-01     3.5156E-01    -8.3657E-02     0.0000E+00     2.2329-314     2.0862E-02
    2.70122     1.5777E+00     5.0460E-01     3.3237E-01    -1.5548E-01     0.0000E+00     2.2329-314     1.1361E-01
    2.80927     1.6239E+00     4.8322E-01     4.2757E-01    -2.4788E-01     0.0000E+00     2.2329-314     2.7103E-02
    2.91732     1.6661E+00     4.6498E-01     3.9060E-01    -3.3229E-01     0.0000E+00     2.2329-314    -5.7724E-02
    3.02537     1.6925E+00     4.5414E-01     2.4427E-01    -3.8507E-01     0.0000E+00     2.2329-314    -8.2841E-02
    3.13342     1.7007E+00     4.5088E-01     7.5593E-02    -4.0141E-01     0.0000E+00     2.2329-314    -1.8628E-02
    3.24147     1.7002E+00     4.5107E-01    -4.5806E-03    -4.0042E-01     0.0000E+00     2.2329-314    -3.6969E-02
    3.34952     1.6892E+00     4.5549E-01    -1.0193E-01    -3.7839E-01     0.0000E+00     2.2329-314    -2.3711E-02
    3.45757     1.6703E+00     4.6326E-01    -1.7528E-01    -3.4051E-01     0.0000E+00     2.2329-314    -4.8124E-02
    3.56562     1.6410E+00     4.7569E-01    -2.7054E-01    -2.8205E-01     0.0000E+00     2.2329-314     2.6032E-02
    3.67367     1.6127E+00     4.8830E-01    -2.6246E-01    -2.2533E-01     0.0000E+00     2.2329-314     5.4463E-02
    3.78171     1.5899E+00     4.9882E-01    -2.1061E-01    -1.7982E-01     0.0000E+00     2.2329-314    -3.1265E-02
    3.88976     1.5614E+00     5.1255E-01    -2.6405E-01    -1.2276E-01     0.0000E+00     2.2329-314    -4.3249E-03
    3.99781     1.5319E+00     5.2741E-01    -2.7264E-01    -6.3844E-02     0.0000E+00     2.2329-314     3.6543E-02
    4.10586     1.5084E+00     5.3979E-01    -2.1774E-01    -1.6791E-02     0.0000E+00     2.2329-314     4.2170E-02
    4.21391     1.4922E+00     5.4858E-01    -1.4949E-01     1.5515E-02     0.0000E+00     2.2329-314     1.4775E-02
    4.32196     1.4796E+00     5.5562E-01    -1.1693E-01     4.0784E-02     0.0000E+00     2.2329-314     8.5427E-02
    4.43001     1.4814E+00     5.5460E-01     1.6746E-02     3.7165E-02     0.0000E+00     2.2329-314     6.3423E-02
    4.53806     1.4932E+00     5.4807E-01     1.0879E-01     1.3655E-02     0.0000E+00     2.2329-314    -6.0629E-02
    4.64611     1.4950E+00     5.4709E-01     1.6490E-02     1.0091E-02     0.0000E+00     2.2329-314     1.3012E-02
    4.75416     1.4986E+00     5.4509E-01     3.3878E-02     2.7705E-03     0.0000E+00     2.2329-314     5.5589E-02
    4.86220     1.5102E+00     5.3883E-01     1.0723E-01    -2.0402E-02     0.0000E+00     2.2329-314     1.1788E-02
    4.97025     1.5221E+00     5.3251E-01     1.1029E-01    -4.4235E-02     0.0000E+00     2.2329-314     5.8725E-02
    5.07830     1.5408E+00     5.2285E-01     1.7302E-01    -8.1624E-02     0.0000E+00     2.2329-314    -3.9443E-02
    5.18635     1.5509E+00     5.1776E-01     9.3358E-02    -1.0180E-01     0.0000E+00     2.2329-314    -7.5775E-02
    5.29440     1.5478E+00     5.1934E-01    -2.9129E-02    -9.5504E-02     0.0000E+00     2.2329-314    -4.1442E-02
    5.40245     1.5374E+00     5.2460E-01    -9.6034E-02    -7.4751E-02     0.0000E+00     2.2329-314    -9.8471E-02
    5.51050     1.5123E+00     5.3770E-01    -2.3197E-01    -2.4622E-02     0.0000E+00     2.2329-314    -3.7974E-02
    5.61855     1.4828E+00     5.5385E-01    -2.7342E-01     3.4464E-02     0.0000E+00     2.2329-314     1.7002E-03
    5.72660     1.4558E+00     5.6932E-01    -2.4980E-01     8.8446E-02     0.0000E+00     2.2329-314    -8.9984E-02
    5.83465     1.4180E+00     5.9222E-01    -3.4952E-01     1.6398E-01     0.0000E+00     2.2329-314    -9.2037E-02
    5.94269     1.3703E+00     6.2339E-01    -4.4119E-01     2.5932E-01     0.0000E+00     2.2329-314    -1.6673E-02
    6.05074     1.3268E+00     6.5430E-01    -4.0267E-01     3.4633E-01     0.0000E+00     2.2329-314    -3.4692E-02
    6.15879     1.2860E+00     6.8567E-01    -3.7750E-01     4.2791E-01     0.0000E+00     2.2329-314     4.8698E-02
    6.26684     1.2667E+00     7.0144E-01    -1.7905E-01     4.6660E-01     0.0000E+00     2.2329-314     2.3557E-02
    6.37489     1.2648E+00     7.0299E-01    -1.7237E-02     4.7033E-01     0.0000E+00     2.2329-314    -1.1391E-01
    6.48294     1.2494E+00     7.1603E-01    -1.4258E-01     5.0114E-01     0.0000E+00     2.2329-314    -2.1060E-02
    6.59099     1.2429E+00     7.2166E-01    -6.0233E-02     5.1416E-01     0.0000E+00     2.2329-314     8.2584E-02
    6.69904     1.2684E+00     7.0001E-01     2.3604E-01     4.6315E-01     0.0000E+00     2.2329-314    -2.2592E-03
    6.80709     1.2986E+00     6.7578E-01     2.7893E-01     4.0287E-01     0.0000E+00     2.2329-314     1.8622E-02
    6.91514     1.3351E+00     6.4826E-01     3.3782E-01     3.2987E-01     0.0000E+00     2.2329-314    -1.6291E-02
    7.02318     1.3686E+00     6.2454E-01     3.1084E-01     2.6270E-01     0.0000E+00     2.2329-314     8.2174E-03
    7.13123     1.4034E+00     6.0149E-01     3.2161E-01     1.9320E-01     0.0000E+00     2.2329-314     3.1358E-02
    7.23928     1.4419E+00     5.7755E-01     3.5652E-01     1.1616E-01     0.0000E+00     2.2329-314     8.3640E-02
    7.34733     1.4907E+00     5.4946E-01     4.5102E-01     1.8693E-02     0.0000E+00     2.2329-314    -1.0265E-01
    7.45538     1.5185E+00     5.3440E-01     2.5788E-01    -3.7034E-02     0.0000E+00     2.2329-314     3.6865E-02
    7.56343     1.5484E+00     5.1899E-01     2.7689E-01    -9.6868E-02     0.0000E+00     2.2329-314     1.1312E-01
    7.67148     1.5902E+00     4.9867E-01     3.8668E-01    -1.8043E-01     0.0000E+00     2.2329-314    -3.4289E-02
    7.77953     1.6207E+00     4.8467E-01     2.8222E-01    -2.4142E-01     0.0000E+00     2.2329-314     3.0976E-02
    7.88758     1.6494E+00     4.7208E-01     2.6543E-01    -2.9878E-01     0.0000E+00     2.2329-314     3.2533E-02
    7.99562     1.6759E+00     4.6092E-01     2.4541E-01    -3.5181E-01     0.0000E+00     2.2329-314    -2.0315E-02
    8.10367     1.6928E+00     4.5405E-01     1.5610E-01    -3.8554E-01     0.0000E+00     2.2329-314     2.4895E-02
    8.21172     1.7063E+00     4.4866E-01     1.2512E-01    -4.1258E-01     0.0000E+00     2.2329-314    -9.2941E-04
    8.31977     1.7130E+00     4.4604E-01     6.1846E-02    -4.2594E-01     0.0000E+00     2.2329-314    -5.8663E-02
    8.42782     1.7056E+00     4.4895E-01    -6.8464E-02    -4.1115E-01     0.0000E+00     2.2329-314     6.1453E-02
    8.53587     1.7008E+00     4.5084E-01    -4.4314E-02    -4.0157E-01     0.0000E+00     2.2329-314    -8.5789E-03
 
 
    0.10805     2.0000E+00     3.5355E-01     0.0000E+00    -1.0000E+00     0.0000E+00     2.2329-314     4.9548E-02
    0.21610     1.9930E+00     3.5543E-01    -6.5085E-02    -9.8594E-01     0.0000E+00     2.2329-314     6.2626E-02
    0.32415     1.9809E+00     3.5867E-01    -1.1132E-01    -9.6188E-01     0.0000E+00     2.2329-314    -5.9205E-02
    0.43220     1.9497E+00     3.6731E-01    -2.8869E-01    -8.9949E-01     0.0000E+00     2.2329-314     3.3450E-02
    0.54024     1.9120E+00     3.7823E-01    -3.4907E-01    -8.2406E-01     0.0000E+00     2.2329-314     1.0640E-02
    0.64829     1.8662E+00     3.9226E-01    -4.2435E-01    -7.3236E-01     0.0000E+00     2.2329-314    -6.6408E-03
    0.75634     1.8115E+00     4.1016E-01    -5.0638E-01    -6.2293E-01     0.0000E+00     2.2329-314    -3.8672E-02
    0.86439     1.7455E+00     4.3364E-01    -6.1081E-01    -4.9094E-01     0.0000E+00     2.2329-314     9.6223E-03
    0.97244     1.6762E+00     4.6080E-01    -6.4103E-01    -3.5241E-01     0.0000E+00     2.2329-314     1.0007E-02
    1.08049     1.6056E+00     4.9152E-01    -6.5343E-01    -2.1121E-01     0.0000E+00     2.2329-314    -7.8102E-02
    1.18854     1.5235E+00     5.3180E-01    -7.6014E-01    -4.6943E-02     0.0000E+00     2.2329-314    -7.4669E-02
    1.29659     1.4317E+00     5.8373E-01    -8.4919E-01     1.3657E-01     0.0000E+00     2.2329-314     1.7495E-01
    1.40464     1.3708E+00     6.2309E-01    -5.6407E-01     2.5846E-01     0.0000E+00     2.2329-314     4.7485E-02
    1.51269     1.3247E+00     6.5588E-01    -4.2640E-01     3.5061E-01     0.0000E+00     2.2329-314     6.9688E-02
    1.62073     1.3009E+00     6.7400E-01    -2.2067E-01     3.9829E-01     0.0000E+00     2.2329-314    -7.2951E-03
    1.72878     1.2859E+00     6.8578E-01    -1.3828E-01     4.2817E-01     0.0000E+00     2.2329-314     4.4223E-02
    1.83683     1.2907E+00     6.8199E-01     4.4049E-02     4.1866E-01     0.0000E+00     2.2329-314    -1.3933E-01
    1.94488     1.2756E+00     6.9409E-01    -1.3927E-01     4.4875E-01     0.0000E+00     2.2329-314     6.9491E-03
    2.05293     1.2735E+00     6.9583E-01    -1.9663E-02     4.5300E-01     0.0000E+00     2.2329-314     2.6717E-02
    2.16098     1.2872E+00     6.8477E-01     1.2651E-01     4.2566E-01     0.0000E+00     2.2329-314     1.1250E-02
    2.26903     1.3099E+00     6.6704E-01     2.1018E-01     3.8024E-01     0.0000E+00     2.2329-314    -1.4539E-01
    2.37708     1.3086E+00     6.6805E-01    -1.2193E-02     3.8288E-01     0.0000E+00     2.2329-314    -2.9207E-02
    2.48513     1.3095E+00     6.6732E-01     8.8733E-03     3.8096E-01     0.0000E+00     2.2329-314    -1.3096E-01
    2.59318     1.2929E+00     6.8025E-01    -1.5414E-01     4.1427E-01     0.0000E+00     2.2329-314     9.0754E-02
    2.70122     1.3047E+00     6.7101E-01     1.0959E-01     3.9059E-01     0.0000E+00     2.2329-314     3.7517E-02
    2.80927     1.3300E+00     6.5196E-01     2.3412E-01     3.4000E-01     0.0000E+00     2.2329-314    -4.6287E-04
    2.91732     1.3578E+00     6.3204E-01     2.5724E-01     2.8441E-01     0.0000E+00     2.2329-314     2.2525E-02
    3.02537     1.3907E+00     6.0974E-01     3.0456E-01     2.1859E-01     0.0000E+00     2.2329-314    -1.0300E-01
    3.13342     1.4056E+00     6.0006E-01     1.3813E-01     1.8874E-01     0.0000E+00     2.2329-314     4.3167E-03
    3.24147     1.4228E+00     5.8924E-01     1.5879E-01     1.5443E-01     0.0000E+00     2.2329-314     1.3978E-01
    3.34952     1.4631E+00     5.6507E-01     3.7277E-01     7.3874E-02     0.0000E+00     2.2329-314    -7.4172E-02
    3.45757     1.4883E+00     5.5078E-01     2.3327E-01     2.3464E-02     0.0000E+00     2.2329-314     7.4825E-02
    3.56562     1.5225E+00     5.3233E-01     3.1638E-01    -4.4904E-02     0.0000E+00     2.2329-314    -1.1062E-02
    3.67367     1.5509E+00     5.1778E-01     2.6283E-01    -1.0170E-01     0.0000E+00     2.2329-314    -3.7247E-02
    3.78171     1.5698E+00     5.0846E-01     1.7492E-01    -1.3950E-01     0.0000E+00     2.2329-314    -6.9824E-02
    3.88976     1.5751E+00     5.0587E-01     4.9551E-02    -1.5021E-01     0.0000E+00     2.2329-314    -8.6067E-02
    3.99781     1.5657E+00     5.1045E-01    -8.7346E-02    -1.3133E-01     0.0000E+00     2.2329-314     1.0949E-01
    4.10586     1.5703E+00     5.0821E-01     4.2432E-02    -1.4050E-01     0.0000E+00     2.2329-314    -8.1783E-02
    4.21391     1.5608E+00     5.1284E-01    -8.7447E-02    -1.2160E-01     0.0000E+00     2.2329-314     3.7313E-02
    4.32196     1.5554E+00     5.1553E-01    -5.0409E-02    -1.1071E-01     0.0000E+00     2.2329-314    -1.2784E-01
    4.43001     1.5304E+00     5.2821E-01    -2.3130E-01    -6.0729E-02     0.0000E+00     2.2329-314    -9.4361E-02
    4.53806     1.4922E+00     5.4859E-01    -3.5304E-01     1.5563E-02     0.0000E+00     2.2329-314     4.6156E-03
    4.64611     1.4570E+00     5.6859E-01    -3.2579E-01     8.5964E-02     0.0000E+00     2.2329-314    -1.2499E-01
    4.75416     1.4059E+00     5.9989E-01    -4.7310E-01     1.8820E-01     0.0000E+00     2.2329-314    -1.7109E-02
    4.86220     1.3575E+00     6.3224E-01    -4.4774E-01     2.8496E-01     0.0000E+00     2.2329-314     4.4931E-02
    4.97025     1.3247E+00     6.5592E-01    -3.0422E-01     3.5070E-01     0.0000E+00     2.2329-314    -1.7535E-02
    5.07830     1.2977E+00     6.7643E-01    -2.4913E-01     4.0453E-01     0.0000E+00     2.2329-314     1.8203E-03
    5.18635     1.2818E+00     6.8905E-01    -1.4712E-01     4.3633E-01     0.0000E+00     2.2329-314    -1.1464E-01
    5.29440     1.2536E+00     7.1247E-01    -2.6139E-01     4.9281E-01     0.0000E+00     2.2329-314     4.6823E-02
    5.40245     1.2496E+00     7.1586E-01    -3.6667E-02     5.0074E-01     0.0000E+00     2.2329-314     3.7358E-02
    5.51050     1.2663E+00     7.0178E-01     1.5415E-01     4.6742E-01     0.0000E+00     2.2329-314     2.4154E-02
    5.61855     1.2954E+00     6.7824E-01     2.6964E-01     4.0916E-01     0.0000E+00     2.2329-314    -2.9921E-02
    5.72660     1.3217E+00     6.5812E-01     2.4306E-01     3.5663E-01     0.0000E+00     2.2329-314     2.9341E-02
    5.83465     1.3561E+00     6.3320E-01     3.1897E-01     2.8770E-01     0.0000E+00     2.2329-314     2.9713E-02
    5.94269     1.3958E+00     6.0643E-01     3.6670E-01     2.0846E-01     0.0000E+00     2.2329-314    -6.0728E-02
    6.05074     1.4232E+00     5.8897E-01     2.5402E-01     1.5356E-01     0.0000E+00     2.2329-314     9.3970E-02
    6.15879     1.4650E+00     5.6396E-01     3.8662E-01     7.0016E-02     0.0000E+00     2.2329-314     3.8094E-02
    6.26684     1.5087E+00     5.3965E-01     4.0422E-01    -1.7334E-02     0.0000E+00     2.2329-314     2.7072E-02
    6.37489     1.5512E+00     5.1759E-01     3.9386E-01    -1.0245E-01     0.0000E+00     2.2329-314     9.2817E-02
