BEHD @ YYE. Sim. done on 2023-10-28   12h45
### Sim. w/ κ =    0.000 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =      10
  Time        mass            Force z            Noise z            Noise x            Noise Θ
    0.10805        3.298672E-09       -1.000000E+00        7.276904E-02        0.000000E+00       -0.000000E+00
    0.21610        3.298672E-09       -9.923761E-01       -7.733226E-02        0.000000E+00        0.000000E+00
    0.32415        3.298672E-09       -9.451617E-01        1.771280E-02       -0.000000E+00        0.000000E+00
    0.43220        3.298672E-09       -8.815477E-01        1.673586E-02       -0.000000E+00        0.000000E+00
    0.54024        3.298672E-09       -8.035091E-01        2.151715E-03       -0.000000E+00        0.000000E+00
    0.64829        3.298672E-09       -7.103893E-01       -5.566706E-02       -0.000000E+00       -0.000000E+00
    0.75634        3.298672E-09       -5.926348E-01       -4.817862E-02        0.000000E+00        0.000000E+00
    0.86439        3.298672E-09       -4.559162E-01        5.632115E-02        0.000000E+00        0.000000E+00
    0.97244        3.298672E-09       -3.272267E-01        5.981627E-02        0.000000E+00        0.000000E+00
    1.08049        3.298672E-09       -2.103031E-01       -1.827983E-02        0.000000E+00        0.000000E+00
    1.18854        3.298672E-09       -9.073111E-02       -2.864658E-02        0.000000E+00        0.000000E+00
    1.29659        3.298672E-09        3.042469E-02       -3.087048E-03       -0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        1.443017E-01       -5.381625E-02       -0.000000E+00       -0.000000E+00
    1.51269        3.298672E-09        2.592273E-01       -2.558806E-02        0.000000E+00       -0.000000E+00
    1.62073        3.298672E-09        3.658892E-01       -8.985882E-02       -0.000000E+00       -0.000000E+00
    1.72878        3.298672E-09        4.758014E-01        4.113188E-02       -0.000000E+00       -0.000000E+00
    1.83683        3.298672E-09        5.573398E-01        8.284427E-02        0.000000E+00        0.000000E+00
    1.94488        3.298672E-09        6.014349E-01        1.166103E-02        0.000000E+00       -0.000000E+00
    2.05293        3.298672E-09        6.253395E-01        3.215333E-02        0.000000E+00        0.000000E+00
    2.16098        3.298672E-09        6.256982E-01       -4.932898E-02       -0.000000E+00        0.000000E+00
    2.26903        3.298672E-09        6.220774E-01        3.120300E-02       -0.000000E+00       -0.000000E+00
    2.37708        3.298672E-09        5.974904E-01       -7.176535E-02        0.000000E+00       -0.000000E+00
    2.48513        3.298672E-09        5.764786E-01        1.239298E-02       -0.000000E+00        0.000000E+00
    2.59318        3.298672E-09        5.410304E-01        1.127034E-01        0.000000E+00        0.000000E+00
    2.70122        3.298672E-09        4.714042E-01       -6.202581E-02       -0.000000E+00       -0.000000E+00
    2.80927        3.298672E-09        4.094667E-01        3.533869E-02       -0.000000E+00       -0.000000E+00
    2.91732        3.298672E-09        3.348717E-01        3.530396E-02        0.000000E+00        0.000000E+00
    3.02537        3.298672E-09        2.500682E-01       -1.053867E-03        0.000000E+00       -0.000000E+00
    3.13342        3.298672E-09        1.653367E-01        4.588463E-02       -0.000000E+00       -0.000000E+00
    3.24147        3.298672E-09        7.225501E-02        4.052049E-02        0.000000E+00        0.000000E+00
    3.34952        3.298672E-09       -2.559176E-02       -6.091177E-02       -0.000000E+00       -0.000000E+00
    3.45757        3.298672E-09       -1.039961E-01       -5.511334E-02        0.000000E+00       -0.000000E+00
    3.56562        3.298672E-09       -1.636809E-01       -1.583256E-03       -0.000000E+00        0.000000E+00
    3.67367        3.298672E-09       -2.159602E-01       -2.198531E-02       -0.000000E+00       -0.000000E+00
    3.78171        3.298672E-09       -2.556758E-01       -7.541687E-02        0.000000E+00       -0.000000E+00
    3.88976        3.298672E-09       -2.710579E-01       -1.016433E-02        0.000000E+00        0.000000E+00
    3.99781        3.298672E-09       -2.771200E-01        5.405568E-02       -0.000000E+00       -0.000000E+00
    4.10586        3.298672E-09       -2.880806E-01       -4.164741E-02       -0.000000E+00        0.000000E+00
    4.21391        3.298672E-09       -2.827530E-01        3.326935E-02       -0.000000E+00        0.000000E+00
    4.32196        3.298672E-09       -2.782866E-01       -5.371266E-02        0.000000E+00        0.000000E+00
    4.43001        3.298672E-09       -2.559451E-01        5.430602E-02        0.000000E+00       -0.000000E+00
    4.53806        3.298672E-09       -2.405252E-01        1.966029E-02        0.000000E+00        0.000000E+00
    4.64611        3.298672E-09       -2.245455E-01        4.218384E-03        0.000000E+00        0.000000E+00
    4.75416        3.298672E-09       -2.050779E-01        1.001242E-01       -0.000000E+00       -0.000000E+00
    4.86220        3.298672E-09       -2.034954E-01       -1.559627E-02       -0.000000E+00        0.000000E+00
    4.97025        3.298672E-09       -1.938754E-01       -2.887741E-02        0.000000E+00        0.000000E+00
    5.07830        3.298672E-09       -1.740034E-01        5.072535E-02       -0.000000E+00        0.000000E+00
    5.18635        3.298672E-09       -1.621041E-01       -7.372488E-02        0.000000E+00        0.000000E+00
    5.29440        3.298672E-09       -1.311348E-01        2.281039E-02       -0.000000E+00        0.000000E+00
    5.40245        3.298672E-09       -1.037411E-01        5.446240E-02       -0.000000E+00       -0.000000E+00
    5.51050        3.298672E-09       -8.722534E-02       -2.539572E-02        0.000000E+00        0.000000E+00
    5.61855        3.298672E-09       -6.411551E-02       -8.246599E-02        0.000000E+00        0.000000E+00
    5.72660        3.298672E-09       -2.300465E-02       -4.123799E-02        0.000000E+00        0.000000E+00
    5.83465        3.298672E-09        2.516443E-02        9.963764E-02       -0.000000E+00       -0.000000E+00
    5.94269        3.298672E-09        4.834538E-02       -2.000555E-02       -0.000000E+00       -0.000000E+00
    6.05074        3.298672E-09        7.332367E-02        8.720434E-02        0.000000E+00       -0.000000E+00
    6.15879        3.298672E-09        7.622059E-02       -1.106479E-03       -0.000000E+00        0.000000E+00
    6.26684        3.298672E-09        7.739984E-02        8.091998E-04       -0.000000E+00       -0.000000E+00
    6.37489        3.298672E-09        7.652488E-02       -3.548879E-02        0.000000E+00        0.000000E+00
    6.48294        3.298672E-09        8.158567E-02        9.196851E-04        0.000000E+00       -0.000000E+00
    6.59099        3.298672E-09        8.423255E-02       -3.430494E-02        0.000000E+00        0.000000E+00
    6.69904        3.298672E-09        9.216342E-02        7.487869E-02       -0.000000E+00        0.000000E+00
    6.80709        3.298672E-09        8.127243E-02       -6.643244E-02       -0.000000E+00        0.000000E+00
    6.91514        3.298672E-09        8.350719E-02        6.660267E-02        0.000000E+00        0.000000E+00
    7.02318        3.298672E-09        6.926231E-02        4.318567E-02        0.000000E+00        0.000000E+00
    7.13123        3.298672E-09        4.493555E-02       -3.333414E-02       -0.000000E+00        0.000000E+00
    7.23928        3.298672E-09        2.822655E-02        8.650342E-02        0.000000E+00       -0.000000E+00
    7.34733        3.298672E-09       -6.837963E-03       -5.636107E-02       -0.000000E+00        0.000000E+00
    7.45538        3.298672E-09       -2.750804E-02        5.488155E-02        0.000000E+00       -0.000000E+00
    7.56343        3.298672E-09       -5.819644E-02        6.522660E-03        0.000000E+00       -0.000000E+00
    7.67148        3.298672E-09       -8.718190E-02       -1.630243E-02        0.000000E+00        0.000000E+00
    7.77953        3.298672E-09       -1.089757E-01        9.138156E-02       -0.000000E+00       -0.000000E+00
    7.88758        3.298672E-09       -1.467575E-01        6.355415E-03        0.000000E+00       -0.000000E+00
    7.99562        3.298672E-09       -1.804175E-01        5.511956E-02       -0.000000E+00       -0.000000E+00
    8.10367        3.298672E-09       -2.199624E-01       -2.699396E-02        0.000000E+00       -0.000000E+00
    8.21172        3.298672E-09       -2.464465E-01       -4.537395E-02        0.000000E+00        0.000000E+00
    8.31977        3.298672E-09       -2.559873E-01        2.257419E-02       -0.000000E+00       -0.000000E+00
    8.42782        3.298672E-09       -2.639330E-01       -9.227612E-03       -0.000000E+00        0.000000E+00
    8.53587        3.298672E-09       -2.633102E-01       -5.118998E-03       -0.000000E+00        0.000000E+00
    0.10805        3.298672E-09       -1.000000E+00        7.071034E-02        0.000000E+00        0.000000E+00
    0.21610        3.298672E-09       -9.919312E-01        1.224753E-02        0.000000E+00       -0.000000E+00
    0.32415        3.298672E-09       -9.636575E-01        8.224159E-03        0.000000E+00        0.000000E+00
    0.43220        3.298672E-09       -9.157553E-01        9.527177E-04        0.000000E+00       -0.000000E+00
    0.54024        3.298672E-09       -8.485662E-01       -7.456432E-02       -0.000000E+00        0.000000E+00
    0.64829        3.298672E-09       -7.481703E-01       -6.183512E-02       -0.000000E+00        0.000000E+00
    0.75634        3.298672E-09       -6.211709E-01       -2.314824E-02        0.000000E+00       -0.000000E+00
    0.86439        3.298672E-09       -4.802979E-01       -2.181830E-03        0.000000E+00        0.000000E+00
    0.97244        3.298672E-09       -3.343696E-01       -9.909220E-02        0.000000E+00       -0.000000E+00
    1.08049        3.298672E-09       -1.665451E-01       -6.070801E-02       -0.000000E+00       -0.000000E+00
    1.18854        3.298672E-09        9.184896E-03        1.032787E-02        0.000000E+00       -0.000000E+00
    1.29659        3.298672E-09        1.720855E-01        1.174974E-02       -0.000000E+00        0.000000E+00
    1.40464        3.298672E-09        3.179603E-01        4.868972E-02       -0.000000E+00       -0.000000E+00
    1.51269        3.298672E-09        4.357397E-01       -7.100277E-02       -0.000000E+00        0.000000E+00
    1.62073        3.298672E-09        5.499227E-01        1.726257E-02        0.000000E+00        0.000000E+00
    1.72878        3.298672E-09        6.384359E-01       -9.833654E-02        0.000000E+00        0.000000E+00
    1.83683        3.298672E-09        7.258388E-01        1.280052E-02        0.000000E+00       -0.000000E+00
    1.94488        3.298672E-09        7.857392E-01       -5.892459E-02       -0.000000E+00        0.000000E+00
    2.05293        3.298672E-09        8.344708E-01       -1.080809E-01       -0.000000E+00        0.000000E+00
    2.16098        3.298672E-09        8.824010E-01        6.973712E-02        0.000000E+00        0.000000E+00
    2.26903        3.298672E-09        8.899043E-01       -7.520132E-03       -0.000000E+00        0.000000E+00
    2.37708        3.298672E-09        8.775061E-01       -4.538455E-03        0.000000E+00        0.000000E+00
    2.48513        3.298672E-09        8.468249E-01       -3.719832E-02        0.000000E+00       -0.000000E+00
    2.59318        3.298672E-09        8.073772E-01       -5.005820E-02        0.000000E+00       -0.000000E+00
    2.70122        3.298672E-09        7.636086E-01       -1.688259E-01       -0.000000E+00        0.000000E+00
    2.80927        3.298672E-09        7.424928E-01       -7.993161E-02       -0.000000E+00        0.000000E+00
    2.91732        3.298672E-09        7.232160E-01       -1.181675E-01       -0.000000E+00        0.000000E+00
    3.02537        3.298672E-09        7.143032E-01        7.990113E-02        0.000000E+00        0.000000E+00
    3.13342        3.298672E-09        6.722339E-01        2.090906E-02        0.000000E+00       -0.000000E+00
    3.24147        3.298672E-09        6.135701E-01        5.971829E-02        0.000000E+00       -0.000000E+00
    3.34952        3.298672E-09        5.325381E-01        2.717009E-02        0.000000E+00       -0.000000E+00
    3.45757        3.298672E-09        4.395896E-01        3.744490E-02       -0.000000E+00        0.000000E+00
    3.56562        3.298672E-09        3.352186E-01       -2.147140E-02       -0.000000E+00       -0.000000E+00
    3.67367        3.298672E-09        2.349930E-01       -6.974744E-02       -0.000000E+00       -0.000000E+00
    3.78171        3.298672E-09        1.510147E-01       -3.654206E-02       -0.000000E+00       -0.000000E+00
    3.88976        3.298672E-09        7.674396E-02        3.410795E-02        0.000000E+00        0.000000E+00
    3.99781        3.298672E-09       -2.147981E-03       -7.165627E-03        0.000000E+00       -0.000000E+00
    4.10586        3.298672E-09       -7.480628E-02       -3.897413E-02       -0.000000E+00       -0.000000E+00
    4.21391        3.298672E-09       -1.331773E-01       -9.400693E-02        0.000000E+00       -0.000000E+00
    4.32196        3.298672E-09       -1.649076E-01        3.234648E-02        0.000000E+00       -0.000000E+00
    4.43001        3.298672E-09       -1.980551E-01       -3.525494E-02        0.000000E+00        0.000000E+00
    4.53806        3.298672E-09       -2.171884E-01        8.609461E-02       -0.000000E+00        0.000000E+00
    4.64611        3.298672E-09       -2.488422E-01        2.103470E-03        0.000000E+00        0.000000E+00
    4.75416        3.298672E-09       -2.734882E-01        5.860878E-02       -0.000000E+00        0.000000E+00
    4.86220        3.298672E-09       -3.031421E-01       -2.174560E-02       -0.000000E+00       -0.000000E+00
    4.97025        3.298672E-09       -3.195090E-01       -1.723193E-02        0.000000E+00       -0.000000E+00
    5.07830        3.298672E-09       -3.238649E-01       -4.238710E-02       -0.000000E+00        0.000000E+00
    5.18635        3.298672E-09       -3.112794E-01       -1.483158E-02        0.000000E+00       -0.000000E+00
    5.29440        3.298672E-09       -2.888590E-01       -8.856067E-02        0.000000E+00       -0.000000E+00
    5.40245        3.298672E-09       -2.417050E-01       -1.497534E-02       -0.000000E+00        0.000000E+00
    5.51050        3.298672E-09       -1.881402E-01        1.691275E-03       -0.000000E+00       -0.000000E+00
    5.61855        3.298672E-09       -1.334237E-01        3.274731E-02       -0.000000E+00       -0.000000E+00
    5.72660        3.298672E-09       -8.568328E-02       -1.072856E-02        0.000000E+00       -0.000000E+00
    5.83465        3.298672E-09       -3.631548E-02        1.481083E-02        0.000000E+00        0.000000E+00
    5.94269        3.298672E-09        7.848057E-03       -1.578819E-03       -0.000000E+00        0.000000E+00
    6.05074        3.298672E-09        4.956185E-02        4.292482E-03        0.000000E+00        0.000000E+00
    6.15879        3.298672E-09        8.667537E-02        1.035376E-04       -0.000000E+00       -0.000000E+00
    6.26684        3.298672E-09        1.194618E-01        1.085417E-01        0.000000E+00        0.000000E+00
    6.37489        3.298672E-09        1.239537E-01       -1.656864E-01        0.000000E+00       -0.000000E+00
    6.48294        3.298672E-09        1.610745E-01       -1.166885E-01        0.000000E+00        0.000000E+00
    6.59099        3.298672E-09        2.172788E-01        3.590884E-03        0.000000E+00       -0.000000E+00
