BEHD @ YYE. Sim. done on 2023-10-27   17h28
### Sim. w/ κ =    0.400 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.35214E+03    4.19069E-04
        0.21610    1.28123E+04    1.60193E-03
        0.32415    2.76509E+04    3.45766E-03
        0.43220    4.70372E+04    5.88259E-03
        0.54024    7.00711E+04    8.76437E-03
        0.64829    9.58142E+04    1.19858E-02
        0.75634    1.23318E+05    1.54283E-02
        0.86439    1.51655E+05    1.89759E-02
        0.97244    1.79940E+05    2.25179E-02
        1.08049    2.07353E+05    2.59516E-02
        1.18854    2.33160E+05    2.91852E-02
        1.29659    2.56726E+05    3.21390E-02
        1.40464    2.77528E+05    3.47475E-02
        1.51269    2.95160E+05    3.69597E-02
        1.62073    3.09342E+05    3.87404E-02
        1.72878    3.19913E+05    4.00693E-02
        1.83683    3.26835E+05    4.09414E-02
        1.94488    3.30176E+05    4.13651E-02
        2.05293    3.30108E+05    4.13617E-02
        2.16098    3.26881E+05    4.09626E-02
        2.26903    3.20821E+05    4.02082E-02
        2.37708    3.12305E+05    3.91458E-02
        2.48513    3.01755E+05    3.78281E-02
        2.59318    2.89620E+05    3.63114E-02
        2.70122    2.76362E+05    3.46535E-02
        3.24147    2.08659E+05    2.61806E-02
        3.78171    1.68905E+05    2.12059E-02
        4.32196    1.71687E+05    2.15687E-02
        4.86220    2.01915E+05    2.53821E-02
        5.40245    2.33059E+05    2.93156E-02
        5.94269    2.46307E+05    3.10015E-02
        6.48294    2.39321E+05    3.01412E-02
        7.02318    2.22503E+05    2.80407E-02
        7.56343    2.08810E+05    2.63317E-02
        8.10367    2.05318E+05    2.59077E-02
        8.64392    2.10846E+05    2.66220E-02
        9.18416    2.19172E+05    2.76907E-02
        9.72441    2.24366E+05    2.83648E-02
       10.26465    2.24272E+05    2.83709E-02
       10.80490    2.20565E+05    2.79196E-02
       11.34514    2.16494E+05    2.74217E-02
       11.88539    2.14498E+05    2.71861E-02
       12.42563    2.15018E+05    2.72693E-02
       12.96588    2.16908E+05    2.75264E-02
