BEHD @ YYE. Sim. done on 2023-10-27   17h28
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    4.42195E+03    5.52813E-04
        0.21610    1.64134E+04    2.05219E-03
        0.32415    3.46219E+04    4.32936E-03
        0.43220    5.76425E+04    7.20891E-03
        0.54024    8.40665E+04    1.05149E-02
        0.64829    1.12525E+05    1.40762E-02
        0.75634    1.41731E+05    1.77318E-02
        0.86439    1.70508E+05    2.13348E-02
        0.97244    1.97822E+05    2.47556E-02
        1.08049    2.22796E+05    2.78843E-02
        1.18854    2.44724E+05    3.06326E-02
        1.29659    2.63083E+05    3.29348E-02
        1.40464    2.77535E+05    3.47483E-02
        1.51269    2.87916E+05    3.60526E-02
        1.62073    2.94241E+05    3.68493E-02
        1.72878    2.96682E+05    3.71595E-02
        1.83683    2.95538E+05    3.70209E-02
        1.94488    2.91209E+05    3.64832E-02
        2.05293    2.84167E+05    3.56055E-02
        2.16098    2.74943E+05    3.44540E-02
        2.26903    2.64098E+05    3.30991E-02
        2.37708    2.52204E+05    3.16125E-02
        2.48513    2.39820E+05    3.00639E-02
        2.59318    2.27467E+05    2.85190E-02
        2.70122    2.15619E+05    2.70368E-02
        3.24147    1.75535E+05    2.20245E-02
        3.78171    1.75959E+05    2.20915E-02
        4.32196    1.99631E+05    2.50793E-02
        4.86220    2.19720E+05    2.76204E-02
        5.40245    2.23173E+05    2.80721E-02
        5.94269    2.14257E+05    2.69675E-02
        6.48294    2.04392E+05    2.57421E-02
        7.02318    2.00921E+05    2.53208E-02
        7.56343    2.03646E+05    2.56804E-02
        8.10367    2.08040E+05    2.62511E-02
        8.64392    2.10172E+05    2.65369E-02
        9.18416    2.09373E+05    2.64527E-02
        9.72441    2.07223E+05    2.61976E-02
       10.26465    2.05710E+05    2.60228E-02
       10.80490    2.05609E+05    2.60265E-02
       11.34514    2.06371E+05    2.61395E-02
       11.88539    2.06977E+05    2.62329E-02
       12.42563    2.06915E+05    2.62416E-02
       12.96588    2.06384E+05    2.61909E-02
       13.50612    2.05935E+05    2.61505E-02
       14.04637    2.05676E+05    2.61341E-02
       14.58661    2.05503E+05    2.61288E-02
       15.12686    2.05542E+05    2.61503E-02
       15.66710    2.05730E+05    2.61910E-02
       16.20735    2.05736E+05    2.62084E-02
       16.74759    2.05460E+05    2.61900E-02
       17.28784    2.05045E+05    2.61537E-02
       17.82808    2.04660E+05    2.61212E-02
       18.36833    2.04529E+05    2.61212E-02
       18.90857    2.04644E+05    2.61525E-02
       19.44882    2.04782E+05    2.61870E-02
       19.98906    2.04724E+05    2.61963E-02
       20.52931    2.04361E+05    2.61666E-02
       21.06955    2.03848E+05    2.61176E-02
       21.60980    2.03570E+05    2.60987E-02
       22.15004    2.03756E+05    2.61394E-02
       22.69029    2.04130E+05    2.62041E-02
       23.23053    2.04170E+05    2.62261E-02
       23.77078    2.03779E+05    2.61927E-02
       24.31102    2.03249E+05    2.61414E-02
       24.85127    2.02970E+05    2.61222E-02
       25.39151    2.03149E+05    2.61621E-02
       25.93176    2.03451E+05    2.62180E-02
       26.47200    2.03436E+05    2.62329E-02
       27.01225    2.02990E+05    2.61922E-02
       27.55249    2.02490E+05    2.61446E-02
       28.09274    2.02263E+05    2.61322E-02
       28.63298    2.02270E+05    2.61499E-02
       29.17323    2.02251E+05    2.61645E-02
       29.71347    2.02166E+05    2.61704E-02
       30.25372    2.02133E+05    2.61831E-02
       30.79396    2.02091E+05    2.61945E-02
       31.33421    2.01892E+05    2.61858E-02
       31.87445    2.01502E+05    2.61521E-02
       32.41470    2.01187E+05    2.61281E-02
       32.95494    2.01132E+05    2.61381E-02
       33.49519    2.01264E+05    2.61721E-02
