BEHD @ YYE. Sim. done on 2023-10-27   17h28
### Sim. w/ κ =    0.000 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.65389E+03    3.31777E-04
        0.21610    1.02421E+04    1.28058E-03
        0.32415    2.22971E+04    2.78819E-03
        0.43220    3.82740E+04    4.78665E-03
        0.54024    5.75671E+04    7.20039E-03
        0.64829    7.95266E+04    9.94829E-03
        0.75634    1.03477E+05    1.29460E-02
        0.86439    1.28735E+05    1.61080E-02
        0.97244    1.54626E+05    1.93500E-02
        1.08049    1.80499E+05    2.25906E-02
        1.18854    2.05743E+05    2.57533E-02
        1.29659    2.29797E+05    2.87678E-02
        1.40464    2.52163E+05    3.15716E-02
        1.51269    2.72412E+05    3.41112E-02
        1.62073    2.90194E+05    3.63424E-02
        1.72878    3.05238E+05    3.82312E-02
        1.83683    3.17352E+05    3.97535E-02
        1.94488    3.26430E+05    4.08958E-02
        2.05293    3.32441E+05    4.16540E-02
        2.16098    3.35428E+05    4.20336E-02
        2.26903    3.35504E+05    4.20484E-02
        2.37708    3.32840E+05    4.17197E-02
        2.48513    3.27662E+05    4.10759E-02
        2.59318    3.20243E+05    4.01508E-02
        2.70122    3.10887E+05    3.89827E-02
        3.24147    2.47139E+05    3.10087E-02
        3.78171    1.85840E+05    2.33321E-02
        4.32196    1.56459E+05    1.96557E-02
        4.86220    1.65055E+05    2.07486E-02
        5.40245    1.97396E+05    2.48297E-02
        5.94269    2.31201E+05    2.91002E-02
        6.48294    2.49223E+05    3.13883E-02
        7.02318    2.46583E+05    3.10754E-02
        7.56343    2.29950E+05    2.89975E-02
        8.10367    2.11173E+05    2.66464E-02
        8.64392    2.00067E+05    2.52610E-02
        9.18416    2.00042E+05    2.52738E-02
        9.72441    2.08143E+05    2.63139E-02
       10.26465    2.18160E+05    2.75977E-02
       10.80490    2.24516E+05    2.84197E-02
       11.34514    2.24895E+05    2.84857E-02
       11.88539    2.20554E+05    2.79537E-02
       12.42563    2.14860E+05    2.72492E-02
       12.96588    2.11021E+05    2.67793E-02
       13.50612    2.10427E+05    2.67209E-02
       14.04637    2.12380E+05    2.69860E-02
       14.58661    2.15091E+05    2.73479E-02
       15.12686    2.16934E+05    2.75998E-02
       15.66710    2.17179E+05    2.76485E-02
       16.20735    2.16073E+05    2.75252E-02
       16.74759    2.14480E+05    2.73397E-02
       17.28784    2.13310E+05    2.72080E-02
       17.82808    2.12987E+05    2.71841E-02
       18.36833    2.13381E+05    2.72518E-02
       18.90857    2.14028E+05    2.73519E-02
       19.44882    2.14441E+05    2.74221E-02
       19.98906    2.14390E+05    2.74331E-02
       20.52931    2.13924E+05    2.73911E-02
       21.06955    2.13283E+05    2.73265E-02
       21.60980    2.12746E+05    2.72751E-02
       22.15004    2.12508E+05    2.72621E-02
       22.69029    2.12576E+05    2.72883E-02
       23.23053    2.12848E+05    2.73408E-02
       23.77078    2.13154E+05    2.73977E-02
       24.31102    2.13244E+05    2.74269E-02
       24.85127    2.13012E+05    2.74147E-02
       25.39151    2.12548E+05    2.73726E-02
       25.93176    2.12027E+05    2.73231E-02
       26.47200    2.11594E+05    2.72848E-02
       27.01225    2.11388E+05    2.72759E-02
       27.55249    2.11433E+05    2.72993E-02
       28.09274    2.11600E+05    2.73386E-02
       28.63298    2.11717E+05    2.73713E-02
