BEHD @ YYE. Sim. done on 2023-10-27   17h28
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.95761E+03    3.69747E-04
        0.21610    1.13681E+04    1.42137E-03
        0.32415    2.46577E+04    3.08337E-03
        0.43220    4.21638E+04    5.27311E-03
        0.54024    6.31566E+04    7.89951E-03
        0.64829    8.68629E+04    1.08660E-02
        0.75634    1.12488E+05    1.40734E-02
        0.86439    1.39240E+05    1.74224E-02
        0.97244    1.66345E+05    2.08165E-02
        1.08049    1.93072E+05    2.41642E-02
        1.18854    2.18746E+05    2.73809E-02
        1.29659    2.42765E+05    3.03912E-02
        1.40464    2.64608E+05    3.31298E-02
        1.51269    2.83848E+05    3.55432E-02
        1.62073    3.00152E+05    3.75895E-02
        1.72878    3.13290E+05    3.92398E-02
        1.83683    3.23130E+05    4.04773E-02
        1.94488    3.29634E+05    4.12972E-02
        2.05293    3.32856E+05    4.17061E-02
        2.16098    3.32929E+05    4.17204E-02
        2.26903    3.30060E+05    4.13661E-02
        2.37708    3.24517E+05    4.06764E-02
        2.48513    3.16617E+05    3.96912E-02
        2.59318    3.06718E+05    3.84551E-02
        2.70122    2.95204E+05    3.70162E-02
        3.24147    2.27383E+05    2.85299E-02
        3.78171    1.74329E+05    2.18869E-02
        4.32196    1.60242E+05    2.01309E-02
        4.86220    1.81547E+05    2.28218E-02
        5.40245    2.16570E+05    2.72414E-02
        5.94269    2.42425E+05    3.05130E-02
        6.48294    2.47764E+05    3.12046E-02
        7.02318    2.35541E+05    2.96838E-02
        7.56343    2.17253E+05    2.73964E-02
        8.10367    2.04365E+05    2.57874E-02
        8.64392    2.02156E+05    2.55248E-02
        9.18416    2.08655E+05    2.63620E-02
        9.72441    2.17764E+05    2.75302E-02
       10.26465    2.23744E+05    2.83041E-02
       10.80490    2.24209E+05    2.83809E-02
       11.34514    2.20458E+05    2.79238E-02
       11.88539    2.15720E+05    2.73409E-02
       12.42563    2.12827E+05    2.69914E-02
       12.96588    2.12749E+05    2.69987E-02
       13.50612    2.14581E+05    2.72484E-02
       14.04637    2.16619E+05    2.75246E-02
       14.58661    2.17567E+05    2.76627E-02
       15.12686    2.17150E+05    2.76272E-02
       15.66710    2.15904E+05    2.74862E-02
       16.20735    2.14707E+05    2.73512E-02
       16.74759    2.14172E+05    2.73005E-02
       17.28784    2.14374E+05    2.73436E-02
       17.82808    2.14930E+05    2.74321E-02
       18.36833    2.15345E+05    2.75026E-02
       18.90857    2.15358E+05    2.75218E-02
       19.44882    2.15047E+05    2.74996E-02
       19.98906    2.14621E+05    2.74627E-02
       20.52931    2.14160E+05    2.74213E-02
       21.06955    2.13739E+05    2.73849E-02
       21.60980    2.13441E+05    2.73642E-02
       22.15004    2.13324E+05    2.73668E-02
       22.69029    2.13388E+05    2.73926E-02
       23.23053    2.13541E+05    2.74298E-02
       23.77078    2.13646E+05    2.74609E-02
       24.31102    2.13571E+05    2.74689E-02
       24.85127    2.13297E+05    2.74513E-02
       25.39151    2.12924E+05    2.74210E-02
       25.93176    2.12610E+05    2.73982E-02
       26.47200    2.12448E+05    2.73950E-02
       27.01225    2.12421E+05    2.74091E-02
       27.55249    2.12428E+05    2.74278E-02
       28.09274    2.12409E+05    2.74431E-02
       28.63298    2.12389E+05    2.74581E-02
       29.17323    2.12373E+05    2.74739E-02
       29.71347    2.12306E+05    2.74830E-02
       30.25372    2.12126E+05    2.74774E-02
       30.79396    2.11827E+05    2.74565E-02
       31.33421    2.11445E+05    2.74247E-02
       31.87445    2.11095E+05    2.73971E-02
       32.41470    2.10919E+05    2.73921E-02
       32.95494    2.10932E+05    2.74116E-02
       33.49519    2.11055E+05    2.74454E-02
       34.03543    2.11187E+05    2.74804E-02
       34.57568    2.11179E+05    2.74973E-02
       35.11592    2.10929E+05    2.74826E-02
       35.65617    2.10410E+05    2.74329E-02
       36.19641    2.09754E+05    2.73651E-02
       36.73666    2.09287E+05    2.73220E-02
       37.27690    2.09253E+05    2.73354E-02
       37.81715    2.09593E+05    2.73978E-02
       38.35739    2.10037E+05    2.74738E-02
       38.89763    2.10259E+05    2.75209E-02
       39.43788    2.10117E+05    2.75203E-02
       39.97812    2.09676E+05    2.74805E-02
       40.51837    2.09123E+05    2.74259E-02
       41.05861    2.08643E+05    2.73809E-02
       41.59886    2.08350E+05    2.73605E-02
       42.13910    2.08316E+05    2.73740E-02
       42.67935    2.08479E+05    2.74134E-02
       43.21959    2.08717E+05    2.74627E-02
       43.75984    2.08865E+05    2.75003E-02
       44.30008    2.08846E+05    2.75159E-02
       44.84033    2.08610E+05    2.75030E-02
       45.38057    2.08138E+05    2.74588E-02
       45.92082    2.07502E+05    2.73929E-02
       46.46106    2.06926E+05    2.73349E-02
       47.00131    2.06699E+05    2.73230E-02
       47.54155    2.06927E+05    2.73713E-02
       48.08180    2.07415E+05    2.74540E-02
       48.62204    2.07829E+05    2.75271E-02
       49.16229    2.07910E+05    2.75560E-02
       49.70253    2.07522E+05    2.75228E-02
       50.24278    2.06769E+05    2.74412E-02
       50.78302    2.06014E+05    2.73591E-02
       51.32327    2.05627E+05    2.73259E-02
       51.86351    2.05733E+05    2.73582E-02
       52.40376    2.06120E+05    2.74278E-02
       52.94400    2.06447E+05    2.74896E-02
       53.48425    2.06402E+05    2.75019E-02
       54.02449    2.05983E+05    2.74645E-02
       54.56474    2.05525E+05    2.74217E-02
       55.10498    2.05312E+05    2.74114E-02
       55.64523    2.05372E+05    2.74379E-02
       56.18547    2.05544E+05    2.74792E-02
