BEHD @ YYE. Sim. done on 2023-10-27   17h28
### Sim. w/ κ =    0.500 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.58059E+03    4.47630E-04
        0.21610    1.36272E+04    1.70383E-03
        0.32415    2.93020E+04    3.66412E-03
        0.43220    4.96643E+04    6.21115E-03
        0.54024    7.37074E+04    9.21919E-03
        0.64829    1.00394E+05    1.25587E-02
        0.75634    1.28691E+05    1.61004E-02
        0.86439    1.57597E+05    1.97193E-02
        0.97244    1.86172E+05    2.32977E-02
        1.08049    2.13560E+05    2.67284E-02
        1.18854    2.39006E+05    2.99169E-02
        1.29659    2.61873E+05    3.27833E-02
        1.40464    2.81652E+05    3.52638E-02
        1.51269    2.97970E+05    3.73115E-02
        1.62073    3.10590E+05    3.88967E-02
        1.72878    3.19414E+05    4.00067E-02
        1.83683    3.24469E+05    4.06450E-02
        1.94488    3.25901E+05    4.08295E-02
        2.05293    3.23956E+05    4.05908E-02
        2.16098    3.18956E+05    3.99694E-02
        2.26903    3.11293E+05    3.90140E-02
        2.37708    3.01406E+05    3.77797E-02
        2.48513    2.89770E+05    3.63257E-02
        2.59318    2.76877E+05    3.47137E-02
        2.70122    2.63219E+05    3.30055E-02
        3.24147    1.99026E+05    2.49719E-02
        3.78171    1.68863E+05    2.12007E-02
        4.32196    1.79919E+05    2.26029E-02
        4.86220    2.11369E+05    2.65706E-02
        5.40245    2.36790E+05    2.97849E-02
        5.94269    2.42396E+05    3.05093E-02
        6.48294    2.31303E+05    2.91314E-02
        7.02318    2.15916E+05    2.72106E-02
        7.56343    2.07106E+05    2.61168E-02
        8.10367    2.08013E+05    2.62476E-02
        8.64392    2.14697E+05    2.71082E-02
        9.18416    2.20900E+05    2.79091E-02
        9.72441    2.22851E+05    2.81733E-02
       10.26465    2.20779E+05    2.79290E-02
       10.80490    2.17345E+05    2.75120E-02
       11.34514    2.15053E+05    2.72391E-02
       11.88539    2.14784E+05    2.72223E-02
       12.42563    2.15827E+05    2.73718E-02
       12.96588    2.17015E+05    2.75400E-02
       13.50612    2.17547E+05    2.76250E-02
       14.04637    2.17286E+05    2.76094E-02
       14.58661    2.16651E+05    2.75462E-02
       15.12686    2.16071E+05    2.74900E-02
       15.66710    2.15710E+05    2.74614E-02
       16.20735    2.15539E+05    2.74572E-02
       16.74759    2.15447E+05    2.74629E-02
       17.28784    2.15334E+05    2.74660E-02
       17.82808    2.15311E+05    2.74807E-02
       18.36833    2.15448E+05    2.75157E-02
       18.90857    2.15529E+05    2.75436E-02
       19.44882    2.15427E+05    2.75483E-02
       19.98906    2.15192E+05    2.75358E-02
       20.52931    2.14858E+05    2.75106E-02
       21.06955    2.14539E+05    2.74873E-02
       21.60980    2.14333E+05    2.74786E-02
       22.15004    2.14275E+05    2.74887E-02
       22.69029    2.14238E+05    2.75017E-02
       23.23053    2.14143E+05    2.75071E-02
       23.77078    2.13976E+05    2.75034E-02
       24.31102    2.13863E+05    2.75065E-02
       24.85127    2.13815E+05    2.75180E-02
       25.39151    2.13712E+05    2.75225E-02
       25.93176    2.13476E+05    2.75098E-02
       26.47200    2.13175E+05    2.74888E-02
       27.01225    2.12921E+05    2.74737E-02
       27.55249    2.12801E+05    2.74760E-02
       28.09274    2.12779E+05    2.74909E-02
       28.63298    2.12718E+05    2.75008E-02
       29.17323    2.12497E+05    2.74899E-02
       29.71347    2.12184E+05    2.74672E-02
       30.25372    2.12014E+05    2.74630E-02
       30.79396    2.12071E+05    2.74881E-02
       31.33421    2.12196E+05    2.75221E-02
       31.87445    2.12244E+05    2.75463E-02
       32.41470    2.12108E+05    2.75465E-02
       32.95494    2.11737E+05    2.75162E-02
       33.49519    2.11310E+05    2.74785E-02
       34.03543    2.11104E+05    2.74696E-02
       34.57568    2.11225E+05    2.75032E-02
       35.11592    2.11488E+05    2.75554E-02
       35.65617    2.11607E+05    2.75889E-02
       36.19641    2.11375E+05    2.75766E-02
       36.73666    2.10823E+05    2.75226E-02
       37.27690    2.10263E+05    2.74675E-02
       37.81715    2.09965E+05    2.74464E-02
       38.35739    2.10023E+05    2.74719E-02
       38.89763    2.10282E+05    2.75239E-02
       39.43788    2.10461E+05    2.75652E-02
       39.97812    2.10374E+05    2.75720E-02
       40.51837    2.10043E+05    2.75466E-02
       41.05861    2.09560E+05    2.75013E-02
       41.59886    2.09155E+05    2.74662E-02
       42.13910    2.08989E+05    2.74624E-02
       42.67935    2.09057E+05    2.74895E-02
       43.21959    2.09227E+05    2.75298E-02
       43.75984    2.09352E+05    2.75644E-02
       44.30008    2.09299E+05    2.75757E-02
       44.84033    2.09001E+05    2.75545E-02
       45.38057    2.08487E+05    2.75048E-02
       45.92082    2.07916E+05    2.74477E-02
       46.46106    2.07599E+05    2.74239E-02
       47.00131    2.07695E+05    2.74548E-02
       47.54155    2.08086E+05    2.75246E-02
       48.08180    2.08373E+05    2.75808E-02
       48.62204    2.08240E+05    2.75815E-02
       49.16229    2.07722E+05    2.75311E-02
       49.70253    2.07199E+05    2.74799E-02
       50.24278    2.06994E+05    2.74709E-02
       50.78302    2.07087E+05    2.75016E-02
       51.32327    2.07320E+05    2.75509E-02
       51.86351    2.07497E+05    2.75926E-02
       52.40376    2.07355E+05    2.75921E-02
       52.94400    2.06803E+05    2.75370E-02
       53.48425    2.06187E+05    2.74733E-02
       54.02449    2.05924E+05    2.74565E-02
       54.56474    2.06107E+05    2.74993E-02
       55.10498    2.06505E+05    2.75707E-02
       55.64523    2.06621E+05    2.76047E-02
       56.18547    2.06205E+05    2.75675E-02
       56.72572    2.05491E+05    2.74904E-02
       57.26596    2.04991E+05    2.74419E-02
       57.80621    2.05111E+05    2.74764E-02
       58.34645    2.05683E+05    2.75715E-02
       58.88670    2.06099E+05    2.76457E-02
       59.42694    2.05917E+05    2.76398E-02
       59.96719    2.05245E+05    2.75681E-02
       60.50743    2.04478E+05    2.74836E-02
       61.04768    2.04043E+05    2.74436E-02
       61.58792    2.04058E+05    2.74640E-02
       62.12817    2.04288E+05    2.75135E-02
       62.66841    2.04433E+05    2.75516E-02
       63.20866    2.04410E+05    2.75671E-02
       63.74890    2.04267E+05    2.75664E-02
       64.28915    2.04003E+05    2.75494E-02
       64.82939    2.03639E+05    2.75188E-02
       65.36964    2.03285E+05    2.74896E-02
       65.90988    2.03057E+05    2.74772E-02
       66.45013    2.03012E+05    2.74898E-02
       66.99037    2.03147E+05    2.75267E-02
       67.53062    2.03331E+05    2.75703E-02
       68.07086    2.03379E+05    2.75955E-02
       68.61111    2.03212E+05    2.75915E-02
       69.15135    2.02911E+05    2.75694E-02
       69.69160    2.02552E+05    2.75394E-02
       70.23184    2.02195E+05    2.75095E-02
       70.77209    2.01936E+05    2.74930E-02
       71.31233    2.01825E+05    2.74966E-02
       71.85258    2.01841E+05    2.75175E-02
       72.39282    2.01981E+05    2.75553E-02
       72.93307    2.02098E+05    2.75902E-02
       73.47331    2.01938E+05    2.75872E-02
       74.01356    2.01475E+05    2.75427E-02
       74.55380    2.00980E+05    2.74938E-02
       75.09405    2.00736E+05    2.74792E-02
       75.63429    2.00858E+05    2.75147E-02
       76.17453    2.01149E+05    2.75735E-02
       76.71478    2.01319E+05    2.76158E-02
       77.25502    2.01181E+05    2.76158E-02
       77.79527    2.00755E+05    2.75762E-02
       78.33551    2.00253E+05    2.75262E-02
       78.87576    1.99880E+05    2.74939E-02
       79.41600    1.99719E+05    2.74905E-02
       79.95625    1.99617E+05    2.74955E-02
       80.49649    1.99583E+05    2.75097E-02
       81.03674    1.99695E+05    2.75441E-02
       81.57698    1.99812E+05    2.75794E-02
       82.11723    1.99815E+05    2.75988E-02
       82.65747    1.99627E+05    2.75919E-02
       83.19772    1.99234E+05    2.75566E-02
       83.73796    1.98741E+05    2.75074E-02
       84.27821    1.98402E+05    2.74795E-02
       84.81845    1.98334E+05    2.74891E-02
       85.35870    1.98423E+05    2.75206E-02
       85.89894    1.98478E+05    2.75473E-02
       86.43919    1.98449E+05    2.75623E-02
       86.97943    1.98388E+05    2.75730E-02
       87.51968    1.98206E+05    2.75670E-02
       88.05992    1.97943E+05    2.75495E-02
       88.60017    1.97718E+05    2.75373E-02
       89.14041    1.97613E+05    2.75418E-02
       89.68066    1.97560E+05    2.75537E-02
       90.22090    1.97468E+05    2.75601E-02
       90.76115    1.97236E+05    2.75470E-02
       91.30139    1.96966E+05    2.75285E-02
       91.84164    1.96775E+05    2.75210E-02
       92.38188    1.96741E+05    2.75354E-02
       92.92213    1.96846E+05    2.75695E-02
       93.46237    1.97002E+05    2.76107E-02
       94.00262    1.96988E+05    2.76281E-02
       94.54286    1.96645E+05    2.75993E-02
       95.08311    1.96052E+05    2.75353E-02
       95.62335    1.95537E+05    2.74823E-02
       96.16360    1.95407E+05    2.74834E-02
       96.70384    1.95619E+05    2.75325E-02
       97.24409    1.95842E+05    2.75833E-02
       97.78433    1.95808E+05    2.75980E-02
       98.32458    1.95566E+05    2.75833E-02
       98.86482    1.95243E+05    2.75572E-02
       99.40507    1.94965E+05    2.75375E-02
       99.94531    1.94810E+05    2.75350E-02
      100.48556    1.94745E+05    2.75452E-02
      101.02580    1.94664E+05    2.75533E-02
      101.56605    1.94437E+05    2.75406E-02
      102.10629    1.94065E+05    2.75074E-02
      102.64654    1.93799E+05    2.74893E-02
      103.18678    1.93798E+05    2.75085E-02
      103.72703    1.93913E+05    2.75445E-02
