BEHD @ YYE. Sim. done on 2023-10-24   16h15
    0.250000,      8.19882E+02,
    0.270000,      1.21262E+03,
    0.290000,      1.70516E+03,
    0.310000,      2.34049E+03,
    0.330000,      2.96046E+03,
    0.350000,      3.59275E+03,
    0.370000,      4.15699E+03,
    0.390000,      4.58026E+03,
    0.410000,      4.76361E+03,
    0.430000,      4.77883E+03,
    0.450000,      4.52278E+03,
    0.470000,      4.05714E+03,
    0.490000,      3.49683E+03,
    0.510000,      2.82269E+03,
    0.530000,      2.17680E+03,
    0.550000,      1.63490E+03,
    0.570000,      1.13269E+03,
    0.590000,      7.65558E+02,
    0.610000,      4.84934E+02,
    0.630000,      2.93506E+02,
    0.650000,      1.70940E+02,
    0.670000,      9.33859E+01,
    0.690000,      4.72880E+01,
    0.710000,      2.20401E+01,
    0.730000,      1.13822E+01,
    0.750000,      5.79459E+00,
    0.770000,      2.53513E+00,
    0.790000,      9.31273E-01,
    0.810000,      4.13899E-01,
    0.830000,      5.17374E-02,
    0.850000,      0.00000E+00,
    0.870000,      0.00000E+00,
    0.890000,      5.17374E-02,
    0.910000,      0.00000E+00,
    0.930000,      0.00000E+00,
    0.950000,      0.00000E+00,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     5
    0.010000,      5.17374E-02,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      2.06949E-01,
    0.090000,      8.27798E-01,
    0.110000,      9.31273E-01,
    0.130000,      2.79382E+00,
    0.150000,      5.38069E+00,
    0.170000,      1.30896E+01,
    0.190000,      2.75760E+01,
    0.210000,      5.64455E+01,
    0.230000,      9.69041E+01,
    0.250000,      1.72855E+02,
    0.270000,      2.87039E+02,
    0.290000,      4.59014E+02,
    0.310000,      7.11078E+02,
    0.330000,      1.04603E+03,
    0.350000,      1.45284E+03,
    0.370000,      1.94051E+03,
    0.390000,      2.51319E+03,
    0.410000,      3.07786E+03,
    0.430000,      3.59890E+03,
    0.450000,      4.03313E+03,
    0.470000,      4.33782E+03,
    0.490000,      4.47766E+03,
    0.510000,      4.43332E+03,
    0.530000,      4.18193E+03,
    0.550000,      3.75210E+03,
    0.570000,      3.24962E+03,
    0.590000,      2.69629E+03,
    0.610000,      2.16009E+03,
    0.630000,      1.64054E+03,
    0.650000,      1.17930E+03,
    0.670000,      8.26608E+02,
    0.690000,      5.62747E+02,
    0.710000,      3.66714E+02,
    0.730000,      2.25471E+02,
    0.750000,      1.34103E+02,
    0.770000,      7.39844E+01,
    0.790000,      3.83374E+01,
    0.810000,      2.18332E+01,
    0.830000,      1.24170E+01,
    0.850000,      6.10501E+00,
    0.870000,      2.94903E+00,
    0.890000,      1.44865E+00,
    0.910000,      2.58687E-01,
    0.930000,      3.10424E-01,
    0.950000,      5.17374E-02,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     6
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      1.55212E-01,
    0.130000,      2.58687E-01,
    0.150000,      1.24170E+00,
    0.170000,      1.86255E+00,
    0.190000,      5.12200E+00,
    0.210000,      1.17961E+01,
    0.230000,      2.02810E+01,
    0.250000,      4.10795E+01,
    0.270000,      7.33118E+01,
    0.290000,      1.27740E+02,
    0.310000,      2.11968E+02,
    0.330000,      3.46537E+02,
    0.350000,      5.33723E+02,
    0.370000,      7.90185E+02,
    0.390000,      1.12084E+03,
    0.410000,      1.51994E+03,
    0.430000,      2.00224E+03,
    0.450000,      2.51956E+03,
    0.470000,      3.01365E+03,
    0.490000,      3.49838E+03,
    0.510000,      3.87156E+03,
    0.530000,      4.12233E+03,
    0.550000,      4.23672E+03,
    0.570000,      4.17117E+03,
    0.590000,      3.97524E+03,
    0.610000,      3.64935E+03,
    0.630000,      3.19794E+03,
    0.650000,      2.72651E+03,
    0.670000,      2.21172E+03,
    0.690000,      1.76083E+03,
    0.710000,      1.31775E+03,
    0.730000,      9.46225E+02,
    0.750000,      6.64308E+02,
    0.770000,      4.47735E+02,
    0.790000,      2.94644E+02,
    0.810000,      1.84547E+02,
    0.830000,      1.14443E+02,
    0.850000,      6.63790E+01,
    0.870000,      3.91652E+01,
    0.890000,      1.82116E+01,
    0.910000,      1.05544E+01,
    0.930000,      6.51891E+00,
    0.950000,      2.48339E+00,
    0.970000,      1.55212E+00,
    0.990000,      7.24323E-01,
    1.010000,      1.55212E-01,
    1.030000,      5.17374E-02,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     7
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      1.03475E-01,
    0.110000,      0.00000E+00,
    0.130000,      5.17374E-02,
    0.150000,      3.62162E-01,
    0.170000,      4.13899E-01,
    0.190000,      1.44865E+00,
    0.210000,      3.67335E+00,
    0.230000,      5.63937E+00,
    0.250000,      1.38139E+01,
    0.270000,      2.49891E+01,
    0.290000,      4.68223E+01,
    0.310000,      8.08138E+01,
    0.330000,      1.40829E+02,
    0.350000,      2.35043E+02,
    0.370000,      3.57505E+02,
    0.390000,      5.38276E+02,
    0.410000,      7.75284E+02,
    0.430000,      1.11132E+03,
    0.450000,      1.46950E+03,
    0.470000,      1.91604E+03,
    0.490000,      2.38716E+03,
    0.510000,      2.87173E+03,
    0.530000,      3.31916E+03,
    0.550000,      3.67428E+03,
    0.570000,      3.92350E+03,
    0.590000,      4.08130E+03,
    0.610000,      4.07515E+03,
    0.630000,      3.88144E+03,
    0.650000,      3.61142E+03,
    0.670000,      3.23710E+03,
    0.690000,      2.79413E+03,
    0.710000,      2.34660E+03,
    0.730000,      1.90016E+03,
    0.750000,      1.47089E+03,
    0.770000,      1.11980E+03,
    0.790000,      8.12484E+02,
    0.810000,      5.86391E+02,
    0.830000,      3.88134E+02,
    0.850000,      2.64481E+02,
    0.870000,      1.63904E+02,
    0.890000,      1.05234E+02,
    0.910000,      6.29126E+01,
    0.930000,      3.48710E+01,
    0.950000,      2.09536E+01,
    0.970000,      1.12270E+01,
    0.990000,      5.94980E+00,
    1.010000,      3.67335E+00,
    1.030000,      1.50038E+00,
    1.050000,      7.76060E-01,
    1.070000,      4.13899E-01,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     8
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      0.00000E+00,
    0.130000,      1.55212E-01,
    0.150000,      5.17374E-02,
    0.170000,      1.55212E-01,
    0.190000,      7.24323E-01,
    0.210000,      1.70733E+00,
    0.230000,      2.32818E+00,
    0.250000,      6.51891E+00,
    0.270000,      1.34517E+01,
    0.290000,      2.51961E+01,
    0.310000,      4.83744E+01,
    0.330000,      8.01412E+01,
    0.350000,      1.33689E+02,
    0.370000,      2.24023E+02,
    0.390000,      3.40587E+02,
    0.410000,      5.12924E+02,
    0.430000,      7.37930E+02,
    0.450000,      1.03366E+03,
    0.470000,      1.37156E+03,
    0.490000,      1.77858E+03,
    0.510000,      2.21664E+03,
    0.530000,      2.62319E+03,
    0.550000,      3.09208E+03,
    0.570000,      3.44379E+03,
    0.590000,      3.73021E+03,
    0.610000,      3.88377E+03,
    0.630000,      3.92314E+03,
    0.650000,      3.84455E+03,
    0.670000,      3.64159E+03,
    0.690000,      3.30529E+03,
    0.710000,      2.92890E+03,
    0.730000,      2.52013E+03,
    0.750000,      2.09283E+03,
    0.770000,      1.69906E+03,
    0.790000,      1.32251E+03,
    0.810000,      1.00376E+03,
    0.830000,      7.44294E+02,
    0.850000,      5.25289E+02,
    0.870000,      3.63817E+02,
    0.890000,      2.43942E+02,
    0.910000,      1.57954E+02,
    0.930000,      1.03164E+02,
    0.950000,      6.43095E+01,
    0.970000,      3.94756E+01,
    0.990000,      2.34888E+01,
    1.010000,      1.43313E+01,
    1.030000,      7.13976E+00,
    1.050000,      3.82857E+00,
    1.070000,      1.81081E+00,
    1.090000,      9.83010E-01,
    1.110000,      8.27798E-01,
    1.130000,      4.65636E-01,
    1.150000,      2.06949E-01,
    1.170000,      1.55212E-01,
    1.190000,      0.00000E+00,
 
 
#     9
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      0.00000E+00,
    0.130000,      5.17374E-02,
    0.150000,      5.17374E-02,
    0.170000,      5.69111E-01,
    0.190000,      1.13822E+00,
    0.210000,      1.55212E+00,
    0.230000,      4.08725E+00,
    0.250000,      6.51891E+00,
    0.270000,      1.26239E+01,
    0.290000,      2.55583E+01,
    0.310000,      4.62532E+01,
    0.330000,      7.83304E+01,
    0.350000,      1.26136E+02,
    0.370000,      2.06277E+02,
    0.390000,      3.07682E+02,
    0.410000,      4.64653E+02,
    0.430000,      6.67257E+02,
    0.450000,      9.16631E+02,
    0.470000,      1.22835E+03,
    0.490000,      1.59698E+03,
    0.510000,      2.00281E+03,
    0.530000,      2.42214E+03,
    0.550000,      2.81503E+03,
    0.570000,      3.15531E+03,
    0.590000,      3.46413E+03,
    0.610000,      3.63745E+03,
    0.630000,      3.77062E+03,
    0.650000,      3.77129E+03,
    0.670000,      3.63745E+03,
    0.690000,      3.38849E+03,
    0.710000,      3.07936E+03,
    0.730000,      2.71642E+03,
    0.750000,      2.31933E+03,
    0.770000,      1.95122E+03,
    0.790000,      1.56593E+03,
    0.810000,      1.23161E+03,
    0.830000,      9.38619E+02,
    0.850000,      7.12010E+02,
    0.870000,      5.12200E+02,
    0.890000,      3.67904E+02,
    0.910000,      2.56773E+02,
    0.930000,      1.71561E+02,
    0.950000,      1.12167E+02,
    0.970000,      7.03628E+01,
    0.990000,      4.61497E+01,
    1.010000,      2.85590E+01,
    1.030000,      1.81598E+01,
    1.050000,      1.03475E+01,
    1.070000,      5.89806E+00,
    1.090000,      3.31119E+00,
    1.110000,      2.32818E+00,
    1.130000,      1.50038E+00,
    1.150000,      5.17374E-01,
    1.170000,      4.65636E-01,
    1.190000,      5.69111E-01,
 
 
#    10
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      5.17374E-02,
    0.090000,      0.00000E+00,
    0.110000,      1.03475E-01,
    0.130000,      2.06949E-01,
    0.150000,      3.62162E-01,
    0.170000,      8.79535E-01,
    0.190000,      2.06949E+00,
    0.210000,      3.56988E+00,
    0.230000,      8.12277E+00,
    0.250000,      1.50038E+01,
    0.270000,      2.33853E+01,
    0.290000,      4.55806E+01,
    0.310000,      7.52261E+01,
    0.330000,      1.19462E+02,
    0.350000,      1.90549E+02,
    0.370000,      2.81710E+02,
    0.390000,      4.19228E+02,
    0.410000,      6.02792E+02,
    0.430000,      8.06172E+02,
    0.450000,      1.08172E+03,
    0.470000,      1.40446E+03,
    0.490000,      1.75902E+03,
    0.510000,      2.12170E+03,
    0.530000,      2.50843E+03,
    0.550000,      2.85968E+03,
    0.570000,      3.16659E+03,
    0.590000,      3.38973E+03,
    0.610000,      3.54820E+03,
    0.630000,      3.61825E+03,
    0.650000,      3.52983E+03,
    0.670000,      3.42284E+03,
    0.690000,      3.18526E+03,
    0.710000,      2.87344E+03,
    0.730000,      2.55355E+03,
    0.750000,      2.21374E+03,
    0.770000,      1.85561E+03,
    0.790000,      1.51109E+03,
    0.810000,      1.20620E+03,
    0.830000,      9.42500E+02,
    0.850000,      7.19615E+02,
    0.870000,      5.39414E+02,
    0.890000,      3.98274E+02,
    0.910000,      2.86677E+02,
    0.930000,      1.95567E+02,
    0.950000,      1.35862E+02,
    0.970000,      8.77466E+01,
    0.990000,      6.07914E+01,
    1.010000,      3.88548E+01,
    1.030000,      2.66965E+01,
    1.050000,      1.57799E+01,
    1.070000,      1.02440E+01,
    1.090000,      6.62238E+00,
    1.110000,      4.13899E+00,
    1.130000,      2.12123E+00,
    1.150000,      1.24170E+00,
    1.170000,      1.24170E+00,
    1.190000,      1.44865E+00,
 
 
#    11
    0.010000,      5.17374E-02,
    0.030000,      0.00000E+00,
    0.050000,      1.03475E-01,
    0.070000,      2.06949E-01,
    0.090000,      4.13899E-01,
    0.110000,      7.24323E-01,
    0.130000,      1.08648E+00,
    0.150000,      2.94903E+00,
    0.170000,      5.27721E+00,
    0.190000,      1.05544E+01,
    0.210000,      1.54177E+01,
    0.230000,      2.54548E+01,
    0.250000,      4.51667E+01,
    0.270000,      7.83304E+01,
    0.290000,      1.22152E+02,
    0.310000,      1.80098E+02,
    0.330000,      2.66189E+02,
    0.350000,      3.88703E+02,
    0.370000,      5.35689E+02,
    0.390000,      7.22616E+02,
    0.410000,      9.60142E+02,
    0.430000,      1.22747E+03,
    0.450000,      1.51565E+03,
    0.470000,      1.87212E+03,
    0.490000,      2.20349E+03,
    0.510000,      2.52282E+03,
    0.530000,      2.82470E+03,
    0.550000,      3.07961E+03,
    0.570000,      3.26028E+03,
    0.590000,      3.37840E+03,
    0.610000,      3.39609E+03,
    0.630000,      3.34058E+03,
    0.650000,      3.16545E+03,
    0.670000,      2.97469E+03,
    0.690000,      2.73380E+03,
    0.710000,      2.40931E+03,
    0.730000,      2.12180E+03,
    0.750000,      1.80031E+03,
    0.770000,      1.50509E+03,
    0.790000,      1.22157E+03,
    0.810000,      9.78664E+02,
    0.830000,      7.79061E+02,
    0.850000,      5.85098E+02,
    0.870000,      4.58910E+02,
    0.890000,      3.38725E+02,
    0.910000,      2.45028E+02,
    0.930000,      1.74303E+02,
    0.950000,      1.27688E+02,
    0.970000,      8.70222E+01,
    0.990000,      6.19296E+01,
    1.010000,      4.20625E+01,
    1.030000,      2.86108E+01,
    1.050000,      1.88324E+01,
    1.070000,      1.20031E+01,
    1.090000,      7.91582E+00,
    1.110000,      5.79459E+00,
    1.130000,      3.82857E+00,
    1.150000,      2.69034E+00,
    1.170000,      1.75907E+00,
    1.190000,      4.19073E+00,
 
 
#    12
    0.010000,      1.18996E+00,
    0.030000,      1.13822E+00,
    0.050000,      2.12123E+00,
    0.070000,      2.79382E+00,
    0.090000,      5.12200E+00,
    0.110000,      9.98531E+00,
    0.130000,      1.50556E+01,
    0.150000,      2.08502E+01,
    0.170000,      3.69405E+01,
    0.190000,      5.69628E+01,
    0.210000,      8.95574E+01,
    0.230000,      1.30740E+02,
    0.250000,      1.90549E+02,
    0.270000,      2.66499E+02,
    0.290000,      3.83012E+02,
    0.310000,      4.98283E+02,
    0.330000,      6.75897E+02,
    0.350000,      8.67325E+02,
    0.370000,      1.09124E+03,
    0.390000,      1.34486E+03,
    0.410000,      1.61053E+03,
    0.430000,      1.90626E+03,
    0.450000,      2.19899E+03,
    0.470000,      2.46472E+03,
    0.490000,      2.73075E+03,
    0.510000,      2.90635E+03,
    0.530000,      3.08443E+03,
    0.550000,      3.11676E+03,
    0.570000,      3.12080E+03,
    0.590000,      3.07206E+03,
    0.610000,      2.96315E+03,
    0.630000,      2.79320E+03,
    0.650000,      2.54822E+03,
    0.670000,      2.33594E+03,
    0.690000,      2.05837E+03,
    0.710000,      1.78665E+03,
    0.730000,      1.50390E+03,
    0.750000,      1.26808E+03,
    0.770000,      1.03594E+03,
    0.790000,      8.59668E+02,
    0.810000,      6.68033E+02,
    0.830000,      5.26893E+02,
    0.850000,      4.08777E+02,
    0.870000,      3.14046E+02,
    0.890000,      2.34991E+02,
    0.910000,      1.74821E+02,
    0.930000,      1.31206E+02,
    0.950000,      9.70076E+01,
    0.970000,      7.21736E+01,
    0.990000,      5.16856E+01,
    1.010000,      3.55436E+01,
    1.030000,      2.82486E+01,
    1.050000,      1.89876E+01,
    1.070000,      1.35035E+01,
    1.090000,      1.12270E+01,
    1.110000,      6.98454E+00,
    1.130000,      5.89806E+00,
    1.150000,      4.60463E+00,
    1.170000,      3.88030E+00,
    1.190000,      1.39174E+01,
 
 
#    13
    0.010000,      2.06432E+01,
    0.030000,      2.27644E+01,
    0.050000,      3.20254E+01,
    0.070000,      3.91134E+01,
    0.090000,      6.08949E+01,
    0.110000,      8.75396E+01,
    0.130000,      1.18892E+02,
    0.150000,      1.66956E+02,
    0.170000,      2.20039E+02,
    0.190000,      2.93817E+02,
    0.210000,      3.86944E+02,
    0.230000,      5.13545E+02,
    0.250000,      6.57065E+02,
    0.270000,      8.07775E+02,
    0.290000,      1.01059E+03,
    0.310000,      1.21190E+03,
    0.330000,      1.43504E+03,
    0.350000,      1.67153E+03,
    0.370000,      1.91040E+03,
    0.390000,      2.13944E+03,
    0.410000,      2.35167E+03,
    0.430000,      2.53291E+03,
    0.450000,      2.70897E+03,
    0.470000,      2.79511E+03,
    0.490000,      2.84612E+03,
    0.510000,      2.86641E+03,
    0.530000,      2.81648E+03,
    0.550000,      2.70364E+03,
    0.570000,      2.56545E+03,
    0.590000,      2.37464E+03,
    0.610000,      2.17395E+03,
    0.630000,      1.96938E+03,
    0.650000,      1.76740E+03,
    0.670000,      1.52392E+03,
    0.690000,      1.30808E+03,
    0.710000,      1.10066E+03,
    0.730000,      9.24805E+02,
    0.750000,      7.62298E+02,
    0.770000,      6.34404E+02,
    0.790000,      5.02370E+02,
    0.810000,      3.91911E+02,
    0.830000,      3.12494E+02,
    0.850000,      2.42338E+02,
    0.870000,      1.88583E+02,
    0.890000,      1.48176E+02,
    0.910000,      1.16047E+02,
    0.930000,      8.69705E+01,
    0.950000,      6.68447E+01,
    0.970000,      5.24100E+01,
    0.990000,      4.24764E+01,
    1.010000,      3.06803E+01,
    1.030000,      2.58169E+01,
    1.050000,      1.76424E+01,
    1.070000,      1.65042E+01,
    1.090000,      1.34517E+01,
    1.110000,      1.01405E+01,
    1.130000,      8.43319E+00,
    1.150000,      6.26022E+00,
    1.170000,      6.15675E+00,
    1.190000,      3.98895E+01,
 
 
#    14
    0.010000,      2.34525E+02,
    0.030000,      2.47098E+02,
    0.050000,      2.84659E+02,
    0.070000,      3.29619E+02,
    0.090000,      3.96256E+02,
    0.110000,      4.70448E+02,
    0.130000,      5.65386E+02,
    0.150000,      6.88728E+02,
    0.170000,      8.14605E+02,
    0.190000,      9.55900E+02,
    0.210000,      1.12974E+03,
    0.230000,      1.30523E+03,
    0.250000,      1.48657E+03,
    0.270000,      1.68602E+03,
    0.290000,      1.85520E+03,
    0.310000,      2.03359E+03,
    0.330000,      2.19946E+03,
    0.350000,      2.32404E+03,
    0.370000,      2.44237E+03,
    0.390000,      2.51144E+03,
    0.410000,      2.55334E+03,
    0.430000,      2.55955E+03,
    0.450000,      2.53451E+03,
    0.470000,      2.44087E+03,
    0.490000,      2.35338E+03,
    0.510000,      2.20308E+03,
    0.530000,      2.03550E+03,
    0.550000,      1.86182E+03,
    0.570000,      1.68203E+03,
    0.590000,      1.49092E+03,
    0.610000,      1.31372E+03,
    0.630000,      1.13150E+03,
    0.650000,      9.82130E+02,
    0.670000,      8.17761E+02,
    0.690000,      7.02231E+02,
    0.710000,      5.68231E+02,
    0.730000,      4.69982E+02,
    0.750000,      3.88185E+02,
    0.770000,      3.14925E+02,
    0.790000,      2.53410E+02,
    0.810000,      2.03431E+02,
    0.830000,      1.67370E+02,
    0.850000,      1.29654E+02,
    0.870000,      1.09528E+02,
    0.890000,      8.36076E+01,
    0.910000,      6.54995E+01,
    0.930000,      5.29791E+01,
    0.950000,      4.57876E+01,
    0.970000,      3.52331E+01,
    0.990000,      3.21806E+01,
    1.010000,      2.41614E+01,
    1.030000,      1.86772E+01,
    1.050000,      1.83150E+01,
    1.070000,      1.38139E+01,
    1.090000,      1.24170E+01,
    1.110000,      1.08131E+01,
    1.130000,      8.53667E+00,
    1.150000,      8.84709E+00,
    1.170000,      6.82933E+00,
    1.190000,      9.77319E+01,
 
 
#    15
    0.010000,      1.08597E+03,
    0.030000,      1.12291E+03,
    0.050000,      1.16652E+03,
    0.070000,      1.23652E+03,
    0.090000,      1.30326E+03,
    0.110000,      1.40783E+03,
    0.130000,      1.50214E+03,
    0.150000,      1.63097E+03,
    0.170000,      1.74153E+03,
    0.190000,      1.85515E+03,
    0.210000,      1.96436E+03,
    0.230000,      2.06039E+03,
    0.250000,      2.15465E+03,
    0.270000,      2.21715E+03,
    0.290000,      2.26573E+03,
