BEHD @ YYE. Sim. done on 2023-10-24   16h15
    0.190000,      2.54496E+02,
    0.210000,      4.45355E+02,
    0.230000,      7.33377E+02,
    0.250000,      1.15328E+03,
    0.270000,      1.72818E+03,
    0.290000,      2.50823E+03,
    0.310000,      3.43557E+03,
    0.330000,      4.55315E+03,
    0.350000,      5.70270E+03,
    0.370000,      6.86545E+03,
    0.390000,      7.96678E+03,
    0.410000,      8.76307E+03,
    0.430000,      9.16558E+03,
    0.450000,      9.26761E+03,
    0.470000,      8.86582E+03,
    0.490000,      8.17538E+03,
    0.510000,      7.17344E+03,
    0.530000,      6.04753E+03,
    0.550000,      4.84220E+03,
    0.570000,      3.76446E+03,
    0.590000,      2.76065E+03,
    0.610000,      1.94522E+03,
    0.630000,      1.32391E+03,
    0.650000,      8.65152E+02,
    0.670000,      5.40190E+02,
    0.690000,      3.27187E+02,
    0.710000,      1.68250E+02,
    0.730000,      9.56624E+01,
    0.750000,      4.99783E+01,
    0.770000,      2.73173E+01,
    0.790000,      1.18996E+01,
    0.810000,      5.84632E+00,
    0.830000,      2.37992E+00,
    0.850000,      1.13822E+00,
    0.870000,      3.62162E-01,
    0.890000,      5.17374E-02,
    0.910000,      0.00000E+00,
    0.930000,      0.00000E+00,
    0.950000,      0.00000E+00,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     5
    0.010000,      0.00000E+00,
    0.030000,      5.17374E-02,
    0.050000,      2.58687E-01,
    0.070000,      2.06949E-01,
    0.090000,      6.72586E-01,
    0.110000,      1.75907E+00,
    0.130000,      4.55289E+00,
    0.150000,      9.26099E+00,
    0.170000,      1.75390E+01,
    0.190000,      3.64748E+01,
    0.210000,      6.92763E+01,
    0.230000,      1.27222E+02,
    0.250000,      2.22678E+02,
    0.270000,      3.75975E+02,
    0.290000,      6.05379E+02,
    0.310000,      9.23460E+02,
    0.330000,      1.39018E+03,
    0.350000,      1.99727E+03,
    0.370000,      2.71311E+03,
    0.390000,      3.62607E+03,
    0.410000,      4.59433E+03,
    0.430000,      5.61883E+03,
    0.450000,      6.59263E+03,
    0.470000,      7.49359E+03,
    0.490000,      8.12660E+03,
    0.510000,      8.50790E+03,
    0.530000,      8.56233E+03,
    0.550000,      8.28201E+03,
    0.570000,      7.70338E+03,
    0.590000,      6.96535E+03,
    0.610000,      5.96842E+03,
    0.630000,      5.00202E+03,
    0.650000,      3.99138E+03,
    0.670000,      3.13394E+03,
    0.690000,      2.31059E+03,
    0.710000,      1.67267E+03,
    0.730000,      1.15731E+03,
    0.750000,      7.77664E+02,
    0.770000,      4.98748E+02,
    0.790000,      3.17098E+02,
    0.810000,      1.89100E+02,
    0.830000,      1.09476E+02,
    0.850000,      5.77906E+01,
    0.870000,      3.30084E+01,
    0.890000,      1.70216E+01,
    0.910000,      8.79535E+00,
    0.930000,      4.19073E+00,
    0.950000,      1.96602E+00,
    0.970000,      9.31273E-01,
    0.990000,      3.10424E-01,
    1.010000,      1.03475E-01,
    1.030000,      1.03475E-01,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     6
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      5.17374E-02,
    0.090000,      2.06949E-01,
    0.110000,      3.10424E-01,
    0.130000,      6.20848E-01,
    0.150000,      1.50038E+00,
    0.170000,      3.41467E+00,
    0.190000,      6.41543E+00,
    0.210000,      1.44865E+01,
    0.230000,      2.56100E+01,
    0.250000,      4.98748E+01,
    0.270000,      8.99713E+01,
    0.290000,      1.56143E+02,
    0.310000,      2.64481E+02,
    0.330000,      4.17934E+02,
    0.350000,      6.55616E+02,
    0.370000,      1.00060E+03,
    0.390000,      1.42097E+03,
    0.410000,      2.01434E+03,
    0.430000,      2.66923E+03,
    0.450000,      3.47204E+03,
    0.470000,      4.33559E+03,
    0.490000,      5.27121E+03,
    0.510000,      6.15623E+03,
    0.530000,      6.94119E+03,
    0.550000,      7.54383E+03,
    0.570000,      7.91949E+03,
    0.590000,      8.03621E+03,
    0.610000,      7.91540E+03,
    0.630000,      7.53017E+03,
    0.650000,      6.87548E+03,
    0.670000,      6.15447E+03,
    0.690000,      5.27049E+03,
    0.710000,      4.40895E+03,
    0.730000,      3.53009E+03,
    0.750000,      2.77975E+03,
    0.770000,      2.11032E+03,
    0.790000,      1.55481E+03,
    0.810000,      1.09502E+03,
    0.830000,      7.64006E+02,
    0.850000,      5.14011E+02,
    0.870000,      3.40277E+02,
    0.890000,      2.08088E+02,
    0.910000,      1.28360E+02,
    0.930000,      7.39327E+01,
    0.950000,      4.60980E+01,
    0.970000,      2.51961E+01,
    0.990000,      1.41243E+01,
    1.010000,      6.93281E+00,
    1.030000,      4.19073E+00,
    1.050000,      1.65560E+00,
    1.070000,      1.13822E+00,
    1.090000,      2.58687E-01,
    1.110000,      5.17374E-02,
    1.130000,      1.03475E-01,
    1.150000,      5.17374E-02,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     7
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      1.55212E-01,
    0.130000,      5.17374E-02,
    0.150000,      2.58687E-01,
    0.170000,      8.27798E-01,
    0.190000,      1.91428E+00,
    0.210000,      3.51814E+00,
    0.230000,      7.65713E+00,
    0.250000,      1.52625E+01,
    0.270000,      3.07320E+01,
    0.290000,      5.35999E+01,
    0.310000,      9.92840E+01,
    0.330000,      1.61162E+02,
    0.350000,      2.58532E+02,
    0.370000,      4.13485E+02,
    0.390000,      6.55357E+02,
    0.410000,      9.48760E+02,
    0.430000,      1.34346E+03,
    0.450000,      1.85277E+03,
    0.470000,      2.45054E+03,
    0.490000,      3.17119E+03,
    0.510000,      3.96531E+03,
    0.530000,      4.75585E+03,
    0.550000,      5.58789E+03,
    0.570000,      6.32639E+03,
    0.590000,      6.92044E+03,
    0.610000,      7.36611E+03,
    0.630000,      7.56556E+03,
    0.650000,      7.57839E+03,
    0.670000,      7.38830E+03,
    0.690000,      6.92944E+03,
    0.710000,      6.31827E+03,
    0.730000,      5.60797E+03,
    0.750000,      4.82410E+03,
    0.770000,      4.09522E+03,
    0.790000,      3.31709E+03,
    0.810000,      2.63354E+03,
    0.830000,      2.04316E+03,
    0.850000,      1.53820E+03,
    0.870000,      1.12048E+03,
    0.890000,      8.10673E+02,
    0.910000,      5.75940E+02,
    0.930000,      3.87151E+02,
    0.950000,      2.60912E+02,
    0.970000,      1.69181E+02,
    0.990000,      1.04044E+02,
    1.010000,      6.68964E+01,
    1.030000,      4.04586E+01,
    1.050000,      2.35922E+01,
    1.070000,      1.36069E+01,
    1.090000,      8.01929E+00,
    1.110000,      5.17374E+00,
    1.130000,      2.01776E+00,
    1.150000,      1.50038E+00,
    1.170000,      1.03475E+00,
    1.190000,      5.69111E-01,
 
 
#     8
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      5.17374E-02,
    0.130000,      5.17374E-02,
    0.150000,      2.58687E-01,
    0.170000,      3.10424E-01,
    0.190000,      1.08648E+00,
    0.210000,      1.44865E+00,
    0.230000,      4.60463E+00,
    0.250000,      7.81234E+00,
    0.270000,      1.67629E+01,
    0.290000,      3.09389E+01,
    0.310000,      5.42725E+01,
    0.330000,      9.41620E+01,
    0.350000,      1.54074E+02,
    0.370000,      2.49167E+02,
    0.390000,      3.87358E+02,
    0.410000,      5.93428E+02,
    0.430000,      8.53460E+02,
    0.450000,      1.19565E+03,
    0.470000,      1.62750E+03,
    0.490000,      2.17949E+03,
    0.510000,      2.80929E+03,
    0.530000,      3.48161E+03,
    0.550000,      4.21251E+03,
    0.570000,      4.94211E+03,
    0.590000,      5.63120E+03,
    0.610000,      6.21842E+03,
    0.630000,      6.70775E+03,
    0.650000,      7.07860E+03,
    0.670000,      7.12698E+03,
    0.690000,      7.08538E+03,
    0.710000,      6.82669E+03,
    0.730000,      6.44254E+03,
    0.750000,      5.90385E+03,
    0.770000,      5.27323E+03,
    0.790000,      4.61994E+03,
    0.810000,      3.92945E+03,
    0.830000,      3.27523E+03,
    0.850000,      2.63343E+03,
    0.870000,      2.10856E+03,
    0.890000,      1.63299E+03,
    0.910000,      1.24573E+03,
    0.930000,      9.34791E+02,
    0.950000,      6.81795E+02,
    0.970000,      4.93109E+02,
    0.990000,      3.51400E+02,
    1.010000,      2.43890E+02,
    1.030000,      1.67422E+02,
    1.050000,      1.08183E+02,
    1.070000,      7.41914E+01,
    1.090000,      4.75466E+01,
    1.110000,      3.08872E+01,
    1.130000,      1.92980E+01,
    1.150000,      1.24687E+01,
    1.170000,      7.50192E+00,
    1.190000,      1.11235E+01,
 
 
#     9
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      5.17374E-02,
    0.130000,      2.06949E-01,
    0.150000,      2.06949E-01,
    0.170000,      8.27798E-01,
    0.190000,      9.31273E-01,
    0.210000,      2.53513E+00,
    0.230000,      4.70810E+00,
    0.250000,      9.72662E+00,
    0.270000,      1.65560E+01,
    0.290000,      3.44571E+01,
    0.310000,      5.23065E+01,
    0.330000,      8.86778E+01,
    0.350000,      1.46934E+02,
    0.370000,      2.38406E+02,
    0.390000,      3.60506E+02,
    0.410000,      5.15666E+02,
    0.430000,      7.53710E+02,
    0.450000,      1.05141E+03,
    0.470000,      1.43742E+03,
    0.490000,      1.89571E+03,
    0.510000,      2.39373E+03,
    0.530000,      2.97847E+03,
    0.550000,      3.60837E+03,
    0.570000,      4.27770E+03,
    0.590000,      4.92504E+03,
    0.610000,      5.46403E+03,
    0.630000,      5.97691E+03,
    0.650000,      6.33933E+03,
    0.670000,      6.57458E+03,
    0.690000,      6.65581E+03,
    0.710000,      6.59248E+03,
    0.730000,      6.33322E+03,
    0.750000,      6.00821E+03,
    0.770000,      5.55064E+03,
    0.790000,      5.03177E+03,
    0.810000,      4.44921E+03,
    0.830000,      3.84031E+03,
    0.850000,      3.30369E+03,
    0.870000,      2.75890E+03,
    0.890000,      2.26449E+03,
    0.910000,      1.83285E+03,
    0.930000,      1.46758E+03,
    0.950000,      1.14567E+03,
    0.970000,      8.80001E+02,
    0.990000,      6.77811E+02,
    1.010000,      5.09510E+02,
    1.030000,      3.77062E+02,
    1.050000,      2.81400E+02,
    1.070000,      1.96964E+02,
    1.090000,      1.44399E+02,
    1.110000,      1.06320E+02,
    1.130000,      7.92616E+01,
    1.150000,      5.53072E+01,
    1.170000,      3.69405E+01,
    1.190000,      9.19890E+01,
 
 
#    10
    0.010000,      0.00000E+00,
    0.030000,      5.17374E-02,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      1.55212E-01,
    0.110000,      2.58687E-01,
    0.130000,      6.72586E-01,
    0.150000,      1.08648E+00,
    0.170000,      2.53513E+00,
    0.190000,      3.82857E+00,
    0.210000,      6.62238E+00,
    0.230000,      1.43313E+01,
    0.250000,      2.32818E+01,
    0.270000,      3.95791E+01,
    0.290000,      6.28092E+01,
    0.310000,      9.77836E+01,
    0.330000,      1.50090E+02,
    0.350000,      2.31576E+02,
    0.370000,      3.47261E+02,
    0.390000,      4.93212E+02,
    0.410000,      7.04870E+02,
    0.430000,      9.42913E+02,
    0.450000,      1.25442E+03,
    0.470000,      1.61224E+03,
    0.490000,      2.07581E+03,
    0.510000,      2.56648E+03,
    0.530000,      3.08179E+03,
    0.550000,      3.63393E+03,
    0.570000,      4.16134E+03,
    0.590000,      4.69180E+03,
    0.610000,      5.13048E+03,
    0.630000,      5.55152E+03,
    0.650000,      5.81062E+03,
    0.670000,      5.96092E+03,
    0.690000,      6.04054E+03,
    0.710000,      5.99020E+03,
    0.730000,      5.79510E+03,
    0.750000,      5.52855E+03,
    0.770000,      5.15827E+03,
    0.790000,      4.76594E+03,
    0.810000,      4.28670E+03,
    0.830000,      3.82650E+03,
    0.850000,      3.33127E+03,
    0.870000,      2.87049E+03,
    0.890000,      2.45514E+03,
    0.910000,      2.08160E+03,
    0.930000,      1.73279E+03,
    0.950000,      1.43902E+03,
    0.970000,      1.17915E+03,
    0.990000,      9.53416E+02,
    1.010000,      7.64885E+02,
    1.030000,      6.16140E+02,
    1.050000,      4.73863E+02,
    1.070000,      3.85443E+02,
    1.090000,      3.04888E+02,
    1.110000,      2.34422E+02,
    1.130000,      1.88065E+02,
    1.150000,      1.51590E+02,
    1.170000,      1.22773E+02,
    1.190000,      4.68482E+02,
 
 
#    11
    0.010000,      2.06949E-01,
    0.030000,      3.10424E-01,
    0.050000,      5.17374E-01,
    0.070000,      8.27798E-01,
    0.090000,      1.44865E+00,
    0.110000,      2.94903E+00,
    0.130000,      5.69111E+00,
    0.150000,      8.27798E+00,
    0.170000,      1.49004E+01,
    0.190000,      2.42131E+01,
    0.210000,      3.44571E+01,
    0.230000,      5.72215E+01,
    0.250000,      8.74361E+01,
    0.270000,      1.27688E+02,
    0.290000,      1.90497E+02,
    0.310000,      2.64999E+02,
    0.330000,      3.81304E+02,
    0.350000,      5.17788E+02,
    0.370000,      6.92401E+02,
    0.390000,      9.10629E+02,
    0.410000,      1.18370E+03,
    0.430000,      1.47969E+03,
    0.450000,      1.83243E+03,
    0.470000,      2.22450E+03,
    0.490000,      2.62955E+03,
    0.510000,      3.07775E+03,
    0.530000,      3.49750E+03,
    0.550000,      3.93954E+03,
    0.570000,      4.32856E+03,
    0.590000,      4.63696E+03,
    0.610000,      4.94087E+03,
    0.630000,      5.13623E+03,
    0.650000,      5.29242E+03,
    0.670000,      5.30593E+03,
    0.690000,      5.23194E+03,
    0.710000,      5.10725E+03,
    0.730000,      4.90936E+03,
    0.750000,      4.64602E+03,
    0.770000,      4.33202E+03,
    0.790000,      4.01756E+03,
    0.810000,      3.62027E+03,
    0.830000,      3.27710E+03,
    0.850000,      2.92601E+03,
    0.870000,      2.59530E+03,
    0.890000,      2.28736E+03,
    0.910000,      1.94289E+03,
    0.930000,      1.70237E+03,
    0.950000,      1.44166E+03,
    0.970000,      1.23632E+03,
    0.990000,      1.05844E+03,
    1.010000,      9.09905E+02,
    1.030000,      7.68455E+02,
    1.050000,      6.49356E+02,
    1.070000,      5.41638E+02,
    1.090000,      4.71276E+02,
    1.110000,      3.91652E+02,
    1.130000,      3.29360E+02,
    1.150000,      2.85952E+02,
    1.170000,      2.36492E+02,
    1.190000,      1.55119E+03,
 
 
#    12
    0.010000,      1.12787E+01,
    0.030000,      1.56247E+01,
    0.050000,      1.80563E+01,
    0.070000,      2.24540E+01,
    0.090000,      3.04216E+01,
    0.110000,      4.52185E+01,
    0.130000,      6.30678E+01,
    0.150000,      8.24694E+01,
    0.170000,      1.16616E+02,
    0.190000,      1.62559E+02,
    0.210000,      2.17711E+02,
    0.230000,      2.79382E+02,
    0.250000,      3.70905E+02,
    0.270000,      4.92178E+02,
    0.290000,      6.06414E+02,
    0.310000,      7.83925E+02,
    0.330000,      9.73128E+02,
    0.350000,      1.18122E+03,
    0.370000,      1.44218E+03,
    0.390000,      1.72254E+03,
    0.410000,      2.02479E+03,
    0.430000,      2.32761E+03,
    0.450000,      2.66484E+03,
    0.470000,      2.98669E+03,
    0.490000,      3.29619E+03,
    0.510000,      3.56817E+03,
    0.530000,      3.82732E+03,
    0.550000,      4.04700E+03,
    0.570000,      4.23238E+03,
    0.590000,      4.35717E+03,
    0.610000,      4.41242E+03,
    0.630000,      4.43027E+03,
    0.650000,      4.37657E+03,
    0.670000,      4.25773E+03,
    0.690000,      4.13801E+03,
    0.710000,      3.93975E+03,
    0.730000,      3.71712E+03,
    0.750000,      3.49864E+03,
    0.770000,      3.20942E+03,
    0.790000,      2.97816E+03,
    0.810000,      2.70400E+03,
    0.830000,      2.43838E+03,
    0.850000,      2.23759E+03,
    0.870000,      1.98102E+03,
    0.890000,      1.77620E+03,
    0.910000,      1.58192E+03,
    0.930000,      1.38703E+03,
    0.950000,      1.22121E+03,
    0.970000,      1.11380E+03,
    0.990000,      9.63039E+02,
    1.010000,      8.46009E+02,
    1.030000,      7.54072E+02,
    1.050000,      6.65705E+02,
    1.070000,      5.90479E+02,
    1.090000,      5.27462E+02,
    1.110000,      4.67809E+02,
    1.130000,      4.13485E+02,
    1.150000,      3.68370E+02,
    1.170000,      3.33965E+02,
    1.190000,      3.05571E+03,
 
 
#    13
    0.010000,      2.22005E+02,
    0.030000,      2.34422E+02,
    0.050000,      2.43217E+02,
    0.070000,      2.76226E+02,
    0.090000,      3.13373E+02,
    0.110000,      3.68370E+02,
    0.130000,      4.31127E+02,
    0.150000,      5.04698E+02,
    0.170000,      5.97618E+02,
    0.190000,      7.11544E+02,
    0.210000,      8.39646E+02,
    0.230000,      9.78871E+02,
    0.250000,      1.12549E+03,
    0.270000,      1.32018E+03,
    0.290000,      1.49842E+03,
    0.310000,      1.69921E+03,
    0.330000,      1.90709E+03,
    0.350000,      2.12387E+03,
    0.370000,      2.35441E+03,
    0.390000,      2.55386E+03,
    0.410000,      2.76422E+03,
    0.430000,      2.93304E+03,
    0.450000,      3.13083E+03,
    0.470000,      3.26359E+03,
    0.490000,      3.36065E+03,
    0.510000,      3.43091E+03,
    0.530000,      3.48146E+03,
    0.550000,      3.50303E+03,
    0.570000,      3.49501E+03,
    0.590000,      3.41839E+03,
    0.610000,      3.31005E+03,
    0.630000,      3.20156E+03,
    0.650000,      3.07817E+03,
    0.670000,      2.93553E+03,
    0.690000,      2.73116E+03,
    0.710000,      2.56804E+03,
    0.730000,      2.39575E+03,
    0.750000,      2.20934E+03,
    0.770000,      2.03224E+03,
    0.790000,      1.87931E+03,
    0.810000,      1.70997E+03,
    0.830000,      1.55378E+03,
    0.850000,      1.39737E+03,
    0.870000,      1.26689E+03,
    0.890000,      1.17340E+03,
    0.910000,      1.03961E+03,
    0.930000,      9.33549E+02,
    0.950000,      8.54494E+02,
    0.970000,      7.71249E+02,
    0.990000,      6.98506E+02,
    1.010000,      6.31506E+02,
    1.030000,      5.75526E+02,
    1.050000,      5.21668E+02,
    1.070000,      4.74328E+02,
    1.090000,      4.37077E+02,
    1.110000,      3.91859E+02,
    1.130000,      3.63455E+02,
    1.150000,      3.38828E+02,
    1.170000,      3.08769E+02,
    1.190000,      4.17174E+03,
 
 
#    14
    0.010000,      1.10180E+03,
    0.030000,      1.11013E+03,
    0.050000,      1.14567E+03,
    0.070000,      1.19089E+03,
    0.090000,      1.24444E+03,
    0.110000,      1.31454E+03,
    0.130000,      1.39919E+03,
    0.150000,      1.49718E+03,
    0.170000,      1.58911E+03,
    0.190000,      1.70537E+03,
    0.210000,      1.80398E+03,
    0.230000,      1.91527E+03,
    0.250000,      2.02138E+03,
    0.270000,      2.14348E+03,
    0.290000,      2.25456E+03,
    0.310000,      2.36140E+03,
    0.330000,      2.44138E+03,
    0.350000,      2.52996E+03,
    0.370000,      2.57243E+03,
    0.390000,      2.63447E+03,
    0.410000,      2.63819E+03,
    0.430000,      2.65490E+03,
    0.450000,      2.64145E+03,
    0.470000,      2.63395E+03,
    0.490000,      2.56364E+03,
    0.510000,      2.49131E+03,
    0.530000,      2.42488E+03,
    0.550000,      2.32135E+03,
    0.570000,      2.22885E+03,
    0.590000,      2.09267E+03,
    0.610000,      1.99158E+03,
    0.630000,      1.86612E+03,
    0.650000,      1.74303E+03,
    0.670000,      1.61928E+03,
    0.690000,      1.51451E+03,
    0.710000,      1.38537E+03,
    0.730000,      1.26369E+03,
    0.750000,      1.16202E+03,
    0.770000,      1.07614E+03,
    0.790000,      9.60297E+02,
    0.810000,      9.02196E+02,
    0.830000,      8.10931E+02,
    0.850000,      7.48122E+02,
    0.870000,      6.80450E+02,
    0.890000,      6.13916E+02,
    0.910000,      5.68852E+02,
    0.930000,      5.22496E+02,
    0.950000,      4.69361E+02,
    0.970000,      4.41165E+02,
    0.990000,      3.95118E+02,
    1.010000,      3.69146E+02,
    1.030000,      3.35672E+02,
    1.050000,      3.12804E+02,
    1.070000,      2.89522E+02,
    1.090000,      2.66913E+02,
    1.110000,      2.58066E+02,
    1.130000,      2.25575E+02,
    1.150000,      2.19884E+02,
    1.170000,      2.08915E+02,
    1.190000,      4.61311E+03,
 
 
#    15
    0.010000,      2.33558E+03,
    0.030000,      2.33537E+03,
    0.050000,      2.34500E+03,
    0.070000,      2.35871E+03,
    0.090000,      2.35105E+03,
    0.110000,      2.36905E+03,
    0.130000,      2.36657E+03,
    0.150000,      2.37257E+03,
    0.170000,      2.39135E+03,
    0.190000,      2.40325E+03,
    0.210000,      2.39058E+03,
    0.230000,      2.38106E+03,
    0.250000,      2.36424E+03,
    0.270000,      2.34577E+03,
    0.290000,      2.32265E+03,
