BEHD @ YYE. Sim. done on 2023-10-24   16h15
    0.750000,      0.00000E+00,
    0.770000,      0.00000E+00,
    0.790000,      0.00000E+00,
    0.810000,      0.00000E+00,
    0.830000,      0.00000E+00,
    0.850000,      0.00000E+00,
    0.870000,      0.00000E+00,
    0.890000,      0.00000E+00,
    0.910000,      0.00000E+00,
    0.930000,      0.00000E+00,
    0.950000,      0.00000E+00,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     3
    0.010000,      3.67335E+00,
    0.030000,      7.70887E+00,
    0.050000,      1.46934E+01,
    0.070000,      3.41984E+01,
    0.090000,      7.28462E+01,
    0.110000,      1.46210E+02,
    0.130000,      2.82331E+02,
    0.150000,      5.03612E+02,
    0.170000,      8.52425E+02,
    0.190000,      1.35464E+03,
    0.210000,      2.03773E+03,
    0.230000,      2.90252E+03,
    0.250000,      3.90291E+03,
    0.270000,      4.92074E+03,
    0.290000,      5.88575E+03,
    0.310000,      6.61804E+03,
    0.330000,      7.08450E+03,
    0.350000,      7.07638E+03,
    0.370000,      6.73015E+03,
    0.390000,      6.04463E+03,
    0.410000,      5.05267E+03,
    0.430000,      4.08813E+03,
    0.450000,      3.04117E+03,
    0.470000,      2.16091E+03,
    0.490000,      1.46008E+03,
    0.510000,      9.29255E+02,
    0.530000,      5.47537E+02,
    0.550000,      3.10579E+02,
    0.570000,      1.68146E+02,
    0.590000,      8.19520E+01,
    0.610000,      3.75096E+01,
    0.630000,      1.82116E+01,
    0.650000,      7.13976E+00,
    0.670000,      3.05250E+00,
    0.690000,      1.08648E+00,
    0.710000,      4.13899E-01,
    0.730000,      1.03475E-01,
    0.750000,      5.17374E-02,
    0.770000,      0.00000E+00,
    0.790000,      0.00000E+00,
    0.810000,      0.00000E+00,
    0.830000,      0.00000E+00,
    0.850000,      0.00000E+00,
    0.870000,      0.00000E+00,
    0.890000,      0.00000E+00,
    0.910000,      0.00000E+00,
    0.930000,      0.00000E+00,
    0.950000,      0.00000E+00,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     4
    0.010000,      1.55212E-01,
    0.030000,      2.58687E-01,
    0.050000,      1.08648E+00,
    0.070000,      2.74208E+00,
    0.090000,      5.32895E+00,
    0.110000,      1.25722E+01,
    0.130000,      2.75760E+01,
    0.150000,      5.72733E+01,
    0.170000,      9.94910E+01,
    0.190000,      1.92877E+02,
    0.210000,      3.42191E+02,
    0.230000,      5.61195E+02,
    0.250000,      8.86468E+02,
    0.270000,      1.32784E+03,
    0.290000,      1.89623E+03,
    0.310000,      2.60239E+03,
    0.330000,      3.40546E+03,
    0.350000,      4.23962E+03,
    0.370000,      5.04584E+03,
    0.390000,      5.72619E+03,
    0.410000,      6.18277E+03,
    0.430000,      6.37942E+03,
    0.450000,      6.27823E+03,
    0.470000,      5.96040E+03,
    0.490000,      5.34550E+03,
    0.510000,      4.60162E+03,
    0.530000,      3.74030E+03,
    0.550000,      2.93723E+03,
    0.570000,      2.20908E+03,
    0.590000,      1.55761E+03,
    0.610000,      1.06310E+03,
    0.630000,      6.90953E+02,
    0.650000,      4.39095E+02,
    0.670000,      2.59722E+02,
    0.690000,      1.47089E+02,
    0.710000,      7.84338E+01,
    0.730000,      3.92687E+01,
    0.750000,      2.17814E+01,
    0.770000,      1.13305E+01,
    0.790000,      4.60463E+00,
    0.810000,      2.12123E+00,
    0.830000,      8.79535E-01,
    0.850000,      2.06949E-01,
    0.870000,      1.03475E-01,
    0.890000,      5.17374E-02,
    0.910000,      0.00000E+00,
    0.930000,      0.00000E+00,
    0.950000,      0.00000E+00,
    0.970000,      0.00000E+00,
    0.990000,      0.00000E+00,
    1.010000,      0.00000E+00,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     5
    0.010000,      5.17374E-02,
    0.030000,      0.00000E+00,
    0.050000,      1.03475E-01,
    0.070000,      2.06949E-01,
    0.090000,      3.10424E-01,
    0.110000,      8.27798E-01,
    0.130000,      3.20772E+00,
    0.150000,      5.79459E+00,
    0.170000,      1.40726E+01,
    0.190000,      2.60756E+01,
    0.210000,      5.42208E+01,
    0.230000,      9.74215E+01,
    0.250000,      1.71923E+02,
    0.270000,      2.83521E+02,
    0.290000,      4.87625E+02,
    0.310000,      7.45898E+02,
    0.330000,      1.08514E+03,
    0.350000,      1.55481E+03,
    0.370000,      2.10504E+03,
    0.390000,      2.74042E+03,
    0.410000,      3.49113E+03,
    0.430000,      4.21660E+03,
    0.450000,      4.86409E+03,
    0.470000,      5.42849E+03,
    0.490000,      5.76313E+03,
    0.510000,      5.93816E+03,
    0.530000,      5.85367E+03,
    0.550000,      5.56073E+03,
    0.570000,      5.05614E+03,
    0.590000,      4.38428E+03,
    0.610000,      3.70807E+03,
    0.630000,      3.00429E+03,
    0.650000,      2.34448E+03,
    0.670000,      1.74464E+03,
    0.690000,      1.27714E+03,
    0.710000,      8.62617E+02,
    0.730000,      5.88409E+02,
    0.750000,      3.84357E+02,
    0.770000,      2.25782E+02,
    0.790000,      1.37311E+02,
    0.810000,      7.94686E+01,
    0.830000,      4.37698E+01,
    0.850000,      2.46787E+01,
    0.870000,      1.31413E+01,
    0.890000,      6.62238E+00,
    0.910000,      3.98378E+00,
    0.930000,      9.31273E-01,
    0.950000,      4.13899E-01,
    0.970000,      3.62162E-01,
    0.990000,      1.03475E-01,
    1.010000,      5.17374E-02,
    1.030000,      0.00000E+00,
    1.050000,      0.00000E+00,
    1.070000,      0.00000E+00,
    1.090000,      0.00000E+00,
    1.110000,      0.00000E+00,
    1.130000,      0.00000E+00,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     6
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      1.03475E-01,
    0.070000,      0.00000E+00,
    0.090000,      1.03475E-01,
    0.110000,      1.03475E-01,
    0.130000,      1.55212E-01,
    0.150000,      1.29343E+00,
    0.170000,      2.17297E+00,
    0.190000,      5.17374E+00,
    0.210000,      1.03992E+01,
    0.230000,      2.10571E+01,
    0.250000,      3.98378E+01,
    0.270000,      7.03628E+01,
    0.290000,      1.26136E+02,
    0.310000,      2.09278E+02,
    0.330000,      3.40225E+02,
    0.350000,      5.33930E+02,
    0.370000,      7.89512E+02,
    0.390000,      1.13445E+03,
    0.410000,      1.59041E+03,
    0.430000,      2.10162E+03,
    0.450000,      2.70876E+03,
    0.470000,      3.33659E+03,
    0.490000,      3.97948E+03,
    0.510000,      4.56893E+03,
    0.530000,      5.08056E+03,
    0.550000,      5.45208E+03,
    0.570000,      5.59390E+03,
    0.590000,      5.53072E+03,
    0.610000,      5.33376E+03,
    0.630000,      4.94433E+03,
    0.650000,      4.42354E+03,
    0.670000,      3.81573E+03,
    0.690000,      3.17880E+03,
    0.710000,      2.57450E+03,
    0.730000,      2.02438E+03,
    0.750000,      1.53184E+03,
    0.770000,      1.10330E+03,
    0.790000,      7.69076E+02,
    0.810000,      5.37293E+02,
    0.830000,      3.60040E+02,
    0.850000,      2.24954E+02,
    0.870000,      1.35966E+02,
    0.890000,      8.82122E+01,
    0.910000,      4.99266E+01,
    0.930000,      2.93351E+01,
    0.950000,      1.53660E+01,
    0.970000,      7.60539E+00,
    0.990000,      4.44941E+00,
    1.010000,      1.91428E+00,
    1.030000,      8.79535E-01,
    1.050000,      5.17374E-01,
    1.070000,      4.65636E-01,
    1.090000,      5.17374E-02,
    1.110000,      5.17374E-02,
    1.130000,      5.17374E-02,
    1.150000,      0.00000E+00,
    1.170000,      0.00000E+00,
    1.190000,      0.00000E+00,
 
 
#     7
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      5.17374E-02,
    0.130000,      1.03475E-01,
    0.150000,      2.06949E-01,
    0.170000,      3.10424E-01,
    0.190000,      1.50038E+00,
    0.210000,      3.20772E+00,
    0.230000,      6.41543E+00,
    0.250000,      1.36069E+01,
    0.270000,      2.63343E+01,
    0.290000,      4.27868E+01,
    0.310000,      7.73991E+01,
    0.330000,      1.32913E+02,
    0.350000,      2.18228E+02,
    0.370000,      3.39552E+02,
    0.390000,      5.23944E+02,
    0.410000,      7.71663E+02,
    0.430000,      1.08700E+03,
    0.450000,      1.49826E+03,
    0.470000,      1.94822E+03,
    0.490000,      2.52121E+03,
    0.510000,      3.08386E+03,
    0.530000,      3.67879E+03,
    0.550000,      4.22374E+03,
    0.570000,      4.68259E+03,
    0.590000,      5.10286E+03,
    0.610000,      5.25072E+03,
    0.630000,      5.32103E+03,
    0.650000,      5.18745E+03,
    0.670000,      4.95887E+03,
    0.690000,      4.46473E+03,
    0.710000,      3.98517E+03,
    0.730000,      3.42786E+03,
    0.750000,      2.88358E+03,
    0.770000,      2.34877E+03,
    0.790000,      1.83994E+03,
    0.810000,      1.40100E+03,
    0.830000,      1.05772E+03,
    0.850000,      7.43569E+02,
    0.870000,      5.35740E+02,
    0.890000,      3.58540E+02,
    0.910000,      2.42390E+02,
    0.930000,      1.50866E+02,
    0.950000,      9.60246E+01,
    0.970000,      5.88771E+01,
    0.990000,      3.67853E+01,
    1.010000,      2.14710E+01,
    1.030000,      1.22618E+01,
    1.050000,      6.67412E+00,
    1.070000,      4.50115E+00,
    1.090000,      2.17297E+00,
    1.110000,      9.83010E-01,
    1.130000,      7.24323E-01,
    1.150000,      2.58687E-01,
    1.170000,      1.55212E-01,
    1.190000,      1.03475E-01,
 
 
#     8
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      0.00000E+00,
    0.130000,      1.03475E-01,
    0.150000,      5.17374E-02,
    0.170000,      3.10424E-01,
    0.190000,      7.24323E-01,
    0.210000,      2.12123E+00,
    0.230000,      3.77683E+00,
    0.250000,      8.43319E+00,
    0.270000,      1.23135E+01,
    0.290000,      2.35922E+01,
    0.310000,      4.53737E+01,
    0.330000,      7.51744E+01,
    0.350000,      1.28102E+02,
    0.370000,      2.07519E+02,
    0.390000,      3.19840E+02,
    0.410000,      4.74846E+02,
    0.430000,      6.92867E+02,
    0.450000,      9.96565E+02,
    0.470000,      1.33338E+03,
    0.490000,      1.77490E+03,
    0.510000,      2.25973E+03,
    0.530000,      2.77131E+03,
    0.550000,      3.30364E+03,
    0.570000,      3.82981E+03,
    0.590000,      4.28830E+03,
    0.610000,      4.67426E+03,
    0.630000,      4.93249E+03,
    0.650000,      5.03399E+03,
    0.670000,      5.04434E+03,
    0.690000,      4.84867E+03,
    0.710000,      4.56732E+03,
    0.730000,      4.16300E+03,
    0.750000,      3.71702E+03,
    0.770000,      3.20854E+03,
    0.790000,      2.68093E+03,
    0.810000,      2.21462E+03,
    0.830000,      1.76683E+03,
    0.850000,      1.37968E+03,
    0.870000,      1.05094E+03,
    0.890000,      7.82631E+02,
    0.910000,      5.69059E+02,
    0.930000,      3.92687E+02,
    0.950000,      2.77674E+02,
    0.970000,      1.84133E+02,
    0.990000,      1.27274E+02,
    1.010000,      7.97790E+01,
    1.030000,      5.16339E+01,
    1.050000,      3.32154E+01,
    1.070000,      2.16780E+01,
    1.090000,      1.20031E+01,
    1.110000,      6.57065E+00,
    1.130000,      4.03551E+00,
    1.150000,      3.15598E+00,
    1.170000,      1.44865E+00,
    1.190000,      1.29343E+00,
 
 
#     9
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      0.00000E+00,
    0.110000,      0.00000E+00,
    0.130000,      5.17374E-02,
    0.150000,      1.03475E-01,
    0.170000,      5.69111E-01,
    0.190000,      6.20848E-01,
    0.210000,      1.34517E+00,
    0.230000,      4.39768E+00,
    0.250000,      7.60539E+00,
    0.270000,      1.28309E+01,
    0.290000,      2.72139E+01,
    0.310000,      4.44941E+01,
    0.330000,      7.58987E+01,
    0.350000,      1.18841E+02,
    0.370000,      1.89773E+02,
    0.390000,      3.03802E+02,
    0.410000,      4.40492E+02,
    0.430000,      6.25919E+02,
    0.450000,      8.66135E+02,
    0.470000,      1.17868E+03,
    0.490000,      1.55217E+03,
    0.510000,      1.96871E+03,
    0.530000,      2.41986E+03,
    0.550000,      2.91706E+03,
    0.570000,      3.38207E+03,
    0.590000,      3.84776E+03,
    0.610000,      4.23160E+03,
    0.630000,      4.51496E+03,
    0.650000,      4.71783E+03,
    0.670000,      4.75922E+03,
    0.690000,      4.68187E+03,
    0.710000,      4.53985E+03,
    0.730000,      4.27630E+03,
    0.750000,      3.89888E+03,
    0.770000,      3.49000E+03,
    0.790000,      3.04759E+03,
    0.810000,      2.60389E+03,
    0.830000,      2.14917E+03,
    0.850000,      1.78271E+03,
    0.870000,      1.42888E+03,
    0.890000,      1.11546E+03,
    0.910000,      8.74775E+02,
    0.930000,      6.42423E+02,
    0.950000,      4.76812E+02,
    0.970000,      3.54711E+02,
    0.990000,      2.50874E+02,
    1.010000,      1.76890E+02,
    1.030000,      1.22721E+02,
    1.050000,      8.49528E+01,
    1.070000,      5.87736E+01,
    1.090000,      4.00447E+01,
    1.110000,      2.69034E+01,
    1.130000,      1.78494E+01,
    1.150000,      1.00888E+01,
    1.170000,      8.17450E+00,
    1.190000,      1.30896E+01,
 
 
#    10
    0.010000,      0.00000E+00,
    0.030000,      0.00000E+00,
    0.050000,      0.00000E+00,
    0.070000,      0.00000E+00,
    0.090000,      5.17374E-02,
    0.110000,      2.06949E-01,
    0.130000,      5.17374E-01,
    0.150000,      7.76060E-01,
    0.170000,      1.50038E+00,
    0.190000,      2.01776E+00,
    0.210000,      4.50115E+00,
    0.230000,      9.15751E+00,
    0.250000,      1.56247E+01,
    0.270000,      2.65930E+01,
    0.290000,      4.68223E+01,
    0.310000,      7.67783E+01,
    0.330000,      1.24428E+02,
    0.350000,      1.83719E+02,
    0.370000,      2.85797E+02,
    0.390000,      4.10898E+02,
    0.410000,      5.77079E+02,
    0.430000,      7.89357E+02,
    0.450000,      1.04240E+03,
    0.470000,      1.36623E+03,
    0.490000,      1.71266E+03,
    0.510000,      2.10726E+03,
    0.530000,      2.51454E+03,
    0.550000,      2.92859E+03,
    0.570000,      3.36081E+03,
    0.590000,      3.72302E+03,
    0.610000,      4.01575E+03,
    0.630000,      4.25892E+03,
    0.650000,      4.39788E+03,
    0.670000,      4.42505E+03,
    0.690000,      4.34340E+03,
    0.710000,      4.20149E+03,
    0.730000,      3.94456E+03,
    0.750000,      3.67920E+03,
    0.770000,      3.29955E+03,
    0.790000,      2.91644E+03,
    0.810000,      2.54610E+03,
    0.830000,      2.20117E+03,
    0.850000,      1.83487E+03,
    0.870000,      1.51513E+03,
    0.890000,      1.24051E+03,
    0.910000,      9.76595E+02,
    0.930000,      7.81389E+02,
    0.950000,      6.07190E+02,
    0.970000,      4.63670E+02,
    0.990000,      3.65990E+02,
    1.010000,      2.75708E+02,
    1.030000,      2.05708E+02,
    1.050000,      1.49676E+02,
    1.070000,      1.09114E+02,
    1.090000,      8.42284E+01,
    1.110000,      6.15157E+01,
    1.130000,      4.52702E+01,
    1.150000,      3.49227E+01,
    1.170000,      2.36957E+01,
    1.190000,      6.71551E+01,
 
 
#    11
    0.010000,      1.55212E-01,
    0.030000,      0.00000E+00,
    0.050000,      1.55212E-01,
    0.070000,      3.62162E-01,
    0.090000,      1.13822E+00,
    0.110000,      2.01776E+00,
    0.130000,      2.37992E+00,
    0.150000,      5.17374E+00,
    0.170000,      9.05404E+00,
    0.190000,      1.55729E+01,
    0.210000,      2.29714E+01,
    0.230000,      3.51814E+01,
    0.250000,      6.20331E+01,
    0.270000,      9.24547E+01,
    0.290000,      1.42019E+02,
    0.310000,      2.05501E+02,
    0.330000,      2.90505E+02,
    0.350000,      4.04690E+02,
    0.370000,      5.47692E+02,
    0.390000,      7.31359E+02,
    0.410000,      9.70024E+02,
    0.430000,      1.22105E+03,
    0.450000,      1.50783E+03,
    0.470000,      1.84475E+03,
    0.490000,      2.17985E+03,
    0.510000,      2.54460E+03,
    0.530000,      2.90516E+03,
    0.550000,      3.22153E+03,
    0.570000,      3.48498E+03,
    0.590000,      3.72664E+03,
    0.610000,      3.91435E+03,
    0.630000,      3.99832E+03,
    0.650000,      4.01679E+03,
    0.670000,      3.95041E+03,
    0.690000,      3.81630E+03,
    0.710000,      3.61127E+03,
    0.730000,      3.36826E+03,
    0.750000,      3.11112E+03,
    0.770000,      2.79309E+03,
    0.790000,      2.47848E+03,
    0.810000,      2.17876E+03,
    0.830000,      1.89447E+03,
    0.850000,      1.61426E+03,
    0.870000,      1.34496E+03,
    0.890000,      1.12451E+03,
    0.910000,      9.39706E+02,
    0.930000,      7.75543E+02,
    0.950000,      6.32800E+02,
    0.970000,      5.11320E+02,
    0.990000,      4.04845E+02,
    1.010000,      3.28274E+02,
    1.030000,      2.57083E+02,
    1.050000,      2.16159E+02,
    1.070000,      1.62093E+02,
    1.090000,      1.35655E+02,
    1.110000,      1.01664E+02,
    1.130000,      8.97126E+01,
    1.150000,      6.89659E+01,
    1.170000,      5.81528E+01,
    1.190000,      2.72656E+02,
 
 
#    12
    0.010000,      4.60463E+00,
    0.030000,      5.07026E+00,
    0.050000,      6.82933E+00,
    0.070000,      1.07614E+01,
    0.090000,      1.66594E+01,
    0.110000,      2.22988E+01,
    0.130000,      3.15598E+01,
    0.150000,      4.86331E+01,
    0.170000,      6.95350E+01,
    0.190000,      9.41620E+01,
    0.210000,      1.31930E+02,
    0.230000,      1.93343E+02,
    0.250000,      2.52944E+02,
    0.270000,      3.42760E+02,
    0.290000,      4.55858E+02,
    0.310000,      5.98136E+02,
    0.330000,      7.54641E+02,
    0.350000,      9.44155E+02,
    0.370000,      1.15214E+03,
    0.390000,      1.41781E+03,
    0.410000,      1.65384E+03,
    0.430000,      1.94181E+03,
    0.450000,      2.24328E+03,
    0.470000,      2.49555E+03,
    0.490000,      2.74027E+03,
    0.510000,      2.98468E+03,
    0.530000,      3.17983E+03,
    0.550000,      3.37550E+03,
    0.570000,      3.47520E+03,
    0.590000,      3.52952E+03,
    0.610000,      3.53796E+03,
    0.630000,      3.45316E+03,
    0.650000,      3.34358E+03,
    0.670000,      3.20849E+03,
    0.690000,      3.03828E+03,
    0.710000,      2.79568E+03,
    0.730000,      2.56219E+03,
    0.750000,      2.33920E+03,
    0.770000,      2.08517E+03,
    0.790000,      1.85484E+03,
    0.810000,      1.63516E+03,
    0.830000,      1.41791E+03,
    0.850000,      1.23352E+03,
    0.870000,      1.06175E+03,
    0.890000,      9.21598E+02,
    0.910000,      7.64316E+02,
    0.930000,      6.44078E+02,
    0.950000,      5.60523E+02,
    0.970000,      4.65119E+02,
    0.990000,      3.89479E+02,
    1.010000,      3.31895E+02,
    1.030000,      2.86056E+02,
    1.050000,      2.38354E+02,
    1.070000,      2.05708E+02,
    1.090000,      1.70940E+02,
    1.110000,      1.54591E+02,
    1.130000,      1.29240E+02,
    1.150000,      1.16513E+02,
    1.170000,      9.33859E+01,
    1.190000,      7.23392E+02,
 
 
#    13
    0.010000,      9.66454E+01,
    0.030000,      1.03785E+02,
    0.050000,      1.16099E+02,
    0.070000,      1.42123E+02,
    0.090000,      1.69336E+02,
    0.110000,      2.07105E+02,
    0.130000,      2.52841E+02,
    0.150000,      3.15443E+02,
    0.170000,      3.85961E+02,
    0.190000,      4.77329E+02,
    0.210000,      5.92548E+02,
    0.230000,      7.35033E+02,
    0.250000,      8.52528E+02,
    0.270000,      1.01043E+03,
    0.290000,      1.17268E+03,
    0.310000,      1.36457E+03,
    0.330000,      1.56464E+03,
    0.350000,      1.79555E+03,
    0.370000,      1.97057E+03,
    0.390000,      2.18513E+03,
    0.410000,      2.36802E+03,
    0.430000,      2.55945E+03,
    0.450000,      2.70317E+03,
    0.470000,      2.84126E+03,
    0.490000,      2.90210E+03,
    0.510000,      2.98069E+03,
    0.530000,      2.99932E+03,
    0.550000,      2.96295E+03,
    0.570000,      2.90474E+03,
    0.590000,      2.83097E+03,
    0.610000,      2.69816E+03,
    0.630000,      2.56928E+03,
    0.650000,      2.37614E+03,
    0.670000,      2.21969E+03,
    0.690000,      2.01476E+03,
    0.710000,      1.88826E+03,
    0.730000,      1.67298E+03,
    0.750000,      1.51213E+03,
    0.770000,      1.34895E+03,
    0.790000,      1.20724E+03,
    0.810000,      1.05322E+03,
    0.830000,      9.35205E+02,
    0.850000,      8.20348E+02,
    0.870000,      7.20805E+02,
    0.890000,      6.15209E+02,
    0.910000,      5.43760E+02,
    0.930000,      4.80278E+02,
    0.950000,      4.16072E+02,
    0.970000,      3.65990E+02,
    0.990000,      3.20099E+02,
    1.010000,      2.74570E+02,
    1.030000,      2.41872E+02,
    1.050000,      2.21022E+02,
    1.070000,      1.96343E+02,
    1.090000,      1.65301E+02,
    1.110000,      1.55109E+02,
    1.130000,      1.40260E+02,
    1.150000,      1.25411E+02,
    1.170000,      1.12477E+02,
    1.190000,      1.32215E+03,
 
 
#    14
    0.010000,      6.86244E+02,
    0.030000,      7.05232E+02,
    0.050000,      7.36585E+02,
    0.070000,      7.79423E+02,
    0.090000,      8.36438E+02,
    0.110000,      8.99558E+02,
    0.130000,      1.00065E+03,
    0.150000,      1.09238E+03,
    0.170000,      1.19715E+03,
    0.190000,      1.32080E+03,
    0.210000,      1.43416E+03,
    0.230000,      1.58854E+03,
    0.250000,      1.70030E+03,
    0.270000,      1.83155E+03,
    0.290000,      1.95635E+03,
    0.310000,      2.07446E+03,
    0.330000,      2.17695E+03,
    0.350000,      2.25244E+03,
    0.370000,      2.34127E+03,
    0.390000,      2.40636E+03,
    0.410000,      2.43947E+03,
    0.430000,      2.44283E+03,
    0.450000,      2.43673E+03,
    0.470000,      2.37656E+03,
    0.490000,      2.33051E+03,
    0.510000,      2.24633E+03,
    0.530000,      2.13758E+03,
    0.550000,      2.02029E+03,
    0.570000,      1.89002E+03,
    0.590000,      1.80315E+03,
    0.610000,      1.65415E+03,
    0.630000,      1.53112E+03,
    0.650000,      1.39448E+03,
    0.670000,      1.28133E+03,
    0.690000,      1.15059E+03,
    0.710000,      1.01643E+03,
    0.730000,      9.40275E+02,
    0.750000,      8.18640E+02,
    0.770000,      7.34101E+02,
    0.790000,      6.49304E+02,
    0.810000,      5.85564E+02,
    0.830000,      5.08734E+02,
    0.850000,      4.50581E+02,
    0.870000,      4.02879E+02,
    0.890000,      3.62524E+02,
    0.910000,      3.31430E+02,
    0.930000,      2.90816E+02,
    0.950000,      2.62774E+02,
    0.970000,      2.29197E+02,
    0.990000,      2.03017E+02,
    1.010000,      1.85530E+02,
    1.030000,      1.72441E+02,
    1.050000,      1.51746E+02,
    1.070000,      1.42226E+02,
    1.090000,      1.28981E+02,
    1.110000,      1.22100E+02,
    1.130000,      1.03423E+02,
    1.150000,      1.01716E+02,
    1.170000,      9.13682E+01,
    1.190000,      1.78753E+03,
 
 
#    15
    0.010000,      1.87351E+03,
    0.030000,      1.87931E+03,
    0.050000,      1.87470E+03,
    0.070000,      1.91796E+03,
    0.090000,      1.94760E+03,
    0.110000,      1.97259E+03,
    0.130000,      2.00260E+03,
    0.150000,      2.03245E+03,
    0.170000,      2.05780E+03,
    0.190000,      2.10628E+03,
    0.210000,      2.11192E+03,
    0.230000,      2.12967E+03,
    0.250000,      2.16107E+03,
    0.270000,      2.14979E+03,
    0.290000,      2.13489E+03,
