BEHD @ YYE. Sim. done on 2023- 9-26   15h51
  Height ∆            Potential U (kT)            G-B theory            P normalized
  ## A =    1.0146692760652235E-036
    1.470000,            6.5554499E+01,            3.3887772E-29,            3.3397850E+07,
    1.490000,            6.5524546E+01,            3.4918145E-29,            3.4413327E+07,
    1.510000,            6.5524546E+01,            3.4918145E-29,            3.4413327E+07,
    1.530000,            6.5554499E+01,            3.3887772E-29,            3.3397850E+07,
    1.550000,            6.5614403E+01,            3.1917343E-29,            3.1455907E+07,
    1.570000,            6.5704260E+01,            2.9174424E-29,            2.8752643E+07,
    1.590000,            6.5824070E+01,            2.5880323E-29,            2.5506166E+07,
    1.610000,            6.5973832E+01,            2.2280706E-29,            2.1958590E+07,
    1.630000,            6.6153546E+01,            1.8615730E-29,            1.8346599E+07,
    1.650000,            6.6363212E+01,            1.5094650E-29,            1.4876423E+07,
    1.670000,            6.6602831E+01,            1.1878398E-29,            1.1706669E+07,
    1.690000,            6.6872403E+01,            9.0716133E-30,            8.9404632E+06,
    1.710000,            6.7171926E+01,            6.7236183E-30,            6.6264137E+06,
    1.730000,            6.7501402E+01,            4.8363022E-30,            4.7663828E+06,
    1.750000,            6.7860831E+01,            3.3761028E-30,            3.3272938E+06,
    1.770000,            6.8250212E+01,            2.2872295E-30,            2.2541626E+06,
    1.790000,            6.8669545E+01,            1.5038194E-30,            1.4820784E+06,
    1.810000,            6.9118830E+01,            9.5956293E-31,            9.4569034E+05,
    1.830000,            6.9598068E+01,            5.9421430E-31,            5.8562363E+05,
    1.850000,            7.0107258E+01,            3.5711212E-31,            3.5194928E+05,
    1.870000,            7.0646401E+01,            2.0828497E-31,            2.0527375E+05,
    1.890000,            7.1215496E+01,            1.1789710E-31,            1.1619264E+05,
    1.910000,            7.1814543E+01,            6.4764972E-32,            6.3828652E+04,
    1.930000,            7.2443543E+01,            3.4527814E-32,            3.4028638E+04,
    1.950000,            7.3102495E+01,            1.7864458E-32,            1.7606188E+04,
    1.970000,            7.3791399E+01,            8.9702065E-33,            8.8405224E+03,
    1.990000,            7.4510256E+01,            4.3712626E-33,            4.3080664E+03,
    2.010000,            7.5259065E+01,            2.0672986E-33,            2.0374112E+03,
    2.030000,            7.6037827E+01,            9.4883648E-34,            9.3511896E+02,
    2.050000,            7.6846541E+01,            4.2264077E-34,            4.1653057E+02,
    2.070000,            7.7685207E+01,            1.8270198E-34,            1.8006062E+02,
    2.090000,            7.8553826E+01,            7.6649085E-35,            7.5540954E+01,
    2.110000,            7.9452397E+01,            3.1207757E-35,            3.0756580E+01,
    2.130000,            8.0380920E+01,            1.2331332E-35,            1.2153055E+01,
