BEHD @ YYE. Sim. done on 2023-10-27   17h 7
### Sim. w/ κ =    0.100 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.45997E+03    3.51475E-04
        0.21610    9.47719E+03    1.35427E-03
        0.32415    2.05991E+04    2.94398E-03
        0.43220    3.52994E+04    5.04565E-03
        0.54024    5.29955E+04    7.57620E-03
        0.64829    7.30659E+04    1.04469E-02
        0.75634    9.48673E+04    1.35660E-02
        0.86439    1.17752E+05    1.68410E-02
        0.97244    1.41086E+05    2.01811E-02
        1.08049    1.64261E+05    2.34994E-02
        1.18854    1.86711E+05    2.67149E-02
        1.29659    2.07922E+05    2.97541E-02
        1.40464    2.27444E+05    3.25525E-02
        1.51269    2.44898E+05    3.50555E-02
        1.62073    2.59979E+05    3.72195E-02
        1.72878    2.72461E+05    3.90122E-02
        1.83683    2.82202E+05    4.04127E-02
        1.94488    2.89133E+05    4.14112E-02
        2.05293    2.93261E+05    4.20084E-02
        2.16098    2.94660E+05    4.22150E-02
        2.26903    2.93469E+05    4.20503E-02
        2.37708    2.89879E+05    4.15418E-02
        2.48513    2.84128E+05    4.07235E-02
        2.59318    2.76491E+05    3.96346E-02
        2.70122    2.67273E+05    3.83187E-02
        5.40245    1.82002E+05    2.61873E-02
       10.80490    1.97877E+05    2.86779E-02
       16.20735    1.88912E+05    2.75785E-02
       21.60980    1.86973E+05    2.74961E-02
       27.01225    1.85515E+05    2.74837E-02
       32.41470    1.84561E+05    2.75464E-02
       37.81715    1.83417E+05    2.75815E-02
       43.21959    1.81571E+05    2.75107E-02
       48.62204    1.80421E+05    2.75452E-02
       54.02449    1.78907E+05    2.75242E-02
       59.42694    1.77366E+05    2.74986E-02
       64.82939    1.75930E+05    2.74891E-02
       70.23184    1.74821E+05    2.75308E-02
       75.63429    1.73440E+05    2.75302E-02
       81.03674    1.72722E+05    2.76355E-02
       86.43919    1.71338E+05    2.76351E-02
       91.84164    1.69599E+05    2.75771E-02
       97.24409    1.67755E+05    2.75008E-02
      102.64654    1.66668E+05    2.75484E-02
      108.04899    1.65519E+05    2.75866E-02
