BEHD @ YYE. Sim. done on 2023-10-27   17h 7
### Sim. w/ κ =    0.000 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.33594E+03    3.33754E-04
        0.21610    9.01646E+03    1.28843E-03
        0.32415    1.96311E+04    2.80565E-03
        0.43220    3.37008E+04    4.81716E-03
        0.54024    5.06924E+04    7.24695E-03
        0.64829    7.00342E+04    1.00135E-02
        0.75634    9.11306E+04    1.30317E-02
        0.86439    1.13379E+05    1.62155E-02
        0.97244    1.36184E+05    1.94798E-02
        1.08049    1.58971E+05    2.27426E-02
        1.18854    1.81201E+05    2.59266E-02
        1.29659    2.02379E+05    2.89610E-02
        1.40464    2.22067E+05    3.17829E-02
        1.51269    2.39887E+05    3.43382E-02
        1.62073    2.55530E+05    3.65827E-02
        1.72878    2.68759E+05    3.84821E-02
        1.83683    2.79408E+05    4.00126E-02
        1.94488    2.87381E+05    4.11602E-02
        2.05293    2.92652E+05    4.19212E-02
        2.16098    2.95259E+05    4.23008E-02
        2.26903    2.95302E+05    4.23130E-02
        2.37708    2.92933E+05    4.19795E-02
        2.48513    2.88352E+05    4.13289E-02
        2.59318    2.81799E+05    4.03955E-02
        2.70122    2.73544E+05    3.92177E-02
        5.40245    1.73685E+05    2.49907E-02
       10.80490    1.97113E+05    2.85671E-02
       16.20735    1.90277E+05    2.77777E-02
       21.60980    1.86851E+05    2.74781E-02
       27.01225    1.85617E+05    2.74988E-02
       32.41470    1.84250E+05    2.75000E-02
       37.81715    1.82743E+05    2.74802E-02
       43.21959    1.81386E+05    2.74827E-02
       48.62204    1.80904E+05    2.76190E-02
       54.02449    1.78953E+05    2.75312E-02
       59.42694    1.77442E+05    2.75104E-02
       64.82939    1.75967E+05    2.74948E-02
       70.23184    1.75127E+05    2.75790E-02
       75.63429    1.73581E+05    2.75525E-02
       81.03674    1.72273E+05    2.75637E-02
       86.43919    1.70788E+05    2.75465E-02
       91.84164    1.69550E+05    2.75691E-02
       97.24409    1.67740E+05    2.74984E-02
      102.64654    1.66446E+05    2.75118E-02
      108.04899    1.65017E+05    2.75029E-02
      113.45144    1.63866E+05    2.75405E-02
      118.85388    1.62580E+05    2.75559E-02
      124.25633    1.61264E+05    2.75664E-02
      129.65878    1.59548E+05    2.75083E-02
      135.06123    1.58507E+05    2.75664E-02
      140.46368    1.57318E+05    2.75996E-02
      145.86613    1.55805E+05    2.75761E-02
      151.26858    1.54610E+05    2.76089E-02
      156.67103    1.53031E+05    2.75731E-02
      162.07348    1.52022E+05    2.76404E-02
      167.47593    1.50168E+05    2.75537E-02
      172.87838    1.48757E+05    2.75475E-02
      178.28083    1.47421E+05    2.75553E-02
      183.68328    1.46181E+05    2.75814E-02
      189.08573    1.45241E+05    2.76650E-02
      194.48817    1.43661E+05    2.76272E-02
      199.89062    1.42123E+05    2.75967E-02
      205.29307    1.40954E+05    2.76381E-02
      210.69552    1.39229E+05    2.75702E-02
      216.09797    1.38205E+05    2.76409E-02
      221.50042    1.36757E+05    2.76276E-02
      226.90287    1.35651E+05    2.76838E-02
      232.30532    1.34329E+05    2.76967E-02
      237.70777    1.32672E+05    2.76400E-02
      243.11022    1.31337E+05    2.76499E-02
      248.51267    1.29578E+05    2.75698E-02
      253.91512    1.28627E+05    2.76618E-02
      259.31757    1.27423E+05    2.77007E-02
      264.72002    1.25829E+05    2.76548E-02
      270.12246    1.24800E+05    2.77332E-02
      275.52491    1.23354E+05    2.77200E-02
      280.92736    1.21640E+05    2.76454E-02
      286.32981    1.20409E+05    2.76803E-02
      291.73226    1.18974E+05    2.76684E-02
      297.13471    1.17644E+05    2.76810E-02
      302.53716    1.16380E+05    2.77095E-02
      307.93961    1.15045E+05    2.77217E-02
      313.34206    1.13848E+05    2.77679E-02
      318.74451    1.11917E+05    2.76338E-02
      324.14696    1.10615E+05    2.76537E-02
      329.54941    1.09579E+05    2.77414E-02
      334.95186    1.08174E+05    2.77369E-02
      340.35431    1.06888E+05    2.77631E-02
      345.75675    1.05341E+05    2.77212E-02
      351.15920    1.04247E+05    2.77993E-02
      356.56165    1.02854E+05    2.77985E-02
      361.96410    1.01617E+05    2.78401E-02
      367.36655    9.98013E+04    2.77226E-02
      372.76900    9.85340E+04    2.77561E-02
      378.17145    9.73724E+04    2.78207E-02
      383.57390    9.59793E+04    2.78201E-02
      388.97635    9.45454E+04    2.78075E-02
      394.37880    9.35181E+04    2.79159E-02
      399.78125    9.20279E+04    2.78872E-02
      405.18370    9.03848E+04    2.78107E-02
      410.58615    8.93085E+04    2.79089E-02
      415.98860    8.81521E+04    2.79848E-02
      421.39104    8.62127E+04    2.78106E-02
      426.79349    8.49733E+04    2.78601E-02
      432.19594    8.39708E+04    2.79903E-02
      437.59839    8.28224E+04    2.80754E-02
      443.00084    8.11151E+04    2.79707E-02
      448.40329    7.92902E+04    2.78211E-02
      453.80574    7.82378E+04    2.79421E-02
      459.20819    7.71126E+04    2.80409E-02
      464.61064    7.55121E+04    2.79674E-02
      470.01309    7.39953E+04    2.79228E-02
      475.41554    7.27093E+04    2.79651E-02
      480.81799    7.16039E+04    2.80800E-02
      486.22044    7.02868E+04    2.81147E-02
      491.62289    6.86634E+04    2.80259E-02
      497.02533    6.71199E+04    2.79666E-02
      502.42778    6.60047E+04    2.80871E-02
      507.83023    6.45994E+04    2.80867E-02
      513.23268    6.32797E+04    2.81243E-02
      518.63513    6.20745E+04    2.82157E-02
      524.03758    6.08893E+04    2.83206E-02
      529.44003    5.92544E+04    2.82164E-02
      534.84248    5.76213E+04    2.81079E-02
      540.24493    5.68586E+04    2.84293E-02
      545.64738    5.51135E+04    2.82633E-02
      551.04983    5.34042E+04    2.81075E-02
      556.45228    5.22147E+04    2.82242E-02
      561.85473    5.12257E+04    2.84587E-02
      567.25718    4.96201E+04    2.83543E-02
      572.65962    4.82734E+04    2.83961E-02
      578.06207    4.69694E+04    2.84663E-02
      583.46452    4.57133E+04    2.85708E-02
      588.86697    4.45244E+04    2.87254E-02
      594.26942    4.28274E+04    2.85516E-02
