BEHD @ YYE. Sim. done on 2023-10-27   17h 7
### Sim. w/ κ =    0.600 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.36263E+03    4.80444E-04
        0.21610    1.27266E+04    1.81860E-03
        0.32415    2.72405E+04    3.89317E-03
        0.43220    4.59641E+04    6.57005E-03
        0.54024    6.79079E+04    9.70806E-03
        0.64829    9.20687E+04    1.31640E-02
        0.75634    1.17461E+05    1.67969E-02
        0.86439    1.43145E+05    2.04727E-02
        0.97244    1.68255E+05    2.40674E-02
        1.08049    1.92014E+05    2.74698E-02
        1.18854    2.13756E+05    3.05846E-02
        1.29659    2.32934E+05    3.33334E-02
        1.40464    2.49129E+05    3.56561E-02
        1.51269    2.62058E+05    3.75119E-02
        1.62073    2.71570E+05    3.88790E-02
        1.72878    2.77644E+05    3.97543E-02
        1.83683    2.80377E+05    4.01514E-02
        1.94488    2.79968E+05    4.00985E-02
        2.05293    2.76697E+05    3.96358E-02
        2.16098    2.70912E+05    3.88127E-02
        2.26903    2.63009E+05    3.76858E-02
        2.37708    2.53417E+05    3.63166E-02
        2.48513    2.42589E+05    3.47698E-02
        2.59318    2.30979E+05    3.31105E-02
        2.70122    2.19030E+05    3.14021E-02
        5.40245    2.07981E+05    2.99253E-02
       10.80490    1.87922E+05    2.72350E-02
       16.20735    1.87167E+05    2.73237E-02
       21.60980    1.86199E+05    2.73822E-02
       27.01225    1.85059E+05    2.74162E-02
       32.41470    1.82940E+05    2.73045E-02
       37.81715    1.82039E+05    2.73742E-02
       43.21959    1.81157E+05    2.74480E-02
       48.62204    1.79115E+05    2.73458E-02
       54.02449    1.78069E+05    2.73953E-02
       59.42694    1.76296E+05    2.73326E-02
       64.82939    1.75804E+05    2.74693E-02
       70.23184    1.73813E+05    2.73722E-02
       75.63429    1.72487E+05    2.73790E-02
       81.03674    1.71245E+05    2.73991E-02
       86.43919    1.70119E+05    2.74386E-02
       91.84164    1.68293E+05    2.73647E-02
       97.24409    1.67433E+05    2.74480E-02
      102.64654    1.65749E+05    2.73965E-02
      108.04899    1.64546E+05    2.74244E-02
      113.45144    1.63061E+05    2.74053E-02
      118.85388    1.61945E+05    2.74482E-02
      124.25633    1.60300E+05    2.74017E-02
      129.65878    1.59469E+05    2.74947E-02
      135.06123    1.57777E+05    2.74396E-02
      140.46368    1.56447E+05    2.74468E-02
      145.86613    1.54876E+05    2.74118E-02
      151.26858    1.53492E+05    2.74093E-02
      156.67103    1.52578E+05    2.74916E-02
      162.07348    1.51079E+05    2.74689E-02
      167.47593    1.49574E+05    2.74449E-02
      172.87838    1.48392E+05    2.74800E-02
      178.28083    1.47017E+05    2.74798E-02
      183.68328    1.45433E+05    2.74402E-02
      189.08573    1.44475E+05    2.75191E-02
      194.48817    1.42730E+05    2.74481E-02
      199.89062    1.41383E+05    2.74529E-02
      205.29307    1.40288E+05    2.75075E-02
      210.69552    1.38582E+05    2.74419E-02
      216.09797    1.37371E+05    2.74743E-02
      221.50042    1.36154E+05    2.75058E-02
      226.90287    1.34898E+05    2.75302E-02
      232.30532    1.33149E+05    2.74534E-02
      237.70777    1.32133E+05    2.75276E-02
      243.11022    1.30229E+05    2.74165E-02
      248.51267    1.29033E+05    2.74538E-02
      253.91512    1.27246E+05    2.73647E-02
      259.31757    1.26767E+05    2.75581E-02
      264.72002    1.24994E+05    2.74713E-02
      270.12246    1.23870E+05    2.75266E-02
      275.52491    1.22491E+05    2.75260E-02
      280.92736    1.21237E+05    2.75538E-02
      286.32981    1.19807E+05    2.75418E-02
      291.73226    1.18557E+05    2.75714E-02
      297.13471    1.17349E+05    2.76114E-02
      302.53716    1.15607E+05    2.75255E-02
      307.93961    1.14573E+05    2.76080E-02
      313.34206    1.12738E+05    2.74971E-02
      318.74451    1.11697E+05    2.75794E-02
      324.14696    1.10145E+05    2.75361E-02
      329.54941    1.08929E+05    2.75770E-02
      334.95186    1.08061E+05    2.77081E-02
      340.35431    1.06112E+05    2.75615E-02
      345.75675    1.05060E+05    2.76475E-02
      351.15920    1.03679E+05    2.76477E-02
      356.56165    1.02233E+05    2.76304E-02
      361.96410    1.00677E+05    2.75827E-02
      367.36655    9.91353E+04    2.75376E-02
      372.76900    9.81358E+04    2.76439E-02
      378.17145    9.64145E+04    2.75470E-02
      383.57390    9.56768E+04    2.77324E-02
      388.97635    9.38190E+04    2.75938E-02
      394.37880    9.25894E+04    2.76386E-02
      399.78125    9.13674E+04    2.76871E-02
      405.18370    8.98191E+04    2.76367E-02
      410.58615    8.81684E+04    2.75526E-02
