BEHD @ YYE. Sim. done on 2023-10-28   12h11
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    4.42787E+03    5.53552E-04
        0.21610    1.64394E+04    2.05543E-03
        0.32415    3.46840E+04    4.33712E-03
        0.43220    5.77573E+04    7.22327E-03
        0.54024    8.42488E+04    1.05377E-02
        0.64829    1.12789E+05    1.41092E-02
        0.75634    1.42087E+05    1.77764E-02
        0.86439    1.70965E+05    2.13920E-02
        0.97244    1.98384E+05    2.48259E-02
        1.08049    2.23464E+05    2.79679E-02
        1.18854    2.45497E+05    3.07294E-02
        1.29659    2.63957E+05    3.30442E-02
        1.40464    2.78500E+05    3.48692E-02
        1.51269    2.88963E+05    3.61837E-02
        1.62073    2.95357E+05    3.69889E-02
        1.72878    2.97852E+05    3.73061E-02
        1.83683    2.96743E+05    3.71719E-02
        1.94488    2.92429E+05    3.66360E-02
        2.05293    2.85382E+05    3.57577E-02
        2.16098    2.76132E+05    3.46030E-02
        2.26903    2.65239E+05    3.32422E-02
        2.37708    2.53278E+05    3.17471E-02
        2.48513    2.40808E+05    3.01878E-02
        2.59318    2.28359E+05    2.86307E-02
        2.70122    2.16407E+05    2.71357E-02
        2.80927    2.05367E+05    2.57545E-02
        2.91732    1.95573E+05    2.45294E-02
        3.02537    1.87281E+05    2.34923E-02
        3.13342    1.80662E+05    2.26649E-02
        3.24147    1.75802E+05    2.20580E-02
        3.34952    1.72712E+05    2.16730E-02
        3.45757    1.71331E+05    2.15024E-02
        3.56562    1.71538E+05    2.15311E-02
        3.67367    1.73164E+05    2.17379E-02
        3.78171    1.75999E+05    2.20966E-02
        3.88976    1.79812E+05    2.25780E-02
        3.99781    1.84354E+05    2.31513E-02
        4.10586    1.89378E+05    2.37852E-02
        4.21391    1.94644E+05    2.44497E-02
        4.32196    1.99926E+05    2.51163E-02
        4.43001    2.05021E+05    2.57596E-02
        4.53806    2.09751E+05    2.63573E-02
        4.64611    2.13973E+05    2.68911E-02
        4.75416    2.17572E+05    2.73470E-02
        4.86220    2.20473E+05    2.77150E-02
        4.97025    2.22631E+05    2.79898E-02
        5.07830    2.24037E+05    2.81702E-02
        5.18635    2.24710E+05    2.82583E-02
        5.29440    2.24695E+05    2.82600E-02
        5.40245    2.24060E+05    2.81836E-02
        5.51050    2.22889E+05    2.80398E-02
        5.61855    2.21279E+05    2.78409E-02
        5.72660    2.19335E+05    2.75998E-02
        5.83465    2.17163E+05    2.73299E-02
        5.94269    2.14868E+05    2.70445E-02
        6.05074    2.12551E+05    2.67561E-02
        6.15879    2.10299E+05    2.64760E-02
        6.26684    2.08191E+05    2.62139E-02
        6.37489    2.06290E+05    2.59779E-02
        6.48294    2.04650E+05    2.57745E-02
        6.59099    2.03304E+05    2.56083E-02
        6.69904    2.02275E+05    2.54819E-02
        6.80709    2.01569E+05    2.53961E-02
        6.91514    2.01178E+05    2.53500E-02
        7.02318    2.01085E+05    2.53415E-02
