BEHD @ YYE. Sim. done on 2023-10-28   12h11
### Sim. w/ κ =    0.700 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    4.13474E+03    5.16907E-04
        0.21610    1.55243E+04    1.94102E-03
        0.32415    3.30231E+04    4.12944E-03
        0.43220    5.53987E+04    6.92830E-03
        0.54024    8.13818E+04    1.01791E-02
        0.64829    1.09710E+05    1.37241E-02
        0.75634    1.39168E+05    1.74112E-02
        0.86439    1.68617E+05    2.10983E-02
        0.97244    1.97030E+05    2.46565E-02
        1.08049    2.23507E+05    2.79733E-02
        1.18854    2.47298E+05    3.09548E-02
        1.29659    2.67814E+05    3.35271E-02
        1.40464    2.84631E+05    3.56368E-02
        1.51269    2.97492E+05    3.72517E-02
        1.62073    3.06305E+05    3.83601E-02
        1.72878    3.11135E+05    3.89698E-02
        1.83683    3.12182E+05    3.91059E-02
        1.94488    3.09759E+05    3.88072E-02
        2.05293    3.04263E+05    3.81234E-02
        2.16098    2.96160E+05    3.71127E-02
        2.26903    2.85962E+05    3.58393E-02
        2.37708    2.74210E+05    3.43708E-02
        2.48513    2.61457E+05    3.27764E-02
        2.59318    2.48241E+05    3.11235E-02
        2.70122    2.35070E+05    2.94759E-02
        2.80927    2.22406E+05    2.78914E-02
        2.91732    2.10655E+05    2.64210E-02
        3.02537    2.00152E+05    2.51069E-02
        3.13342    1.91158E+05    2.39817E-02
        3.24147    1.83856E+05    2.30686E-02
        3.34952    1.78351E+05    2.23806E-02
        3.45757    1.74673E+05    2.19218E-02
        3.56562    1.72783E+05    2.16873E-02
        3.67367    1.72583E+05    2.16649E-02
        3.78171    1.73921E+05    2.18357E-02
        3.88976    1.76605E+05    2.21754E-02
        3.99781    1.80412E+05    2.26563E-02
        4.10586    1.85101E+05    2.32480E-02
        4.21391    1.90420E+05    2.39191E-02
        4.32196    1.96122E+05    2.46384E-02
        4.43001    2.01967E+05    2.53759E-02
        4.53806    2.07735E+05    2.61039E-02
        4.64611    2.13229E+05    2.67976E-02
        4.75416    2.18279E+05    2.74357E-02
        4.86220    2.22748E+05    2.80011E-02
        4.97025    2.26534E+05    2.84805E-02
        5.07830    2.29564E+05    2.88651E-02
        5.18635    2.31801E+05    2.91500E-02
        5.29440    2.33236E+05    2.93342E-02
        5.40245    2.33891E+05    2.94202E-02
        5.51050    2.33811E+05    2.94139E-02
        5.61855    2.33066E+05    2.93239E-02
        5.72660    2.31745E+05    2.91613E-02
        5.83465    2.29946E+05    2.89385E-02
        5.94269    2.27774E+05    2.86689E-02
        6.05074    2.25341E+05    2.83661E-02
        6.15879    2.22753E+05    2.80440E-02
        6.26684    2.20117E+05    2.77156E-02
        6.37489    2.17529E+05    2.73931E-02
        6.48294    2.15075E+05    2.70875E-02
        6.59099    2.12829E+05    2.68081E-02
        6.69904    2.10851E+05    2.65623E-02
        6.80709    2.09185E+05    2.63557E-02
        6.91514    2.07860E+05    2.61921E-02
        7.02318    2.06891E+05    2.60733E-02
        7.13123    2.06280E+05    2.59995E-02
        7.23928    2.06015E+05    2.59694E-02
        7.34733    2.06073E+05    2.59800E-02
        7.45538    2.06420E+05    2.60270E-02
        7.56343    2.07018E+05    2.61057E-02
        7.67148    2.07819E+05    2.62100E-02
        7.77953    2.08775E+05    2.63339E-02
        7.88758    2.09836E+05    2.64710E-02
        7.99562    2.10952E+05    2.66152E-02
        8.10367    2.12076E+05    2.67604E-02
        8.21172    2.13167E+05    2.69015E-02
        8.31977    2.14189E+05    2.70338E-02
        8.42782    2.15109E+05    2.71534E-02
        8.53587    2.15905E+05    2.72573E-02
        8.64392    2.16559E+05    2.73434E-02
        8.75197    2.17061E+05    2.74102E-02
        8.86002    2.17407E+05    2.74574E-02
        8.96807    2.17599E+05    2.74850E-02
        9.07611    2.17644E+05    2.74942E-02
        9.18416    2.17552E+05    2.74860E-02
        9.29221    2.17338E+05    2.74625E-02
        9.40026    2.17021E+05    2.74258E-02
        9.50831    2.16619E+05    2.73786E-02
        9.61636    2.16157E+05    2.73236E-02
        9.72441    2.15654E+05    2.72635E-02
        9.83246    2.15133E+05    2.72010E-02
        9.94051    2.14612E+05    2.71386E-02
       10.04856    2.14109E+05    2.70785E-02
       10.15660    2.13641E+05    2.70226E-02
       10.26465    2.13218E+05    2.69726E-02
       10.37270    2.12852E+05    2.69297E-02
       10.48075    2.12549E+05    2.68947E-02
       10.58880    2.12314E+05    2.68684E-02
       10.69685    2.12148E+05    2.68508E-02
       10.80490    2.12048E+05    2.68416E-02
       10.91295    2.12011E+05    2.68402E-02
       11.02100    2.12030E+05    2.68461E-02
       11.12905    2.12101E+05    2.68584E-02
       11.23709    2.12214E+05    2.68762E-02
       11.34514    2.12362E+05    2.68983E-02
       11.45319    2.12535E+05    2.69237E-02
       11.56124    2.12726E+05    2.69512E-02
       11.66929    2.12924E+05    2.69798E-02
       11.77734    2.13121E+05    2.70080E-02
       11.88539    2.13307E+05    2.70351E-02
       11.99344    2.13477E+05    2.70601E-02
       12.10149    2.13625E+05    2.70823E-02
       12.20954    2.13747E+05    2.71011E-02
       12.31758    2.13840E+05    2.71163E-02
       12.42563    2.13900E+05    2.71275E-02
       12.53368    2.13925E+05    2.71341E-02
       12.64173    2.13915E+05    2.71363E-02
       12.74978    2.13871E+05    2.71340E-02
       12.85783    2.13794E+05    2.71278E-02
       12.96588    2.13689E+05    2.71179E-02
       13.07393    2.13558E+05    2.71047E-02
       13.18198    2.13405E+05    2.70888E-02
       13.29003    2.13237E+05    2.70709E-02
       13.39807    2.13059E+05    2.70517E-02
       13.50612    2.12876E+05    2.70319E-02
       13.61417    2.12696E+05    2.70124E-02
       13.72222    2.12523E+05    2.69940E-02
       13.83027    2.12366E+05    2.69774E-02
       13.93832    2.12230E+05    2.69635E-02
       14.04637    2.12116E+05    2.69525E-02
       14.15442    2.12029E+05    2.69448E-02
       14.26247    2.11968E+05    2.69405E-02
       14.37052    2.11932E+05    2.69393E-02
       14.47856    2.11918E+05    2.69410E-02
       14.58661    2.11925E+05    2.69453E-02
       14.69466    2.11950E+05    2.69520E-02
       14.80271    2.11992E+05    2.69607E-02
       14.91076    2.12048E+05    2.69712E-02
       15.01881    2.12114E+05    2.69831E-02
       15.12686    2.12189E+05    2.69961E-02
       15.23491    2.12269E+05    2.70096E-02
       15.34296    2.12349E+05    2.70233E-02
       15.45100    2.12427E+05    2.70366E-02
       15.55905    2.12497E+05    2.70490E-02
       15.66710    2.12558E+05    2.70602E-02
       15.77515    2.12608E+05    2.70701E-02
       15.88320    2.12645E+05    2.70782E-02
       15.99125    2.12668E+05    2.70846E-02
       16.09930    2.12675E+05    2.70889E-02
       16.20735    2.12666E+05    2.70912E-02
       16.31540    2.12640E+05    2.70914E-02
       16.42345    2.12601E+05    2.70899E-02
       16.53149    2.12550E+05    2.70867E-02
       16.63954    2.12487E+05    2.70822E-02
       16.74759    2.12415E+05    2.70765E-02
       16.85564    2.12341E+05    2.70704E-02
       16.96369    2.12265E+05    2.70643E-02
       17.07174    2.12192E+05    2.70583E-02
       17.17979    2.12121E+05    2.70529E-02
