BEHD @ YYE. Sim. done on 2023-10-28   12h11
### Sim. w/ κ =    0.400 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.34545E+03    4.18233E-04
        0.21610    1.27853E+04    1.59857E-03
        0.32415    2.75904E+04    3.45009E-03
        0.43220    4.69316E+04    5.86938E-03
        0.54024    6.99110E+04    8.74434E-03
        0.64829    9.55923E+04    1.19580E-02
        0.75634    1.23030E+05    1.53922E-02
        0.86439    1.51298E+05    1.89312E-02
        0.97244    1.79514E+05    2.24645E-02
        1.08049    2.06860E+05    2.58898E-02
        1.18854    2.32604E+05    2.91155E-02
        1.29659    2.56112E+05    3.20621E-02
        1.40464    2.76863E+05    3.46642E-02
        1.51269    2.94453E+05    3.68712E-02
        1.62073    3.08602E+05    3.86477E-02
        1.72878    3.19152E+05    3.99739E-02
        1.83683    3.26064E+05    4.08447E-02
        1.94488    3.29409E+05    4.12690E-02
        2.05293    3.29358E+05    4.12678E-02
        2.16098    3.26162E+05    4.08724E-02
        2.26903    3.20141E+05    4.01230E-02
        2.37708    3.11676E+05    3.90669E-02
        2.48513    3.01185E+05    3.77567E-02
        2.59318    2.89117E+05    3.62484E-02
        2.70122    2.75931E+05    3.45995E-02
        2.80927    2.62086E+05    3.28675E-02
        2.91732    2.48026E+05    3.11082E-02
        3.02537    2.34171E+05    2.93741E-02
        3.13342    2.20902E+05    2.77132E-02
        3.24147    2.08559E+05    2.61680E-02
        3.34952    1.97430E+05    2.47747E-02
        3.45757    1.87747E+05    2.35626E-02
        3.56562    1.79683E+05    2.25535E-02
        3.67367    1.73355E+05    2.17618E-02
        3.78171    1.68816E+05    2.11947E-02
        3.88976    1.66067E+05    2.08522E-02
        3.99781    1.65055E+05    2.07277E-02
        4.10586    1.65682E+05    2.08091E-02
        4.21391    1.67810E+05    2.10790E-02
        4.32196    1.71266E+05    2.15158E-02
        4.43001    1.75852E+05    2.20947E-02
        4.53806    1.81351E+05    2.27885E-02
        4.64611    1.87537E+05    2.35688E-02
        4.75416    1.94179E+05    2.44066E-02
        4.86220    2.01049E+05    2.52732E-02
        4.97025    2.07930E+05    2.61415E-02
        5.07830    2.14620E+05    2.69860E-02
