BEHD @ YYE. Sim. done on 2023-10-28   12h11
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.96086E+03    3.70153E-04
        0.21610    1.13805E+04    1.42292E-03
        0.32415    2.46843E+04    3.08670E-03
        0.43220    4.22087E+04    5.27872E-03
        0.54024    6.32236E+04    7.90790E-03
        0.64829    8.69555E+04    1.08776E-02
        0.75634    1.12610E+05    1.40885E-02
        0.86439    1.39392E+05    1.74415E-02
        0.97244    1.66532E+05    2.08399E-02
        1.08049    1.93297E+05    2.41923E-02
        1.18854    2.19013E+05    2.74143E-02
        1.29659    2.43078E+05    3.04304E-02
        1.40464    2.64971E+05    3.31753E-02
        1.51269    2.84264E+05    3.55953E-02
        1.62073    3.00625E+05    3.76487E-02
        1.72878    3.13820E+05    3.93062E-02
        1.83683    3.23717E+05    4.05508E-02
        1.94488    3.30278E+05    4.13778E-02
        2.05293    3.33554E+05    4.17935E-02
        2.16098    3.33680E+05    4.18145E-02
        2.26903    3.30862E+05    4.14666E-02
        2.37708    3.25367E+05    4.07830E-02
        2.48513    3.17511E+05    3.98033E-02
        2.59318    3.07652E+05    3.85723E-02
        2.70122    2.96174E+05    3.71378E-02
        2.80927    2.83476E+05    3.55500E-02
        2.91732    2.69964E+05    3.38597E-02
        3.02537    2.56037E+05    3.21170E-02
        3.13342    2.42079E+05    3.03700E-02
        3.24147    2.28452E+05    2.86640E-02
        3.34952    2.15482E+05    2.70400E-02
        3.45757    2.03460E+05    2.55347E-02
        3.56562    1.92633E+05    2.41788E-02
        3.67367    1.83201E+05    2.29978E-02
        3.78171    1.75315E+05    2.20107E-02
        3.88976    1.69079E+05    2.12305E-02
        3.99781    1.64546E+05    2.06639E-02
        4.10586    1.61721E+05    2.03117E-02
        4.21391    1.60566E+05    2.01691E-02
        4.32196    1.61001E+05    2.02262E-02
        4.43001    1.62910E+05    2.04686E-02
        4.53806    1.66147E+05    2.08780E-02
        4.64611    1.70540E+05    2.14328E-02
        4.75416    1.75901E+05    2.21092E-02
        4.86220    1.82025E+05    2.28818E-02
        4.97025    1.88703E+05    2.37242E-02
        5.07830    1.95725E+05    2.46102E-02
        5.18635    2.02887E+05    2.55139E-02
        5.29440    2.09992E+05    2.64107E-02
        5.40245    2.16859E+05    2.72778E-02
        5.51050    2.23325E+05    2.80947E-02
        5.61855    2.29249E+05    2.88435E-02
        5.72660    2.34511E+05    2.95093E-02
        5.83465    2.39018E+05    3.00803E-02
        5.94269    2.42704E+05    3.05480E-02
        6.05074    2.45525E+05    3.09070E-02
        6.15879    2.47465E+05    3.11551E-02
        6.26684    2.48532E+05    3.12934E-02
        6.37489    2.48755E+05    3.13254E-02
        6.48294    2.48183E+05    3.12574E-02
