BEHD @ YYE. Sim. done on 2023-10-28   12h11
### Sim. w/ κ =    0.600 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.84683E+03    4.80914E-04
        0.21610    1.45591E+04    1.82035E-03
        0.32415    3.11625E+04    3.89678E-03
        0.43220    5.25817E+04    6.57600E-03
        0.54024    7.76840E+04    9.71658E-03
        0.64829    1.05321E+05    1.31750E-02
        0.75634    1.34366E+05    1.68104E-02
        0.86439    1.63744E+05    2.04884E-02
        0.97244    1.92463E+05    2.40850E-02
        1.08049    2.19639E+05    2.74892E-02
        1.18854    2.44509E+05    3.06057E-02
        1.29659    2.66449E+05    3.33562E-02
        1.40464    2.84982E+05    3.56808E-02
        1.51269    2.99783E+05    3.75386E-02
        1.62073    3.10679E+05    3.89079E-02
        1.72878    3.17646E+05    3.97853E-02
        1.83683    3.20791E+05    4.01843E-02
        1.94488    3.20341E+05    4.01329E-02
        2.05293    3.16613E+05    3.96708E-02
        2.16098    3.10001E+05    3.88472E-02
        2.26903    3.00956E+05    3.77185E-02
        2.37708    2.89975E+05    3.63468E-02
        2.48513    2.77574E+05    3.47967E-02
        2.59318    2.64275E+05    3.31338E-02
        2.70122    2.50588E+05    3.14216E-02
        2.80927    2.36992E+05    2.97205E-02
        2.91732    2.23925E+05    2.80855E-02
        3.02537    2.11775E+05    2.65648E-02
        3.13342    2.00863E+05    2.51992E-02
        3.24147    1.91446E+05    2.40209E-02
        3.34952    1.83707E+05    2.30528E-02
        3.45757    1.77759E+05    2.23091E-02
        3.56562    1.73643E+05    2.17952E-02
        3.67367    1.71337E+05    2.15085E-02
        3.78171    1.70762E+05    2.14390E-02
        3.88976    1.71786E+05    2.15704E-02
        3.99781    1.74239E+05    2.18811E-02
        4.10586    1.77917E+05    2.23458E-02
        4.21391    1.82595E+05    2.29362E-02
        4.32196    1.88035E+05    2.36225E-02
        4.43001    1.93994E+05    2.43742E-02
        4.53806    2.00232E+05    2.51611E-02
        4.64611    2.06522E+05    2.59547E-02
        4.75416    2.12654E+05    2.67288E-02
        4.86220    2.18442E+05    2.74597E-02
        4.97025    2.23726E+05    2.81275E-02
        5.07830    2.28376E+05    2.87157E-02
        5.18635    2.32295E+05    2.92121E-02
        5.29440    2.35417E+05    2.96084E-02
        5.40245    2.37706E+05    2.99002E-02
        5.51050    2.39159E+05    3.00866E-02
        5.61855    2.39798E+05    3.01709E-02
        5.72660    2.39672E+05    3.01588E-02
        5.83465    2.38847E+05    3.00588E-02
        5.94269    2.37410E+05    2.98817E-02
        6.05074    2.35456E+05    2.96395E-02
        6.15879    2.33092E+05    2.93456E-02
        6.26684    2.30426E+05    2.90136E-02
        6.37489    2.27569E+05    2.86575E-02
        6.48294    2.24628E+05    2.82906E-02
        6.59099    2.21701E+05    2.79256E-02
        6.69904    2.18882E+05    2.75739E-02
        6.80709    2.16251E+05    2.72459E-02
        6.91514    2.13876E+05    2.69501E-02
        7.02318    2.11813E+05    2.66935E-02
