BEHD @ YYE. Sim. done on 2023-10-27   16h57
### Sim. w/ κ =    0.600 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.37164E+03    4.81731E-04
        0.21610    1.27606E+04    1.82346E-03
        0.32415    2.73126E+04    3.90348E-03
        0.43220    4.60852E+04    6.58736E-03
        0.54024    6.80849E+04    9.73337E-03
        0.64829    9.23045E+04    1.31977E-02
        0.75634    1.17756E+05    1.68391E-02
        0.86439    1.43496E+05    2.05229E-02
        0.97244    1.68657E+05    2.41249E-02
        1.08049    1.92461E+05    2.75338E-02
        1.18854    2.14240E+05    3.06539E-02
        1.29659    2.33446E+05    3.34066E-02
        1.40464    2.49660E+05    3.57321E-02
        1.51269    2.62599E+05    3.75893E-02
        1.62073    2.72111E+05    3.89565E-02
        1.72878    2.78176E+05    3.98305E-02
        1.83683    2.80894E+05    4.02254E-02
        1.94488    2.80463E+05    4.01695E-02
        2.05293    2.77164E+05    3.97026E-02
        2.16098    2.71342E+05    3.88741E-02
        2.26903    2.63393E+05    3.77407E-02
        2.37708    2.53750E+05    3.63643E-02
        2.48513    2.42865E+05    3.48094E-02
        2.59318    2.31195E+05    3.31415E-02
        2.70122    2.19188E+05    3.14248E-02
        3.24147    1.67376E+05    2.40138E-02
        4.32196    1.64850E+05    2.36853E-02
        5.40245    2.08485E+05    2.99978E-02
        6.48294    1.96109E+05    2.82578E-02
        7.56343    1.81194E+05    2.61463E-02
        8.64392    1.90188E+05    2.74838E-02
        9.72441    1.93103E+05    2.79454E-02
       10.80490    1.88189E+05    2.72738E-02
       11.88539    1.88007E+05    2.72870E-02
       12.96588    1.89471E+05    2.75394E-02
       14.04637    1.88596E+05    2.74520E-02
       15.12686    1.87793E+05    2.73751E-02
       16.20735    1.87963E+05    2.74398E-02
       17.28784    1.87897E+05    2.74703E-02
       18.36833    1.87215E+05    2.74106E-02
       19.44882    1.87078E+05    2.74309E-02
       20.52931    1.87215E+05    2.74912E-02
       21.60980    1.86370E+05    2.74074E-02
       22.69029    1.85879E+05    2.73754E-02
       23.77078    1.86591E+05    2.75208E-02
       24.85127    1.85975E+05    2.74704E-02
       25.93176    1.84973E+05    2.73628E-02
       27.01225    1.85157E+05    2.74306E-02
       28.09274    1.85342E+05    2.74988E-02
       29.17323    1.84589E+05    2.74278E-02
       30.25372    1.84037E+05    2.73865E-02
       31.33421    1.84159E+05    2.74455E-02
       32.41470    1.84211E+05    2.74942E-02
       33.49519    1.83653E+05    2.74519E-02
       34.57568    1.83379E+05    2.74520E-02
       35.65617    1.83169E+05    2.74616E-02
       36.73666    1.82843E+05    2.74540E-02
       37.81715    1.82605E+05    2.74595E-02
       38.89763    1.81928E+05    2.73989E-02
       39.97812    1.81954E+05    2.74441E-02
       41.05861    1.81624E+05    2.74357E-02
       42.13910    1.80805E+05    2.73532E-02
       43.21959    1.81142E+05    2.74457E-02
       44.30008    1.81273E+05    2.75074E-02
       45.38057    1.80307E+05    2.74023E-02
       46.46106    1.80105E+05    2.74133E-02
       47.54155    1.80250E+05    2.74771E-02
       48.62204    1.79968E+05    2.74761E-02
       49.70253    1.79065E+05    2.73799E-02
       50.78302    1.78720E+05    2.73690E-02
       51.86351    1.79425E+05    2.75192E-02
       52.94400    1.79147E+05    2.75188E-02
       54.02449    1.78228E+05    2.74196E-02
       55.10498    1.78158E+05    2.74511E-02
       56.18547    1.77885E+05    2.74513E-02
       57.26596    1.77200E+05    2.73879E-02
       58.34645    1.77647E+05    2.74995E-02
       59.42694    1.77429E+05    2.75083E-02
       60.50743    1.76494E+05    2.74059E-02
       61.58792    1.76388E+05    2.74320E-02
       62.66841    1.76208E+05    2.74467E-02
       63.74890    1.75883E+05    2.74388E-02
       64.82939    1.75695E+05    2.74523E-02
       65.90988    1.75548E+05    2.74724E-02
       66.99037    1.75112E+05    2.74470E-02
       68.07086    1.74728E+05    2.74298E-02
       69.15135    1.74727E+05    2.74728E-02
       70.23184    1.74745E+05    2.75190E-02
       71.31233    1.73992E+05    2.74436E-02
       72.39282    1.73673E+05    2.74365E-02
       73.47331    1.73871E+05    2.75113E-02
       74.55380    1.73455E+05    2.74889E-02
       75.63429    1.72790E+05    2.74270E-02
       76.71478    1.72398E+05    2.74083E-02
       77.79527    1.72385E+05    2.74499E-02
       78.87576    1.72444E+05    2.75030E-02
       79.95625    1.71750E+05    2.74361E-02
       81.03674    1.71609E+05    2.74574E-02
       82.11723    1.71653E+05    2.75085E-02
       83.19772    1.70861E+05    2.74254E-02
       84.27821    1.70303E+05    2.73799E-02
       85.35870    1.70920E+05    2.75233E-02
       86.43919    1.70893E+05    2.75634E-02
       87.51968    1.69513E+05    2.73849E-02
       88.60017    1.69037E+05    2.73523E-02
       89.68066    1.69957E+05    2.75458E-02
       90.76115    1.69316E+05    2.74864E-02
       91.84164    1.68323E+05    2.73695E-02
       92.92213    1.68544E+05    2.74501E-02
       94.00262    1.68465E+05    2.74820E-02
       95.08311    1.68218E+05    2.74866E-02
       96.16360    1.67647E+05    2.74381E-02
       97.24409    1.67477E+05    2.74553E-02
       98.32458    1.67445E+05    2.74951E-02
       99.40507    1.66924E+05    2.74546E-02
      100.48556    1.66290E+05    2.73954E-02
      101.56605    1.66318E+05    2.74451E-02
      102.64654    1.66165E+05    2.74653E-02
      103.72703    1.65674E+05    2.74295E-02
      104.80752    1.65380E+05    2.74262E-02
      105.88801    1.65277E+05    2.74547E-02
      106.96850    1.65274E+05    2.74998E-02
      108.04899    1.65281E+05    2.75468E-02
      109.12948    1.64659E+05    2.74890E-02
      110.20997    1.64139E+05    2.74480E-02
      111.29046    1.64052E+05    2.74794E-02
      112.37095    1.64084E+05    2.75309E-02
      113.45144    1.63538E+05    2.74855E-02
      114.53192    1.63020E+05    2.74444E-02
      115.61241    1.63180E+05    2.75177E-02
      116.69290    1.62872E+05    2.75121E-02
      117.77339    1.62019E+05    2.74143E-02
      118.85388    1.62151E+05    2.74832E-02
      119.93437    1.62083E+05    2.75184E-02
      121.01486    1.61243E+05    2.74223E-02
      122.09535    1.60914E+05    2.74129E-02
      123.17584    1.61033E+05    2.74801E-02
      124.25633    1.61015E+05    2.75239E-02
      125.33682    1.60458E+05    2.74757E-02
      126.41731    1.59955E+05    2.74365E-02
      127.49780    1.60121E+05    2.75122E-02
      128.57829    1.59989E+05    2.75368E-02
      129.65878    1.58948E+05    2.74049E-02
      130.73927    1.58690E+05    2.74076E-02
      131.81976    1.59242E+05    2.75505E-02
      132.90025    1.58855E+05    2.75311E-02
      133.98074    1.58041E+05    2.74377E-02
      135.06123    1.57903E+05    2.74615E-02
      136.14172    1.57770E+05    2.74861E-02
      137.22221    1.57640E+05    2.75113E-02
      138.30270    1.57173E+05    2.74777E-02
      139.38319    1.56767E+05    2.74548E-02
      140.46368    1.56511E+05    2.74581E-02
      141.54417    1.56535E+05    2.75106E-02
      142.62466    1.56298E+05    2.75173E-02
      143.70515    1.55651E+05    2.74517E-02
      144.78564    1.55430E+05    2.74611E-02
      145.86613    1.55242E+05    2.74764E-02
      146.94662    1.55023E+05    2.74863E-02
      148.02711    1.54872E+05    2.75084E-02
      149.10760    1.54480E+05    2.74875E-02
      150.18809    1.53926E+05    2.74379E-02
      151.26858    1.53908E+05    2.74835E-02
      152.34907    1.54002E+05    2.75496E-02
      153.42956    1.53195E+05    2.74543E-02
      154.51005    1.53014E+05    2.74710E-02
      155.59054    1.53116E+05    2.75389E-02
      156.67103    1.52602E+05    2.74958E-02
      157.75152    1.52536E+05    2.75335E-02
      158.83201    1.52213E+05    2.75250E-02
      159.91250    1.51365E+05    2.74212E-02
      160.99299    1.51476E+05    2.74912E-02
      162.07348    1.51395E+05    2.75263E-02
      163.15397    1.51172E+05    2.75359E-02
      164.23446    1.50889E+05    2.75346E-02
      165.31495    1.50177E+05    2.74547E-02
      166.39544    1.49928E+05    2.74593E-02
      167.47593    1.49867E+05    2.74986E-02
      168.55642    1.50070E+05    2.75864E-02
      169.63691    1.49533E+05    2.75383E-02
      170.71740    1.48667E+05    2.74293E-02
      171.79789    1.48535E+05    2.74557E-02
      172.87838    1.48617E+05    2.75218E-02
      173.95887    1.48281E+05    2.75104E-02
      175.03936    1.48106E+05    2.75291E-02
      176.11985    1.47339E+05    2.74374E-02
      177.20034    1.47129E+05    2.74494E-02
      178.28083    1.47397E+05    2.75509E-02
      179.36132    1.46734E+05    2.74783E-02
      180.44181    1.46298E+05    2.74480E-02
      181.52230    1.46460E+05    2.75300E-02
      182.60279    1.46090E+05    2.75122E-02
      183.68328    1.45576E+05    2.74671E-02
      184.76377    1.45774E+05    2.75566E-02
      185.84426    1.45213E+05    2.75025E-02
      186.92475    1.44639E+05    2.74458E-02
      188.00524    1.44684E+05    2.75065E-02
      189.08573    1.44430E+05    2.75105E-02
      190.16622    1.44145E+05    2.75085E-02
      191.24670    1.43924E+05    2.75189E-02
      192.32719    1.43295E+05    2.74512E-02
      193.40768    1.43219E+05    2.74892E-02
      194.48817    1.43485E+05    2.75932E-02
      195.56866    1.43047E+05    2.75620E-02
      196.64915    1.42329E+05    2.74766E-02
      197.72964    1.42094E+05    2.74843E-02
      198.81013    1.42314E+05    2.75803E-02
      199.89062    1.42119E+05    2.75960E-02
      200.97111    1.41363E+05    2.75025E-02
      202.05160    1.41016E+05    2.74885E-02
      203.13209    1.41138E+05    2.75661E-02
      204.21258    1.40782E+05    2.75502E-02
      205.29307    1.40047E+05    2.74601E-02
      206.37356    1.40022E+05    2.75092E-02
      207.45405    1.40007E+05    2.75605E-02
      208.53454    1.39596E+05    2.75338E-02
      209.61503    1.39150E+05    2.75001E-02
      210.69552    1.38903E+05    2.75055E-02
      211.77601    1.38892E+05    2.75579E-02
      212.85650    1.38536E+05    2.75419E-02
      213.93699    1.38381E+05    2.75659E-02
      215.01748    1.38132E+05    2.75712E-02
      216.09797    1.37473E+05    2.74945E-02
      217.17846    1.37441E+05    2.75433E-02
      218.25895    1.37502E+05    2.76108E-02
      219.33944    1.36794E+05    2.75239E-02
      220.41993    1.36375E+05    2.74949E-02
      221.50042    1.36233E+05    2.75218E-02
      222.58091    1.35914E+05    2.75130E-02
      223.66140    1.36029E+05    2.75921E-02
      224.74189    1.35654E+05    2.75719E-02
      225.82238    1.34981E+05    2.74910E-02
      226.90287    1.35334E+05    2.76191E-02
      227.98336    1.34796E+05    2.75657E-02
      229.06385    1.34186E+05    2.74971E-02
      230.14434    1.34407E+05    2.75991E-02
      231.22483    1.34159E+05    2.76047E-02
      232.30532    1.33570E+05    2.75403E-02
      233.38581    1.33288E+05    2.75388E-02
      234.46630    1.32876E+05    2.75106E-02
      235.54679    1.32611E+05    2.75126E-02
      236.62728    1.32752E+05    2.75993E-02
      237.70777    1.32233E+05    2.75485E-02
      238.78826    1.31975E+05    2.75523E-02
      239.86875    1.31870E+05    2.75879E-02
      240.94924    1.31245E+05    2.75148E-02
      242.02973    1.30984E+05    2.75177E-02
      243.11022    1.31146E+05    2.76097E-02
      244.19071    1.30686E+05    2.75708E-02
      245.27120    1.29962E+05    2.74762E-02
      246.35169    1.29964E+05    2.75348E-02
      247.43218    1.29830E+05    2.75647E-02
      248.51267    1.29562E+05    2.75664E-02
      249.59316    1.29424E+05    2.75958E-02
      250.67365    1.28865E+05    2.75353E-02
      251.75414    1.28622E+05    2.75422E-02
      252.83463    1.28690E+05    2.76158E-02
      253.91512    1.28292E+05    2.75896E-02
      254.99561    1.27794E+05    2.75418E-02
      256.07610    1.27466E+05    2.75305E-02
      257.15659    1.27214E+05    2.75354E-02
      258.23708    1.26954E+05    2.75389E-02
      259.31757    1.27027E+05    2.76146E-02
      260.39806    1.26699E+05    2.76032E-02
      261.47855    1.26097E+05    2.75321E-02
      262.55904    1.25881E+05    2.75451E-02
      263.63953    1.25837E+05    2.75957E-02
      264.72002    1.25826E+05    2.76541E-02
      265.80051    1.25351E+05    2.76103E-02
      266.88099    1.24587E+05    2.75027E-02
      267.96148    1.24433E+05    2.75293E-02
      269.04197    1.24469E+05    2.75983E-02
      270.12246    1.23965E+05    2.75477E-02
      271.20295    1.23656E+05    2.75402E-02
      272.28344    1.23543E+05    2.75765E-02
      273.36393    1.23293E+05    2.75822E-02
      274.44442    1.22900E+05    2.75560E-02
      275.52491    1.22947E+05    2.76286E-02
      276.60540    1.22573E+05    2.76066E-02
      277.68589    1.21852E+05    2.75062E-02
      278.76638    1.21714E+05    2.75371E-02
      279.84687    1.22012E+05    2.76670E-02
      280.92736    1.21480E+05    2.76091E-02
      282.00785    1.20812E+05    2.75198E-02
      283.08834    1.20886E+05    2.75996E-02
      284.16883    1.20476E+05    2.75690E-02
      285.24932    1.20222E+05    2.75738E-02
      286.32981    1.20382E+05    2.76740E-02
      287.41030    1.19564E+05    2.75493E-02
      288.49079    1.19324E+05    2.75574E-02
      289.57128    1.19304E+05    2.76168E-02
      290.65177    1.18769E+05    2.75567E-02
      291.73226    1.18628E+05    2.75878E-02
      292.81275    1.18662E+05    2.76601E-02
      293.89324    1.18354E+05    2.76529E-02
      294.97373    1.17652E+05    2.75531E-02
      296.05422    1.17391E+05    2.75567E-02
      297.13471    1.17294E+05    2.75985E-02
      298.21520    1.16852E+05    2.75594E-02
      299.29569    1.16798E+05    2.76119E-02
      300.37618    1.16816E+05    2.76816E-02
      301.45667    1.15984E+05    2.75497E-02
      302.53716    1.15393E+05    2.74746E-02
      303.61765    1.15732E+05    2.76211E-02
      304.69814    1.15734E+05    2.76875E-02
      305.77863    1.14929E+05    2.75610E-02
      306.85912    1.14643E+05    2.75585E-02
      307.93961    1.14794E+05    2.76611E-02
      309.02010    1.14408E+05    2.76347E-02
      310.10059    1.13816E+05    2.75584E-02
      311.18108    1.13626E+05    2.75792E-02
      312.26157    1.13209E+05    2.75448E-02
      313.34206    1.13180E+05    2.76048E-02
      314.42255    1.12942E+05    2.76142E-02
      315.50304    1.12241E+05    2.75100E-02
      316.58353    1.12308E+05    2.75940E-02
      317.66402    1.12234E+05    2.76438E-02
      318.74451    1.11865E+05    2.76209E-02
      319.82500    1.11547E+05    2.76107E-02
      320.90549    1.11329E+05    2.76251E-02
      321.98598    1.10925E+05    2.75932E-02
      323.06647    1.10614E+05    2.75846E-02
      324.14696    1.10395E+05    2.75988E-02
      325.22745    1.10266E+05    2.76357E-02
      326.30794    1.10029E+05    2.76455E-02
      327.38843    1.09558E+05    2.75965E-02
      328.46892    1.09409E+05    2.76284E-02
      329.54941    1.09284E+05    2.76668E-02
      330.62990    1.08768E+05    2.76062E-02
      331.71039    1.08567E+05    2.76251E-02
      332.79088    1.08340E+05    2.76377E-02
      333.87137    1.07935E+05    2.76049E-02
      334.95186    1.07919E+05    2.76716E-02
      336.03235    1.07659E+05    2.76757E-02
      337.11284    1.07247E+05    2.76409E-02
      338.19333    1.06950E+05    2.76357E-02
      339.27382    1.06545E+05    2.76022E-02
      340.35431    1.06427E+05    2.76434E-02
      341.43480    1.06417E+05    2.77129E-02
      342.51528    1.05988E+05    2.76731E-02
      343.59577    1.05372E+05    2.75844E-02
      344.67626    1.05381E+05    2.76591E-02
      345.75675    1.05267E+05    2.77017E-02
      346.83724    1.04522E+05    2.75785E-02
      347.91773    1.03974E+05    2.75064E-02
      348.99822    1.04276E+05    2.76595E-02
      350.07871    1.04268E+05    2.77309E-02
      351.15920    1.03442E+05    2.75845E-02
      352.23969    1.03181E+05    2.75886E-02
      353.32018    1.03390E+05    2.77186E-02
      354.40067    1.02990E+05    2.76856E-02
      355.48116    1.02404E+05    2.76023E-02
      356.56165    1.02278E+05    2.76426E-02
      357.64214    1.02147E+05    2.76821E-02
      358.72263    1.01721E+05    2.76415E-02
      359.80312    1.01349E+05    2.76157E-02
      360.88361    1.01338E+05    2.76881E-02
      361.96410    1.01098E+05    2.76981E-02
      363.04459    1.00426E+05    2.75895E-02
      364.12508    1.00222E+05    2.76094E-02
      365.20557    1.00265E+05    2.76975E-02
      366.28606    9.97776E+04    2.76392E-02
      367.36655    9.94087E+04    2.76135E-02
      368.44704    9.93263E+04    2.76675E-02
      369.52753    9.90549E+04    2.76690E-02
      370.60802    9.87279E+04    2.76549E-02
      371.68851    9.85232E+04    2.76751E-02
      372.76900    9.81887E+04    2.76588E-02
      373.84949    9.76713E+04    2.75908E-02
      374.92998    9.76685E+04    2.76681E-02
      376.01047    9.74589E+04    2.76872E-02
      377.09096    9.69186E+04    2.76121E-02
      378.17145    9.68879E+04    2.76823E-02
      379.25194    9.67684E+04    2.77273E-02
      380.33243    9.59675E+04    2.75769E-02
      381.41292    9.58643E+04    2.76266E-02
      382.49341    9.62634E+04    2.78218E-02
      383.57390    9.56543E+04    2.77259E-02
      384.65439    9.47711E+04    2.75497E-02
      385.73488    9.48056E+04    2.76401E-02
      386.81537    9.51252E+04    2.78144E-02
      387.89586    9.43497E+04    2.76685E-02
      388.97635    9.35514E+04    2.75151E-02
      390.05684    9.41180E+04    2.77634E-02
      391.13733    9.41953E+04    2.78684E-02
      392.21782    9.29645E+04    2.75859E-02
