BEHD @ YYE. Sim. done on 2023-10-27   16h57
### Sim. w/ κ =    0.800 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    3.86490E+03    5.52208E-04
        0.21610    1.43463E+04    2.05005E-03
        0.32415    3.02647E+04    4.32539E-03
        0.43220    5.03939E+04    7.20325E-03
        0.54024    7.35022E+04    1.05078E-02
        0.64829    9.83928E+04    1.40682E-02
        0.75634    1.23940E+05    1.77234E-02
        0.86439    1.49116E+05    2.13267E-02
        0.97244    1.73015E+05    2.47482E-02
        1.08049    1.94869E+05    2.78782E-02
        1.18854    2.14063E+05    3.06285E-02
        1.29659    2.30139E+05    3.29335E-02
        1.40464    2.42801E+05    3.47504E-02
        1.51269    2.51907E+05    3.60588E-02
        1.62073    2.57469E+05    3.68603E-02
        1.72878    2.59638E+05    3.71762E-02
        1.83683    2.58680E+05    3.70442E-02
        1.94488    2.54941E+05    3.65140E-02
        2.05293    2.48833E+05    3.56443E-02
        2.16098    2.40813E+05    3.45004E-02
        2.26903    2.31367E+05    3.31519E-02
        2.37708    2.20992E+05    3.16698E-02
        2.48513    2.10171E+05    3.01234E-02
        2.59318    1.99361E+05    2.85781E-02
        2.70122    1.88977E+05    2.70935E-02
        3.24147    1.53633E+05    2.20420E-02
        4.32196    1.74243E+05    2.50350E-02
        5.40245    1.94994E+05    2.80566E-02
        6.48294    1.78502E+05    2.57207E-02
        7.56343    1.78287E+05    2.57269E-02
        8.64392    1.83810E+05    2.65622E-02
        9.72441    1.81035E+05    2.61991E-02
       10.80490    1.79311E+05    2.59871E-02
       11.88539    1.81044E+05    2.62764E-02
       12.96588    1.80629E+05    2.62543E-02
       14.04637    1.79191E+05    2.60831E-02
       15.12686    1.79685E+05    2.61931E-02
       16.20735    1.79152E+05    2.61536E-02
       17.28784    1.78665E+05    2.61207E-02
       18.36833    1.78809E+05    2.61800E-02
       19.44882    1.78652E+05    2.61954E-02
       20.52931    1.78285E+05    2.61799E-02
       21.60980    1.77938E+05    2.61673E-02
       22.69029    1.77790E+05    2.61841E-02
       23.77078    1.77361E+05    2.61594E-02
