BEHD @ YYE. Sim. done on 2023-10-27   16h57
### Sim. w/ κ =    0.200 ; and ∆_0 =  2.00; T =    2.98E+05
 ## r =  1.00E-06 ; rhosty =  1.05E+03 ; rhosol =  1.00E+03
 ## k =  2.00 ; ∆_eq =  2.00 ; num_particle =    1000
Time         sumz         <∆z^2>
        0.10805    2.58661E+03    3.69568E-04
        0.21610    9.94142E+03    1.42061E-03
        0.32415    2.15620E+04    3.08161E-03
        0.43220    3.68683E+04    5.26991E-03
        0.54024    5.52218E+04    7.89446E-03
        0.64829    7.59460E+04    1.08587E-02
        0.75634    9.83464E+04    1.40636E-02
        0.86439    1.21729E+05    1.74098E-02
        0.97244    1.45419E+05    2.08009E-02
        1.08049    1.68778E+05    2.41456E-02
        1.18854    1.91216E+05    2.73595E-02
        1.29659    2.12206E+05    3.03673E-02
        1.40464    2.31296E+05    3.31038E-02
        1.51269    2.48111E+05    3.55154E-02
        1.62073    2.62361E+05    3.75606E-02
        1.72878    2.73844E+05    3.92102E-02
        1.83683    2.82445E+05    4.04476E-02
        1.94488    2.88132E+05    4.12679E-02
        2.05293    2.90952E+05    4.16778E-02
        2.16098    2.91023E+05    4.16938E-02
        2.26903    2.88525E+05    4.13419E-02
        2.37708    2.83694E+05    4.06554E-02
        2.48513    2.76808E+05    3.96744E-02
        2.59318    2.68181E+05    3.84434E-02
        2.70122    2.58149E+05    3.70106E-02
        3.24147    1.99107E+05    2.85662E-02
        4.32196    1.40619E+05    2.02039E-02
        5.40245    1.89238E+05    2.72286E-02
        6.48294    2.16228E+05    3.11568E-02
        7.56343    1.89700E+05    2.73737E-02
        8.64392    1.76558E+05    2.55142E-02
        9.72441    1.90304E+05    2.75404E-02
       10.80490    1.96045E+05    2.84123E-02
       11.88539    1.88510E+05    2.73599E-02
       12.96588    1.85064E+05    2.68989E-02
       14.04637    1.88779E+05    2.74788E-02
       15.12686    1.90114E+05    2.77134E-02
       16.20735    1.87557E+05    2.73806E-02
       17.28784    1.86537E+05    2.72714E-02
       18.36833    1.87619E+05    2.74699E-02
       19.44882    1.87726E+05    2.75257E-02
       20.52931    1.86625E+05    2.74045E-02
       21.60980    1.86113E+05    2.73695E-02
       22.69029    1.86413E+05    2.74541E-02
       23.77078    1.86453E+05    2.75004E-02
       24.85127    1.85762E+05    2.74390E-02
       25.93176    1.85010E+05    2.73684E-02
       27.01225    1.85022E+05    2.74107E-02
       28.09274    1.84848E+05    2.74255E-02
       29.17323    1.84259E+05    2.73787E-02
       30.25372    1.84439E+05    2.74463E-02
       31.33421    1.84430E+05    2.74858E-02
       32.41470    1.83602E+05    2.74032E-02
       33.49519    1.83015E+05    2.73565E-02
       34.57568    1.83165E+05    2.74200E-02
       35.65617    1.83199E+05    2.74661E-02
       36.73666    1.82452E+05    2.73952E-02
       37.81715    1.82106E+05    2.73843E-02
       38.89763    1.82646E+05    2.75069E-02
       39.97812    1.82510E+05    2.75278E-02
       41.05861    1.81082E+05    2.73538E-02
       42.13910    1.80722E+05    2.73407E-02
       43.21959    1.81256E+05    2.74631E-02
       44.30008    1.81218E+05    2.74990E-02
       45.38057    1.80528E+05    2.74359E-02
       46.46106    1.79808E+05    2.73680E-02
       47.54155    1.79777E+05    2.74051E-02
       48.62204    1.80012E+05    2.74827E-02
       49.70253    1.79617E+05    2.74644E-02
       50.78302    1.78829E+05    2.73858E-02
       51.86351    1.78537E+05    2.73830E-02
       52.94400    1.78765E+05    2.74600E-02
       54.02449    1.78487E+05    2.74595E-02
       55.10498    1.77903E+05    2.74119E-02
       56.18547    1.77575E+05    2.74035E-02
       57.26596    1.77565E+05    2.74444E-02
       58.34645    1.77223E+05    2.74339E-02
       59.42694    1.76753E+05    2.74036E-02
       60.50743    1.76708E+05    2.74392E-02
       61.58792    1.76651E+05    2.74730E-02
       62.66841    1.75895E+05    2.73980E-02
       63.74890    1.75487E+05    2.73771E-02
       64.82939    1.75834E+05    2.74740E-02
       65.90988    1.75674E+05    2.74920E-02
       66.99037    1.74369E+05    2.73306E-02
       68.07086    1.74080E+05    2.73280E-02
       69.15135    1.75167E+05    2.75420E-02
       70.23184    1.74937E+05    2.75492E-02
       71.31233    1.73663E+05    2.73916E-02
       72.39282    1.73294E+05    2.73765E-02
       73.47331    1.73854E+05    2.75086E-02
       74.55380    1.73738E+05    2.75338E-02
       75.63429    1.72755E+05    2.74215E-02
       76.71478    1.72590E+05    2.74388E-02
       77.79527    1.72734E+05    2.75054E-02
       78.87576    1.72170E+05    2.74594E-02
       79.95625    1.71332E+05    2.73694E-02
       81.03674    1.71391E+05    2.74225E-02
       82.11723    1.71682E+05    2.75131E-02
       83.19772    1.71272E+05    2.74915E-02
       84.27821    1.70747E+05    2.74514E-02
       85.35870    1.70333E+05    2.74289E-02
       86.43919    1.70147E+05    2.74430E-02
       87.51968    1.70013E+05    2.74657E-02
       88.60017    1.69643E+05    2.74504E-02
       89.68066    1.69132E+05    2.74120E-02
       90.76115    1.69060E+05    2.74449E-02
       91.84164    1.68884E+05    2.74608E-02
       92.92213    1.68510E+05    2.74446E-02
       94.00262    1.68186E+05    2.74365E-02
       95.08311    1.67863E+05    2.74285E-02
       96.16360    1.68102E+05    2.75126E-02
       97.24409    1.67901E+05    2.75247E-02
       98.32458    1.66941E+05    2.74123E-02
       99.40507    1.66703E+05    2.74182E-02
      100.48556    1.66798E+05    2.74791E-02
      101.56605    1.66615E+05    2.74942E-02
      102.64654    1.66257E+05    2.74806E-02
      103.72703    1.65778E+05    2.74467E-02
      104.80752    1.65310E+05    2.74146E-02
      105.88801    1.65293E+05    2.74572E-02
      106.96850    1.65478E+05    2.75337E-02
      108.04899    1.65190E+05    2.75317E-02
      109.12948    1.64459E+05    2.74555E-02
      110.20997    1.63986E+05    2.74225E-02
      111.29046    1.63862E+05    2.74475E-02
      112.37095    1.64165E+05    2.75445E-02
      113.45144    1.63629E+05    2.75007E-02
      114.53192    1.63136E+05    2.74640E-02
      115.61241    1.63176E+05    2.75170E-02
      116.69290    1.62736E+05    2.74892E-02
      117.77339    1.62139E+05    2.74348E-02
      118.85388    1.61979E+05    2.74541E-02
      119.93437    1.62087E+05    2.75190E-02
      121.01486    1.61717E+05    2.75029E-02
      122.09535    1.60938E+05    2.74171E-02
      123.17584    1.60994E+05    2.74733E-02
      124.25633    1.60870E+05    2.74991E-02
      125.33682    1.60185E+05    2.74290E-02
      126.41731    1.60281E+05    2.74925E-02
      127.49780    1.60442E+05    2.75674E-02
      128.57829    1.59712E+05    2.74891E-02
      129.65878    1.58988E+05    2.74118E-02
      130.73927    1.59221E+05    2.74994E-02
      131.81976    1.59006E+05    2.75097E-02
      132.90025    1.58306E+05    2.74361E-02
      133.98074    1.58315E+05    2.74852E-02
      135.06123    1.58510E+05    2.75670E-02
      136.14172    1.57975E+05    2.75219E-02
      137.22221    1.57382E+05    2.74663E-02
      138.30270    1.57361E+05    2.75107E-02
      139.38319    1.57152E+05    2.75222E-02
      140.46368    1.56798E+05    2.75084E-02
      141.54417    1.56343E+05    2.74768E-02
      142.62466    1.55835E+05    2.74358E-02
      143.70515    1.55741E+05    2.74675E-02
      144.78564    1.55969E+05    2.75564E-02
      145.86613    1.55756E+05    2.75674E-02
      146.94662    1.54948E+05    2.74730E-02
      148.02711    1.54281E+05    2.74033E-02
      149.10760    1.54547E+05    2.74994E-02
      150.18809    1.54589E+05    2.75559E-02
      151.26858    1.54058E+05    2.75103E-02
      152.34907    1.53580E+05    2.74741E-02
      153.42956    1.53467E+05    2.75030E-02
